会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
岸本金属工業株式会社,1090001002779,金属製品製造業,〒400-0124山梨県甲斐市中下条847,0552774239（055-277-4239）,10000（千円）,代表取締役社長／岸本　安正（キシモト ヤスマサ）
敷島金属工業株式会社,1090001002795,金属製品製造業,〒400-0123山梨県甲斐市島上条1694,0552773225（055-277-3225）,10000（千円）,代表取締役社長／岸本　良三（キシモト リヨウゾウ）
株式会社ユベール三井,1090001002936,その他の製造業,〒409-3844山梨県中央市臼井阿原1018-2,0552733467（055-273-3467）,10000（千円）,三井　敬二（ミツイ ケイジ）
株式会社天野製作所,1090001003050,皮革・同製品・毛皮製造業,〒409-3853山梨県中巨摩郡昭和町築地新居1669,0552755681（055-275-5681）,25000（千円）,代表取締役社長／天野　徹（アマノ トオル）
株式会社キトー,1090001003075,一般機械器具製造業,〒409-3853山梨県中巨摩郡昭和町築地新居2000,0552757521（055-275-7521）,3976656（千円）,代表取締役社長／鬼頭　芳雄（キトウ ヨシオ）
株式会社島田プロセス,1090001003109,出版・印刷・同関連産業,〒409-3867山梨県中巨摩郡昭和町清水新居1534,0552338829（055-233-8829）,20000（千円）,島田　信義（シマダ ノブヨシ）
株式会社中家製作所,1090001003141,一般機械器具製造業,〒409-3853山梨県中巨摩郡昭和町築地新居1641-8,0552755533（055-275-5533）,25000（千円）,代表取締役社長／望月　英昭（モチヅキ ヒデアキ）
ウェルフェア株式会社,1090001004395,電気機械器具製造業,〒400-0035山梨県甲府市飯田3-1-2,0552271811（055-227-1811）,10000（千円）,長坂　正彦（ナガサカ マサヒコ）
株式会社アーク,1090001004742,一般機械器具製造業,〒400-0202山梨県南アルプス市下高砂391-1,0552854489（055-285-4489）,10000（千円）,中島　工（ナカジマ タクミ）
株式会社オーテックエレクトロニクス,1090001004783,精密機械・医療機械器具製造業,〒400-0215山梨県南アルプス市上八田140-41,0552805252（055-280-5252）,65000（千円）,田倉　和男（タクラ カズオ）
サンコールエンジニアリング株式会社,1090001004882,金属製品製造業,〒400-0414山梨県南アルプス市戸田970,0552842981（055-284-2981）,30000（千円）,坂本　勝也（サカモト カツヤ）
三栄精工株式会社,1090001004890,電気機械器具製造業,〒400-0205山梨県南アルプス市野牛島527-1,0552854621（055-285-4621）,42000（千円）,代表取締役社長／山本　詳士（ヤマモト シヨウジ）
ＴＤＫ甲府株式会社,1090001004965,電気機械器具製造業,〒400-0415山梨県南アルプス市宮沢160,0552838222（055-283-8222）,50000（千円）,内田　和仁（ウチダ カズヒト）
株式会社ハーモテック,1090001005006,一般機械器具製造業,〒400-0851山梨県甲府市住吉4-1-32,0552986690（055-298-6690）,10000（千円）,岩坂　斉（イワサカ ヒトシ）
富士生コンクリート株式会社,1090001005022,窯業・土石製品製造業,〒400-0211山梨県南アルプス市上今諏訪843,0552831755（055-283-1755）,10000（千円）,中込　通雄（ナカゴミ ミチオ）
株式会社富士,1090001005030,食料品・飼料・飲料製造業,〒400-0226山梨県南アルプス市有野499-1,0552853111（055-285-3111）,17000（千円）,代表取締役社長／相場　幸敏（アイバ ユキトシ）
株式会社ユーエステック,1090001005344,その他の製造業,〒409-3852山梨県中巨摩郡昭和町飯喰1367-8,0552407020（055-240-7020）,6000（千円）,内田　千歳（ウチダ チトセ）
株式会社柳澤,1090001005393,その他の製造業,〒400-0858山梨県甲府市相生1-14-9,0552222901（055-222-2901）,10000（千円）,柳澤　純（ヤナギサワ アツシ）
株式会社アドヴァンス,1090001005906,その他の製造業,〒406-0043山梨県笛吹市石和町河内375-6,0552637117（055-263-7117）,13000（千円）,天野　春雄（アマノ ハルオ）
伊豆食品株式会社,1090001005914,食料品・飼料・飲料製造業,〒406-0842山梨県笛吹市境川町石橋2454-1,0552664189（055-266-4189）,10500（千円）,代表取締役社長／佐藤　善保（サトウ ヨシヤス）
株式会社ＳＰＣ,1090001006037,出版・印刷・同関連産業,〒406-0043山梨県笛吹市石和町河内179,0552622515（055-262-2515）,10000（千円）,長田　憲明（オサダ ノリアキ）
株式会社セイプラ,1090001006061,その他の製造業,〒406-0832山梨県笛吹市八代町竹居1272,0552651211（055-265-1211）,10000（千円）,村松　和昭（ムラマツ カズアキ）
株式会社ピース,1090001006136,その他の製造業,〒406-0801山梨県笛吹市御坂町成田802,0552624947（055-262-4947）,10000（千円）,川上　保博（カワカミ ヤスヒロ）
相互印刷株式会社,1090001006243,出版・印刷・同関連産業,〒406-0821山梨県笛吹市八代町北1709-1,0552888811（055-288-8811）,23500（千円）,代表取締役社長／山内　幸雄（ヤマウチ ユキオ）
サンコー貴金属株式会社,1090001006342,"鉄鋼業,非鉄金属製造業",〒406-0012山梨県笛吹市春日居町熊野堂584-2,0553262535（0553-26-2535）,10000（千円）,田中　洋文（タナカ ヒロフミ）
株式会社ベルテック,1090001007092,電気機械器具製造業,〒400-0306山梨県南アルプス市小笠原375,0552845042（055-284-5042）,10000（千円）,斉藤　等（サイトウ ヒトシ）
株式会社富士製作所,1090001007142,輸送用機械器具製造業,〒400-0834山梨県甲府市落合町817,0552416001（055-241-6001）,20000（千円）,三枝　務（サエグサ ツトム）
サンマック株式会社,1090001007357,電気機械器具製造業,〒400-0067山梨県甲府市長松寺町1-11,0552427750（055-242-7750）,5000（千円）,望月　利彦（モチヅキ トシヒコ）
株式会社小俣製作所,1090001007893,一般機械器具製造業,〒409-0502山梨県大月市富浜町鳥沢83,0554265111（0554-26-5111）,10000（千円）,小俣　昭男（オマタ アキオ）
三栄工業株式会社,1090001007927,輸送用機械器具製造業,〒409-0502山梨県大月市富浜町鳥沢1845,0554265321（0554-26-5321）,30000（千円）,鯨岡　大助（クジラオカ ダイスケ）
株式会社鈴木製作所,1090001008124,金属製品製造業,〒409-0112山梨県上野原市上野原2140,0554631055（0554-63-1055）,10000（千円）,鈴木　誠一（スズキ セイイチ）
大日本ホイル株式会社,1090001008132,"鉄鋼業,非鉄金属製造業",〒409-0112山梨県上野原市上野原8154-38,0554631110（0554-63-1110）,55000（千円）,代表取締役社長／西室　康治（ニシムロ ヤスハル）
富士航空電子株式会社,1090001008165,一般機械器具製造業,〒409-0112山梨県上野原市上野原8154-35,0554205611（0554-20-5611）,300000（千円）,堀口　豊（ホリグチ ユタカ）
ミヤ通信工業株式会社,1090001008173,一般機械器具製造業,〒409-0112山梨県上野原市上野原8154-36,0554624141（0554-62-4141）,10000（千円）,代表取締役社長／宮田　千治（ミヤタ チハル）
株式会社オクワキ精密,1090001008314,一般機械器具製造業,〒402-0041山梨県都留市金井111-1,0554433510（0554-43-3510）,10000（千円）,奥脇　伸自（オクワキ シンジ）
フジ．エレック株式会社,1090001008487,出版・印刷・同関連産業,〒402-0035山梨県都留市夏狩1170,0554452212（0554-45-2212）,10000（千円）,代表取締役社長／安冨　公夫（ヤストミ キミオ）
株式会社地域開発振興,1090001008925,食料品・飼料・飲料製造業,〒404-0014山梨県山梨市牧丘町隼791-1,0553354545（0553-35-4545）,10000（千円）,加々美　正美（カガミ マサヨシ）
株式会社東夢,1090001009031,食料品・飼料・飲料製造業,〒409-1316山梨県甲州市勝沼町勝沼2562-2,0553445535（0553-44-5535）,25000（千円）,高野　英一（タカノ エイイチ）
株式会社塩山製作所,1090001009064,窯業・土石製品製造業,〒404-0043山梨県甲州市塩山下於曽276,0553333136（0553-33-3136）,40000（千円）,代表取締役社長／松坂　浩志（マツザカ ヒロシ）
株式会社ソーケンビバレッジ,1090001009122,食料品・飼料・飲料製造業,〒404-0051山梨県甲州市塩山竹森2810-3,0553324320（0553-32-4320）,99000（千円）,代表取締役社長／宗　昌伸（ソウ マサノブ）
株式会社天川組,1090001009139,窯業・土石製品製造業,〒404-0041山梨県甲州市塩山千野559,0553332256（0553-33-2256）,40000（千円）,代表取締役社長／天川　貴（テカワ タカシ）
株式会社村田製作所,1090001009188,輸送用機械器具製造業,〒404-0041山梨県甲州市塩山千野3264,0553336632（0553-33-6632）,10000（千円）,村田　隆幸（ムラタ タカユキ）
フジッコワイナリー株式会社,1090001009246,食料品・飼料・飲料製造業,〒409-1313山梨県甲州市勝沼町下岩崎2770-1,0553443181（0553-44-3181）,96000（千円）,代表取締役社長／石郷岡　隆（イシゴウオカ タカシ）
大和葡萄酒株式会社,1090001009254,食料品・飼料・飲料製造業,〒409-1315山梨県甲州市勝沼町等々力776-1,0553440433（0553-44-0433）,10000（千円）,萩原　保樹（ハギハラ ヤスキ）
荒井機業株式会社,1090001009519,"繊維工業（衣服,その他の繊維製品を除く）",〒403-0004山梨県富士吉田市下吉田6-26-58,0555220558（0555-22-0558）,10000（千円）,荒井　康博（アライ ヤスヒロ）
株式会社あらや製作所,1090001009543,その他の製造業,〒403-0005山梨県富士吉田市上吉田1364-1,0555221606（0555-22-1606）,10000（千円）,渡辺　勝彦（ワタナベ カツヒコ）
クォーククリスタル技術研究所株式会社,1090001009551,食料品・飼料・飲料製造業,〒401-0320山梨県南都留郡鳴沢村大坂6956-29,0555855055（0555-85-5055）,80000（千円）,高村　博一（タカムラ ヒロイチ）
ＣＡＳＣＯ株式会社,1090001009667,その他の製造業,〒403-0001山梨県富士吉田市上暮地8-4-6,0555237233（0555-23-7233）,25180（千円）,平井　満（ヒライ ミツル）
株式会社光陽,1090001009717,電気機械器具製造業,〒403-0018山梨県富士吉田市向原3-13-10,0555238000（0555-23-8000）,10000（千円）,大城　英九（オオシロ エイク）
佐藤工業株式会社,1090001009741,木材・木製品製造業（家具を除く）,〒401-0320山梨県南都留郡鳴沢村1800,0555852323（0555-85-2323）,10000（千円）,佐藤　幸策（サトウ コウサク）
諏訪精密株式会社,1090001009808,一般機械器具製造業,〒403-0005山梨県富士吉田市上吉田5417,0555230957（0555-23-0957）,10000（千円）,堀内　国男（ホリウチ クニオ）
株式会社富士研,1090001009849,その他の製造業,〒401-0512山梨県南都留郡忍野村内野4776,0555843115（0555-84-3115）,10000（千円）,三浦　政與士（ミウラ マサヨシ）
株式会社新田整理,1090001009915,"繊維工業（衣服,その他の繊維製品を除く）",〒403-0004山梨県富士吉田市下吉田2-21-8,0555232255（0555-23-2255）,14000（千円）,新田　英二（ニツタ ヒデジ）
株式会社宮下技研,1090001010195,電気機械器具製造業,〒403-0005山梨県富士吉田市上吉田3058,0555228808（0555-22-8808）,10000（千円）,宮下　眞一（ミヤシタ シンイチ）
吉田精工株式会社,1090001010261,一般機械器具製造業,〒403-0008山梨県富士吉田市下吉田東2-9-10,0555222442（0555-22-2442）,24000（千円）,吉元　潤（ヨシモト ジユン）
渡義鋼板工業株式会社,1090001010294,"鉄鋼業,非鉄金属製造業",〒403-0004山梨県富士吉田市下吉田6-25-14,0555242852（0555-24-2852）,10000（千円）,渡辺　明継（ワタナベ アキツグ）
富士サンスイ株式会社,1090001010518,食料品・飼料・飲料製造業,〒403-0022山梨県南都留郡西桂町小沼2070,0555252555（0555-25-2555）,10000（千円）,小山　明徳（コヤマ アキノリ）
株式会社ホリウチ商会,1090001010798,金属製品製造業,〒401-0501山梨県南都留郡山中湖村山中1099-13,0555847265（0555-84-7265）,3000（千円）,堀内　正文（ホリウチ マサフミ）
日邦プレシジョン株式会社,1090001011160,一般機械器具製造業,〒407-0175山梨県韮崎市穂坂町宮久保三百水734,0551228998（0551-22-8998）,50000（千円）,代表取締役社長／古屋　正次（フルヤ シヨウジ）
山梨銘醸株式会社,1090001011219,食料品・飼料・飲料製造業,〒408-0312山梨県北杜市白州町台ヶ原2283,0551352236（0551-35-2236）,15000（千円）,代表取締役社長／北原　兵庫（キタハラ ヒヨウゴ）
山梨宝栄工業株式会社,1090001011400,一般機械器具製造業,〒407-0033山梨県韮崎市龍岡町下條南割480,0551229900（0551-22-9900）,20000（千円）,原　正（ハラ タダシ）
ＭＡＲＳ株式会社,1090001011689,一般機械器具製造業,〒408-0033山梨県北杜市長坂町白井沢2989-2,0551326570（0551-32-6570）,10000（千円）,窪田　和男（クボタ カズオ）
株式会社やまなみ技研,1090001012828,金属製品製造業,〒406-0801山梨県笛吹市御坂町成田2661-4,0552611511（055-261-1511）,5000（千円）,窪田　清（クボタ キヨシ）
株式会社神栄加工,1090001013231,その他の製造業,〒405-0075山梨県笛吹市一宮町東原545,0553474556（0553-47-4556）,6000（千円）,神座　栄紀（ジンザ シゲキ）
株式会社アイシンフーズ,1090001013330,食料品・飼料・飲料製造業,〒400-1508山梨県甲府市下曽根町3400-9,0552664777（055-266-4777）,10000（千円）,椙村　滋（スギムラ シゲル）
有限会社ＧｌｏｒｙＤｅｓｉｇｎ,1090002000922,その他の製造業,〒400-0861山梨県甲府市城東5-10-11,0552275253（055-227-5253）,3000（千円）,後藤　晃一（ゴトウ コウイチ）
有限会社甲府ムサシ工芸,1090002001037,金属製品製造業,〒400-0835山梨県甲府市下鍛冶屋町983-1,0552430634（055-243-0634）,3000（千円）,林　正志（ハヤシ マサシ）
有限会社越石工業所,1090002001169,一般機械器具製造業,〒400-0862山梨県甲府市朝気3-23-1,0552375964（055-237-5964）,5000（千円）,越石　博行（コシイシ ヒロユキ）
有限会社コミヤ,1090002001227,その他の製造業,〒400-0031山梨県甲府市丸の内2-33-7,0552245381（055-224-5381）,5000（千円）,宮尾　昭次（ミヤオ シヨウジ）
有限会社酒井プリント社,1090002001301,出版・印刷・同関連産業,〒400-0026山梨県甲府市塩部4-10-9,0552523474（055-252-3474）,3000（千円）,酒井　薫（サカイ カオル）
有限会社佐野鍍金工業所,1090002001391,"鉄鋼業,非鉄金属製造業",〒400-0834山梨県甲府市落合町817,0552416455（055-241-6455）,13000（千円）,佐野　晶仁（サノ アキヒト）
有限会社ジェイアンドピー・イシカワ,1090002001466,その他の製造業,〒400-0822山梨県甲府市里吉3-5-34,0552353919（055-235-3919）,5000（千円）,石川　哲也（イシカワ テツヤ）
有限会社ジュエリークラフトうえだ,1090002001656,その他の製造業,〒400-0053山梨県甲府市大里町2098-7,0552418090（055-241-8090）,3000（千円）,上田　昇（ウエダ ノボル）
有限会社タカノ貴石工芸,1090002001945,その他の製造業,〒400-0861山梨県甲府市城東3-15-30,0552353008（055-235-3008）,5000（千円）,高野　國廣（タカノ クニヒロ）
有限会社詫間鋸鈩製作所,1090002001961,金属製品製造業,〒400-0861山梨県甲府市城東1-15-3,0552333672（055-233-3672）,3000（千円）,詫間　重夫（タクマ シゲオ）
有限会社トリオ印刷,1090002002175,出版・印刷・同関連産業,〒400-0026山梨県甲府市塩部3-13-3,0552538101（055-253-8101）,12000（千円）,代表取締役会長／若林　正雄（ワカバヤシ マサオ）
有限会社トムソーヤー,1090002002183,食料品・飼料・飲料製造業,〒400-0017山梨県甲府市屋形3-7-23,0552533958（055-253-3958）,3000（千円）,輿石　俊郎（コシイシ トシロウ）
有限会社温井商店,1090002002381,食料品・飼料・飲料製造業,〒400-0861山梨県甲府市城東3-16-12,0552357645（055-235-7645）,5000（千円）,温井　正明（ヌクイ マサアキ）
有限会社白雲堂,1090002002423,その他の製造業,〒400-0858山梨県甲府市相生1-19-3,0552263746（055-226-3746）,5000（千円）,森田　壽（モリタ ヒサシ）
有限会社ヒロ野草研究所,1090002002596,食料品・飼料・飲料製造業,〒400-0835山梨県甲府市下鍛冶屋町259-1,0552419709（055-241-9709）,3000（千円）,標　ヒロ（シメギ ヒロ）
有限会社平和プリント社,1090002002778,出版・印刷・同関連産業,〒400-0031山梨県甲府市丸の内2-36-3,0552243315（055-224-3315）,3000（千円）,田中　宏（タナカ ヒロシ）
有限会社マウンテンピア,1090002002860,その他の製造業,〒400-0836山梨県甲府市小瀬町338-1,0552433688（055-243-3688）,3000（千円）,河野　幾仁（コウノ イクヒト）
有限会社モック,1090002003116,衣服・その他の繊維製品製造業,〒400-0025山梨県甲府市朝日1-8-7,0552520822（055-252-0822）,3000（千円）,内藤　節子（ナイトウ セツコ）
有限会社山梨国産商会,1090002003165,その他の製造業,〒400-0032山梨県甲府市中央3-11-28,0552337345（055-233-7345）,10000（千円）,佐野　孝則（サノ タカノリ）
有限会社ナックプロセシングサービス,1090002003834,その他の製造業,〒400-0117山梨県甲斐市西八幡659-7,0552795755（055-279-5755）,3000（千円）,半田　正仁（ハンダ マサヒト）
有限会社望月クラフト,1090002003941,その他の製造業,〒400-0114山梨県甲斐市万才236-1,0552794114（055-279-4114）,5000（千円）,望月　明（モチヅキ アキラ）
有限会社内藤螺子製作所,1090002004114,金属製品製造業,〒400-0106山梨県甲斐市岩森389-1,0552772072（055-277-2072）,3010（千円）,代表取締役社長／内藤　浩光（ナイトウ ヒロミツ）
有限会社エヌ・ケー・ケー,1090002004964,衣服・その他の繊維製品製造業,〒400-0049山梨県甲府市富竹2-3-23,0552206969（055-220-6969）,3000（千円）,中込　正彦（ナカゴミ マサヒコ）
有限会社サトヨシ工業,1090002005137,一般機械器具製造業,〒400-0845山梨県甲府市上今井町1286-3,0552432977（055-243-2977）,3000（千円）,里吉　秀男（サトヨシ ヒデオ）
ケン・ブラッド・オフィス有限会社,1090002006102,その他の製造業,〒400-0031山梨県甲府市丸の内2-10-8,0552276801（055-227-6801）,3000（千円）,山本　健一（ヤマモト ケンイチ）
有限会社ワールド,1090002006143,その他の製造業,〒400-1502山梨県甲府市白井町1914-1,0552613033（055-261-3033）,3000（千円）,塩澤　主税（シオザワ チカラ）
有限会社コムクス,1090002006300,その他の製造業,〒400-0075山梨県甲府市山宮町3237-3,0552699807（055-269-9807）,3000（千円）,坂本　幸彦（サカモト ユキヒコ）
有限会社プロミネンス,1090002006795,その他の製造業,〒400-0853山梨県甲府市下小河原町316-1ドエリング下小河原2FーD,0552411821（055-241-1821）,3000（千円）,吉田　仁（ヨシダ ジン）
有限会社シャガパール,1090002006985,その他の製造業,〒400-0007山梨県甲府市美咲1-1-4美咲マンション301号,0552535827（055-253-5827）,3000（千円）,小林　浩貴（コバヤシ ヒロキ）
有限会社川崎製作所,1090002007208,電気機械器具製造業,〒400-0404山梨県南アルプス市古市場332,0552821403（055-282-1403）,5000（千円）,川崎　稔幸（カワサキ トシユキ）
有限会社峡西豆腐工房横山食品,1090002007257,食料品・飼料・飲料製造業,〒400-0212山梨県南アルプス市下今諏訪564,0552822540（055-282-2540）,3000（千円）,横山　一仁（ヨコヤマ カズヒト）
有限会社白根総合印刷,1090002007380,出版・印刷・同関連産業,〒400-0214山梨県南アルプス市百々981-1,0552850238（055-285-0238）,8000（千円）,中澤　哲夫（ナカザワ テツオ）
有限会社メックミツイ,1090002007835,一般機械器具製造業,〒400-0411山梨県南アルプス市西南湖4235-2,0552845581（055-284-5581）,3000（千円）,三井　喜久男（ミツイ キクオ）
有限会社晶隆製作所,1090002008362,金属製品製造業,〒406-0851山梨県笛吹市境川町小黒坂558,0552663695（055-266-3695）,3000（千円）,宇佐美　和昭（ウサミ カズアキ）
鈴木化成有限会社,1090002008395,その他の製造業,〒406-0822山梨県笛吹市八代町南704,0552653976（055-265-3976）,3000（千円）,鈴木　布美（スズキ ノブヨシ）
有限会社リンクシステム,1090002008767,その他の製造業,〒406-0824山梨県笛吹市八代町増利1013-2,0552655088（055-265-5088）,3000（千円）,田村　朗（タムラ アキラ）
有限会社萱沼製作所,1090002009294,金属製品製造業,〒409-0617山梨県大月市猿橋町殿上460,0554221070（0554-22-1070）,5000（千円）,萱沼　忠政（カヤヌマ タダマサ）
有限会社ギコウ製作所,1090002009303,一般機械器具製造業,〒409-0502山梨県大月市富浜町鳥沢2715-1,0554263135（0554-26-3135）,3000（千円）,佐々木　浩一（ササキ コウイチ）
立正堂印刷有限会社,1090002009542,出版・印刷・同関連産業,〒401-0012山梨県大月市御太刀1-8-14,0554220118（0554-22-0118）,7000（千円）,川村　保（カワムラ タモツ）
有限会社中央金型,1090002009708,一般機械器具製造業,〒409-0115山梨県上野原市松留597-6,0554632218（0554-63-2218）,3000（千円）,岡部　和広（オカベ カズヒロ）
有限会社東栄電子,1090002009716,その他の製造業,〒409-0136山梨県上野原市桑久保1269-1,0554662445（0554-66-2445）,3000（千円）,阿部　一文（アベ カズフミ）
有限会社アルファテック,1090002010038,電気機械器具製造業,〒402-0033山梨県都留市境494-1,0554450465（0554-45-0465）,5000（千円）,剣持　正秋（ケンモツ マサアキ）
有限会社相川縫製,1090002010046,衣服・その他の繊維製品製造業,〒402-0034山梨県都留市桂町905-1,0554434024（0554-43-4024）,3000（千円）,相川　定広（アイカワ サダヒロ）
有限会社コーリン精密,1090002010203,金属製品製造業,〒402-0042山梨県都留市厚原262,0554432977（0554-43-2977）,3000（千円）,草薙　弘幸（クサナギ ヒロユキ）
有限会社都留合金,1090002010351,"鉄鋼業,非鉄金属製造業",〒402-0032山梨県都留市鹿留3288,0554431335（0554-43-1335）,3000（千円）,渡邉　徹（ワタナベ トオル）
有限会社徳山精機,1090002010376,一般機械器具製造業,〒402-0021山梨県都留市玉川741-2,0554437331（0554-43-7331）,5000（千円）,熊坂　久子（クマサカ ヒサコ）
有限会社新坂精密,1090002010401,一般機械器具製造業,〒402-0025山梨県都留市法能62-1,0554431089（0554-43-1089）,10000（千円）,新坂　健次（ニイサカ ケンジ）
有限会社平井商事,1090002010426,"繊維工業（衣服,その他の繊維製品を除く）",〒402-0034山梨県都留市桂町1383-1,0554433317（0554-43-3317）,5000（千円）,平井　明（ヒライ アキラ）
有限会社藤本製作所,1090002010450,その他の製造業,〒402-0004山梨県都留市古川渡847,0554433893（0554-43-3893）,3000（千円）,藤本　則満（フジモト ノリミツ）
ミニヤ・ファクトリィ有限会社,1090002010517,一般機械器具製造業,〒402-0200山梨県南都留郡道志村9480-1,0554522568（0554-52-2568）,3000（千円）,佐藤　健太郎（サトウ ケンタロウ）
有限会社田中精工,1090002010640,"鉄鋼業,非鉄金属製造業",〒402-0045山梨県都留市大幡2054,0554436655（0554-43-6655）,10000（千円）,田中　佳津栄（タナカ カツエ）
有限会社こばやし製菓,1090002010748,食料品・飼料・飲料製造業,〒405-0025山梨県山梨市一町田中275,0553226836（0553-22-6836）,3000（千円）,小林　功（コバヤシ イサオ）
有限会社パン・ド・ミー,1090002010855,食料品・飼料・飲料製造業,〒405-0018山梨県山梨市上神内川1259,0553227894（0553-22-7894）,3000（千円）,今村　正夫（イマムラ マサオ）
有限会社古田製畳,1090002010871,その他の製造業,〒405-0011山梨県山梨市三ケ所1449-1,0553220400（0553-22-0400）,3000（千円）,古田　陽一（フルタ ヨウイチ）
有限会社Ｔ．Ｓ．Ｃ,1090002011044,窯業・土石製品製造業,〒405-0014山梨県山梨市上石森1028-4,0553228501（0553-22-8501）,3000（千円）,矢崎　正悟（ヤザキ シヨウゴ）
有限会社榎本製作所,1090002011143,電気機械器具製造業,〒404-0047山梨県甲州市塩山三日市場2760-2,0553339605（0553-33-9605）,5000（千円）,榎本　義之（エノモト ヨシユキ）
有限会社アール・ディ・エム,1090002011614,その他の製造業,〒403-0018山梨県富士吉田市向原1-14-8,0555239477（0555-23-9477）,3000（千円）,舟久保　貞夫（フナクボ サダオ）
有限会社五味鉄工,1090002011977,輸送用機械器具製造業,〒403-0003山梨県富士吉田市大明見6-17-50,0555240392（0555-24-0392）,3000（千円）,五味　光義（ゴミ ミツヨシ）
有限会社つきや工房,1090002012265,その他の製造業,〒403-0006山梨県富士吉田市新屋263,0555230141（0555-23-0141）,3000（千円）,小俣　祐理江（オマタ ユリエ）
有限会社テンジン,1090002012273,"繊維工業（衣服,その他の繊維製品を除く）",〒403-0004山梨県富士吉田市下吉田7-29-2,0555221860（0555-22-1860）,5000（千円）,小林　新司（コバヤシ シンジ）
光織物有限会社,1090002012414,"繊維工業（衣服,その他の繊維製品を除く）",〒403-0016山梨県富士吉田市松山1-4-13,0555221384（0555-22-1384）,9300（千円）,代表取締役社長／加々美　好（カガミ ヨシミ）
有限会社ヒロセ工房,1090002012430,その他の製造業,〒403-0008山梨県富士吉田市下吉田東4-16-25,0555225717（0555-22-5717）,5000（千円）,廣瀬　景（ヒロセ ケイ）
有限会社マック,1090002012637,電気機械器具製造業,〒401-0301山梨県南都留郡富士河口湖町船津1420,0555720714（0555-72-0714）,3000（千円）,松浦　弘（マツウラ ヒロシ）
有限会社三浦看板店,1090002012694,その他の製造業,〒401-0301山梨県南都留郡富士河口湖町船津5672-1,0555724111（0555-72-4111）,5000（千円）,三浦　まゆみ（ミウラ マユミ）
有限会社橙東,1090002013040,食料品・飼料・飲料製造業,〒403-0007山梨県富士吉田市中曽根2-9-14,0555200255（0555-20-0255）,3000（千円）,山崎　孝行（ヤマザキ タカユキ）
有限会社市川豊玉,1090002013494,その他の製造業,〒407-0175山梨県韮崎市穂坂町宮久保783-48,0551230711（0551-23-0711）,5000（千円）,市川　豊（イチカワ ユタカ）
有限会社タクト,1090002013734,出版・印刷・同関連産業,〒407-0034山梨県韮崎市大草町下條中割711-6,0551229633（0551-22-9633）,3000（千円）,漆原　正英（ウルシバラ マサヒデ）
有限会社ティー・ケー・エス・精工,1090002013750,金属製品製造業,〒407-0046山梨県韮崎市旭町上條南割3314-250,0551229425（0551-22-9425）,3000（千円）,高橋　浩士（タカハシ ヒロシ）
有限会社スプリーム,1090002013874,金属製品製造業,〒407-0001山梨県韮崎市藤井町駒井2458-1,0551228460（0551-22-8460）,3000（千円）,穂阪　富雄（ホサカ トミオ）
有限会社ライフイン・タカトヤ,1090002013981,衣服・その他の繊維製品製造業,〒407-0051山梨県韮崎市円野町上円井919,0551272485（0551-27-2485）,3000（千円）,内藤　隆徳（ナイトウ タカノリ）
有限会社イズミフーズ,1090002014039,食料品・飼料・飲料製造業,〒409-1502山梨県北杜市大泉町谷戸6038-2,0551382011（0551-38-2011）,3500（千円）,小池　誠（コイケ マコト）
