会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社伊藤鶏卵,1060001005388,食料品・飼料・飲料製造業,〒329-0611栃木県河内郡上三川町上三川4805-1,0285568195（0285-56-8195）,30000（千円）,公文　達則（クモン タツノリ）
株式会社古口工業,1060001005413,一般機械器具製造業,〒329-0604栃木県河内郡上三川町上郷2185-7,0285565544（0285-56-5544）,20000（千円）,古口　勇二（コグチ ユウジ）
株式会社テクノマイスター,1060001005751,一般機械器具製造業,〒321-0921栃木県宇都宮市瑞穂3-4-21,0286563773（028-656-3773）,10000（千円）,佐藤　忠彦（サトウ タダヒコ）
株式会社エム・ピー・ジー,1060001005867,出版・印刷・同関連産業,〒320-0804栃木県宇都宮市二荒町5-12,0286743506（028-674-3506）,10000（千円）,落合　幹之（オチアイ モトユキ）
株式会社タートル,1060001005917,出版・印刷・同関連産業,〒329-1311栃木県さくら市氏家1231-8,0286828301（028-682-8301）,10000（千円）,小山　康一郎（コヤマ コウイチロウ）
栃木日東工器株式会社,1060001006064,金属製品製造業,〒329-1311栃木県さくら市氏家3473-2,0286828851（028-682-8851）,100000（千円）,代表取締役社長／白井　敦（シライ アツシ）
エナジーテック株式会社,1060001006519,その他の製造業,〒321-0145栃木県宇都宮市茂原1-1-11,0289023993（028-902-3993）,2000（千円）,鈴木　一利（スズキ カツトシ）
筑波精工株式会社,1060001006675,一般機械器具製造業,〒329-0617栃木県河内郡上三川町上蒲生2168-10,0285550081（0285-55-0081）,472925（千円）,傳　寶莱（ポウ フオライ）
株式会社麺ズファクトリー鵜の木,1060001007319,食料品・飼料・飲料製造業,〒321-2116栃木県宇都宮市徳次郎町2673,0286663737（028-666-3737）,3000（千円）,古郡　章一（フルゴオリ シヨウイチ）
株式会社宮本,1060001007384,出版・印刷・同関連産業,〒320-0818栃木県宇都宮市旭1-4-18,0286341277（028-634-1277）,10000（千円）,宮本　隆昌（ミヤモト タカマサ）
株式会社アクツ,1060001007698,一般機械器具製造業,〒321-3232栃木県宇都宮市氷室町2336,0286673246（028-667-3246）,5000（千円）,阿久津　隆志（アクツ タカシ）
株式会社フォアロンジャパン,1060001007970,食料品・飼料・飲料製造業,〒321-0984栃木県宇都宮市御幸町192-3,0286643998（028-664-3998）,3000（千円）,栗原　英巳（クリハラ ヒデミ）
栃昭株式会社,1060001008102,金属製品製造業,〒324-0602栃木県那須郡那珂川町大山田下郷2654,0287930592（0287-93-0592）,24000（千円）,屋代　正三（ヤシロ シヨウゾウ）
株式会社ケーズ・ファクトリー,1060001008300,金属製品製造業,〒321-0127栃木県宇都宮市羽牛田町30-1,0286541199（028-654-1199）,1000（千円）,久保田　和良（クボタ カズヨシ）
株式会社柴崎製作所,1060001008432,その他の製造業,〒321-1101栃木県日光市明神78-1,0288271032（0288-27-1032）,10000（千円）,柴崎　俊郎（シバサキ トシオ）
株式会社成文社,1060001008440,出版・印刷・同関連産業,〒321-2335栃木県日光市森友928-11,0288210461（0288-21-0461）,10000（千円）,小栗　理（オグリ オサム）
株式会社弘和工業,1060001008812,家具・装備品製造業,〒329-2213栃木県塩谷郡塩谷町熊ノ木1096-1,0287451199（0287-45-1199）,10000（千円）,小林　弘明（コバヤシ ヒロアキ）
株式会社ホンデン製作所,1060001009455,その他の製造業,〒321-4365栃木県真岡市柳林505,0285823172（0285-82-3172）,10000（千円）,齊藤　敏彦（サイトウ トシヒコ）
新興鉄骨工業株式会社,1060001009579,金属製品製造業,〒321-4217栃木県芳賀郡益子町益子1538,0285721623（0285-72-1623）,10000（千円）,代表取締役社長／塚本　和也（ツカモト カズヤ）
株式会社三和電機,1060001009637,電気機械器具製造業,〒321-3423栃木県芳賀郡市貝町市塙1382-2,0285670707（0285-67-0707）,30000（千円）,福田　敏男（フクダ トシオ）
株式会社キヌガワブレーキ部品,1060001009785,ゴム製品製造業,〒321-4346栃木県真岡市松山町8-1,0285826118（0285-82-6118）,100000（千円）,渋谷　登（シブヤ ノボル）
株式会社岩井木工,1060001010223,家具・装備品製造業,〒322-0075栃木県鹿沼市下日向842-1,0289621323（0289-62-1323）,10000（千円）,岩井　嘉隆（イワイ ヨシタカ）
株式会社エイ・ゼット,1060001010248,電気機械器具製造業,〒322-0058栃木県鹿沼市麻苧町1530-14,0289651785（0289-65-1785）,10000（千円）,石川　健一（イシカワ ケンイチ）
株式会社鹿沼ランチサービス,1060001010330,食料品・飼料・飲料製造業,〒322-0044栃木県鹿沼市鳥居跡町1432-2,0289621101（0289-62-1101）,15000（千円）,高橋　宏（タカハシ ヒロシ）
株式会社光青,1060001010405,家具・装備品製造業,〒322-0256栃木県鹿沼市下沢732,0289645841（0289-64-5841）,10000（千円）,青柳　肇光（アオヤギ タダミツ）
ジェイ・エス・ピー・モールディング株式会社,1060001010462,その他の製造業,〒322-0014栃木県鹿沼市さつき町5JSP鹿沼第二工場内,0289763273（0289-76-3273）,300000（千円）,代表取締役社長／西山　昌克（ニシヤマ マサキ）
株式会社ナカニシ,1060001010545,精密機械・医療機械器具製造業,〒322-0075栃木県鹿沼市下日向700,0289643380（0289-64-3380）,867948（千円）,代表取締役社長／中西　英一（ナカニシ エイイチ）
株式会社藤田,1060001010594,家具・装備品製造業,〒322-0034栃木県鹿沼市府中町131-7,0289625141（0289-62-5141）,10000（千円）,藤田　雄一（フジタ ユウイチ）
ゼネラルリブテック株式会社,1060001010900,木材・木製品製造業（家具を除く）,〒322-0026栃木県鹿沼市茂呂2626-1,0289601188（0289-60-1188）,100000（千円）,代表取締役社長／磯　国男（イソ クニオ）
株式会社下野新聞印刷センター,1060001010925,出版・印刷・同関連産業,〒322-0014栃木県鹿沼市さつき町6-3,0289721515（0289-72-1515）,10000（千円）,門永　達郎（カドナガ タツロウ）
株式会社ジョエル．エム,1060001011626,衣服・その他の繊維製品製造業,〒329-3215栃木県那須郡那須町寺子乙3921,0287725555（0287-72-5555）,20000（千円）,前川　尚輝（マエカワ ナオキ）
株式会社トラスト精密,1060001012145,一般機械器具製造業,〒329-2713栃木県那須塩原市緑1-57-10トピックビル203号,0287397221（0287-39-7221）,10100（千円）,大島　修一（オオシマ シユウイチ）
株式会社トヨウラ精工,1060001012335,輸送用機械器具製造業,〒325-0075栃木県那須塩原市春日町121-166,0287632252（0287-63-2252）,1000（千円）,鎌田　光雄（カマタ ミツオ）
株式会社塩沢製作所,1060001012582,その他の製造業,〒329-2733栃木県那須塩原市二区町340,0287371121（0287-37-1121）,3000（千円）,塩沢　正人（シオザワ マサト）
田淵電子工業株式会社,1060001012839,電気機械器具製造業,〒324-0021栃木県大田原市若草1-1475,0287223885（0287-22-3885）,282000（千円）,代表取締役社長／手塚　秀雄（テヅカ ヒデオ）
佐藤林業株式会社,1060001013151,金属製品製造業,〒324-0212栃木県大田原市須佐木1502,0287570311（0287-57-0311）,12000（千円）,佐藤　文則（サトウ フミノリ）
株式会社丸公,1060001013234,木材・木製品製造業（家具を除く）,〒324-0211栃木県大田原市須賀川937,0287580505（0287-58-0505）,10000（千円）,長谷川　大樹（ハセガワ ダイキ）
日光金属株式会社,1060001013259,一般機械器具製造業,〒329-1571栃木県矢板市片岡2066-2,0287474581（0287-47-4581）,70000（千円）,代表取締役会長／佐藤　英俊（サトウ ヒデトシ）
栃木共同アセチレン株式会社,1060001013408,化学工業,〒329-2155栃木県矢板市片俣531-2,0287435821（0287-43-5821）,97500（千円）,代表取締役社長／手塚　悦男（テツカ エツオ）
株式会社メックス,1060001013449,電気機械器具製造業,〒329-2121栃木県矢板市荒井616-68,0287403151（0287-40-3151）,12500（千円）,秋葉　久子（アキバ ヒサコ）
株式会社マルナカニット,1060001013622,衣服・その他の繊維製品製造業,〒329-2122栃木県矢板市針生297-3,0287432711（0287-43-2711）,10000（千円）,中津川　キミヱ（ナカツガワ キミエ）
株式会社幕壱,1060001013696,その他の製造業,〒329-1574栃木県矢板市乙畑1447,0287488338（0287-48-8338）,3000（千円）,松本　英則（マツモト ヒデノリ）
株式会社テクニカル,1060001013812,電気機械器具製造業,〒321-0403栃木県宇都宮市下小倉町5437-2,0286748900（028-674-8900）,3000（千円）,矢野　隆昭（ヤノ タカアキ）
青木塗装工業株式会社,1060001014001,金属製品製造業,〒329-0215栃木県小山市網戸1840,0285451804（0285-45-1804）,10000（千円）,青木　雄一（アオキ ユウイチ）
ハイビック株式会社,1060001014604,木材・木製品製造業（家具を除く）,〒323-0017栃木県小山市飯塚1728,0285254785（0285-25-4785）,551385（千円）,代表取締役社長／浅原　秀則（アサハラ ヒデノリ）
株式会社長谷川工業,1060001014744,一般機械器具製造業,〒329-0114栃木県下都賀郡野木町野木2051,0280572881（0280-57-2881）,10000（千円）,長谷川　美貴男（ハセガワ ミキオ）
ママダ電機株式会社,1060001014819,電気機械器具製造業,〒329-0207栃木県小山市美しが丘1-2-2,0285450874（0285-45-0874）,10000（千円）,久保島　光夫（クボシマ ミツオ）
株式会社神山商店,1060001015024,木材・木製品製造業（家具を除く）,〒329-0518栃木県下野市花の木1-1-21,0285531303（0285-53-1303）,15000（千円）,神山　昭一（カミヤマ シヨウイチ）
株式会社レオンアルミ,1060001015123,"鉄鋼業,非鉄金属製造業",〒329-0502栃木県下野市下古山2963,0285520301（0285-52-0301）,75000（千円）,堺　義孝（サカイ ヨシタカ）
株式会社ＭＤＣ,1060001015701,一般機械器具製造業,〒329-0111栃木県下都賀郡野木町丸林243-9,0280562128（0280-56-2128）,3000（千円）,鈴木　次郎（スズキ ジロウ）
株式会社関東電装部品,1060001016286,電気機械器具製造業,〒328-0002栃木県栃木市惣社町768-1,0282278601（0282-27-8601）,10000（千円）,牛久　博（ウシク ヒロシ）
株式会社関東プラス,1060001016294,その他の製造業,〒328-0075栃木県栃木市箱森町14-33,0282251225（0282-25-1225）,10000（千円）,渡邉　孝夫（ワタナベ タカオ）
株式会社トイテック,1060001016492,その他の製造業,〒328-0042栃木県栃木市沼和田町7-27,0282252208（0282-25-2208）,10000（千円）,代表取締役社長／市川　隆司（イチカワ タカシ）
株式会社アータマ,1060001016716,窯業・土石製品製造業,〒329-4405栃木県栃木市大平町西山田1050-2,0282438082（0282-43-8082）,10000（千円）,綾川　雅宏（アヤカワ マサヒロ）
株式会社粳間鉄工所,1060001016823,一般機械器具製造業,〒328-0111栃木県栃木市都賀町家中1698-1,0282275329（0282-27-5329）,10000（千円）,粳間　良一（ウルマ ヨシカズ）
興栄化成株式会社,1060001016831,化学工業,〒323-0804栃木県小山市萱橋662,0285493345（0285-49-3345）,50000（千円）,菅原　牧夫（スガワラ マキオ）
株式会社厚木製作所,1060001016897,一般機械器具製造業,〒323-1106栃木県栃木市藤岡町都賀452,0282623088（0282-62-3088）,10000（千円）,厚木　祐（アツキ ヒロシ）
アークテック株式会社,1060001017169,金属製品製造業,〒321-0202栃木県下都賀郡壬生町おもちゃのまち4-11-16,0282860276（0282-86-0276）,10000（千円）,荒川　吉朗（アラカワ ヨシオ）
株式会社大野産業,1060001017193,その他の製造業,〒321-0221栃木県下都賀郡壬生町藤井1671-3,0282826393（0282-82-6393）,20000（千円）,大野　俊治（オオノ シユンジ）
株式会社山清,1060001017326,食料品・飼料・飲料製造業,〒321-0226栃木県下都賀郡壬生町中央町6-3,0282820123（0282-82-0123）,10000（千円）,清野　季吉（セイノ キヨシ）
株式会社大都技研,1060001017441,一般機械器具製造業,〒328-0111栃木県栃木市都賀町家中2459-2,0282280606（0282-28-0606）,10000（千円）,佐藤　秀雄（サトウ ヒデオ）
株式会社徳永,1060001017895,金属製品製造業,〒329-4307栃木県栃木市岩舟町静2875,0282541133（0282-54-1133）,12000（千円）,徳永　和彦（トクナガ カズヒコ）
株式会社おちあい商店,1060001018118,家具・装備品製造業,〒329-3153栃木県那須塩原市大原間158-1,0287650119（0287-65-0119）,500（千円）,落合　健太郎（オチアイ ケンタロウ）
石井型染工業株式会社,1060001018290,"繊維工業（衣服,その他の繊維製品を除く）",〒326-0814栃木県足利市通7-3112,0284220221（0284-22-0221）,10000（千円）,石井　滋康（イシイ シゲヤス）
猪越織物株式会社,1060001018324,"繊維工業（衣服,その他の繊維製品を除く）",〒326-0101栃木県足利市松田町1210,0284611121（0284-61-1121）,20000（千円）,猪越　紀安（イノコシ トシヤス）
株式会社岩崎鉄工所,1060001018332,一般機械器具製造業,〒326-0328栃木県足利市県町890-1,0284710348（0284-71-0348）,45000（千円）,岩崎　直人（イワサキ ナオト）
エスケープラント株式会社,1060001018373,一般機械器具製造業,〒326-0823栃木県足利市朝倉町663-6,0284735067（0284-73-5067）,25000（千円）,代表取締役社長／金子　宏行（カネコ ヒロユキ）
株式会社オガタ,1060001018415,その他の製造業,〒326-0844栃木県足利市鹿島町463-6,0284621889（0284-62-1889）,10000（千円）,小形　秋雄（オガタ アキオ）
株式会社ＱＡ,1060001018522,出版・印刷・同関連産業,〒326-0845栃木県足利市大前町945,0284621121（0284-62-1121）,10000（千円）,荒井　保之（アライ ヤスユキ）
株式会社ショウワパーツ,1060001018745,一般機械器具製造業,〒329-4213栃木県足利市寺岡町322-1,0284913838（0284-91-3838）,10000（千円）,北條　英俊（ホウジヨウ ヒデトシ）
株式会社トーコー技研,1060001018910,金属製品製造業,〒329-4214栃木県足利市多田木町128,0284913700（0284-91-3700）,49250（千円）,代表取締役社長／澁澤　健司（シブサワ ケンジ）
株式会社長竹製作所,1060001018976,一般機械器具製造業,〒326-0823栃木県足利市朝倉町789-1,0284711366（0284-71-1366）,10000（千円）,長竹　隆彦（ナガタケ タカヒコ）
株式会社ナルプラ,1060001018992,その他の製造業,〒326-0337栃木県足利市島田町252-11,0284713338（0284-71-3338）,50000（千円）,代表取締役社長／成瀬　重保（ナルセ シゲヤス）
保泉工業株式会社,1060001019157,一般機械器具製造業,〒326-0013栃木県足利市川崎町1322,0284914188（0284-91-4188）,25000（千円）,保泉　裕一（ホイズミ ユウイチ）
株式会社ヨシモト技研,1060001019768,その他の製造業,〒326-0328栃木県足利市県町1071-1,0284728285（0284-72-8285）,2000（千円）,三柴　美穂（ミシバ ミホ）
株式会社エア・シリアス,1060001019776,金属製品製造業,〒326-0141栃木県足利市小俣町町屋2769-2,0284625242（0284-62-5242）,5000（千円）,新藤　哲也（シンドウ テツヤ）
関東工業株式会社,1060001020296,輸送用機械器具製造業,〒327-0817栃木県佐野市伊勢山町967-1,0283242251（0283-24-2251）,20000（千円）,荒井　貞夫（アライ サダオ）
電波精器株式会社,1060001020503,電気機械器具製造業,〒327-0041栃木県佐野市免鳥町900-1,0283241155（0283-24-1155）,10000（千円）,三本木　泰雄（サンボンギ ヤスオ）
株式会社東立工業,1060001020536,ゴム製品製造業,〒327-0017栃木県佐野市大町845,0283245311（0283-24-5311）,10000（千円）,須藤　伸夫（スドウ ノブオ）
早川食品株式会社,1060001020577,食料品・飼料・飲料製造業,〒327-0031栃木県佐野市田島町168-1,0283220905（0283-22-0905）,10000（千円）,早川　隆（ハヤカワ タカシ）
福守株式会社,1060001020602,衣服・その他の繊維製品製造業,〒327-0843栃木県佐野市堀米町424-1,0283225363（0283-22-5363）,10000（千円）,福守　サク（フクモリ サク）
株式会社モードユニオン,1060001020676,衣服・その他の繊維製品製造業,〒327-0844栃木県佐野市富岡町1320,0283247875（0283-24-7875）,10000（千円）,高瀬　好行（タカセ ヨシユキ）
長産業株式会社,1060001020800,"繊維工業（衣服,その他の繊維製品を除く）",〒327-0324栃木県佐野市山形町1233,0283657050（0283-65-7050）,20000（千円）,代表取締役社長／長　健太郎（チヨウ ケンタロウ）
株式会社バンテック,1060001020817,金属製品製造業,〒327-0324栃木県佐野市山形町602-1,0283651026（0283-65-1026）,10000（千円）,代表取締役／大島　徹（オオシマ トオル）
清水石灰工業株式会社,1060001020882,窯業・土石製品製造業,〒327-0505栃木県佐野市山菅町3637,0283852685（0283-85-2685）,10000（千円）,清水　雄二郎（シミズ ユウジロウ）
宮城鉱化株式会社,1060001020932,窯業・土石製品製造業,〒327-0509栃木県佐野市宮下町7-10,0283841111（0283-84-1111）,40000（千円）,佐藤　琢哉（サトウ タクヤ）
株式会社グリーンクロス,1060001020973,その他の製造業,〒327-0305栃木県佐野市船越町915-2,0283624933（0283-62-4933）,10000（千円）,吉江　健兒（ヨシエ ケンジ）
株式会社ユース,1060001021286,衣服・その他の繊維製品製造業,〒327-0003栃木県佐野市大橋町3231-7,0283222024（0283-22-2024）,11800（千円）,田村　暢英（タムラ ノブヒデ）
株式会社きむら椅子工房,1060001021352,家具・装備品製造業,〒327-0003栃木県佐野市大橋町3253-8,0283212790（0283-21-2790）,3000（千円）,木村　亨（キムラ トオル）
株式会社祐宏舎,1060001021583,化学工業,〒329-2701栃木県那須塩原市関根116-1,0287382717（0287-38-2717）,3000（千円）,福田　剛（フクダ ゴウ）
株式会社ハミングバード,1060001022136,出版・印刷・同関連産業,〒320-0857栃木県宇都宮市鶴田2-11-19,0286123835（028-612-3835）,2000（千円）,森　勝一（モリ カツイチ）
株式会社コニシ,1060001022482,食料品・飼料・飲料製造業,〒323-0014栃木県小山市喜沢736-1,0285386817（0285-38-6817）,1000（千円）,小西　健太（コニシ ケンタ）
株式会社朝日,1060001022499,その他の製造業,〒323-0029栃木県小山市城北2-14-17,0285212231（0285-21-2231）,10000（千円）,朝日　晴美（アサヒ ハルミ）
株式会社つけもの樋山,1060001022689,食料品・飼料・飲料製造業,〒322-0026栃木県鹿沼市茂呂1213-5,0289761139（0289-76-1139）,4000（千円）,樋山　義見（ヒヤマ ヨシミ）
株式会社戸沢火工工場,1060001022706,その他の製造業,〒328-0035栃木県栃木市旭町3-2,0282221375（0282-22-1375）,500（千円）,戸澤　正典（トザワ マサノリ）
株式会社ポンプマンジャパン,1060001023134,輸送用機械器具製造業,〒320-0061栃木県宇都宮市宝木町2-869,0286526363（028-652-6363）,5000（千円）,西塚　文麿（ニシヅカ フミマロ）
株式会社恵伸精密,1060001023679,一般機械器具製造業,〒321-0534栃木県那須烏山市鴻野山230-2,0287889855（0287-88-9855）,10000（千円）,阿部　誠喜（アベ セイキ）
株式会社ＥＫスタイル,1060001023687,衣服・その他の繊維製品製造業,〒322-0012栃木県鹿沼市松原2-84,0289760177（0289-76-0177）,3000（千円）,江田　薫（エダ カオル）
株式会社大成工機,1060001023745,金属製品製造業,〒321-0611栃木県那須烏山市興野1338-1,0287843523（0287-84-3523）,10000（千円）,小藤　繁義（コフジ シゲヨシ）
株式会社エルワ電装,1060001024215,電気機械器具製造業,〒329-3215栃木県那須郡那須町寺子乙4408-3,0287720360（0287-72-0360）,3000（千円）,三森　裕次（ミモリ ユウジ）
株式会社グラストラバー,1060001024512,ゴム製品製造業,〒327-0821栃木県佐野市高萩町159-4,0283859390（0283-85-9390）,20000（千円）,本郷　英男（ホンゴウ ヒデオ）
株式会社コウメイ,1060001024537,窯業・土石製品製造業,〒321-4363栃木県真岡市亀山1833-2,0285813781（0285-81-3781）,3000（千円）,上野　悦生（ウエノ エツオ）
日光精密株式会社,1060001025766,一般機械器具製造業,〒321-2344栃木県日光市猪倉3949-8,0288263987（0288-26-3987）,1000（千円）,薄井　英男（ウスイ ヒデオ）
株式会社植野エンジニアリング,1060001026137,一般機械器具製造業,〒323-0025栃木県小山市城山町2-5-30グランドハイツ城山1503,0285326600（0285-32-6600）,9000（千円）,植野　辰雄（ウエノ タツオ）
株式会社チーズ工房那須の森,1060001026483,食料品・飼料・飲料製造業,〒325-0052栃木県那須塩原市中央町5-3,0287637241（0287-63-7241）,2000（千円）,落合　一彦（オチアイ カズヒコ）
ショウワエンジ株式会社,1060001027218,一般機械器具製造業,〒327-0004栃木県佐野市赤坂町941-10,0283867515（0283-86-7515）,3000（千円）,渡辺　均（ワタナベ ヒトシ）
株式会社常盤製作所,1060001031293,電気機械器具製造業,〒327-0816栃木県佐野市栄町13-3,0283231234（0283-23-1234）,20000（千円）,岡村　洋（オカムラ ヒロシ）
有限会社片庭製材所,1060002000017,木材・木製品製造業（家具を除く）,〒321-0414栃木県宇都宮市中里町1047,0286742525（028-674-2525）,5500（千円）,片庭　崇夫（カタニワ タカオ）
有限会社旭家黒崎食品工業,1060002000801,食料品・飼料・飲料製造業,〒320-0806栃木県宇都宮市中央1-8-2,0286334611（028-633-4611）,3000（千円）,黒崎　榮（クロサキ サカエ）
有限会社石下商店,1060002001122,食料品・飼料・飲料製造業,〒321-2104栃木県宇都宮市上小池町368-2,0286692288（028-669-2288）,3000（千円）,石下　光則（イシゲ ミツノリ）
有限会社太田精機工業所,1060002002277,一般機械器具製造業,〒321-0903栃木県宇都宮市下平出町497-3,0286643101（028-664-3101）,5000（千円）,菊池　史郎（キクチ シロウ）
有限会社関東精工,1060002002723,金属製品製造業,〒321-0157栃木県宇都宮市幕田町691,0286583010（028-658-3010）,3000（千円）,橋本　貴夫（ハシモト タカオ）
有限会社川勾塗装工業,1060002002962,金属製品製造業,〒321-0921栃木県宇都宮市瑞穂3-7-6,0286565957（028-656-5957）,10000（千円）,川勾　正行（カワワ マサユキ）
有限会社小久保製作所,1060002003804,その他の製造業,〒321-0345栃木県宇都宮市大谷町1427,0286521630（028-652-1630）,3000（千円）,小久保　裕通（コクボ ヒロミチ）
有限会社駒場屋米菓,1060002003969,食料品・飼料・飲料製造業,〒320-0864栃木県宇都宮市住吉町2-11,0286335602（028-633-5602）,5800（千円）,駒場　光夫（コマバ ミツオ）
有限会社佐藤紙器製作所,1060002004414,パルプ・紙・紙加工品製造業,〒321-0147栃木県宇都宮市針ケ谷町460-2,0286537311（028-653-7311）,10000（千円）,佐藤　一郎（サトウ イチロウ）
有限会社篠崎製作所,1060002004661,金属製品製造業,〒329-0521栃木県河内郡上三川町石田1814-12,0285568308（0285-56-8308）,7000（千円）,篠崎　美好（シノザキ ミヨシ）
有限会社田辺,1060002005932,その他の製造業,〒320-0041栃木県宇都宮市松原2-2-10,0286211329（028-621-1329）,3000（千円）,田邊　博（タナベ ヒロシ）
有限会社那須野製作所,1060002006889,金属製品製造業,〒321-0112栃木県宇都宮市屋板町578-268,0286561143（028-656-1143）,3000（千円）,那須野　勝（ナスノ マサル）
有限会社富士シール印刷,1060002007838,出版・印刷・同関連産業,〒320-0036栃木県宇都宮市小幡2-3-31,0286255011（028-625-5011）,3000（千円）,舛渕　克行（マスブチ カツユキ）
有限会社文明軒,1060002007945,食料品・飼料・飲料製造業,〒320-0851栃木県宇都宮市鶴田町3414-10,0286333444（028-633-3444）,9375（千円）,黒川　和秀（クロカワ カズヒデ）
有限会社マツムラ,1060002008596,精密機械・医療機械器具製造業,〒321-2102栃木県宇都宮市篠井町459-1,0286693005（028-669-3005）,3000（千円）,松村　吹子（マツムラ フキコ）
有限会社明新プリント,1060002008935,出版・印刷・同関連産業,〒320-0072栃木県宇都宮市若草5-12-13,0286248199（028-624-8199）,5000（千円）,野沢　稔明（ノザワ トシアキ）
有限会社ヒラタ電設,1060002011237,電気機械器具製造業,〒329-0521栃木県河内郡上三川町石田2062-2,0285566591（0285-56-6591）,3000（千円）,平田　六夫（ヒラタ ムツオ）
有限会社北條製作所,1060002011245,その他の製造業,〒329-0616栃木県河内郡上三川町下蒲生836-1,0285566586（0285-56-6586）,5000（千円）,北條　勝己（ホウジヨウ カツミ）
有限会社ヒロコーポレーション,1060002011971,電気機械器具製造業,〒320-0843栃木県宇都宮市花園町17-12,0286349904（028-634-9904）,3000（千円）,小倉　宏之（オグラ ヒロユキ）
有限会社Ｗｉｔｓ,1060002012499,電気機械器具製造業,〒329-1334栃木県さくら市押上880-3,0286827667（028-682-7667）,3000（千円）,和氣　美紀夫（ワキ ミキオ）
有限会社小堀鉄工,1060002012615,金属製品製造業,〒329-1323栃木県さくら市卯の里1-3-4,0286822826（028-682-2826）,3000（千円）,小堀　久夫（コボリ ヒサオ）
有限会社竹橋食品,1060002012714,食料品・飼料・飲料製造業,〒329-1314栃木県さくら市柿木澤10,0286825316（028-682-5316）,3000（千円）,小野　好史（オノ ヨシフミ）
