会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
四國鐵工株式会社,1470001001916,金属製品製造業,〒761-8002香川県高松市生島町686,0878160408（087-816-0408）,10000（千円）,田所　誠次郎（タドコロ セイジロウ）
大同製飴株式会社,1470001002567,食料品・飼料・飲料製造業,〒760-0067香川県高松市松福町2-2-6,0878516926（087-851-6926）,56000（千円）,篠原　晋平（シノハラ シンペイ）
株式会社田中建材工作所,1470001002716,金属製品製造業,〒761-0113香川県高松市屋島西町1197,0878413619（087-841-3619）,10000（千円）,田中　章（タナカ アキラ）
株式会社タムラ印刷,1470001002749,出版・印刷・同関連産業,〒761-8058香川県高松市勅使町658,0878664321（087-866-4321）,10000（千円）,田村　耕二（タムラ コウジ）
デザイン工業株式会社,1470001002864,その他の製造業,〒761-8083香川県高松市三名町329-6,0878894171（087-889-4171）,10000（千円）,小西　達也（コニシ タツヤ）
東洋工業株式会社,1470001002947,窯業・土石製品製造業,〒760-0055香川県高松市観光通1-2-14,0878625411（087-862-5411）,90000（千円）,代表取締役社長／河田　浩喜（カワダ ヒロキ）
株式会社トキワネオン,1470001002988,その他の製造業,〒760-0008香川県高松市中野町29-8,0878612923（087-861-2923）,10000（千円）,佐々木　恵一（ササキ ケイイチ）
西日本ステンレス株式会社,1470001003169,金属製品製造業,〒761-0450香川県高松市三谷町4922-1,0878880488（087-888-0488）,10000（千円）,石原　信弘（イシハラ ノブヒロ）
株式会社美巧社,1470001003441,出版・印刷・同関連産業,〒760-0063香川県高松市多賀町1-8-10,0878335811（087-833-5811）,10000（千円）,代表取締役社長／池上　晴英（イケガミ ハルヒデ）
株式会社ヒューテック・オリジン,1470001003508,一般機械器具製造業,〒761-0445香川県高松市西植田町625-4,0878657211（087-865-7211）,10000（千円）,代表取締役会長／平田　喜六（ヒラタ キロク）
株式会社冨士マーク製作所,1470001003623,金属製品製造業,〒761-8011香川県高松市香西北町436,0878814763（087-881-4763）,10000（千円）,冨山　貴司（トミヤマ タカシ）
三筒産業株式会社,1470001003937,一般機械器具製造業,〒761-0102香川県高松市新田町甲73-1,0878413131（087-841-3131）,30000（千円）,代表取締役社長／筒井　敏司（ツツイ サトシ）
株式会社村上工作所,1470001004019,一般機械器具製造業,〒760-0074香川県高松市桜町1-3-31,0878613536（087-861-3536）,10000（千円）,村上　均（ムラカミ ヒトシ）
株式会社ユーミック,1470001004200,金属製品製造業,〒761-0102香川県高松市新田町甲91-1,0878431313（087-843-1313）,64844（千円）,代表取締役社長／上村　芳久（ウエムラ ヨシヒサ）
株式会社ラブ・ラボ,1470001004274,"繊維工業（衣服,その他の繊維製品を除く）",〒761-0323香川県高松市亀田町90-1,0878472000（087-847-2000）,10000（千円）,代表取締役社長／谷本　昌英（タニモト マサヒデ）
理建工業株式会社,1470001004282,金属製品製造業,〒761-0431香川県高松市小村町398-15,0878477580（087-847-7580）,30000（千円）,岸　幸平（キシ コウヘイ）
香川トクヤマ株式会社,1470001004646,窯業・土石製品製造業,〒761-8012香川県高松市香西本町1-45,0878815241（087-881-5241）,30000（千円）,代表取締役社長／重光　栄治（シゲミツ エイジ）
東邦電機工業株式会社,1470001005264,電気機械器具製造業,〒769-0105香川県高松市国分寺町柏原863-1,0878742685（087-874-2685）,20000（千円）,代表取締役社長／藤原　一生（フジワラ カズオ）
石丸製麺株式会社,1470001005339,食料品・飼料・飲料製造業,〒761-1401香川県高松市香南町岡701,0878796111（087-879-6111）,30000（千円）,代表取締役社長／石丸　芳樹（イシマル ヨシキ）
山英電機株式会社,1470001005388,電気機械器具製造業,〒761-1404香川県高松市香南町横井375-1,0878792800（087-879-2800）,20000（千円）,代表取締役社長／本田　圭吾（ホンダ ケイゴ）
株式会社川田製麺,1470001005405,食料品・飼料・飲料製造業,〒761-1401香川県高松市香南町岡396,0878792103（087-879-2103）,10000（千円）,川田　明義（カワタ アキヨシ）
株式会社杢創社,1470001005776,家具・装備品製造業,〒761-8032香川県高松市鶴市町798,0878812622（087-881-2622）,4200（千円）,淺田　知範（アサダ トモノリ）
マコーズファクトリー株式会社,1470001006650,食料品・飼料・飲料製造業,〒761-8046香川県高松市川部町1494-8,0878868577（087-886-8577）,2000（千円）,吉野　正晃（ヨシノ マサテル）
大和ステンレス工業株式会社,1470001006774,一般機械器具製造業,〒761-0701香川県木田郡三木町池戸3154-3,0878980335（087-898-0335）,20000（千円）,中村　安朝（ナカムラ ヤストモ）
ハイスキー食品工業株式会社,1470001006799,食料品・飼料・飲料製造業,〒761-0612香川県木田郡三木町氷上219,0878981125（087-898-1125）,10000（千円）,代表取締役社長／菱谷　龍二（ヒシタニ リヨウジ）
株式会社アイランド食品,1470001006840,食料品・飼料・飲料製造業,〒761-2305香川県綾歌郡綾川町滝宮1801-1,0878762514（087-876-2514）,10000（千円）,代表取締役社長／久保田　健夫（クボタ タテオ）
株式会社オックス,1470001006849,金属製品製造業,〒761-2103香川県綾歌郡綾川町陶3315-7,0878770700（087-877-0700）,35000（千円）,辻村　隆志（ツジムラ タカシ）
株式会社山清,1470001006907,食料品・飼料・飲料製造業,〒761-2204香川県綾歌郡綾川町山田下3465-3,0878782231（087-878-2231）,50000（千円）,代表取締役社長／松下　時夫（マツシタ トキオ）
株式会社協和生コン,1470001007327,窯業・土石製品製造業,〒763-0091香川県丸亀市川西町北178,0877287021（0877-28-7021）,30000（千円）,代表取締役社長／橋本　勉（ハシモト ツトム）
三栄産業株式会社,1470001007475,その他の製造業,〒763-0053香川県丸亀市金倉町1115,0877237221（0877-23-7221）,70000（千円）,代表取締役社長／長澤　潔（ナガサワ キヨシ）
丸亀鉄工株式会社,1470001007657,金属製品製造業,〒763-0083香川県丸亀市土器町北2-32,0877225534（0877-22-5534）,10000（千円）,最相　昇（サイソウ ノボル）
株式会社スタイルハウス,1470001007905,"繊維工業（衣服,その他の繊維製品を除く）",〒764-0028香川県仲多度郡多度津町葛原1414-8,0877334143（0877-33-4143）,10000（千円）,高島　孟（タカシマ ツトム）
株式会社三好鉄工所,1470001007954,金属製品製造業,〒764-0017香川県仲多度郡多度津町西港町16-10,0877330080（0877-33-0080）,24000（千円）,代表取締役社長／三好　宏和（ミヨシ ヒロカズ）
コスモテック株式会社,1470001008011,出版・印刷・同関連産業,〒765-0071香川県善通寺市弘田町910,0877621200（0877-62-1200）,30000（千円）,代表取締役社長／高井　尚志（タカイ ヒサシ）
大谷製核株式会社,1470001008143,その他の製造業,〒766-0004香川県仲多度郡琴平町榎井200,0877754646（0877-75-4646）,10000（千円）,大谷　光弘（オオタニ ミツヒロ）
株式会社アバンテック,1470001008218,一般機械器具製造業,〒766-0015香川県仲多度郡まんのう町長尾175-14,0877792747（0877-79-2747）,10000（千円）,近藤　利文（コンドウ トシフミ）
株式会社きさらぎ,1470001008713,食料品・飼料・飲料製造業,〒762-0081香川県丸亀市飯山町東坂元107-3,0877983394（0877-98-3394）,3000（千円）,岩倉　公紀（イワクラ コウキ）
株式会社坂出化粧合板製作所,1470001008952,木材・木製品製造業（家具を除く）,〒762-0024香川県坂出市府中町2039-2,0877480391（0877-48-0391）,12000（千円）,三谷　庄司（ミタニ シヨウジ）
株式会社サン食研,1470001009001,食料品・飼料・飲料製造業,〒762-0053香川県坂出市西大浜北3-46-3,0877441313（0877-44-1313）,30000（千円）,中尾　文俊（ナカオ フミトシ）
株式会社フラワーアート夢大陸,1470001009174,その他の製造業,〒762-0012香川県坂出市林田町3479-4,0877473123（0877-47-3123）,10000（千円）,牧　美津子（マキ ミツコ）
株式会社丸一フーズ,1470001009199,食料品・飼料・飲料製造業,〒762-0053香川県坂出市西大浜北2-2-22,0877592222（0877-59-2222）,40000（千円）,中尾　文俊（ナカオ フミトシ）
吉原食糧株式会社,1470001009240,食料品・飼料・飲料製造業,〒762-0012香川県坂出市林田町4285-152,0877472030（0877-47-2030）,40000（千円）,代表取締役社長／吉原　良一（ヨシハラ リヨウイチ）
佐川食品株式会社,1470001009918,食料品・飼料・飲料製造業,〒768-0012香川県観音寺市植田町1330-1,0875258451（0875-25-8451）,10000（千円）,佐川　道夫（サガワ ミチオ）
宝田電産株式会社,1470001010157,電気機械器具製造業,〒769-0401香川県三豊市財田町財田上1335-17,0875673125（0875-67-3125）,10000（千円）,代表取締役社長／石田　貴志（イシダ タカシ）
四国製版印刷株式会社,1470001010223,出版・印刷・同関連産業,〒769-1614香川県観音寺市大野原町萩原1618-2,0875542468（0875-54-2468）,10000（千円）,代表取締役社長／石川　昌弘（イシカワ マサヒロ）
ちぬや冷食株式会社,1470001010330,食料品・飼料・飲料製造業,〒769-1505香川県三豊市豊中町本山乙703,0875625221（0875-62-5221）,100000（千円）,代表取締役社長／今津　秀（イマヅ ヒデシ）
昭和紙工株式会社,1470001010388,パルプ・紙・紙加工品製造業,〒769-1602香川県観音寺市豊浜町和田浜441,0875525486（0875-52-5486）,10500（千円）,代表取締役社長／三宅　正隆（ミヤケ マサタカ）
四国明治株式会社,1470001010628,食料品・飼料・飲料製造業,〒769-0401香川県三豊市財田町財田上1328-1,0875568800（0875-56-8800）,480000（千円）,代表取締役社長／泉屋　繁（イズミヤ シゲル）
金藤木材工業株式会社,1470001010974,木材・木製品製造業（家具を除く）,〒769-2302香川県さぬき市長尾西1022,0879523307（0879-52-3307）,10000（千円）,金藤　正人（カネトウ マサヒト）
株式会社フジタ,1470001011056,皮革・同製品・毛皮製造業,〒761-0901香川県さぬき市大川町富田西3054-1,0879432588（0879-43-2588）,10000（千円）,藤田　幹夫（フジタ ミキオ）
株式会社日栄産業,1470001011122,衣服・その他の繊維製品製造業,〒769-2101香川県さぬき市志度4316,0878943344（087-894-3344）,20000（千円）,代表取締役社長／藪内　雄介（ヤブウチ ユウスケ）
株式会社安岐水産,1470001011155,食料品・飼料・飲料製造業,〒769-2401香川県さぬき市津田町津田1402-23,0879423037（0879-42-3037）,15000（千円）,安岐　亨（アキ トオル）
株式会社杉山海産,1470001011171,食料品・飼料・飲料製造業,〒769-2401香川県さぬき市津田町津田1396-1,0879422067（0879-42-2067）,10000（千円）,杉山　繁雄（スギヤマ シゲオ）
株式会社ダブル・ティー・エム,1470001011213,一般機械器具製造業,〒769-2323香川県さぬき市寒川町神前803-2,0879435599（0879-43-5599）,10000（千円）,高田　英宙（タカタ ヒデヒロ）
讃光工業株式会社,1470001011246,精密機械・医療機械器具製造業,〒769-2302香川県さぬき市長尾西877,0879522591（0879-52-2591）,43500（千円）,代表取締役社長／白井　敏雅（シライ トシマサ）
株式会社オオジー,1470001011304,衣服・その他の繊維製品製造業,〒769-2907香川県東かがわ市吉田489,0879332515（0879-33-2515）,10000（千円）,大字　正数（オオジ マサカズ）
四国化工株式会社,1470001011386,その他の製造業,〒769-2712香川県東かがわ市西山516-1,0879233111（0879-23-3111）,220000（千円）,代表取締役社長／入交　正之（ニユウコウ マサユキ）
大同染工株式会社,1470001011411,"繊維工業（衣服,その他の繊維製品を除く）",〒769-2702香川県東かがわ市松原168-32,0879254251（0879-25-4251）,10000（千円）,代表取締役社長／比嘉　豊（ヒガ ユタカ）
帝國漢方製薬株式会社,1470001011428,化学工業,〒769-2701香川県東かがわ市湊636-1,0879252221（0879-25-2221）,10000（千円）,代表取締役社長／植田　隆博（ウエダ タカヒロ）
株式会社橋輝,1470001011460,衣服・その他の繊維製品製造業,〒769-2702香川県東かがわ市松原990,0879254378（0879-25-4378）,16000（千円）,代表取締役社長／橋本　富夫（ハシモト トミオ）
丸永手袋株式会社,1470001011493,衣服・その他の繊維製品製造業,〒769-2701香川県東かがわ市湊819-2,0879253337（0879-25-3337）,15000（千円）,佐伯　律子（サエキ リツコ）
株式会社たまちゃんアイス,1470001011758,食料品・飼料・飲料製造業,〒761-0113香川県高松市屋島西町2300-14,0878135126（087-813-5126）,5000（千円）,高杉　昌幸（タカスギ マサユキ）
株式会社讃栄,1470001011923,輸送用機械器具製造業,〒763-0081香川県丸亀市土器町西6-306,0877580007（0877-58-0007）,1000（千円）,寺岡　アサ子（テラオカ アサコ）
株式会社亜味撰,1470001012244,食料品・飼料・飲料製造業,〒761-4432香川県小豆郡小豆島町草壁本町572-32,0879821265（0879-82-1265）,30000（千円）,代表取締役社長／川崎　徹（カワサキ トオル）
春日堂株式会社,1470001012269,食料品・飼料・飲料製造業,〒761-4402香川県小豆郡小豆島町福田甲600,0879842375（0879-84-2375）,13000（千円）,森本　智已（モリモト トモミ）
株式会社クニチカ,1470001012277,一般機械器具製造業,〒761-4431香川県小豆郡小豆島町片城甲44-133,0879821086（0879-82-1086）,10000（千円）,國近　栄二（クニチカ エイジ）
タケサン株式会社,1470001012319,食料品・飼料・飲料製造業,〒761-4411香川県小豆郡小豆島町安田甲103-1,0879825555（0879-82-5555）,45000（千円）,武部　一成（タケベ イチナリ）
株式会社アグリオリーブ小豆島,1470001012483,食料品・飼料・飲料製造業,〒761-4426香川県小豆郡小豆島町馬木甲49-5,0879825662（0879-82-5662）,19990（千円）,秋長　正幸（アキナガ マサユキ）
株式会社クールドライマシナリー,1470001012616,一般機械器具製造業,〒760-0080香川県高松市木太町3224-4,0878133007（087-813-3007）,500（千円）,柳川　幸子（ヤナガワ サチコ）
株式会社たれ屋,1470001012681,食料品・飼料・飲料製造業,〒765-0061香川県善通寺市吉原町2895-13,0877858077（0877-85-8077）,3000（千円）,木内　政信（キウチ マサノブ）
株式会社ティプロ,1470001012723,精密機械・医療機械器具製造業,〒761-0301香川県高松市林町226-4,0878662200（087-866-2200）,3000（千円）,滝　吏司（タキ サトシ）
七宝紙器株式会社,1470001013085,パルプ・紙・紙加工品製造業,〒768-0040香川県観音寺市柞田町丙1861-1,0875253370（0875-25-3370）,3000（千円）,高津　俊二（コウヅ シユンジ）
株式会社川田設備,1470001013218,一般機械器具製造業,〒769-1101香川県三豊市詫間町詫間767-4,0875834766（0875-83-4766）,1000（千円）,川田　昭三（カワタ シヨウゾウ）
株式会社トクシンテクノ,1470001013267,金属製品製造業,〒764-0017香川県仲多度郡多度津町西港町29-4,0877855111（0877-85-5111）,10000（千円）,小林　有二（コバヤシ ユウジ）
多度津造船株式会社,1470001013861,輸送用機械器具製造業,〒764-0018香川県仲多度郡多度津町東港町1-1,0877332111（0877-33-2111）,100000（千円）,檜垣　幸人（ヒガキ ユキト）
大塩水産株式会社,1470001014117,食料品・飼料・飲料製造業,〒769-2402香川県さぬき市津田町鶴羽2175-4,0879425105（0879-42-5105）,3000（千円）,大塩　正憲（オオシオ マサノリ）
エム技研株式会社,1470001014249,一般機械器具製造業,〒761-1704香川県高松市香川町川内原1570-1,0878797052（087-879-7052）,2000（千円）,正木　浩二（マサキ コウジ）
丸和フードサービス株式会社,1470001014851,食料品・飼料・飲料製造業,〒764-0018香川県仲多度郡多度津町東港町1-1,0877327909（0877-32-7909）,500（千円）,前田　博（マエダ ヒロシ）
株式会社ＫｉＭｕＲａ,1470001014892,輸送用機械器具製造業,〒765-0040香川県善通寺市与北町738-1,0877638661（0877-63-8661）,1000（千円）,木村　政博（キムラ マサヒロ）
和奏通商株式会社,1470001015370,食料品・飼料・飲料製造業,〒768-0067香川県観音寺市坂本町2-2-13,0875248715（0875-24-8715）,12000（千円）,田井　洋子（タイ ヨウコ）
株式会社イズミカワ,1470001015494,金属製品製造業,〒761-0321香川県高松市前田西町231-4,0878479317（087-847-9317）,1000（千円）,泉川　義幸（イズミカワ ヨシユキ）
四国繊維販売株式会社,1470001015610,衣服・その他の繊維製品製造業,〒761-1701香川県高松市香川町大野2134-6,0878868184（087-886-8184）,3000（千円）,松井　康平（マツイ コウヘイ）
有限会社香川産業,1470002000280,その他の製造業,〒761-0123香川県高松市牟礼町原1041-6,0878452048（087-845-2048）,3000（千円）,香川　雅彦（カガワ マサヒコ）
有限会社島本石材工業,1470002000330,窯業・土石製品製造業,〒761-0121香川県高松市牟礼町牟礼2424-5,0878459482（087-845-9482）,3000（千円）,島本　健一郎（シマモト ケンイチロウ）
有限会社十河石材,1470002000347,窯業・土石製品製造業,〒761-0121香川県高松市牟礼町牟礼2512-1,0878452723（087-845-2723）,8000（千円）,小川　義博（オガワ ヨシヒロ）
有限会社谷本コンクリート,1470002000355,窯業・土石製品製造業,〒761-0122香川県高松市牟礼町大町447-3,0878459551（087-845-9551）,5000（千円）,代表取締役社長／谷本　一隆（タニモト カズタカ）
有限会社秋山電機製作所,1470002000611,金属製品製造業,〒761-0450香川県高松市三谷町813-2,0878882020（087-888-2020）,6000（千円）,秋山　心都（アキヤマ シント）
有限会社朝日紙工,1470002000669,その他の製造業,〒760-0080香川県高松市木太町1941-22,0878625591（087-862-5591）,3000（千円）,坂口　淳子（サカグチ ジユンコ）
有限会社小原木工所,1470002001758,家具・装備品製造業,〒760-0080香川県高松市木太町2364-14,0878310549（087-831-0549）,3000（千円）,小原　敏宏（コバラ トシヒロ）
有限会社観光讃岐工芸,1470002001865,その他の製造業,〒761-8013香川県高松市香西東町634-6,0878810305（087-881-0305）,3000（千円）,村井　義和（ムライ ヨシカズ）
有限会社北川製餡所,1470002002244,食料品・飼料・飲料製造業,〒761-8064香川県高松市上之町3-3-1,0878672342（087-867-2342）,3000（千円）,生山　次郎（イキヤマ ジロウ）
有限会社熊野蒲鉾店,1470002002483,食料品・飼料・飲料製造業,〒761-0442香川県高松市川島本町195,0878480061（087-848-0061）,15000（千円）,熊野　博文（クマノ ヒロフミ）
有限会社クラフト・アリオカ,1470002002558,木材・木製品製造業（家具を除く）,〒761-8058香川県高松市勅使町1007-1,0878668248（087-866-8248）,3000（千円）,有岡　良員（アリオカ ヨシカズ）
有限会社昌栄堂,1470002003630,家具・装備品製造業,〒761-0312香川県高松市東山崎町386-5,0878475522（087-847-5522）,6000（千円）,梶原　孝宏（カジハラ タカヒロ）
有限会社高松エフアールピー造船,1470002004083,輸送用機械器具製造業,〒760-0012香川県高松市瀬戸内町31-14,0878334781（087-833-4781）,3000（千円）,山本　勝夫（ヤマモト カツオ）
有限会社谷本陶器建材,1470002004521,窯業・土石製品製造業,〒761-8042香川県高松市御厩町1249-3,0878851212（087-885-1212）,3000（千円）,谷本　俊徳（タニモト トシノリ）
有限会社田村久つ和堂本店,1470002004570,食料品・飼料・飲料製造業,〒760-0040香川県高松市片原町1-2,0878213231（087-821-3231）,4500（千円）,田村　周平（タムラ シユウヘイ）
有限会社田山自動車,1470002004579,輸送用機械器具製造業,〒761-8082香川県高松市鹿角町311-3,0878855166（087-885-5166）,8000（千円）,田山　雅稔（タヤマ マサトシ）
西植田多田鉄工有限会社,1470002005222,金属製品製造業,〒761-0445香川県高松市西植田町3146-5,0878490529（087-849-0529）,3000（千円）,多田　裕勝（タダ ヒロマサ）
有限会社池田エンジニアリング,1470002005271,一般機械器具製造業,〒761-0130香川県高松市庵治町6388-41,0878716228（087-871-6228）,3000（千円）,池田　亘（イケダ ワタル）
有限会社藤本テラゾー石材,1470002005932,窯業・土石製品製造業,〒761-8078香川県高松市仏生山町甲1010-7,0878890857（087-889-0857）,3000（千円）,藤本　正伸（フジモト マサノブ）
有限会社わかまつ食品,1470002007607,食料品・飼料・飲料製造業,〒761-8075香川県高松市多肥下町1519-5,0878677672（087-867-7672）,10000（千円）,若松　茂行（ワカマツ シゲユキ）
有限会社オーエス,1470002007994,金属製品製造業,〒761-0322香川県高松市前田東町1123,0878471037（087-847-1037）,3000（千円）,岡田　定雄（オカダ サダオ）
有限会社Ｄ・Ｉ・Ｍ,1470002008712,出版・印刷・同関連産業,〒760-0080香川県高松市木太町3515-4,0878325153（087-832-5153）,3000（千円）,安達　誠二郎（アダチ セイジロウ）
香南産業有限会社,1470002009181,木材・木製品製造業（家具を除く）,〒761-1611香川県高松市塩江町安原上246,0878930310（087-893-0310）,3000（千円）,藤澤　一秀（フジサワ カズヒデ）
有限会社巧進印刷,1470002009421,出版・印刷・同関連産業,〒761-1703香川県高松市香川町浅野1321-12,0878795500（087-879-5500）,3000（千円）,富永　純一（トミナガ ジユンイチ）
有限会社昌永鉄工所,1470002009446,金属製品製造業,〒761-1704香川県高松市香川町川内原1086-1,0878795456（087-879-5456）,3000（千円）,高木　雅浩（タカギ マサヒロ）
有限会社山下畳商店,1470002009867,その他の製造業,〒769-0101香川県高松市国分寺町新居1649-5,0878740102（087-874-0102）,5000（千円）,山下　明宏（ヤマシタ アキヒロ）
有限会社セルヴィ,1470002009941,金属製品製造業,〒769-0102香川県高松市国分寺町国分274-4,0878752042（087-875-2042）,3000（千円）,森北　定男（モリキタ サダオ）
有限会社藤井畳店,1470002010726,その他の製造業,〒761-0612香川県木田郡三木町氷上572-3,0878980180（087-898-0180）,5000（千円）,藤井　常子（フジイ ツネコ）
有限会社讃岐精密彫刻所,1470002011699,出版・印刷・同関連産業,〒763-0013香川県丸亀市城東町3-9-38,0877239511（0877-23-9511）,3000（千円）,岸田　卓也（キシダ タクヤ）
有限会社カツフーズ,1470002014009,食料品・飼料・飲料製造業,〒769-0319香川県仲多度郡まんのう町追上向江254-2,0877576211（0877-57-6211）,3000（千円）,勝　和江（カツ カズエ）
有限会社ウッディコート沢村,1470002014685,家具・装備品製造業,〒762-0012香川県坂出市林田町4265-13,0877472027（0877-47-2027）,8000（千円）,澤村　壽男（サワムラ トシオ）
有限会社エスオーエム,1470002014693,電気機械器具製造業,〒762-0014香川県坂出市王越町木沢1073-1,0877420414（0877-42-0414）,3000（千円）,東山　昌敬（ヒガシヤマ マサノリ）
有限会社はつほ印刷,1470002015246,出版・印刷・同関連産業,〒762-0046香川県坂出市富士見町1-7-19,0877462837（0877-46-2837）,3000（千円）,大屋　聡規（オオヤ アキノリ）
有限会社福井工作所,1470002015295,一般機械器具製造業,〒762-0024香川県坂出市府中町5377-1,0877480703（0877-48-0703）,3000（千円）,福井　清（フクイ キヨシ）
有限会社宮田義肢製作所,1470002015444,精密機械・医療機械器具製造業,〒762-0042香川県坂出市白金町3-5-7,0877463979（0877-46-3979）,3000（千円）,辻　正則（ツジ マサノリ）
有限会社森本木工所,1470002015460,家具・装備品製造業,〒762-0055香川県坂出市築港町1-7-11,0877465387（0877-46-5387）,3000（千円）,森本　修司（モリモト シユウジ）
有限会社今西製菓,1470002015782,食料品・飼料・飲料製造業,〒768-0069香川県観音寺市茂木町5-6-21,0875253368（0875-25-3368）,5000（千円）,今西　好光（イマニシ ヨシミツ）
有限会社寛永製作所,1470002015873,一般機械器具製造業,〒768-0065香川県観音寺市瀬戸町1-11-11,0875254146（0875-25-4146）,3000（千円）,福島　隆弘（フクシマ タカヒロ）
株式会社ミトヨフーズ,1470002016302,食料品・飼料・飲料製造業,〒769-0401香川県三豊市財田町財田上6221,0875672130（0875-67-2130）,5000（千円）,関　英滋（セキ エイジ）
有限会社石川製材,1470002016327,木材・木製品製造業（家具を除く）,〒769-1614香川県観音寺市大野原町萩原1603-1,0875542047（0875-54-2047）,5000（千円）,石川　清（イシカワ キヨシ）
有限会社大石鉄工,1470002016434,金属製品製造業,〒767-0002香川県三豊市高瀬町新名903,0875725211（0875-72-5211）,5000（千円）,大石　守洋（オオイシ モリヒロ）
有限会社藤田水産,1470002016871,食料品・飼料・飲料製造業,〒769-1407香川県三豊市仁尾町仁尾丁1446-3,0875823864（0875-82-3864）,5000（千円）,藤田　勝太郎（フジタ カツタロウ）
有限会社井上機工商会,1470002017597,一般機械器具製造業,〒769-2302香川県さぬき市長尾西234-1,0879523243（0879-52-3243）,5000（千円）,井上　清（イノウエ キヨシ）
香徳食品有限会社,1470002018380,食料品・飼料・飲料製造業,〒769-2601香川県東かがわ市三本松378-2,0879252926（0879-25-2926）,3000（千円）,前田　明（マエダ アキラ）
有限会社ポルテ,1470002018612,一般機械器具製造業,〒769-2704香川県東かがわ市帰来1072-7,0879257800（0879-25-7800）,3000（千円）,竹北　孝文（タケキタ タカフミ）
有限会社三谷製糖羽根さぬき本舗,1470002018661,食料品・飼料・飲料製造業,〒769-2902香川県東かがわ市馬宿156-8,0879332224（0879-33-2224）,5000（千円）,三谷　昌司（ミタニ シヨウジ）
有限会社中岡鮮魚,1470002019024,食料品・飼料・飲料製造業,〒761-4131香川県小豆郡土庄町伊喜末888,0879646388（0879-64-6388）,3000（千円）,中岡　健吾（ナカオカ ケンゴ）
有限会社笠井石材加工販売,1470002019288,窯業・土石製品製造業,〒761-4402香川県小豆郡小豆島町福田甲418-1,0879842173（0879-84-2173）,3000（千円）,笠井　翔一（カサイ シヨウイチ）
中村製麺合資会社,1470003000494,食料品・飼料・飲料製造業,〒761-4142香川県小豆郡土庄町屋形崎甲1184-3,0879652054（0879-65-2054）,"",中村　一則（ナカムラ カズノリ）
合同会社マルトクプロセス,1470003001047,木材・木製品製造業（家具を除く）,〒761-8031香川県高松市郷東町796-50,0878821345（087-882-1345）,1000（千円）,中島　純子（ナカジマ ジユンコ）
企業組合坂出造船所,1470005003487,輸送用機械器具製造業,〒762-0051香川県坂出市御供所町3-5-58,0877464810（0877-46-4810）,700（千円）,小倉　英貴（コクラ ヒデタカ）
株式会社和泉屋石材店,2470001000074,窯業・土石製品製造業,〒761-0121香川県高松市牟礼町牟礼3717,0878459887（087-845-9887）,10000（千円）,和泉　成治（イズミ セイジ）
株式会社大川石材,2470001000082,窯業・土石製品製造業,〒761-0121香川県高松市牟礼町牟礼2775-13,0878459640（087-845-9640）,10000（千円）,代表取締役社長／大川　弘展（オオカワ ヒロノブ）
株式会社味彩工房,2470001000339,食料品・飼料・飲料製造業,〒760-0080香川県高松市木太町5030-1,0878666088（087-866-6088）,10000（千円）,福島　通世（フクシマ ミチヨ）
株式会社富士鋼材スチールセンター,2470001000355,金属製品製造業,〒760-0065香川県高松市朝日町5-2-3,0878221230（087-822-1230）,60000（千円）,代表取締役社長／富家　孝明（トミイエ タカアキ）
