会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
協立鉄工株式会社,1210001010315,金属製品製造業,〒919-0477福井県坂井市春江町田端3-2-4,0776510780（0776-51-0780）,3000（千円）,北川　昭彦（キタガワ アキヒコ）
株式会社ハクケン,1210001010711,出版・印刷・同関連産業,〒914-0811福井県敦賀市中央町2-6-26,0770258416（0770-25-8416）,10000（千円）,代表取締役社長／松本　博昭（マツモト ヒロアキ）
株式会社ミヤゲン,1210001010793,皮革・同製品・毛皮製造業,〒914-0035福井県敦賀市山泉7-15-3,0770210038（0770-21-0038）,30000（千円）,代表取締役社長／宮元　武利（ミヤモト タケトシ）
敦賀セメント株式会社,1210001010868,窯業・土石製品製造業,〒914-0071福井県敦賀市泉2-6-1,0770221100（0770-22-1100）,1050000（千円）,代表取締役社長／藤本　朋二（フジモト トモジ）
愛美産業株式会社,1210001010884,皮革・同製品・毛皮製造業,〒919-1132福井県三方郡美浜町佐柿57-7-1,0770321348（0770-32-1348）,30000（千円）,代表取締役社長／伊藤　康之（イトウ ヤスユキ）
北陸ヒーティング株式会社,1210001010918,電気機械器具製造業,〒919-1138福井県三方郡美浜町河原市18-8,0770320258（0770-32-0258）,10000（千円）,代表取締役社長／増田　勉（マスダ ツトム）
株式会社福梅,1210001010950,食料品・飼料・飲料製造業,〒919-1323福井県三方上中郡若狭町倉見5-8,0770452115（0770-45-2115）,10000（千円）,代表取締役社長／前田　靖二（マエダ ヤスジ）
株式会社オーシンエムエルピー,1210001011511,衣服・その他の繊維製品製造業,〒915-0053福井県越前市矢放町14-23,0778230300（0778-23-0300）,97500（千円）,代表取締役社長／渡辺　哲広（ワタナベ テツヒロ）
瀬戸織ネーム工業株式会社,1210001011701,"繊維工業（衣服,その他の繊維製品を除く）",〒915-0893福井県越前市片屋町60-3-1,0778224313（0778-22-4313）,10000（千円）,瀬戸　英博（セト ヒデヒロ）
株式会社日野あられ,1210001011882,食料品・飼料・飲料製造業,〒915-0095福井県越前市稲寄町7-7-1,0778236681（0778-23-6681）,10000（千円）,代表取締役社長／真田　和幸（サナダ カズユキ）
株式会社宝徳,1210001011940,衣服・その他の繊維製品製造業,〒915-1202福井県越前市黒川町40-21,0778281629（0778-28-1629）,10000（千円）,中村　皓一郎（ナカムラ コウイチロウ）
本塚リボン工業株式会社,1210001012039,"繊維工業（衣服,その他の繊維製品を除く）",〒915-0805福井県越前市芝原2-7-27,0778232243（0778-23-2243）,10000（千円）,本塚　和夫（モトヅカ カズオ）
株式会社山謙木工所,1210001012055,木材・木製品製造業（家具を除く）,〒915-0873福井県越前市池ノ上町46-1-10,0778242533（0778-24-2533）,10000（千円）,代表取締役社長／山本　喜久雄（ヤマモト キクオ）
梅田和紙株式会社,1210001012138,パルプ・紙・紙加工品製造業,〒915-0234福井県越前市大滝町30-2,0778430459（0778-43-0459）,20000（千円）,梅田　修二（ウメダ シユウジ）
株式会社タケダ,1210001012179,精密機械・医療機械器具製造業,〒915-0253福井県越前市中津山町36-1,0778421860（0778-42-1860）,10000（千円）,武田　茂生（タケダ シゲオ）
椿原織物株式会社,1210001012187,"繊維工業（衣服,その他の繊維製品を除く）",〒915-0243福井県越前市千原町4-18,0778430066（0778-43-0066）,28500（千円）,椿原　荘司（ツバキハラ シヨウジ）
若泉漆器株式会社,1210001012245,その他の製造業,〒915-0256福井県越前市赤坂町30-8-1,0778431103（0778-43-1103）,10000（千円）,代表取締役社長／若泉　繁則（ワカイズミ シゲノリ）
エバーゴールド株式会社,1210001012253,衣服・その他の繊維製品製造業,〒919-0101福井県南条郡南越前町湯尾13-7-1,0778450256（0778-45-0256）,10000（千円）,川上　和治（カワカミ カズハル）
株式会社国府印刷社,1210001012443,出版・印刷・同関連産業,〒915-0802福井県越前市北府2-11-16,0778223706（0778-22-3706）,10000（千円）,有定　静子（アリサダ シズコ）
三国液酸株式会社,1210001012609,化学工業,〒915-0071福井県越前市府中3-12-20,0778244000（0778-24-4000）,50000（千円）,代表取締役社長／谷屋　五郎（タニヤ ゴロウ）
株式会社アップテック,1210001012666,"繊維工業（衣服,その他の繊維製品を除く）",〒916-0016福井県鯖江市神中町2-7-40,0778530325（0778-53-0325）,50000（千円）,代表取締役社長／森　順一（モリ ジユンイチ）
株式会社エイコー金属,1210001012708,精密機械・医療機械器具製造業,〒916-0005福井県鯖江市杉本町30-20-1,0778527457（0778-52-7457）,10000（千円）,中西　高次（ナカニシ コウジ）
株式会社大森,1210001012732,精密機械・医療機械器具製造業,〒916-1114福井県鯖江市磯部町7-46,0778651316（0778-65-1316）,10000（千円）,大森　喜一（オオモリ キイチ）
株式会社上出眼鏡,1210001012765,精密機械・医療機械器具製造業,〒916-1115福井県鯖江市落井町36-20-1,0778650505（0778-65-0505）,10000（千円）,代表取締役社長／上出　進（ウエデ ススム）
鯖江電子株式会社,1210001012880,電気機械器具製造業,〒916-0076福井県鯖江市石生谷町11-11-2,0778622400（0778-62-2400）,20800（千円）,木下　博喜（キノシタ ヒロキ）
株式会社視泉堂,1210001012947,精密機械・医療機械器具製造業,〒916-0019福井県鯖江市丸山町2-5-24,0778525333（0778-52-5333）,10000（千円）,代表取締役社長／佐佐木　潤（ササキ ジユン）
タカ商事株式会社,1210001013037,その他の製造業,〒916-1237福井県鯖江市北中町24-95,0778653021（0778-65-3021）,10000（千円）,塚田　美智代（ツカダ ミチヨ）
株式会社ツネキチ漆器店,1210001013078,その他の製造業,〒916-1223福井県鯖江市片山町6-8,0778650113（0778-65-0113）,10000（千円）,林　弘士（ハヤシ ヒロシ）
テクノワープ株式会社,1210001013086,"繊維工業（衣服,その他の繊維製品を除く）",〒916-1105福井県鯖江市吉谷町5-13,0778527114（0778-52-7114）,10000（千円）,代表取締役社長／坂川　博（サカガワ ヒロシ）
長田化成工業株式会社,1210001013111,その他の製造業,〒916-0041福井県鯖江市東鯖江4-8-10,0778510706（0778-51-0706）,30000（千円）,長田　久（ナガタ ヒサシ）
株式会社パワーユニオン,1210001013152,一般機械器具製造業,〒916-0016福井県鯖江市神中町2-911,0778522235（0778-52-2235）,35000（千円）,代表取締役社長／藤江　俊弘（フジエ トシヒロ）
株式会社博眼,1210001013160,精密機械・医療機械器具製造業,〒916-0015福井県鯖江市御幸町1-301,0778511228（0778-51-1228）,10000（千円）,笹木　博之（ササキ ヒロユキ）
株式会社福井計器製作所,1210001013193,一般機械器具製造業,〒916-0016福井県鯖江市神中町1-9-10,0778530027（0778-53-0027）,35000（千円）,代表取締役社長／橋本　浩文（ハシモト ヒロフミ）
冨士経編株式会社,1210001013219,"繊維工業（衣服,その他の繊維製品を除く）",〒916-0037福井県鯖江市上河端町5-1-6,0778511310（0778-51-1310）,30000（千円）,代表取締役社長／平木　弘史（ヒラキ ヒロシ）
丸富漆器株式会社,1210001013292,その他の製造業,〒916-1223福井県鯖江市片山町3-1-2,0778650085（0778-65-0085）,20000（千円）,林　正人（ハヤシ マサト）
株式会社マルタカ,1210001013301,その他の製造業,〒916-1112福井県鯖江市中戸口町11-34-1,0778652603（0778-65-2603）,10000（千円）,関口　孝紀（セキグチ タカノリ）
株式会社若吉製作所,1210001013400,精密機械・医療機械器具製造業,〒916-0005福井県鯖江市杉本町36-2,0778512815（0778-51-2815）,10000（千円）,若吉　修似（ワカヨシ シユウジ）
株式会社ファインモード,1210001013433,衣服・その他の繊維製品製造業,〒915-0853福井県越前市行松町17-3-2,0778228034（0778-22-8034）,3000（千円）,上坂　達朗（ウエサカ タツロウ）
株式会社ヒカリ精工,1210001013549,一般機械器具製造業,〒916-0001福井県鯖江市吉江町307,0778517626（0778-51-7626）,1000（千円）,橋谷　利治（ハシヤ トシハル）
美麗テキスタイル株式会社,1210001013581,"繊維工業（衣服,その他の繊維製品を除く）",〒915-0885福井県越前市大虫町10-7-1,0778211021（0778-21-1021）,3000（千円）,佐々木　和幸（ササキ カズユキ）
株式会社あさひコーポレーション,1210001013813,食料品・飼料・飲料製造業,〒915-1221福井県越前市勾当原町43-8-1,0778292828（0778-29-2828）,10000（千円）,福岡　幹人（フクオカ ミキヒト）
株式会社エイティーンス,1210001013838,輸送用機械器具製造業,〒915-0093福井県越前市庄町25-1,0778223218（0778-22-3218）,3000（千円）,西野　恒樹（ニシノ ヒサキ）
株式会社内藤,1210001013994,その他の製造業,〒917-0027福井県小浜市生守10-26,0770561417（0770-56-1417）,20000（千円）,内藤　康（ナイトウ ヤスシ）
ハヤカワ商事株式会社,1210001014092,"繊維工業（衣服,その他の繊維製品を除く）",〒917-0371福井県大飯郡おおい町名田庄小倉27-4,0770679000（0770-67-9000）,10000（千円）,早川　眞弘（ハヤカワ マサヒロ）
株式会社旨ｉｎ屋,1210001014539,食料品・飼料・飲料製造業,〒910-0843福井県福井市西開発2-507,0776521234（0776-52-1234）,3000（千円）,高島　清次郎（タカシマ セイジロウ）
エムビジョン株式会社,1210001014836,精密機械・医療機械器具製造業,〒916-0015福井県鯖江市御幸町1-3-54,0778528500（0778-52-8500）,10000（千円）,芦田　孝矩（アシダ タカノリ）
株式会社坂井建材研究所,1210001015017,窯業・土石製品製造業,〒913-0048福井県坂井市三国町緑ケ丘1-3-16,0776813577（0776-81-3577）,5000（千円）,畑野　公二（ハタノ コウジ）
株式会社すみれ工房,1210001015297,衣服・その他の繊維製品製造業,〒911-0803福井県勝山市旭町1-5-33,0779645569（0779-64-5569）,1000（千円）,稲垣　立夫（イナガキ タツオ）
株式会社ソーイングセーコウ,1210001015495,衣服・その他の繊維製品製造業,〒911-0034福井県勝山市滝波町1-218株式会社ラコーム内,0779871206（0779-87-1206）,3000（千円）,織田　研吾（オリタ ケンゴ）
福井環境プラスチック株式会社,1210001015636,金属製品製造業,〒913-0038福井県坂井市三国町新保97-4-1,0776822100（0776-82-2100）,9000（千円）,二木　和則（フタギ カズノリ）
株式会社川中,1210001016163,衣服・その他の繊維製品製造業,〒918-8005福井県福井市みのり1-4-13,0776979392（0776-97-9392）,5000（千円）,川中　明美（カワナカ アキヨシ）
有限会社内田撚糸,1210002000430,"繊維工業（衣服,その他の繊維製品を除く）",〒910-2462福井県福井市神当部町17-7,0776932052（0776-93-2052）,5000（千円）,内田　一朗（ウチダ カズオ）
有限会社絵馬洞,1210002000686,その他の製造業,〒910-0026福井県福井市光陽2-9-21,0776287666（0776-28-7666）,3000（千円）,国兼　英一（クニカネ エイイチ）
有限会社大谷紙興,1210002000744,パルプ・紙・紙加工品製造業,〒910-0015福井県福井市二の宮3-21-9,0776271200（0776-27-1200）,3000（千円）,室　則之（ムロ ノリユキ）
有限会社小林眼鏡工業所,1210002001296,精密機械・医療機械器具製造業,〒918-8075福井県福井市羽坂町7-29,0776371008（0776-37-1008）,3000（千円）,小林　啓治（コバヤシ ケイジ）
有限会社小林ジャガード織物,1210002001305,"繊維工業（衣服,その他の繊維製品を除く）",〒919-0446福井県坂井市春江町中筋春日55,0776510463（0776-51-0463）,3000（千円）,小林　勇（コバヤシ イサム）
有限会社炊飯センターなんぶ,1210002001841,食料品・飼料・飲料製造業,〒910-0826福井県福井市上中町57-4-1,0776544738（0776-54-4738）,10000（千円）,南部　公男（ナンブ キミオ）
有限会社月見工業所,1210002002311,一般機械器具製造業,〒918-8116福井県福井市大町16-102,0776354328（0776-35-4328）,5000（千円）,諏訪　良典（スワ ヨシノリ）
有限会社平森製作所,1210002002996,一般機械器具製造業,〒918-8111福井県福井市馬垣町605,0776353235（0776-35-3235）,3000（千円）,平森　英治（ヒラモリ エイジ）
有限会社藤井編織,1210002003094,"繊維工業（衣服,その他の繊維製品を除く）",〒919-0327福井県福井市大土呂町19-15,0776380153（0776-38-0153）,3000（千円）,藤井　祥弘（フジイ ヨシヒロ）
有限会社プランテツク,1210002003169,出版・印刷・同関連産業,〒910-0038福井県福井市三ツ屋1-415,0776223770（0776-22-3770）,8000（千円）,水島　顯治（ミズシマ ケンジ）
有限会社北陸エフサービス,1210002003326,木材・木製品製造業（家具を除く）,〒919-0302福井県福井市上細江町20-1北陸トラック運送配送センター2階,0776413880（0776-41-3880）,3000（千円）,水島　正孝（ミズシマ マサタカ）
有限会社宮下撚糸,1210002003581,"繊維工業（衣服,その他の繊維製品を除く）",〒910-2214福井県福井市福島町9-15,0776964325（0776-96-4325）,3000（千円）,代表取締役社長／宮下　勲（ミヤシタ イサオ）
有限会社ミカミパンチングシステム,1210002003978,"繊維工業（衣服,その他の繊維製品を除く）",〒918-8014福井県福井市花堂中2-32-8,0776344388（0776-34-4388）,3000（千円）,三上　正克（ミカミ マサカツ）
水中産業有限会社,1210002003994,木材・木製品製造業（家具を除く）,〒918-8012福井県福井市花堂北1-14-35,0776360089（0776-36-0089）,3000（千円）,水中　静馬（ミズナカ シズマ）
有限会社宮越鉄工,1210002004316,一般機械器具製造業,〒910-2172福井県福井市荒木新保町27-16,0776412578（0776-41-2578）,5000（千円）,代表取締役社長／宮越　正泰（ミヤゴシ マサヒロ）
有限会社シンエイテック,1210002004497,電気機械器具製造業,〒910-0854福井県福井市御幸4-21-12,0776277287（0776-27-7287）,3000（千円）,佐藤　二三子（サトウ フミコ）
有限会社天谷印刷,1210002004712,出版・印刷・同関連産業,〒910-0045福井県福井市北楢原町13-30-4,0776591290（0776-59-1290）,3000（千円）,天谷　茂（アマヤ シゲル）
有限会社上野鉄工,1210002007260,一般機械器具製造業,〒919-0604福井県あわら市自由ヶ丘1-3-15,0776733038（0776-73-3038）,3000（千円）,上野　賢二（ウエノ ケンジ）
有限会社サンワ技研福井,1210002007310,その他の製造業,〒919-0504福井県坂井市坂井町御油田21-17,0776680521（0776-68-0521）,3000（千円）,南部　孝二（ナンブ コウジ）
有限会社大成包装,1210002007483,"繊維工業（衣服,その他の繊維製品を除く）",〒919-0527福井県坂井市坂井町下兵庫226-5,0776722332（0776-72-2332）,5000（千円）,冨田　巧（トミタ タクミ）
