会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社旬,1290001013822,食料品・飼料・飲料製造業,〒812-0064福岡県福岡市東区松田1-8-43,0926239933（092-623-9933）,20000（千円）,伊東　孝士（イトウ タカシ）
株式会社東雲堂,1290001014837,食料品・飼料・飲料製造業,〒812-0041福岡県福岡市博多区吉塚6-10-16,0926112750（092-611-2750）,10000（千円）,高木　美恵子（タカキ ミエコ）
西日本高圧瓦斯株式会社,1290001015323,化学工業,〒812-0029福岡県福岡市博多区古門戸町4-16,0922813631（092-281-3631）,80000（千円）,代表取締役社長／三浦　正太郎（ミウラ シヨウタロウ）
株式会社西日本新聞印刷,1290001015356,出版・印刷・同関連産業,〒812-0041福岡県福岡市博多区吉塚8-2-15,0926114432（092-611-4432）,48250（千円）,代表取締役社長／児嶋　昭（コジマ アキラ）
株式会社パラマ・テック,1290001015892,電気機械器具製造業,〒813-0034福岡県福岡市東区多の津1-7-5,0926230813（092-623-0813）,165500（千円）,深水　哲二（フカミ テツジ）
福岡金網工業株式会社,1290001016073,金属製品製造業,〒812-0041福岡県福岡市博多区吉塚1-3-11,0926213000（092-621-3000）,30000（千円）,代表取締役社長／山本　崇裕（ヤマモト タカヒロ）
福岡ポリ株式会社,1290001016197,その他の製造業,〒812-0881福岡県福岡市博多区井相田2-3-51,0925017361（092-501-7361）,45001（千円）,代表取締役社長／川村　修平（カワムラ シユウヘイ）
福博綜合印刷株式会社,1290001016263,出版・印刷・同関連産業,〒812-0043福岡県福岡市博多区堅粕3-16-36,0924512989（092-451-2989）,90000（千円）,代表取締役社長／水内　醇一（ミズウチ ジユンイチ）
株式会社福屋,1290001016271,食料品・飼料・飲料製造業,〒812-0881福岡県福岡市博多区井相田3-3-29,0925744637（092-574-4637）,10000（千円）,古賀　茂幸（コガ シゲユキ）
日創プロニティ株式会社,1290001018169,金属製品製造業,〒815-0035福岡県福岡市南区向野1-15-29,0925523749（092-552-3749）,1176968（千円）,代表取締役社長／石田　徹（イシダ トオル）
株式会社正喜,1290001018672,その他の製造業,〒819-0043福岡県福岡市西区野方7-919-3,0928111998（092-811-1998）,10000（千円）,古賀　和久（コガ カズヒサ）
株式会社松永製作所,1290001019506,一般機械器具製造業,〒812-0051福岡県福岡市東区箱崎ふ頭2-2-61,0926327734（092-632-7734）,10000（千円）,河野　孝浩（カワノ タカヒロ）
株式会社王さん亭,1290001021008,食料品・飼料・飲料製造業,〒812-0016福岡県福岡市博多区博多駅南2-14-8,0924323913（092-432-3913）,10000（千円）,城　卓朗（ジヨウ タクロウ）
株式会社ヒットソース,1290001021511,食料品・飼料・飲料製造業,〒819-0373福岡県福岡市西区周船寺3-14-9,0928071255（092-807-1255）,10000（千円）,本田　正博（ホンダ マサヒロ）
株式会社エヌ・ジェイ・アール福岡,1290001022773,電気機械器具製造業,〒819-0161福岡県福岡市西区今宿東1-1-2,0928054660（092-805-4660）,300000（千円）,代表取締役社長／江口　洋一（エグチ ヨウイチ）
株式会社長山フーズ・ファクトリー,1290001026584,食料品・飼料・飲料製造業,〒812-0062福岡県福岡市東区松島1-15-17,0926121515（092-612-1515）,10000（千円）,代表取締役社長／長山　清志（ナガヤマ セイシ）
株式会社ジャパンコーティング,1290001027748,家具・装備品製造業,〒813-0062福岡県福岡市東区松島5-15-10,0926228868（092-622-8868）,15000（千円）,長谷川　美智子（ハセガワ ミチコ）
巧文社印刷株式会社,1290001027954,出版・印刷・同関連産業,〒812-0029福岡県福岡市博多区古門戸町9-16,0922712124（092-271-2124）,10000（千円）,藤島　修平（フジシマ シユウヘイ）
株式会社大原,1290001027995,食料品・飼料・飲料製造業,〒810-0074福岡県福岡市中央区大手門2-2-1,0927126667（092-712-6667）,10000（千円）,代表取締役社長／大原　令光（オオハラ ヨシミツ）
安川生コンクリート工業株式会社,1290001028333,窯業・土石製品製造業,〒812-0068福岡県福岡市東区社領2-6-31,0926114475（092-611-4475）,15000（千円）,代表取締役社長／茂木　裕（モテキ ユタカ）
エムイーシステム株式会社,1290001029422,電気機械器具製造業,〒813-0034福岡県福岡市東区多の津1-11-8サンプレインビル2階,0926273710（092-627-3710）,5000（千円）,松本　隆治（マツモト リユウジ）
株式会社アクア,1290001030636,一般機械器具製造業,〒812-0068福岡県福岡市東区社領2-21-20,0926221238（092-622-1238）,20000（千円）,原口　康弘（ハラグチ ヤスヒロ）
株式会社プラズワイヤー,1290001031403,金属製品製造業,〒812-0892福岡県福岡市博多区東那珂2-3-54NPC東那珂ビル3階,0924320701（092-432-0701）,50000（千円）,宮崎　文宏（ミヤザキ フミヒロ）
創研プロテック株式会社,1290001031411,一般機械器具製造業,〒816-0921福岡県大野城市仲畑2-11-33,0929157338（092-915-7338）,10000（千円）,中西　辰也（ナカニシ タツヤ）
株式会社光,1290001031898,出版・印刷・同関連産業,〒815-0031福岡県福岡市南区清水3-7-15,0925411533（092-541-1533）,22100（千円）,原　茂夫（ハラ シゲオ）
株式会社シンセイ商事鳥土本舗,1290001032418,食料品・飼料・飲料製造業,〒812-0041福岡県福岡市博多区吉塚1-30-15,0926219552（092-621-9552）,10000（千円）,鳥飼　才侍（トリカイ サイジ）
山口食品工業株式会社,1290001033184,食料品・飼料・飲料製造業,〒819-1302福岡県糸島市志摩吉田1084-2,0923274733（092-327-4733）,20000（千円）,山口　龍二（ヤマグチ リユウジ）
株式会社フーディフレーバー,1290001035362,食料品・飼料・飲料製造業,〒812-0029福岡県福岡市博多区古門戸町7-12MSFビル2階宮島醤油フレーバー株式会社内,0922638400（092-263-8400）,30000（千円）,高橋　洋二（タカハシ ヨウジ）
株式会社オーニシ,1290001036294,食料品・飼料・飲料製造業,〒811-3136福岡県古賀市糸ケ浦74-5今在家工業団地内,0929441119（092-944-1119）,20000（千円）,大西　憲治（オオニシ ケンジ）
あいちえんじ株式会社,1290001036518,出版・印刷・同関連産業,〒811-3221福岡県福津市若木台1-22-1,0940427321（0940-42-7321）,10000（千円）,荒木　建己（アラキ タケシ）
株式会社テクニクス,1290001036625,その他の製造業,〒811-0101福岡県糟屋郡新宮町原上1745-6,0929633400（092-963-3400）,10000（千円）,葉山　龍之助（ハヤマ リユウノスケ）
株式会社島本食品,1290001036682,食料品・飼料・飲料製造業,〒811-0110福岡県糟屋郡新宮町夜臼2-9-1,0929633333（092-963-3333）,50000（千円）,代表取締役社長／波多江　正剛（ハタエ セイゴウ）
株式会社源,1290001036716,食料品・飼料・飲料製造業,〒811-0112福岡県糟屋郡新宮町下府3-19-25,0929405510（092-940-5510）,10000（千円）,代表取締役社長／藤崎　尚志（フジサキ タカシ）
株式会社虎変堂,1290001036732,化学工業,〒811-3121福岡県古賀市筵内884-5,0929423081（092-942-3081）,24000（千円）,三原　由加里（ミハラ ユカリ）
株式会社メディカル・ジヤパン・エンジニア,1290001036773,精密機械・医療機械器具製造業,〒811-0112福岡県糟屋郡新宮町下府3-19-31,0929635359（092-963-5359）,10000（千円）,芥屋　裕一（アクタヤ ユウイチ）
株式会社海千,1290001036955,食料品・飼料・飲料製造業,〒811-3422福岡県宗像市王丸770-4,0940365356（0940-36-5356）,10000（千円）,井川　英治（イガワ エイジ）
次郎丸建設工業株式会社,1290001036996,窯業・土石製品製造業,〒811-4147福岡県宗像市石丸4-16-1,0940323126（0940-32-3126）,10000（千円）,代表取締役社長／次郎丸　隆（ジロウマル タカシ）
株式会社東部,1290001037037,窯業・土石製品製造業,〒811-3434福岡県宗像市村山田1399,0940367120（0940-36-7120）,30000（千円）,中島　辰也（ナカシマ タツヤ）
株式会社正助ふるさと村,1290001037292,食料品・飼料・飲料製造業,〒811-4152福岡県宗像市武丸199,0940351100（0940-35-1100）,3330（千円）,矢原　吉房（ヤハラ ヨシフサ）
株式会社花立花,1290001037739,食料品・飼料・飲料製造業,〒811-0103福岡県糟屋郡新宮町花立花4-1-1,0929412221（092-941-2221）,10000（千円）,古賀　カツ子（コガ カツコ）
東海鋼装株式会社,1290001038415,家具・装備品製造業,〒811-2132福岡県糟屋郡宇美町原田4-6-8,0929336657（092-933-6657）,10000（千円）,栗原　成男（クリハラ ナルオ）
株式会社ヒノデ,1290001038514,衣服・その他の繊維製品製造業,〒811-2304福岡県糟屋郡粕屋町仲原2837-6,0926116061（092-611-6061）,10000（千円）,代表取締役社長／橋本　高幸（ハシモト タカユキ）
理研印刷工業株式会社,1290001038679,出版・印刷・同関連産業,〒811-2208福岡県糟屋郡志免町吉原115,0929356086（092-935-6086）,12000（千円）,代表取締役社長／瀬口　隆（セグチ タカシ）
九州漁業者連盟総合食品株式会社,1290001039413,食料品・飼料・飲料製造業,〒811-2241福岡県糟屋郡志免町東公園台1-4-8,0926927888（092-692-7888）,10000（千円）,宮川　和夫（ミヤガワ カズオ）
株式会社ミズテック,1290001039693,金属製品製造業,〒811-2209福岡県糟屋郡志免町王子1-20-14,0924104372（092-410-4372）,5000（千円）,水元　康博（ミズモト ヤスヒロ）
Ｓ＆Ｍトラスト株式会社,1290001039743,出版・印刷・同関連産業,〒811-2316福岡県糟屋郡粕屋町長者原西1-16-10,0929392211（092-939-2211）,3000（千円）,岩村　必典（イワムラ サダノリ）
株式会社九州和装,1290001040635,衣服・その他の繊維製品製造業,〒818-0103福岡県太宰府市朱雀1-9-6,0929248031（092-924-8031）,20000（千円）,手島　明彦（テシマ アキヒコ）
株式会社コニープラス,1290001040684,一般機械器具製造業,〒816-0904福岡県大野城市大池2-26-1,0925037983（092-503-7983）,10000（千円）,小谷　美彦（コタニ ヨシヒコ）
株式会社タキ商事,1290001040874,衣服・その他の繊維製品製造業,〒818-0054福岡県筑紫野市杉塚1-1-46,0929256313（092-925-6313）,10000（千円）,滝　利和（タキ トシカズ）
富永スチール工業株式会社,1290001040973,金属製品製造業,〒816-0912福岡県大野城市御笠川1-4-10,0925044810（092-504-4810）,10000（千円）,富永　典康（トミナガ ノリヤス）
マルキユー食品株式会社,1290001041195,食料品・飼料・飲料製造業,〒816-0921福岡県大野城市仲畑1-8-32,0925028730（092-502-8730）,30000（千円）,伊藤　憲一（イトウ ケンイチ）
株式会社シー・プランニング,1290001041468,出版・印刷・同関連産業,〒818-0059福岡県筑紫野市塔原東3-13-27,0929188100（092-918-8100）,10000（千円）,吉村　英雄（ヨシムラ ヒデオ）
平戸金属工業株式会社,1290001041559,一般機械器具製造業,〒812-0858福岡県福岡市博多区月隈6-22-37,0925033421（092-503-3421）,10000（千円）,下向　章弘（シモムカイ アキヒロ）
株式会社ミルテック,1290001041765,一般機械器具製造業,〒816-0921福岡県大野城市仲畑2-2-37,0925894770（092-589-4770）,10000（千円）,今泉　弘之（イマイズミ ヒロユキ）
株式会社エスプラン,1290001041864,その他の製造業,〒816-0848福岡県春日市白水池3-63,0925933930（092-593-3930）,10000（千円）,後藤　幸秀（ゴトウ ユキヒデ）
株式会社ナースリーフ,1290001042284,その他の製造業,〒818-0058福岡県筑紫野市湯町2-15-6,0925555440（092-555-5440）,10000（千円）,鈴木　孝典（スズキ タカノリ）
株式会社トーホー,1290001044124,食料品・飼料・飲料製造業,〒838-0015福岡県朝倉市持丸717-1,0946231814（0946-23-1814）,45000（千円）,阿部　秀雄（アベ ヒデオ）
原田織物株式会社,1290001044140,"繊維工業（衣服,その他の繊維製品を除く）",〒838-0215福岡県朝倉郡筑前町篠隈687-3,0946422176（0946-42-2176）,13000（千円）,原田　昌行（ハラダ マサユキ）
株式会社仏掌堂,1290001044181,家具・装備品製造業,〒838-0024福岡県朝倉市牛鶴32,0946223765（0946-22-3765）,10000（千円）,秋山　達（アキヤマ トオル）
九州アコン株式会社,1290001044438,木材・木製品製造業（家具を除く）,〒838-0824福岡県朝倉郡筑前町原地蔵2270,0946241871（0946-24-1871）,24000（千円）,山際　淳平（ヤマギワ ジユンペイ）
クロダルマクロージング株式会社,1290001045106,衣服・その他の繊維製品製造業,〒820-0203福岡県嘉麻市平951,0948420486（0948-42-0486）,10000（千円）,平　謙介（タイラ ケンスケ）
本多機工株式会社,1290001045130,一般機械器具製造業,〒820-0202福岡県嘉麻市山野2055,0948423111（0948-42-3111）,90000（千円）,代表取締役社長／龍造寺　健介（リユウゾウジ ケンスケ）
株式会社和田木型製作所,1290001045139,その他の製造業,〒820-0202福岡県嘉麻市山野1386-5,0948424044（0948-42-4044）,10000（千円）,代表取締役社長／和田　勝則（ワダ カツノリ）
戸畑金属工業株式会社,1290001045213,金属製品製造業,〒821-0012福岡県嘉麻市上山田1099-2,0948530501（0948-53-0501）,10000（千円）,深見　明（フカミ アキラ）
マツオ印刷株式会社,1290001045221,出版・印刷・同関連産業,〒821-0012福岡県嘉麻市上山田407,0948520144（0948-52-0144）,21380（千円）,松尾　亮（マツオ リヨウ）
アキ株式会社,1290001045320,電気機械器具製造業,〒820-1111福岡県飯塚市勢田2593-47,0949626525（09496-2-6525）,19000（千円）,山本　孝夫（ヤマモト タカオ）
株式会社九州標識,1290001045444,その他の製造業,〒820-0054福岡県飯塚市伊川294,0948241711（0948-24-1711）,20000（千円）,代表取締役社長／大塚　広貴（オオツカ ヒロキ）
ナカヤ縫製株式会社,1290001045873,衣服・その他の繊維製品製造業,〒820-0073福岡県飯塚市平恒278,0948223480（0948-22-3480）,20000（千円）,中垣　征三郎（ナカガキ セイザブロウ）
株式会社マコトプラスチック,1290001046161,その他の製造業,〒821-0011福岡県嘉麻市下山田526-35,0948836566（0948-83-6566）,10000（千円）,眞次　正美（マツグ マサミ）
九州ふじや食品株式会社,1290001046467,食料品・飼料・飲料製造業,〒820-0303福岡県嘉麻市中益水河原456,0948572457（0948-57-2457）,2000（千円）,白崎　弘康（シラサキ ヒロヤス）
株式会社いわもと,1290001047110,食料品・飼料・飲料製造業,〒834-0083福岡県八女市立花町上辺春6343,0943360131（0943-36-0131）,15750（千円）,岩本　正平（イワモト シヨウヘイ）
株式会社内田等商店,1290001047119,その他の製造業,〒834-0045福岡県八女市平436,0943242422（0943-24-2422）,10000（千円）,内田　圭亮（ウチダ ケイスケ）
九州カネライト株式会社,1290001047192,その他の製造業,〒833-0033福岡県筑後市上北島1055,0942541992（0942-54-1992）,100000（千円）,小林　憲二（コバヤシ ケンジ）
株式会社中村,1290001047408,パルプ・紙・紙加工品製造業,〒834-0024福岡県八女市津江1215,0943234188（0943-23-4188）,30000（千円）,代表取締役社長／中村　健一（ナカムラ ケンイチ）
西吉田酒造株式会社,1290001047424,食料品・飼料・飲料製造業,〒833-0041福岡県筑後市和泉612,0942532229（0942-53-2229）,50000（千円）,代表取締役社長／吉田　元彦（ヨシダ モトヒコ）
ビーエスライト工業株式会社,1290001047449,窯業・土石製品製造業,〒834-0066福岡県八女市室岡1213-2,0943245032（0943-24-5032）,10000（千円）,大石　一正（オオイシ カズマサ）
株式会社松本鉄工所,1290001047507,一般機械器具製造業,〒834-0023福岡県八女市馬場24-2,0943225429（0943-22-5429）,10000（千円）,柿本　光久（カキモト ミツヒサ）
株式会社ミツノブ,1290001047523,衣服・その他の繊維製品製造業,〒833-0052福岡県筑後市高江59,0942537148（0942-53-7148）,30000（千円）,代表取締役社長／光延　申二（ミツノブ シンジ）
株式会社吉田園,1290001047556,食料品・飼料・飲料製造業,〒834-1213福岡県八女市黒木町本分1169-2,0943312580（0943-31-2580）,10000（千円）,代表取締役社長／吉田　領一（ヨシダ リヨウイチ）
株式会社岡部鉄工所,1290001047655,一般機械器具製造業,〒833-0055福岡県筑後市熊野1322-1,0942423055（0942-42-3055）,10000（千円）,岡部　謙司（オカベ ケンジ）
古賀金属工業株式会社,1290001047820,金属製品製造業,〒834-0055福岡県八女市鵜池上柳418-1,0943237112（0943-23-7112）,36000（千円）,代表取締役社長／古賀　幸司（コガ コウシ）
株式会社アラヤ工機,1290001048356,"鉄鋼業,非鉄金属製造業",〒830-0049福岡県久留米市大石町14,0942356241（0942-35-6241）,10000（千円）,光武　公雄（ミツタケ キミオ）
香和印刷株式会社,1290001048802,出版・印刷・同関連産業,〒830-0047福岡県久留米市津福本町2320-15,0942383111（0942-38-3111）,10000（千円）,代表取締役社長／川久保　康彦（カワクボ ヤスヒコ）
大協コンクリート株式会社,1290001049065,窯業・土石製品製造業,〒830-0072福岡県久留米市安武町安武本3106,0942262764（0942-26-2764）,10000（千円）,藤川　正治（フジカワ マサハル）
鷹正宗株式会社,1290001049123,食料品・飼料・飲料製造業,〒830-0075福岡県久留米市大善寺町黒田297,0942268181（0942-26-8181）,90000（千円）,代表取締役社長／佐藤　司（サトウ ツカサ）
株式会社東広,1290001049230,出版・印刷・同関連産業,〒839-0841福岡県久留米市御井旗崎5-1-20,0942439513（0942-43-9513）,10000（千円）,東原　正幸（ヒガシハラ マサユキ）
株式会社ピラミッド,1290001049486,"繊維工業（衣服,その他の繊維製品を除く）",〒830-0063福岡県久留米市荒木町荒木1178,0942263111（0942-26-3111）,352450（千円）,代表取締役社長／柏原　達也（カシワバラ タツヤ）
株式会社マイフレンド,1290001049585,衣服・その他の繊維製品製造業,〒830-0032福岡県久留米市東町37-7,0942341650（0942-34-1650）,10000（千円）,坂口　昭二（サカグチ シヨウジ）
丸永製菓株式会社,1290001049627,食料品・飼料・飲料製造業,〒830-0003福岡県久留米市東櫛原町猿楽田1821,0942343601（0942-34-3601）,14885（千円）,代表取締役社長／永渕　俊毅（ナガフチ トシタケ）
株式会社杜の蔵,1290001049825,食料品・飼料・飲料製造業,〒830-0112福岡県久留米市三潴町玉満2773,0942643001（0942-64-3001）,10000（千円）,森永　一弘（モリナガ カズヒロ）
九州東神株式会社,1290001050568,金属製品製造業,〒830-1211福岡県三井郡大刀洗町本郷1088,0942771637（0942-77-1637）,10000（千円）,寺岡　龍彦（テラオカ タツヒコ）
株式会社ブロッサムズ,1290001051896,出版・印刷・同関連産業,〒838-0144福岡県小郡市祇園2-9-6,0942727820（0942-72-7820）,10000（千円）,齋藤　清孝（サイトウ キヨタカ）
熊川食料工業株式会社,1290001052812,食料品・飼料・飲料製造業,〒835-0024福岡県みやま市瀬高町下庄2210-2,0944632300（0944-63-2300）,10000（千円）,熊川　稔也（クマガワ トシヤ）
筑邦魚市製氷株式会社,1290001053042,食料品・飼料・飲料製造業,〒832-0077福岡県柳川市筑紫町505-1,0944741311（0944-74-1311）,12000（千円）,近藤　吉宏（コンドウ ヨシヒロ）
株式会社辻製作所,1290001053050,家具・装備品製造業,〒831-0007福岡県大川市道海島135-1,0944862938（0944-86-2938）,10000（千円）,辻　英二（ツジ エイジ）
東洋突板工芸株式会社,1290001053067,木材・木製品製造業（家具を除く）,〒831-0005福岡県大川市向島960-1,0944871567（0944-87-1567）,10000（千円）,代表取締役社長／大関　一宏（オオゼキ カズヒロ）
株式会社冨重材木店,1290001053075,木材・木製品製造業（家具を除く）,〒835-0022福岡県みやま市瀬高町文廣1943-1,0944622200（0944-62-2200）,10000（千円）,冨重　一信（トミシゲ カズノブ）
株式会社松田家具,1290001053216,家具・装備品製造業,〒831-0026福岡県大川市三丸839-3,0944872292（0944-87-2292）,48000（千円）,代表取締役社長／松田　洋一（マツダ ヨウイチ）
株式会社丸万商店,1290001053240,木材・木製品製造業（家具を除く）,〒831-0005福岡県大川市向島大明神1518-2,0944872607（0944-87-2607）,10000（千円）,石橋　努（イシバシ ツトム）
株式会社プリンティングコガ,1290001053538,出版・印刷・同関連産業,〒831-0034福岡県大川市一木736-5,0944880027（0944-88-0027）,10000（千円）,古賀　秀之（コガ ヒデユキ）
精巧印刷株式会社,1290001053892,出版・印刷・同関連産業,〒836-0896福岡県大牟田市天道町200-1,0944535441（0944-53-5441）,13000（千円）,代表取締役社長／平田　晋也（ヒラタ シンヤ）
株式会社タカイシ,1290001053926,食料品・飼料・飲料製造業,〒836-0046福岡県大牟田市本町5-3-6,0944560777（0944-56-0777）,10000（千円）,高石　稔（タカイシ ミノル）
安長工業株式会社,1290001054107,金属製品製造業,〒836-0067福岡県大牟田市四山町84-9,0944563200（0944-56-3200）,10000（千円）,長村　和政（オサムラ カズマサ）
桑原工業株式会社,1290001054511,金属製品製造業,〒836-0004福岡県大牟田市手鎌1845-3,0944553351（0944-55-3351）,3000（千円）,桑原　敬（クワハラ タカシ）
株式会社旭木材産業,1290001055113,木材・木製品製造業（家具を除く）,〒839-1402福岡県うきは市浮羽町浮羽356,0943772646（0943-77-2646）,10000（千円）,岩佐　繁喜（イワサ シゲキ）
株式会社栗木商店,1290001055154,食料品・飼料・飲料製造業,〒839-1321福岡県うきは市吉井町191-1,0943752151（0943-75-2151）,21600（千円）,代表取締役社長／栗木　良祐（クリキ ヨシスケ）
株式会社鷹取製作所,1290001055170,一般機械器具製造業,〒839-1321福岡県うきは市吉井町213-1,0943752191（0943-75-2191）,10000（千円）,代表取締役社長／藤山　幸二郎（フジヤマ コウジロウ）
株式会社久大生コン,1290001055245,窯業・土石製品製造業,〒839-1407福岡県うきは市浮羽町三春596-2,0943773121（0943-77-3121）,50000（千円）,福嶋　逸人（フクシマ ハヤト）
大泉産業株式会社,1290001055253,その他の製造業,〒839-1332福岡県うきは市吉井町福益547-8,0943764601（0943-76-4601）,10000（千円）,山下　茂樹（ヤマシタ シゲキ）
株式会社サンテック九州,1290001056838,金属製品製造業,〒812-0042福岡県福岡市博多区豊2-4-6豊甲陽ビル3F,0924375670（092-437-5670）,100000（千円）,代表取締役社長／吉田　浩市（ヨシダ コウイチ）
株式会社千歳プロセスセンター,1290001057860,食料品・飼料・飲料製造業,〒830-1211福岡県三井郡大刀洗町本郷2077,0942416151（0942-41-6151）,3000（千円）,武田　清司（タケダ セイジ）
株式会社おむすびこむすび,1290001058413,食料品・飼料・飲料製造業,〒816-0864福岡県春日市須玖北2-112,0925930938（092-593-0938）,5000（千円）,大橋　秀勝（オオハシ ヒデカツ）
株式会社トモヤ,1290001063009,食料品・飼料・飲料製造業,〒815-0042福岡県福岡市南区若久1-1-10,0925628125（092-562-8125）,6000（千円）,坂口　智泰（サカグチ トモヤス）
株式会社アクロス,1290001066168,その他の製造業,〒812-0875福岡県福岡市博多区新和町2-1-35,0925718671（092-571-8671）,10000（千円）,竹中　信雄（タケナカ ノブオ）
株式会社円,1290001067876,家具・装備品製造業,〒831-0013福岡県大川市中八院125-1,0944881119（0944-88-1119）,3000（千円）,小川　裕樹（オガワ ユウキ）
株式会社犬吉猫吉,1290001068362,出版・印刷・同関連産業,〒810-0022福岡県福岡市中央区薬院3-11-33薬院eビル1階,0925342112（092-534-2112）,3000（千円）,明永　喜年（アケナガ キトシ）
株式会社伸和,1290001079979,一般機械器具製造業,〒812-0008福岡県福岡市博多区東光2-22-48,0924119087（092-411-9087）,10000（千円）,金子　敦（カネコ アツシ）
有限会社春秋,1290002002436,食料品・飼料・飲料製造業,〒839-1413福岡県うきは市浮羽町新川1109,0943777259（0943-77-7259）,3000（千円）,河野　芳雄（カワノ ヨシオ）
有限会社種金,1290002002741,食料品・飼料・飲料製造業,〒811-1353福岡県福岡市南区柏原4-28-28,0925653065（092-565-3065）,3000（千円）,金子　久文（カネコ ヒサフミ）
有限会社九州ロール工業,1290002004630,金属製品製造業,〒813-0034福岡県福岡市東区多の津2-8-3,0926115322（092-611-5322）,26000（千円）,代表取締役社長／乾　成利（イヌイ ナリトシ）
東福食品有限会社,1290002005389,食料品・飼料・飲料製造業,〒813-0062福岡県福岡市東区松島4-11-20,0926220050（092-622-0050）,3000（千円）,土橋　武昭（ドバシ タケアキ）
