会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社奥竹バルブ,1160001009800,一般機械器具製造業,〒529-1512滋賀県東近江市大塚町1302-70748,"",22500（千円）,竹村　正一郎（タケムラ シヨウイチロウ）
株式会社大一産業,1160001010015,その他の製造業,〒527-0046滋賀県東近江市妙法寺町947-290748,"",10000（千円）,大林　領二（オオバヤシ リヨウジ）
株式会社寺嶋製作所,1160001010064,金属製品製造業,〒529-1551滋賀県東近江市宮川町339-20748,"",18000（千円）,代表取締役社長／寺嶋　嘉孝（テラシマ ヨシタカ）
株式会社肥田電器金型製作所,1160001010163,一般機械器具製造業,〒529-1441滋賀県東近江市五個荘川並町8380748,"",10000（千円）,代表取締役社長／肥田　安正（ヒダ ヤスマサ）
滋賀東リ株式会社,1160001010568,"繊維工業（衣服,その他の繊維製品を除く）",〒529-1661滋賀県蒲生郡日野町安部居4510748,"",70000（千円）,代表取締役社長／安嶋　二郎（ヤスジマ ジロウ）
株式会社奥村佃煮,1160001010667,食料品・飼料・飲料製造業,〒523-0821滋賀県近江八幡市多賀町4000748,"",10000（千円）,奥村　龍男（オクムラ タツオ）
西勝酒造株式会社,1160001010881,食料品・飼料・飲料製造業,〒523-0862滋賀県近江八幡市仲屋町中60748,"",10000（千円）,西村　一三（ニシムラ イチゾウ）
株式会社ホーコー,1160001010980,金属製品製造業,〒523-0034滋賀県近江八幡市若宮町213-30748,"",10000（千円）,竹内　彰（タケウチ アキラ）
株式会社ムライ,1160001011013,金属製品製造業,〒523-0083滋賀県近江八幡市小船木町300748,"",10000（千円）,源吉　達司（ミナヨシ タツジ）
株式会社ナガラ電子工業,1160001011368,電気機械器具製造業,〒527-0074滋賀県東近江市市辺町2876-20748,"",15000（千円）,田井中　國昭（タイナカ クニアキ）
株式会社岡田捲糸工場,1160001011830,衣服・その他の繊維製品製造業,〒520-1533滋賀県高島市新旭町安井川風呂ノ本12320740,"",10000（千円）,岡田　利春（オカダ トシハル）
中村織布株式会社,1160001011995,"繊維工業（衣服,その他の繊維製品を除く）",〒520-1511滋賀県高島市新旭町藁園24410740,"",10000（千円）,中村　るり子（ナカムラ ルリコ）
西友商店株式会社,1160001012143,食料品・飼料・飲料製造業,〒520-1623滋賀県高島市今津町住吉2-1-200740,"",20000（千円）,阪田　嘉治（サカタ ヨシハル）
株式会社鍛錬,1160001012184,その他の製造業,〒520-1533滋賀県高島市新旭町安井川223-10740,"",10000（千円）,大岡　明尋（オオオカ アキヒロ）
株式会社近江ケミファー,1160001012696,化学工業,〒525-0005滋賀県草津市志那町3-4077,"",15000（千円）,松本　和雄（マツモト カズオ）
株式会社サンエー,1160001012845,一般機械器具製造業,〒525-0067滋賀県草津市新浜町431-3077,"",23000（千円）,大塚　洋次郎（オオツカ ヨウジロウ）
滋賀産業株式会社,1160001012861,金属製品製造業,〒525-0053滋賀県草津市矢倉2-2-13077,"",22000（千円）,代表取締役社長／横江　雅弘（ヨコエ マサヒロ）
シガスプリング株式会社,1160001012886,金属製品製造業,〒525-0043滋賀県草津市馬場町1200-6077,"",11500（千円）,高橋　康之（タカハシ ヤスユキ）
ビワコ精密工業株式会社,1160001013100,一般機械器具製造業,〒525-0005滋賀県草津市志那町724-3077,"",10000（千円）,堀井　光洋（ホリイ ミツヒロ）
株式会社栗東鉄工,1160001013232,一般機械器具製造業,〒525-0006滋賀県草津市志那中町46-1077,"",10000（千円）,榎本　崇之（エノモト タカユキ）
株式会社スマイ印刷工業,1160001013430,出版・印刷・同関連産業,〒520-3014滋賀県栗東市川辺568-2077,"",10000（千円）,代表取締役社長／石光　堅太郎（イシミツ ケンタロウ）
株式会社脇島鉄工所,1160001013637,金属製品製造業,〒520-3022滋賀県栗東市上鈎60077,"",10000（千円）,脇島　慶太（ワキシマ ケイタ）
株式会社市金,1160001013678,一般機械器具製造業,〒525-0027滋賀県草津市野村4-3-10077,"",100000（千円）,川口　剛史（カワグチ タケシ）
株式会社モトクラ,1160001013769,金属製品製造業,〒525-0041滋賀県草津市青地町282-5077,"",10000（千円）,本藏　幹夫（モトクラ ミキオ）
栗東テック株式会社,1160001013967,衣服・その他の繊維製品製造業,〒520-3012滋賀県栗東市岡255077,"",10000（千円）,斉藤　正和（サイトウ マサカズ）
株式会社シャインテック,1160001015187,一般機械器具製造業,〒524-0011滋賀県守山市今市町3-5077,"",20000（千円）,代表取締役社長／伊部　豊（イベ ユタカ）
株式会社多宝,1160001015344,パルプ・紙・紙加工品製造業,〒524-0103滋賀県守山市洲本町1194077,"",40000（千円）,葭本　支那造（ヨシモト シナゾウ）
株式会社森川商店,1160001015492,木材・木製品製造業（家具を除く）,〒524-0046滋賀県守山市今宿1-1-18077,"",10000（千円）,森川　武司（モリカワ タケシ）
伸和株式会社,1160001015617,"繊維工業（衣服,その他の繊維製品を除く）",〒520-2342滋賀県野洲市野洲1147077,"",99800（千円）,今井　貢（イマイ ミツグ）
株式会社ＥＧｐｌａｎ,1160001016672,出版・印刷・同関連産業,〒522-0033滋賀県彦根市芹川町522-1エース1030479,"",100（千円）,江頭　弘朗（エガシラ ヒロアキ）
株式会社彦根ＬＩＸＩＬ製作所,1160001017010,金属製品製造業,〒521-1126滋賀県彦根市服部町8400749,"",10000（千円）,寺元　丈司（テラモト タケシ）
有限会社案浦製作所,1160002000106,精密機械・医療機械器具製造業,〒520-2134滋賀県大津市瀬田2-12-2077,"",3000（千円）,案浦　英行（アンノウラ ヒデユキ）
有限会社近江,1160002000444,電気機械器具製造業,〒520-2264滋賀県大津市大石東6-8-16077,"",3000（千円）,大西　裕一（オオニシ ユウイチ）
有限会社木村製作所,1160002000576,電気機械器具製造業,〒520-0825滋賀県大津市膳所池ノ内町824077,"",3000（千円）,木村　孝義（キムラ タカヨシ）
進藤繊維有限会社,1160002000865,衣服・その他の繊維製品製造業,〒520-2114滋賀県大津市中野2-5-10077,"",3000（千円）,進藤　治（シンドウ オサム）
有限会社徳岡製作所,1160002001269,輸送用機械器具製造業,〒520-0846滋賀県大津市富士見台12-16077,"",3000（千円）,徳岡　直恒（トクオカ ナオツネ）
有限会社中島電器製作所,1160002005484,電気機械器具製造業,〒528-0212滋賀県甲賀市土山町南土山4590748,"",3000（千円）,中島　勲（ナカジマ イサオ）
有限会社壷久郎陶房,1160002005682,窯業・土石製品製造業,〒529-1851滋賀県甲賀市信楽町長野1384-1210748,"",3000（千円）,冨増　嘉章（トミマス ヨシアキ）
有限会社茶のみやぐら,1160002005724,食料品・飼料・飲料製造業,〒529-1842滋賀県甲賀市信楽町下朝宮39-10748,"",3000（千円）,樋口　昌晴（ヒグチ マサハル）
有限会社リュウノテック,1160002005889,金属製品製造業,〒528-0235滋賀県甲賀市土山町大野5015-20748,"",3000（千円）,龍野　順治（リユウノ ジユンジ）
有限会社加藤家具,1160002006185,家具・装備品製造業,〒526-0052滋賀県長浜市神前町8-20749,"",3000（千円）,加藤　悦二（カトウ エツジ）
有限会社伊吹金属,1160002006251,その他の製造業,〒521-0323滋賀県米原市村木11460749,"",36000（千円）,藤田　徳男（フジタ ノリオ）
有限会社河瀬鐵工所,1160002006383,一般機械器具製造業,〒526-0103滋賀県長浜市曽根町1789-20749,"",5000（千円）,河瀬　賀昭（カワセ ヨシアキ）
有限会社長浜ヨーコー,1160002006796,出版・印刷・同関連産業,〒521-0236滋賀県米原市間田643-10749,"",3000（千円）,吉田　功（ヨシダ イサオ）
有限会社アトリエ春,1160002007621,その他の製造業,〒521-0062滋賀県米原市宇賀野31-450749,"",3000（千円）,藤居　克爾（フジイ カツジ）
有限会社長坂機器,1160002008405,一般機械器具製造業,〒522-0213滋賀県彦根市西葛籠町3650749,"",3000（千円）,長坂　一彦（ナガサカ カズヒコ）
有限会社西源工業所,1160002008438,家具・装備品製造業,〒529-1225滋賀県愛知郡愛荘町栗田408-10749,"",3000（千円）,西川　恭司（ニシカワ ヤスシ）
有限会社高木製材所,1160002009650,木材・木製品製造業（家具を除く）,〒527-0074滋賀県東近江市市辺町2389-30748,"",10000（千円）,高木　進（タカギ ススム）
有限会社中嶋印刷所,1160002009733,出版・印刷・同関連産業,〒527-0028滋賀県東近江市八日市金屋1-4-80748,"",3000（千円）,中嶋　隆一（ナカジマ リユウイチ）
有限会社日進工業,1160002009758,木材・木製品製造業（家具を除く）,〒529-1551滋賀県東近江市宮川町688-180748,"",3000（千円）,中島　弘志（ナカジマ ヒロシ）
有限会社森本材木店,1160002009898,金属製品製造業,〒527-0019滋賀県東近江市八日市松尾町1-160748,"",5250（千円）,森本　直志（モリモト ナオシ）
有限会社関西看板,1160002010484,その他の製造業,〒523-0888滋賀県近江八幡市孫平治町2-170748,"",5000（千円）,西谷　亀三郎（ニシタニ カメサブロウ）
有限会社木村製作所,1160002010518,電気機械器具製造業,〒523-0891滋賀県近江八幡市鷹飼町1571-20748,"",3000（千円）,木村　和弘（キムラ カズヒロ）
有限会社Ｇテック,1160002010617,"鉄鋼業,非鉄金属製造業",〒523-0027滋賀県近江八幡市東川町3370748,"",3000（千円）,佐橋　武夫（サハシ タケオ）
有限会社中村工業所,1160002010740,その他の製造業,〒523-0084滋賀県近江八幡市船木町50748,"",5000（千円）,中村　壽登（ナカムラ ヒサト）
有限会社フジタ美芸,1160002010807,その他の製造業,〒523-0061滋賀県近江八幡市江頭町1076-10748,"",5000（千円）,藤田　保（フジタ タモツ）
有限会社横道製作所,1160002010914,一般機械器具製造業,〒523-0021滋賀県近江八幡市長福寺町347-10748,"",3000（千円）,横道　康男（ヨコミチ ヤスオ）
有限会社三栄製作所,1160002011136,金属製品製造業,〒520-2552滋賀県蒲生郡竜王町小口廣谷1278-60748,"",5000（千円）,市川　豊久（イチカワ トヨヒサ）
有限会社滋賀計量器製作所,1160002011334,精密機械・医療機械器具製造業,〒520-1621滋賀県高島市今津町今津1612-10740,"",5000（千円）,井花　定樹（イハナ サダキ）
有限会社弥生電機,1160002011747,電気機械器具製造業,〒525-0058滋賀県草津市野路東6-2-9077,"",10000（千円）,熊本　昭（クマモト アキラ）
有限会社滋賀ツール,1160002012134,金属製品製造業,〒525-0042滋賀県草津市山寺町243-3077,"",3000（千円）,山本　一博（ヤマモト カズヒロ）
有限会社高田製材所,1160002012745,木材・木製品製造業（家具を除く）,〒520-3021滋賀県栗東市蜂屋402-3077,"",15000（千円）,高田　治（タカダ オサム）
中村製材有限会社,1160002012794,木材・木製品製造業（家具を除く）,〒520-3047滋賀県栗東市手原1-6-11077,"",7300（千円）,中村　喜代彦（ナカムラ キヨヒコ）
有限会社河本精工,1160002013859,一般機械器具製造業,〒524-0001滋賀県守山市川田町328-8077,"",3000（千円）,河本　海局（カワモト トモキ）
有限会社スズキテクニカ,1160002013966,"繊維工業（衣服,その他の繊維製品を除く）",〒524-0063滋賀県守山市欲賀町819-1077,"",3000（千円）,鈴木　裕治郎（スズキ ユウジロウ）
有限会社イデアリサーチ,1160002014205,一般機械器具製造業,〒520-2321滋賀県野洲市北櫻868077,"",50000（千円）,川村　雄造（カワムラ ユウゾウ）
有限会社京阪商事,1160002014246,金属製品製造業,〒520-2316滋賀県野洲市上屋1316077,"",5000（千円）,谷口　和馬（タニグチ カズマ）
合同会社ソーセー,1160003001144,電気機械器具製造業,〒520-0101滋賀県大津市雄琴5-11-56077,"",1000（千円）,渡邊　正二（ワタナベ シヨウジ）
株式会社エイコー桐生,1190001009780,電気機械器具製造業,〒525-0043滋賀県草津市馬場町1100-9077,"",10000（千円）,山田　五十一（ヤマダ イソカズ）
株式会社広瀬書院,2013301030233,出版・印刷・同関連産業,〒520-0511滋賀県大津市南比良1078-8077,"",20500（千円）,岩崎　幹雄（イワサキ ミキオ）
アスト電子工業株式会社,2130001002451,電気機械器具製造業,〒520-1521滋賀県高島市新旭町北畑98-40740,"",10000（千円）,本庄　一郎（ホンジヨウ イチロウ）
株式会社暁精工所,2160001000015,電気機械器具製造業,〒520-0243滋賀県大津市堅田2-1-5077,"",15000（千円）,代表取締役社長／森　雄治郎（モリ ユウジロウ）
金剛精機株式会社,2160001000741,一般機械器具製造業,〒520-2151滋賀県大津市栗林町13-2077,"",10000（千円）,三原　松男（ミハラ マツオ）
株式会社佐倉パックス,2160001000865,金属製品製造業,〒520-0242滋賀県大津市本堅田3-10-9077,"",10000（千円）,佐倉　和人（サクラ カズト）
株式会社チェキポン,2160001001194,出版・印刷・同関連産業,〒520-0846滋賀県大津市富士見台3-18077,"",10000（千円）,宮川　佳嗣（ミヤガワ ヨシツグ）
月の里酒造株式会社,2160001001302,食料品・飼料・飲料製造業,〒520-0861滋賀県大津市石山寺3-29-9077,"",10000（千円）,藤沢　祐彦（フジサワ マサヒコ）
東レ・プレシジョン株式会社,2160001001392,電気機械器具製造業,〒520-2141滋賀県大津市大江1-1-40077,"",200000（千円）,代表取締役社長／古川　徹（フルカワ トオル）
納谷塗装工業株式会社,2160001001459,金属製品製造業,〒520-2141滋賀県大津市大江2-10-24077,"",30000（千円）,納谷　宏之（ナヤ ヒロユキ）
マルキ印刷株式会社,2160001001830,出版・印刷・同関連産業,〒520-0846滋賀県大津市富士見台12-8077,"",16000（千円）,岸和田　尚也（キシワダ ヒサヤ）
株式会社山川製作所,2160001002044,その他の製造業,〒520-2116滋賀県大津市堂2-5-10077,"",10000（千円）,代表取締役社長／山川　勝巳（ヤマカワ カツミ）
明拓工業株式会社,2160001002523,電気機械器具製造業,〒520-0043滋賀県大津市中央2-6-13077,"",30000（千円）,松井　弘一（マツイ ヒロカズ）
株式会社サン機工膳所,2160001003505,一般機械器具製造業,〒520-0815滋賀県大津市膳所1-4-24077,"",20000（千円）,田中　真（タナカ マコト）
株式会社木元産業,2160001004783,その他の製造業,〒520-3114滋賀県湖南市石部口2-1-280748,"",15000（千円）,木元　博信（キモト ヒロノブ）
住友電工プリントサーキット株式会社,2160001004800,電気機械器具製造業,〒528-0068滋賀県甲賀市水口町ひのきが丘300748,"",1500000（千円）,代表取締役社長／上宮　崇文（ウエミヤ タカフミ）
三和技研株式会社,2160001004899,一般機械器具製造業,〒520-3252滋賀県湖南市岩根1622-100748,"",10000（千円）,石原　信博（イシハラ ノブヒロ）
株式会社シンコーメタリコン,2160001004908,金属製品製造業,〒520-3222滋賀県湖南市吉永4050748,"",30000（千円）,代表取締役社長／立石　豊（タテイシ ユタカ）
株式会社やまじょう,2160001004973,食料品・飼料・飲料製造業,〒520-3201滋賀県湖南市下田33350748,"",45000（千円）,代表取締役社長／上西　宗市（ジヨウニシ ソウイチ）
フルハーフ滋賀株式会社,2160001005030,輸送用機械器具製造業,〒520-3202滋賀県湖南市西峰町2-10748,"",50000（千円）,代表取締役社長／甲元　崇史（コウモト タカフミ）
株式会社ジョーニシ,2160001005121,一般機械器具製造業,〒528-0037滋賀県甲賀市水口町本綾野4-10748,"",50000（千円）,代表取締役社長／上西　治久（ジヨウニシ ハルヒサ）
鳥本製畳株式会社,2160001005170,その他の製造業,〒528-0049滋賀県甲賀市水口町貴生川910748,"",10000（千円）,代表取締役社長／鳥本　義則（トリモト ヨシノリ）
株式会社辻製材所,2160001005311,木材・木製品製造業（家具を除く）,〒528-0211滋賀県甲賀市土山町北土山7720748,"",10000（千円）,辻　弥重治（ツジ ヤエジ）
丸安茶業株式会社,2160001005328,食料品・飼料・飲料製造業,〒528-0231滋賀県甲賀市土山町頓宮2670748,"",24000（千円）,前野　安司（マエノ ヤスシ）
湖南精機株式会社,2160001005352,輸送用機械器具製造業,〒520-3426滋賀県甲賀市甲賀町田堵野8830748,"",10000（千円）,荒川　雅幸（アラカワ マサユキ）
瀬古酒造株式会社,2160001005377,食料品・飼料・飲料製造業,〒520-3421滋賀県甲賀市甲賀町上野18070748,"",10000（千円）,上野　敏幸（ウエノ トシユキ）
株式会社滋賀松風,2160001005526,精密機械・医療機械器具製造業,〒529-1802滋賀県甲賀市信楽町黄瀬22960748,"",152000（千円）,代表取締役社長／安井　増人（ヤスイ マスヒト）
株式会社谷寛窯,2160001005559,窯業・土石製品製造業,〒529-1851滋賀県甲賀市信楽町長野7880748,"",10000（千円）,谷井　篤（タニイ アツシ）
株式会社菱三陶園,2160001005583,窯業・土石製品製造業,〒529-1851滋賀県甲賀市信楽町長野7660748,"",10000（千円）,小川　公男（オガワ キミオ）
丸滋製陶株式会社,2160001005591,窯業・土石製品製造業,〒529-1851滋賀県甲賀市信楽町長野9530748,"",10000（千円）,今井　智一（イマイ トモカズ）
株式会社松庄,2160001005600,窯業・土石製品製造業,〒529-1851滋賀県甲賀市信楽町長野6450748,"",10000（千円）,奥田　泰央（オクダ ヤスオ）
株式会社柳北信陶園,2160001005625,窯業・土石製品製造業,〒529-1813滋賀県甲賀市信楽町畑350748,"",13000（千円）,上嶋　慶次郎（ウエシマ ケイジロウ）
株式会社積水化成品滋賀,2160001005732,その他の製造業,〒528-0056滋賀県甲賀市水口町泉12590748,"",50000（千円）,千田　隆（チダ タカシ）
株式会社若林製作所,2160001005872,金属製品製造業,〒520-3112滋賀県湖南市丸山4-8-80748,"",10000（千円）,若林　亨（ワカバヤシ トオル）
