会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
有限会社津田印刷,1320002004536,出版・印刷・同関連産業,〒870-0921大分県大分市萩原3-19-22,0975581107（097-558-1107）,3000（千円）,津田　敏夫（ツダ トシオ）
有限会社とうふ屋,1320002004775,食料品・飼料・飲料製造業,〒870-0942大分県大分市羽田8-3,0975692596（097-569-2596）,3000（千円）,佐倉　栄司（サクラ エイジ）
ヒラタ印刷有限会社,1320002005716,出版・印刷・同関連産業,〒870-0906大分県大分市大州浜1-5-6,0975560889（097-556-0889）,3000（千円）,平田　友章（ヒラタ トモアキ）
有限会社豊菱,1320002006235,一般機械器具製造業,〒870-0131大分県大分市皆春189-28,0975231011（097-523-1011）,3000（千円）,有田　正之（アリタ マサユキ）
松岡ゴム工業有限会社,1320002006375,ゴム製品製造業,〒870-0921大分県大分市萩原3-16-27,0975513384（097-551-3384）,3000（千円）,松岡　広幸（マツオカ ヒロユキ）
有限会社本室製材所,1320002006870,木材・木製品製造業（家具を除く）,〒870-0134大分県大分市猪野1216,0975215566（097-521-5566）,5000（千円）,本室　雅嘉（モトムロ マサヨシ）
有限会社山順工業,1320002007002,金属製品製造業,〒870-0941大分県大分市下郡工業団地3207-7,0975676401（097-567-6401）,3000（千円）,山下　順一（ヤマシタ ジユンイチ）
有限会社吉村石材,1320002007175,窯業・土石製品製造業,〒870-0307大分県大分市坂ノ市中央1-10-3,0975922038（097-592-2038）,3000（千円）,吉村　昇（ヨシムラ ノボル）
有限会社ファン工業,1320002007431,金属製品製造業,〒870-0313大分県大分市屋山300,0975924100（097-592-4100）,3000（千円）,野崎　栄司（ノザキ エイジ）
株式会社オカモト,1320002009650,一般機械器具製造業,〒870-0941大分県大分市下郡竹ヶ下3154-4,0975695555（097-569-5555）,10000（千円）,代表取締役社長／岡本　基（オカモト モトシ）
有限会社印刷良栄堂,1320002010658,出版・印刷・同関連産業,〒870-0954大分県大分市下郡中央2-8-17,0975673116（097-567-3116）,3000（千円）,立花　由基（タチバナ ヨシモト）
有限会社小野畳店,1320002011078,その他の製造業,〒874-0947大分県別府市浜脇3368-2,0977234026（0977-23-4026）,3000（千円）,小野　良一（オノ リヨウイチ）
有限会社保存展示環境研究所,1320002011111,木材・木製品製造業（家具を除く）,〒874-0941大分県別府市南町5-3,0977255435（0977-25-5435）,3000（千円）,佐藤　勝（サトウ マサル）
有限会社ぶたまんの店幸崎,1320002013495,食料品・飼料・飲料製造業,〒874-0838大分県別府市鶴見4207-1,0977218349（0977-21-8349）,4000（千円）,足立　彰（アダチ アキラ）
有限会社松成水産,1320002014139,食料品・飼料・飲料製造業,〒872-0001大分県宇佐市長洲3062-29,0978383160（0978-38-3160）,5000（千円）,代表取締役社長／礒部　功（イソベ イサオ）
二階堂酒造有限会社,1320002015789,食料品・飼料・飲料製造業,〒879-1505大分県速見郡日出町川崎837-13,0977722324（0977-72-2324）,8000（千円）,代表取締役社長／二階堂　雅士（ニカイドウ マサシ）
大分水産有限会社,1320002015946,食料品・飼料・飲料製造業,〒873-0005大分県杵築市猪尾680-2,0978633070（0978-63-3070）,3000（千円）,三股　茂樹（ミマタ シゲキ）
有限会社江藤食品,1320002016408,食料品・飼料・飲料製造業,〒876-0045大分県佐伯市上岡1527-1,0972224512（0972-22-4512）,6000（千円）,江藤　雅章（エトウ マサアキ）
有限会社清田鉄工所,1320002016572,金属製品製造業,〒876-1101大分県佐伯市狩生3562,0972277913（0972-27-7913）,5000（千円）,清田　初次（キヨタ ハツジ）
有限会社中宮商店,1320002017059,食料品・飼料・飲料製造業,〒876-1402大分県佐伯市米水津色利浦1281,0972367249（0972-36-7249）,3000（千円）,中宮　茂美（ナカミヤ シゲミ）
有限会社畑野製作所,1320002017117,金属製品製造業,〒879-2602大分県佐伯市上浦津井浦1368-30,0972322017（0972-32-2017）,3000（千円）,畑野　耕己（ハタノ コウキ）
有限会社マルヤマ商店,1320002017307,食料品・飼料・飲料製造業,〒876-1403大分県佐伯市米水津宮野浦358,0972367019（0972-36-7019）,5000（千円）,山田　稔（ヤマダ ミノル）
有限会社赤嶺生コンクリート工業,1320002017653,窯業・土石製品製造業,〒879-3301大分県佐伯市宇目小野市5054-1,0972543224（0972-54-3224）,10000（千円）,赤嶺　勝（アカミネ マサル）
有限会社竹田被服,1320002017950,衣服・その他の繊維製品製造業,〒878-0012大分県竹田市竹田町460,0974633586（0974-63-3586）,3000（千円）,大塚　龍彦（オオツカ タツヒコ）
有限会社エム・ナイン,1320002018131,食料品・飼料・飲料製造業,〒879-6115大分県竹田市荻町馬場437-1,0974683153（0974-68-3153）,3150（千円）,菅　芙美子（カン フミコ）
有限会社アトリエ藍,1320002018206,衣服・その他の繊維製品製造業,〒879-7125大分県豊後大野市三重町内田1372,0974226247（0974-22-6247）,6500（千円）,佐藤　マサ子（サトウ マサコ）
有限会社アエル流し台製作所,1320002018750,家具・装備品製造業,〒877-0071大分県日田市十二町169,0973226756（0973-22-6756）,3000（千円）,梶原　伸一（カジワラ シンイチ）
有限会社麻生醤油醸造場,1320002019815,食料品・飼料・飲料製造業,〒879-4601大分県玖珠郡九重町右田2582-2,0973762015（0973-76-2015）,3000（千円）,麻生　隆一朗（アソウ リユウイチロウ）
有限会社東栄工業所,1320002020871,一般機械器具製造業,〒879-0124大分県中津市田尻崎7-5,0979325591（0979-32-5591）,3000（千円）,代表取締役社長／兒島　靖正（コジマ ヤスマサ）
二豊製疊有限会社,1320002020962,その他の製造業,〒871-0012大分県中津市宮夫7-1,0979227122（0979-22-7122）,6000（千円）,細田　利彦（ホソダ トシヒコ）
有限会社エムティック,1320002021424,その他の製造業,〒871-0003大分県中津市是則976,0979276811（0979-27-6811）,3000（千円）,増谷　和雄（マスタニ カズオ）
坂本製材有限会社,1320002021580,木材・木製品製造業（家具を除く）,〒871-0702大分県中津市山国町草本588,0979642161（0979-64-2161）,5000（千円）,坂本　幸一（サカモト コウイチ）
いづみ印刷株式会社,1320201000014,出版・印刷・同関連産業,〒870-1117大分県大分市高江西1-4323-25,0975358655（097-535-8655）,20000（千円）,代表取締役社長／小野　健介（オノ ケンスケ）
大喜工業株式会社,1320201000105,金属製品製造業,〒875-0041大分県臼杵市臼杵洲崎72-76,0972633494（0972-63-3494）,25000（千円）,大戸　貢（オオト ミツグ）
下ノ江テクニカル株式会社,1320201000286,輸送用機械器具製造業,〒875-0002大分県臼杵市下ノ江1200下ノ江造船（株）内,0972672216（0972-67-2216）,10000（千円）,赤迫　祐之（アカサコ ヒロユキ）
王将椎茸株式会社,1320201000410,食料品・飼料・飲料製造業,〒875-0222大分県臼杵市野津町吉田1180-10,0974324141（0974-32-4141）,35000（千円）,代表取締役社長／市岡　秀男（イチオカ ヒデオ）
豊船株式会社,1320201000600,輸送用機械器具製造業,〒875-0002大分県臼杵市下ノ江1200,0972672575（0972-67-2575）,3000（千円）,赤迫　祐之（アカサコ ヒロユキ）
有限会社庄司製樽所,1320202000335,木材・木製品製造業（家具を除く）,〒875-0052大分県臼杵市市浜847-1,0972622820（0972-62-2820）,3000（千円）,庄司　千枝子（シヨウジ チエコ）
有限会社吉田工業,1320202000871,輸送用機械器具製造業,〒875-0052大分県臼杵市市浜933-1,0972635065（0972-63-5065）,3000（千円）,吉田　幸徳（ヨシダ ユキノリ）
有限会社鶴屋食品,1320202001052,食料品・飼料・飲料製造業,〒875-0201大分県臼杵市野津町野津市929,0974322056（0974-32-2056）,3000（千円）,山村　喜一郎（ヤマムラ キイチロウ）
農事組合法人八里合茶生産組合,1320205000506,食料品・飼料・飲料製造業,〒875-0213大分県臼杵市野津町八里合1383,0974324219（0974-32-4219）,100（千円）,高橋　雄三（タカハシ ユウゾウ）
株式会社大分建設新聞社,2320001000106,出版・印刷・同関連産業,〒870-0954大分県大分市下郡中央2-4-11,0975683113（097-568-3113）,20000（千円）,川邉　伴子（カワベ トモコ）
エイコー食品株式会社,2320001000584,食料品・飼料・飲料製造業,〒870-0943大分県大分市片島51-7,0975681173（097-568-1173）,10000（千円）,岩本　昭彦（イワモト アキヒコ）
株式会社向陽製作所,2320001001095,一般機械器具製造業,〒870-0951大分県大分市下郡3196-1,0975690847（097-569-0847）,10000（千円）,平松　恵美子（ヒラマツ エミコ）
オリナスパック株式会社,2320001001459,パルプ・紙・紙加工品製造業,〒870-0903大分県大分市向原沖2-4-40,0975522236（097-552-2236）,10000（千円）,杉村　繁（スギムラ シゲル）
小野酒造株式会社,2320001003802,食料品・飼料・飲料製造業,〒879-5405大分県由布市庄内町東長宝454-1,0975820211（097-582-0211）,10000（千円）,小野　宗之（オノ ムネユキ）
株式会社ざびえる本舗,2320001004024,食料品・飼料・飲料製造業,〒870-0319大分県大分市大分流通業務団地1-3-11,0975242167（097-524-2167）,10000（千円）,代表取締役社長／太田　清利（オオタ キヨトシ）
さつまラーメン株式会社,2320001004619,食料品・飼料・飲料製造業,〒870-1176大分県大分市富士見が丘東2-13-4,0975417775（097-541-7775）,5000（千円）,河野　良介（カワノ リヨウスケ）
株式会社フレックス,2320001005088,衣服・その他の繊維製品製造業,〒870-0278大分県大分市青崎1-1-15,0975037535（097-503-7535）,3000（千円）,佐藤　耕造（サトウ コウゾウ）
株式会社大分出版印刷,2320001005501,出版・印刷・同関連産業,〒870-0841大分県大分市六坊北町4485-1,0975460200（097-546-0200）,3000（千円）,山中　繁樹（ヤマナカ シゲキ）
株式会社ゼロテクノジャパン,2320001005807,石油製品・石炭製品製造業,〒870-0027大分県大分市末広町1-5-16ユナイテッド末広ビル4階,0975941110（097-594-1110）,10000（千円）,岡田　秀敏（オカダ ヒデトシ）
別府中央製材株式会社,2320001006532,木材・木製品製造業（家具を除く）,〒874-0929大分県別府市南的ケ浜町1-10,0977242332（0977-24-2332）,10000（千円）,代表取締役社長／安藤　正勝（アンドウ マサカツ）
フジヨシ醤油株式会社,2320001006730,食料品・飼料・飲料製造業,〒874-0930大分県別府市光町9-9,0977211006（0977-21-1006）,20000（千円）,山下　義實（ヤマシタ ヨシミ）
株式会社Ｌｉｎｋ,2320001007159,金属製品製造業,〒874-0924大分県別府市餅ケ浜町5-50,0977758160（0977-75-8160）,5000（千円）,木原　まゆ子（キハラ マユコ）
奥田生コン株式会社,2320001007621,窯業・土石製品製造業,〒879-0462大分県宇佐市別府590-1,0978326927（0978-32-6927）,10000（千円）,奥田　和茂（オクダ カズシゲ）
株式会社浜繁水産,2320001007704,食料品・飼料・飲料製造業,〒872-0001大分県宇佐市長洲4455,0978380075（0978-38-0075）,20000（千円）,代表取締役社長／濱永　繁明（ハマナガ シゲアキ）
明治印刷株式会社,2320001007720,出版・印刷・同関連産業,〒872-0001大分県宇佐市長洲607,0978380135（0978-38-0135）,10000（千円）,坂本　良仁（サカモト ヨシヒト）
株式会社クローバー食品,2320001007794,食料品・飼料・飲料製造業,〒879-0606大分県豊後高田市玉津1544-3,0978240363（0978-24-0363）,100000（千円）,代表取締役社長／鴛海　良一（オシウミ リヨウイチ）
株式会社東陽九州,2320001007984,輸送用機械器具製造業,〒879-0603大分県豊後高田市かなえ台37-1,0978285111（0978-28-5111）,20000（千円）,長谷　貴弘（ハセ タカヒロ）
株式会社テオリック,2320001008306,一般機械器具製造業,〒873-0511大分県国東市国東町小原2680,0978723917（0978-72-3917）,25000（千円）,畠山　孝志（ハタケヤマ タカシ）
株式会社大分くりき,2320001008347,食料品・飼料・飲料製造業,〒879-1505大分県速見郡日出町川崎5969-13,0977722134（0977-72-2134）,10000（千円）,栗木　和夫（クリキ カズオ）
株式会社ピット,2320001008446,化学工業,〒873-0031大分県杵築市狩宿大深田1198-1,0978638610（0978-63-8610）,11000（千円）,恒松　典明（ツネマツ ノリアキ）
ホンダ太陽株式会社,2320001008768,輸送用機械器具製造業,〒879-1505大分県速見郡日出町川崎3968,0977731414（0977-73-1414）,30000（千円）,代表取締役社長／星野　博司（ホシノ ヒロシ）
旭プラスチック工業株式会社,2320001008834,その他の製造業,〒876-0823大分県佐伯市女島10356-2,0972237311（0972-23-7311）,27000（千円）,代表取締役社長／村上　元（ムラカミ ハジメ）
株式会社大分養殖金網,2320001008875,金属製品製造業,〒876-1105大分県佐伯市海崎1373-7,0972276568（0972-27-6568）,10000（千円）,丸山　國孝（マルヤマ クニタカ）
蒲江生コン株式会社,2320001008900,窯業・土石製品製造業,〒876-2401大分県佐伯市蒲江蒲江浦2-2198-1,0972420605（0972-42-0605）,10000（千円）,岡村　俊彦（オカムラ トシヒコ）
弥生石材株式会社,2320001009139,窯業・土石製品製造業,〒876-0856大分県佐伯市中村北町7-21,0972238022（0972-23-8022）,10000（千円）,代表取締役社長／管　博久（カン ヒロヒサ）
株式会社伊藤製材所,2320001009452,木材・木製品製造業（家具を除く）,〒878-0033大分県竹田市入田3495,0974631121（0974-63-1121）,10000（千円）,伊藤　大伸（イトウ ダイシン）
株式会社アイワールド,2320001009535,衣服・その他の繊維製品製造業,〒878-0006大分県竹田市平田251-3,0974639667（0974-63-9667）,10000（千円）,萩原　孝一（ハギワラ コウイチ）
株式会社洋菓子マンダリーヌ,2320001009915,食料品・飼料・飲料製造業,〒870-0128大分県大分市森1214-6,0975604364（097-560-4364）,1000（千円）,河野　孝（カワノ タカシ）
老松酒造株式会社,2320001009972,食料品・飼料・飲料製造業,〒877-1107大分県日田市大肥2912,0973282116（0973-28-2116）,45000（千円）,代表取締役社長／福村　康廣（フクムラ ヤスヒロ）
株式会社佐藤製材所,2320001010022,木材・木製品製造業（家具を除く）,〒877-1244大分県日田市小野26-1,0973265850（0973-26-5850）,10000（千円）,佐藤　貴之（サトウ タカユキ）
株式会社つえエーピー,2320001010204,食料品・飼料・飲料製造業,〒877-0301大分県日田市中津江村栃野2791-1,0973543210（0973-54-3210）,99000（千円）,川上　眞吾（カワカミ シンゴ）
株式会社エルク,2320001010641,食料品・飼料・飲料製造業,〒877-0067大分県日田市友田3320-100,0973266818（0973-26-6818）,200（千円）,島田　大輔（シマダ ダイスケ）
株式会社大友石材工業,2320001010724,窯業・土石製品製造業,〒871-0112大分県中津市三光臼木1764,0979432646（0979-43-2646）,10000（千円）,大友　一夫（オオトモ カズオ）
株式会社中津設備技研,2320001010906,輸送用機械器具製造業,〒879-0102大分県中津市鍋島831-1,0979327240（0979-32-7240）,10000（千円）,宮脇　利彦（ミヤワキ トシヒコ）
株式会社ＫＥＫ,2320001011425,電気機械器具製造業,〒870-0030大分県大分市三芳398-18,0975745820（097-574-5820）,3000（千円）,足立　哲哉（アダチ テツヤ）
株式会社工藤製作所,2320001011771,精密機械・医療機械器具製造業,〒870-0108大分県大分市三佐6-3-23,0975600852（097-560-0852）,1000（千円）,工藤　文生（クドウ フミオ）
大分ベイサイド生コン株式会社,2320001011796,窯業・土石製品製造業,〒870-0018大分県大分市豊海5-4-9,0975346081（097-534-6081）,15000（千円）,三浦　愼次郎（ミウラ シンジロウ）
株式会社水野石材店,2320001013231,窯業・土石製品製造業,〒879-6601大分県豊後大野市緒方町馬場393-1,0974423363（0974-42-3363）,3000（千円）,水野　幸太郎（ミズノ コウタロウ）
有限会社ふじネーム,2320002000427,衣服・その他の繊維製品製造業,〒870-0035大分県大分市中央町1-3-12,0975329324（097-532-9324）,3000（千円）,齊藤　賢一（サイトウ ケンイチ）
有限会社アート写真製版,2320002000468,出版・印刷・同関連産業,〒870-0932大分県大分市東浜1-7-11,0975518140（097-551-8140）,3000（千円）,小野　哲（オノ アキラ）
有限会社安達製畳所,2320002000674,その他の製造業,〒870-0115大分県大分市関園742-1,0975272006（097-527-2006）,3000（千円）,安達　惠司（アダチ ケイジ）
有限会社エービー精工,2320002001243,一般機械器具製造業,〒870-0278大分県大分市青崎2-5-28,0975218899（097-521-8899）,5000（千円）,安部　勝（アベ マサル）
有限会社おおとり印刷,2320002001549,出版・印刷・同関連産業,〒870-0952大分県大分市下郡北1-4-1,0975038860（097-503-8860）,3000（千円）,大鳥　政成（オオトリ マサナリ）
有限会社サムライズ,2320002003124,出版・印刷・同関連産業,〒870-1132大分県大分市光吉1015-12,0975670324（097-567-0324）,3000（千円）,佐方　文昭（サカタ フミアキ）
