会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社イビ,1200001015208,窯業・土石製品製造業,〒503-0003岐阜県大垣市津村町2-65,0584825100（0584-82-5100）,16000（千円）,代表取締役社長／清水　義弘（シミズ ヨシヒロ）
岐阜精工株式会社,1200001015224,一般機械器具製造業,〒503-0123岐阜県安八郡安八町南條1290-1,0584631611（0584-63-1611）,80000（千円）,代表取締役社長／安田　成行（ヤスダ ナルユキ）
海津工業株式会社,1200001015372,金属製品製造業,〒503-0655岐阜県海津市海津町福岡376-1,0584532200（0584-53-2200）,10000（千円）,松岡　雄次（マツオカ ユウジ）
株式会社ニッセキ,1200001015414,その他の製造業,〒503-0641岐阜県海津市海津町内記194,0584530238（0584-53-0238）,10000（千円）,水谷　仁式（ミズタニ ニシキ）
株式会社ナイガイテキスタイル,1200001015496,"繊維工業（衣服,その他の繊維製品を除く）",〒503-0411岐阜県海津市南濃町駒野778,0584550311（0584-55-0311）,99000（千円）,代表取締役社長／田邉　謙太朗（タナベ ケンタロウ）
日本特殊硝子株式会社,1200001015546,窯業・土石製品製造業,〒503-0304岐阜県海津市平田町幡長401,0584673888（0584-67-3888）,40000（千円）,代表取締役社長／佐藤　省三（サトウ シヨウゾウ）
佐藤ミクロテック株式会社,1200001015562,金属製品製造業,〒503-0322岐阜県海津市平田町土倉237,0584662249（0584-66-2249）,10000（千円）,佐藤　光男（サトウ ミツオ）
株式会社エイワ産業,1200001015967,化学工業,〒501-0514岐阜県揖斐郡大野町西方1124-1,0585320411（0585-32-0411）,20000（千円）,若原　正和（ワカハラ マサカズ）
株式会社サンホルツ岐阜,1200001015991,木材・木製品製造業（家具を除く）,〒501-0603岐阜県揖斐郡揖斐川町上南方1749-1,0585210255（0585-21-0255）,25500（千円）,杉山　哲好（スギヤマ テツヨシ）
オークニ株式会社,1200001016008,パルプ・紙・紙加工品製造業,〒501-0615岐阜県揖斐郡揖斐川町清水1522-1,0585221155（0585-22-1155）,20000（千円）,代表取締役社長／市田　和彦（イチダ カズヒコ）
田中工業株式会社,1200001016016,一般機械器具製造業,〒501-0625岐阜県揖斐郡揖斐川町黒田岩井社451-3,0585458520（0585-45-8520）,15000（千円）,代表取締役社長／田中　利直（タナカ トシナオ）
谷汲石材工業株式会社,1200001016024,窯業・土石製品製造業,〒501-1314岐阜県揖斐郡揖斐川町谷汲名礼170-86,0585563130（0585-56-3130）,20000（千円）,平尾　和明（ヒラオ カズアキ）
厚生産業株式会社,1200001016081,食料品・飼料・飲料製造業,〒501-0535岐阜県揖斐郡大野町加納339-1,0585350880（0585-35-0880）,55000（千円）,代表取締役社長／里村　大像（サトムラ ダイゾウ）
株式会社いび製茶,1200001016172,食料品・飼料・飲料製造業,〒503-2408岐阜県揖斐郡池田町段511,0585453208（0585-45-3208）,20000（千円）,野原　忠幸（ノハラ タダユキ）
株式会社クニカ工業,1200001016214,ゴム製品製造業,〒503-2408岐阜県揖斐郡池田町段628-1,0585450315（0585-45-0315）,10000（千円）,代表取締役社長／國枝　伸一郎（クニエダ シンイチロウ）
株式会社ＤＭテクノス,1200001016874,一般機械器具製造業,〒503-0321岐阜県海津市平田町今尾2037,0584664645（0584-66-4645）,10000（千円）,水口　和馬（ミズグチ カズマ）
加茂企業株式会社,1200001017096,その他の製造業,〒505-0016岐阜県美濃加茂市牧野1878,0574261335（0574-26-1335）,15000（千円）,代表取締役社長／安田　太郎（ヤスダ タロウ）
株式会社岐阜東航電,1200001017113,電気機械器具製造業,〒505-0006岐阜県美濃加茂市蜂屋町伊瀬1023,0574257906（0574-25-7906）,20000（千円）,代表取締役社長／福井　幸一（フクイ コウイチ）
セブン工業株式会社,1200001017170,木材・木製品製造業（家具を除く）,〒505-0016岐阜県美濃加茂市牧野1006,0574287800（0574-28-7800）,2473000（千円）,代表取締役社長／田中　太郎（タナカ タロウ）
中部静電塗装株式会社,1200001017195,金属製品製造業,〒509-0249岐阜県可児市姫ケ丘2-7,0574626575（0574-62-6575）,30000（千円）,板津　匡志（イタヅ タダシ）
株式会社富信,1200001017443,金属製品製造業,〒505-0307岐阜県加茂郡八百津町野上1605-20,0574433721（0574-43-3721）,10000（千円）,代表取締役社長／各務　正敏（カカム マサトシ）
井上電機株式会社,1200001017468,電気機械器具製造業,〒509-0314岐阜県加茂郡川辺町福島750,0574535520（0574-53-5520）,10000（千円）,井上　清治（イノウエ セイジ）
株式会社舟場製作所,1200001017591,金属製品製造業,〒501-3304岐阜県加茂郡富加町高畑山東1082,0574541177（0574-54-1177）,10000（千円）,舟場　勉（フナバ ツトム）
梅村工業株式会社,1200001017633,金属製品製造業,〒509-0207岐阜県可児市今渡1521-12,0574260415（0574-26-0415）,10000（千円）,梅村　信行（ウメムラ ノブユキ）
株式会社マサミ,1200001017757,一般機械器具製造業,〒509-0247岐阜県可児市塩河2756-5,0574606701（0574-60-6701）,10000（千円）,岸野　昌人（キシノ マサト）
名鉄木材防腐株式会社,1200001017773,木材・木製品製造業（家具を除く）,〒509-0206岐阜県可児市土田井ノ鼻417-1,0574252806（0574-25-2806）,20000（千円）,代表取締役社長／今枝　孝司（イマエダ タカシ）
オークマスチールテクノ株式会社,1200001018061,一般機械器具製造業,〒509-0249岐阜県可児市姫ケ丘3-6オークマ株式会社可児工場内,0574601140（0574-60-1140）,50000（千円）,太田　勲（オオタ イサオ）
株式会社片山製作所,1200001018219,一般機械器具製造業,〒509-0249岐阜県可児市姫ケ丘1-30,0574632151（0574-63-2151）,90000（千円）,代表取締役社長／佐々木　茂（ササキ シゲル）
大豊岐阜株式会社,1200001018342,一般機械器具製造業,〒505-0116岐阜県可児郡御嵩町御嵩2188-6グリーンテクノみたけ工業団地,0574682288（0574-68-2288）,1700000（千円）,代表取締役社長／大河内　光人（オオコウチ テルヒト）
株式会社後藤製作所,1200001018499,一般機械器具製造業,〒505-0046岐阜県美濃加茂市西町5-88,0574250510（0574-25-0510）,1000（千円）,後藤　剛（ゴトウ ツヨシ）
株式会社エムテック,1200001018532,一般機械器具製造業,〒509-0206岐阜県可児市土田4615-1,0574281765（0574-28-1765）,5000（千円）,吉田　勝（ヨシダ マサル）
株式会社竹川ゴム,1200001018730,ゴム製品製造業,〒509-0312岐阜県加茂郡川辺町中野8-148,0574533025（0574-53-3025）,100（千円）,竹川　健治（タケカワ ケンジ）
ＮＳハイパーツ株式会社,1200001018887,金属製品製造業,〒509-0249岐阜県可児市姫ケ丘1-35,0574428802（0574-42-8802）,100000（千円）,代表取締役社長／橋本　伸一郎（ハシモト シンイチロウ）
株式会社エクシール,1200001018978,その他の製造業,〒501-3771岐阜県美濃市大矢田277-1,0575330872（0575-33-0872）,30000（千円）,代表取締役社長／大野　幸栄（オオノ コウエイ）
株式会社奥田,1200001019010,その他の製造業,〒501-3756岐阜県美濃市生櫛195-1,0575310411（0575-31-0411）,30000（千円）,代表取締役社長／奥田　篤史（オクダ アツシ）
株式会社広陽グラビア,1200001019126,出版・印刷・同関連産業,〒501-3782岐阜県美濃市長瀬1158-2,0575331162（0575-33-1162）,10000（千円）,吉田　陽一（ヨシダ ヨウイチ）
猿渡工業株式会社,1200001019159,金属製品製造業,〒501-3924岐阜県関市迫間3418,0575228489（0575-22-8489）,10000（千円）,猿渡　觀二（サルワタリ カンジ）
株式会社篠田製作所,1200001019217,金属製品製造業,〒500-8113岐阜県岐阜市金園町3-19-2,0582668433（058-266-8433）,100000（千円）,代表取締役社長／篠田　圭司（シノダ ケイジ）
関化成工業株式会社,1200001019274,その他の製造業,〒501-3936岐阜県関市倉知2535-23,0575221545（0575-22-1545）,20475（千円）,林　雅之（ハヤシ マサユキ）
株式会社番刃物工業,1200001019480,金属製品製造業,〒501-3266岐阜県関市小瀬南1-1838-5,0575228269（0575-22-8269）,10000（千円）,番　直人（バン ナオト）
株式会社ベリーグ,1200001019547,皮革・同製品・毛皮製造業,〒501-2602岐阜県関市武芸川町小知野407,0575462800（0575-46-2800）,10000（千円）,井浪　保（イナミ タモツ）
株式会社みのぜん,1200001019646,パルプ・紙・紙加工品製造業,〒501-3782岐阜県美濃市長瀬806-8,0575351147（0575-35-1147）,10000（千円）,澤村　善一（サワムラ ゼンイチ）
株式会社武芸川精工,1200001019679,一般機械器具製造業,〒501-2606岐阜県関市武芸川町平488,0575461128（0575-46-1128）,13000（千円）,代表取締役会長／杉本　富夫（スギモト トミオ）
株式会社利光,1200001019712,金属製品製造業,〒501-3922岐阜県関市大杉539-10,0575230533（0575-23-0533）,10000（千円）,山田　雅一（ヤマダ マサカズ）
株式会社三興製作所,1200001019737,一般機械器具製造業,〒501-3936岐阜県関市倉知石佛2670-1,0575238138（0575-23-8138）,10000（千円）,代表取締役社長／細江　伊三男（ホソエ イサオ）
三菱日立ホームエレベーター株式会社,1200001019753,一般機械器具製造業,〒501-3772岐阜県美濃市楓台38,0575353111（0575-35-3111）,1000000（千円）,高部　克則（タカベ カツノリ）
大信化学株式会社,1200001019803,その他の製造業,〒501-3936岐阜県関市倉知3244-2,0575238861（0575-23-8861）,10000（千円）,西村　高志（ニシムラ タカシ）
株式会社コーポレーション金子,1200001019844,金属製品製造業,〒501-3911岐阜県関市肥田瀬345-7,0575227170（0575-22-7170）,10000（千円）,代表取締役社長／金子　哲夫（カネコ テツオ）
株式会社多田プラスチック,1200001020216,その他の製造業,〒501-3265岐阜県関市小瀬1774-8,0575223638（0575-22-3638）,5000（千円）,多田　栄作（タダ エイサク）
レシップ株式会社,1200001020323,電気機械器具製造業,〒501-0401岐阜県本巣市上保1260-2,0583243121（058-324-3121）,98000（千円）,代表取締役社長／杉本　眞（スギモト マコト）
株式会社古川食品,1200001020364,食料品・飼料・飲料製造業,〒509-0265岐阜県可児市西帷子東野561株式会社ライクスタカギ内,0574652345（0574-65-2345）,30000（千円）,小林　正芳（コバヤシ マサヨシ）
金山機械株式会社,1200001020546,一般機械器具製造業,〒507-0807岐阜県多治見市生田町3-73,0572221735（0572-22-1735）,10000（千円）,金山　尚学（カネヤマ ナオヨシ）
