会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社ヨネダ,1330001014394,その他の製造業,〒869-5603熊本県葦北郡津奈木町岩城2084-6,0966783284（0966-78-3284）,10000（千円）,米田　省三（ヨネダ シヨウゾウ）
株式会社福田農場,1330001014403,食料品・飼料・飲料製造業,〒867-0011熊本県水俣市陳内2525,0966633900（0966-63-3900）,80000（千円）,福田　豊樹（フクダ トヨキ）
株式会社佐藤製材所,1330001014444,木材・木製品製造業（家具を除く）,〒869-5461熊本県葦北郡芦北町芦北2190,0966822310（0966-82-2310）,7000（千円）,佐藤　三郎（サトウ サブロウ）
株式会社パワーバンクシステム,1330001014618,その他の製造業,〒869-4202熊本県八代市鏡町内田1572-19,0965525175（0965-52-5175）,67000（千円）,木下　雅章（キノシタ マサアキ）
株式会社堀甲製作所,1330001015392,輸送用機械器具製造業,〒866-0102熊本県上天草市姫戸町二間戸6017,0969582241（0969-58-2241）,11000（千円）,堀江　正二郎（ホリエ シヨウジロウ）
肥後造船株式会社,1330001015500,輸送用機械器具製造業,〒869-3601熊本県上天草市大矢野町登立544,0964563500（0964-56-3500）,10000（千円）,小松野　敦志（コマツノ アツシ）
株式会社人吉新聞社,1330001015970,出版・印刷・同関連産業,〒868-0072熊本県人吉市西間下町112-3,0966242111（0966-24-2111）,10000（千円）,石蔵　尚之（イシクラ ナオユキ）
常楽酒造株式会社,1330001016028,食料品・飼料・飲料製造業,〒868-0302熊本県球磨郡錦町一武2577-13,0966384371（0966-38-4371）,100000（千円）,代表取締役社長／米来　健（ヨネキ タケシ）
農業生産法人株式会社日本バイオ,1330001016218,食料品・飼料・飲料製造業,〒868-0812熊本県人吉市大野町4556-266,0966231378（0966-23-1378）,8000（千円）,吉本　高明（ヨシモト タカアキ）
深野酒造株式会社,1330001016226,食料品・飼料・飲料製造業,〒868-0026熊本県人吉市合ノ原町333,0966222900（0966-22-2900）,2000（千円）,深野　誠一（フカノ セイイチ）
株式会社エース産業,1330001016242,金属製品製造業,〒868-0095熊本県球磨郡相良村柳瀬985-36,0966224890（0966-22-4890）,1000（千円）,坂本　雄三（サカモト ユウゾウ）
株式会社日進精密,1330001016498,金属製品製造業,〒869-5151熊本県八代市敷川内町2687-2,0965393110（0965-39-3110）,4000（千円）,守田　みゆき（モリタ ミユキ）
株式会社ひごいち,1330001016853,金属製品製造業,〒861-2236熊本県上益城郡益城町広崎1592-13,0962856954（096-285-6954）,9800（千円）,井野　恵吉（イノ ケイキチ）
ＳｍｉｌｅＦａｃｔｏｒｙ株式会社,1330001018057,衣服・その他の繊維製品製造業,〒868-0015熊本県人吉市下城本町1737,0966329682（0966-32-9682）,500（千円）,馬氷　祐介（マゴオリ ユウスケ）
トッパン・フォームズ西日本株式会社,1330001018115,パルプ・紙・紙加工品製造業,〒865-0023熊本県玉名市大倉436,0968732311（0968-73-2311）,30000（千円）,代表取締役社長／副島　卓司（ソエジマ タクシ）
ハイツリー株式会社,1330001018197,食料品・飼料・飲料製造業,〒866-0862熊本県八代市松江城町3-23,0965310204（0965-31-0204）,500（千円）,高木　薫（タカギ カオル）
株式会社結,1330001018239,食料品・飼料・飲料製造業,〒861-1205熊本県菊池市泗水町福本1281,0968382959（0968-38-2959）,5000（千円）,村上　國昭（ムラカミ クニアキ）
株式会社旭製作所,1330001018362,精密機械・医療機械器具製造業,〒864-0025熊本県荒尾市高浜1978,0968682121（0968-68-2121）,100000（千円）,池田　靖之（イケダ ヤスユキ）
株式会社エムアンドピー,1330001021548,出版・印刷・同関連産業,〒861-1102熊本県合志市須屋1922-12階,0962882732（096-288-2732）,2000（千円）,福山　幸輝（フクヤマ コウキ）
有限会社三協車椅子製作所,1330002004460,輸送用機械器具製造業,〒861-1102熊本県合志市須屋2126-5,0962882902（096-288-2902）,3000（千円）,永野　博幸（ナガノ ヒロユキ）
有限会社ヤマショウ,1330002007208,木材・木製品製造業（家具を除く）,〒869-5602熊本県葦北郡津奈木町津奈木751,0966782311（0966-78-2311）,3000（千円）,掘田　将豊（ホリタ シヨウホウ）
有限会社林コンクリート工業所,1330002008420,窯業・土石製品製造業,〒869-1236熊本県菊池郡大津町杉水887-3,0962935114（096-293-5114）,8500（千円）,林　龍憲（ハヤシ タツノリ）
有限会社マツナガ,1330002017280,その他の製造業,〒861-1102熊本県合志市須屋楢山1313-3,0963430405（096-343-0405）,5000（千円）,松永　敬司（マツナガ ケイジ）
有限会社ＴＡＫＩＴＡ,1330002017470,一般機械器具製造業,〒861-1102熊本県合志市須屋1626-22,"",3000（千円）,田北　洋康（タキタ ヒロヤス）
有限会社旭野,1330002017545,輸送用機械器具製造業,〒869-1207熊本県菊池市旭志新明2850,0968373628（0968-37-3628）,9000（千円）,水上　壽雄（ミズカミ ヒサオ）
九州設計有限会社,1330002018106,一般機械器具製造業,〒861-1201熊本県菊池市泗水町吉富40-1有限会社エム・エス・アール内,0968386800（0968-38-6800）,3000（千円）,西　敏行（ニシ トシユキ）
有限会社鹿本金型機工,1330002018403,一般機械器具製造業,〒861-0313熊本県山鹿市鹿本町中富65,0968465878（0968-46-5878）,10000（千円）,飯川　博文（イイカワ ヒロフミ）
有限会社熊本コイル工業,1330002018460,金属製品製造業,〒861-0302熊本県山鹿市鹿本町津袋414-1,0968462555（0968-46-2555）,5000（千円）,小材　甚喜（コザイ ジンキ）
有限会社清水木材,1330002020045,木材・木製品製造業（家具を除く）,〒861-2204熊本県上益城郡益城町小谷136,0962866017（096-286-6017）,6000（千円）,清水　範昭（シミズ ノリアキ）
有限会社富喜製麺所,1330002020152,食料品・飼料・飲料製造業,〒861-2236熊本県上益城郡益城町広崎344-1,0962860020（096-286-0020）,3000（千円）,村上　勇（ムラカミ ユウ）
有限会社肥後そう川,1330002020739,食料品・飼料・飲料製造業,〒861-3241熊本県上益城郡甲佐町早川2046-1,0962340015（096-234-0015）,3000（千円）,阪本　憲市（サカモト ケンイチ）
有限会社坂本石灰工業所,1330002021357,窯業・土石製品製造業,〒865-0013熊本県玉名市下273-1,0968766165（0968-76-6165）,5000（千円）,代表取締役社長／坂本　達宣（サカモト タツノブ）
有限会社ツル印刷所,1330002022529,出版・印刷・同関連産業,〒865-0041熊本県玉名市伊倉北方800,0968741081（0968-74-1081）,3000（千円）,鶴　高弘（ツル タカヒロ）
有限会社宮原板金工業,1330002023972,金属製品製造業,〒869-0502熊本県宇城市松橋町松橋1945,0964333587（0964-33-3587）,10000（千円）,宮原　良一（ミヤハラ リヨウイチ）
有限会社園村タタミ工業,1330002024104,その他の製造業,〒869-0606熊本県宇城市小川町河江289,0964430293（0964-43-0293）,3000（千円）,園村　和弘（ソノムラ カズヒロ）
有限会社海洋興産,1330002024368,食料品・飼料・飲料製造業,〒869-0416熊本県宇土市松山町3764-5,0964224195（0964-22-4195）,3000（千円）,鈴木　啓裕（スズキ アキヒロ）
有限会社松永製材所,1330002025250,木材・木製品製造業（家具を除く）,〒861-4722熊本県下益城郡美里町永富396,0964470046（0964-47-0046）,3000（千円）,松永　将裕（マツナガ マサヒロ）
有限会社ソーイングウチヤマ,1330002025903,衣服・その他の繊維製品製造業,〒866-0805熊本県八代市宮地町石原1617,0965351516（0965-35-1516）,3000（千円）,内山　憲治（ウチヤマ ケンジ）
有限会社中島製麺工場,1330002026744,食料品・飼料・飲料製造業,〒869-4202熊本県八代市鏡町内田292,0965520277（0965-52-0277）,3000（千円）,中島　美香（ナカシマ ミカ）
有限会社ヤマナ,1330002027189,一般機械器具製造業,〒869-4201熊本県八代市鏡町鏡村1673-1,0965455213（0965-45-5213）,3000（千円）,山名　義治（ヤマナ ヨシハル）
有限会社坂商,1330002027230,木材・木製品製造業（家具を除く）,〒869-6101熊本県八代市坂本町西部ろ字梅木2222,0965361551（0965-36-1551）,4400（千円）,坂田　勉（サカタ ツトム）
有限会社ＯＦＦＩＣＥメセナ,1330002027346,その他の製造業,〒866-0891熊本県八代市古閑浜町3448-41,0965327123（0965-32-7123）,3000（千円）,平山　浩子（ヒラヤマ ヒロコ）
有限会社芦北綜合印刷,1330002027478,出版・印刷・同関連産業,〒869-5442熊本県葦北郡芦北町花岡1152,0966824884（0966-82-4884）,3000（千円）,池田　二三敏（イケダ フミトシ）
有限会社藤和林業,1330002027569,木材・木製品製造業（家具を除く）,〒869-6306熊本県葦北郡芦北町市野瀬593,0966840246（0966-84-0246）,5000（千円）,一藤　和臣（イチフジ カズオミ）
有限会社メンズ天草,1330002029202,衣服・その他の繊維製品製造業,〒861-6104熊本県上天草市松島町内野河内2941,0969570813（0969-57-0813）,3000（千円）,赤星　政孝（アカホシ マサタカ）
有限会社守永工業,1330002030589,金属製品製造業,〒868-0303熊本県球磨郡錦町西624,0966382460（0966-38-2460）,3000（千円）,守永　晴美（モリナガ ハルミ）
ステーション有限会社,1330002030977,電気機械器具製造業,〒868-0501熊本県球磨郡多良木町多良木1125-4,0966423168（0966-42-3168）,6000（千円）,宮本　浩光（ミヤモト ヒロミツ）
合資会社中村製粉,1330003001944,食料品・飼料・飲料製造業,〒869-1234熊本県菊池郡大津町引水605-1,0962933173（096-293-3173）,"",中村　和弘（ナカムラ カズヒロ）
合資会社七福醤油店,1330003002637,食料品・飼料・飲料製造業,〒869-2501熊本県阿蘇郡小国町宮原1734-4,0967462066（0967-46-2066）,"",大塚　俊哉（オオツカ トシヤ）
合名会社志賀食品,1330003002711,食料品・飼料・飲料製造業,〒869-2611熊本県阿蘇市一の宮町坂梨3001,0967220468（0967-22-0468）,"",志賀　昭男（シガ アキオ）
河津酒造株式会社,1330003002728,食料品・飼料・飲料製造業,〒869-2501熊本県阿蘇郡小国町宮原1734-2,0967462311（0967-46-2311）,10000（千円）,河津　宏昭（カワヅ ヒロアキ）
合資会社高田鉄工所,1330003003692,一般機械器具製造業,〒867-0049熊本県水俣市百間町2-3-1,0966633174（0966-63-3174）,"",高田　英樹（タカダ ヒデキ）
ランバーやまと協業組合,1330005003914,木材・木製品製造業（家具を除く）,〒861-3544熊本県上益城郡山都町杉木474-1,0967723550（0967-72-3550）,34000（千円）,代表理事／児玉　利貞（コダマ トシサダ）
西日本集成材株式会社,2290001054007,木材・木製品製造業（家具を除く）,〒864-0041熊本県荒尾市荒尾241,0968621578（0968-62-1578）,20000（千円）,原田　正人（ハラダ マサト）
アクシス出版株式会社,2330001007240,出版・印刷・同関連産業,〒861-2236熊本県上益城郡益城町広崎1583-2,0962896051（096-289-6051）,3000（千円）,福山　大路（フクヤマ タイジ）
株式会社三成,2330001007298,食料品・飼料・飲料製造業,〒869-0405熊本県宇土市馬之瀬町555,0964220192（0964-22-0192）,10000（千円）,代表取締役社長／山本　顕（ヤマモト アキラ）
株式会社ケーリック,2330001009336,電気機械器具製造業,〒869-1112熊本県菊池郡菊陽町武蔵ヶ丘北1-8-13,0963371221（096-337-1221）,10000（千円）,緒方　和秋（オガタ カズアキ）
株式会社Ｈ・Ｉシステック,2330001009377,電気機械器具製造業,〒861-1113熊本県合志市栄3792-109,0962484880（096-248-4880）,20000（千円）,柴田　和昭（シバタ カズアキ）
合志技研工業株式会社,2330001009393,輸送用機械器具製造業,〒861-1115熊本県合志市豊岡1280,0962482431（096-248-2431）,500000（千円）,代表取締役社長／松原　美樹（マツバラ ヨシキ）
株式会社熊本畜産流通センター,2330001009633,食料品・飼料・飲料製造業,〒861-1343熊本県菊池市七城町林原9,0968264121（0968-26-4121）,1651000（千円）,代表取締役社長／加耒　誠一（カク セイイチ）
株式会社ベルクミート,2330001009682,食料品・飼料・飲料製造業,〒861-1304熊本県菊池市深川356-1,0968253989（0968-25-3989）,10000（千円）,平江　龍一（ヒラエ リユウイチ）
株式会社イズミ車体製作所,2330001009971,輸送用機械器具製造業,〒869-1222熊本県菊池郡大津町岩坂3258-4,0962791733（096-279-1733）,43195（千円）,國武　幸弘（クニタケ ユキヒロ）
株式会社菊池製作所,2330001010038,輸送用機械器具製造業,〒861-1682熊本県菊池市重味319,0968265170（0968-26-5170）,3000（千円）,城　光典（ジヨウ ミツノリ）
株式会社フォレスト,2330001010310,木材・木製品製造業（家具を除く）,〒861-0603熊本県山鹿市鹿北町岩野15,0968323101（0968-32-3101）,30000（千円）,小田　英輝（オダ ヒデキ）
株式会社ラ・モード,2330001010351,衣服・その他の繊維製品製造業,〒861-0531熊本県山鹿市中640-1,0968442231（0968-44-2231）,68500（千円）,代表取締役社長／松浦　シズエ（マツウラ シズエ）
株式会社ソーワ,2330001010649,一般機械器具製造業,〒865-0125熊本県玉名郡和水町藤田13-3,0968865151（0968-86-5151）,6000（千円）,鶴田　力（ツルタ チカラ）
株式会社太田鋳造所,2330001010806,"鉄鋼業,非鉄金属製造業",〒861-3103熊本県上益城郡嘉島町井寺431-10,0962372511（096-237-2511）,15000（千円）,代表取締役社長／三浦　俊宏（ミウラ トシヒロ）
九州保安用品産業株式会社,2330001010814,その他の製造業,〒861-3131熊本県上益城郡御船町豊秋2488,0962821500（096-282-1500）,10000（千円）,古閑　弘子（コガ ヒロコ）
マルヤマウッディ開発株式会社,2330001010855,木材・木製品製造業（家具を除く）,〒861-3241熊本県上益城郡甲佐町早川2535,0962827645（096-282-7645）,10000（千円）,丸山　龍光（マルヤマ リユウコウ）
九州プラスチック工業株式会社,2330001011416,その他の製造業,〒865-0064熊本県玉名市中大港209-1,0968725121（0968-72-5121）,20000（千円）,代表取締役社長／小山　一幸（コヤマ カズユキ）
太陽海苔株式会社,2330001011556,食料品・飼料・飲料製造業,〒869-0223熊本県玉名市岱明町中土56,0968570511（0968-57-0511）,20000（千円）,米田　穂積（ヨネダ ホヅミ）
株式会社不二宮製作所,2330001011671,金属製品製造業,〒864-0025熊本県荒尾市高浜前1825-50荒尾鉄工団地内,0968681318（0968-68-1318）,10000（千円）,代表取締役社長／松岡　徳康（マツオカ ノリミチ）
ネクサス株式会社,2330001011754,その他の製造業,〒861-0821熊本県玉名郡南関町下坂下1683-4,0968538181（0968-53-8181）,91700（千円）,代表取締役社長／平澤　純一（ヒラサワ ジユンイチ）
株式会社甲斐田技研,2330001011878,一般機械器具製造業,〒865-0009熊本県玉名市三ツ川4943,0968749351（0968-74-9351）,10000（千円）,甲斐田　悦雄（カイダ エツオ）
株式会社九州トリックス,2330001011993,金属製品製造業,〒864-0023熊本県荒尾市水野1092-9,0968688110（0968-68-8110）,50000（千円）,伊藤　幸弘（イトウ ユキヒロ）
株式会社高森生コンクリート,2330001012356,窯業・土石製品製造業,〒869-1602熊本県阿蘇郡高森町高森2403-1,0967620770（0967-62-0770）,10000（千円）,衞藤　俊治（エトウ シユンジ）
株式会社アーレスティ熊本,2330001012678,"鉄鋼業,非鉄金属製造業",〒869-0521熊本県宇城市松橋町浦川内36,0964333111（0964-33-3111）,150000（千円）,代表取締役社長／松永　太嘉生（マツナガ タカオ）
株式会社熊本マランツ,2330001012835,一般機械器具製造業,〒869-0413熊本県宇土市花園町2024,0964222140（0964-22-2140）,50000（千円）,深津　悦夫（フカツ エツオ）
株式会社佐田海苔店,2330001012843,食料品・飼料・飲料製造業,〒869-0401熊本県宇土市住吉町673,0964243116（0964-24-3116）,10000（千円）,代表取締役社長／佐田　正明（サタ マサアキ）
株式会社ＮＴＦ,2330001012892,電気機械器具製造業,〒869-0416熊本県宇土市松山町4541,0964235555（0964-23-5555）,10000（千円）,代表取締役社長／寺地　弘幸（テラチ ヒロユキ）
株式会社山代電機製作所,2330001012926,電気機械器具製造業,〒869-0412熊本県宇土市岩古曽町2050-1,0964224475（0964-22-4475）,10100（千円）,代表取締役社長／山代　峰也（ヤマシロ ミネヤ）
熊本ドック株式会社,2330001013544,輸送用機械器具製造業,〒866-0033熊本県八代市港町273,0965372151（0965-37-2151）,99000（千円）,代表取締役社長／加藤　勝（カトウ マサル）
山王鉱業株式会社,2330001013577,窯業・土石製品製造業,〒869-5173熊本県八代市二見赤松町1397,0965389555（0965-38-9555）,25000（千円）,岩田　俊之（イワタ トシユキ）
株式会社みやもと海産物,2330001014212,食料品・飼料・飲料製造業,〒869-5454熊本県葦北郡芦北町鶴木山45,0966822320（0966-82-2320）,10000（千円）,代表取締役社長／宮本　幸治（ミヤモト ユキハル）
株式会社レヴアル,2330001014220,衣服・その他の繊維製品製造業,〒869-5571熊本県葦北郡芦北町豊岡5,0966860373（0966-86-0373）,25000（千円）,大西　雅美（オオニシ マサミ）
株式会社アール・ビー・エス,2330001014286,食料品・飼料・飲料製造業,〒867-0035熊本県水俣市月浦54-190,0966682130（0966-68-2130）,70000（千円）,栗崎　秀夫（クリサキ ヒデオ）
ニューコート株式会社,2330001014360,木材・木製品製造業（家具を除く）,〒867-0034熊本県水俣市袋50新栄合板工業株式会社内,0966630424（0966-63-0424）,10000（千円）,尾崎　公一（オザキ コウイチ）
株式会社藤興機,2330001014435,その他の製造業,〒866-0034熊本県八代市新港町4-8-9,0965313370（0965-31-3370）,10000（千円）,代表取締役社長／藤森　寛光（フジモリ ヒロミツ）
株式会社ＧＧＳ,2330001014591,一般機械器具製造業,〒869-4616熊本県八代市川田町西801-1,0965459011（0965-45-9011）,5000（千円）,岩田　裕二（イワタ ユウジ）
株式会社蒲公英,2330001015805,食料品・飼料・飲料製造業,〒866-0815熊本県八代市長田町2829-3,0965354345（0965-35-4345）,10000（千円）,水永　民男（ミズナガ タミオ）
球磨アサノコンクリート株式会社,2330001015887,窯業・土石製品製造業,〒868-0301熊本県球磨郡錦町木上西1350-10,0966380058（0966-38-0058）,30000（千円）,吉村　二三彌（ヨシムラ フミヤ）
ゼンカイミート株式会社,2330001015920,食料品・飼料・飲料製造業,〒868-0303熊本県球磨郡錦町西62,0966381500（0966-38-1500）,251000（千円）,代表取締役社長／羽田　昭二（ハダ シヨウジ）
株式会社白岳酒造研究所,2330001015953,食料品・飼料・飲料製造業,〒868-0027熊本県人吉市井ノ口町792-7,0966222155（0966-22-2155）,10000（千円）,代表取締役社長／高橋　光宏（タカハシ ミツヒロ）
六調子酒造株式会社,2330001016019,食料品・飼料・飲料製造業,〒868-0303熊本県球磨郡錦町西1013,0966381130（0966-38-1130）,10000（千円）,池邉　道人（イケベ ミチト）
株式会社クマレイ,2330001016068,食料品・飼料・飲料製造業,〒868-0600熊本県球磨郡湯前町101-1,0966432174（0966-43-2174）,100000（千円）,代表取締役社長／福田　勝徳（フクダ カツノリ）
宮崎味岡生コンクリート株式会社,2330001016076,窯業・土石製品製造業,〒868-0415熊本県球磨郡あさぎり町免田西3278,0966455885（0966-45-5885）,10200（千円）,代表取締役社長／味岡　和國（アジオカ カズクニ）
滋賀味岡生コンクリート株式会社,2330001016084,窯業・土石製品製造業,〒868-0415熊本県球磨郡あさぎり町免田西3278,0966455885（0966-45-5885）,10000（千円）,味岡　和國（アジオカ カズクニ）
株式会社西鉄工所,2330001016324,金属製品製造業,〒868-0042熊本県人吉市蟹作町262,0966242346（0966-24-2346）,6000（千円）,代表取締役社長／西　博文（ニシ ヒロフミ）
ＨＩＴＯＹＯＳＨＩ株式会社,2330001016365,衣服・その他の繊維製品製造業,〒868-0021熊本県人吉市鬼木町1751-1,0966232612（0966-23-2612）,24500（千円）,代表取締役社長／吉國　武（ヨシクニ タケシ）
株式会社ＥＦＦＯＲＴ,2330001016811,一般機械器具製造業,〒869-1219熊本県菊池郡大津町大林787-1,0962858941（096-285-8941）,1000（千円）,藤本　真湖人（フジモト マコト）
株式会社ピカッシュ,2330001019797,精密機械・医療機械器具製造業,〒869-1102熊本県菊池郡菊陽町原水2849-1,0963405811（096-340-5811）,10000（千円）,高橋　昌平（タカハシ シヨウヘイ）
株式会社合志テック,2330001022644,輸送用機械器具製造業,〒861-1113熊本県合志市栄3791-11,0962771871（096-277-1871）,100000（千円）,朝比奈　和夫（アサヒナ カズオ）
有限会社アイワ,2330002015944,木材・木製品製造業（家具を除く）,〒861-2401熊本県阿蘇郡西原村鳥子358-5鳥子工業団地内,0962793274（096-279-3274）,3000（千円）,竹地　寛（タケチ ヒロシ）
有限会社協栄工業,2330002016100,その他の製造業,〒869-1219熊本県菊池郡大津町大林下尾畑1418-6,0962942588（096-294-2588）,3000（千円）,今村　岳大（イマムラ タケオ）
有限会社英電機工業,2330002016364,電気機械器具製造業,〒869-1109熊本県菊池郡菊陽町新山1-8-31,0962322310（096-232-2310）,3000（千円）,木下　英二（キノシタ エイジ）
有限会社観章舎,2330002017676,出版・印刷・同関連産業,〒861-1331熊本県菊池市隈府275,0968252013（0968-25-2013）,3000（千円）,出良　洋一（イデラ ヨウイチ）
有限会社くらだけ工業,2330002017718,窯業・土石製品製造業,〒869-1208熊本県菊池市旭志伊萩1024-2,0968372110（0968-37-2110）,3000（千円）,岩根　友誠（イワネ ユウセイ）
有限会社シリカファームしすい,2330002018138,食料品・飼料・飲料製造業,〒861-1204熊本県菊池市泗水町永845-1,0968386685（0968-38-6685）,5000（千円）,吉井　龍二（ヨシイ リユウジ）
タイコー精機有限会社,2330002018261,一般機械器具製造業,〒869-1102熊本県菊池郡菊陽町原水5430,0962325400（096-232-5400）,3000（千円）,甲斐　誠一（カイ セイイチ）
有限会社水ロマン工房,2330002018781,一般機械器具製造業,〒861-0426熊本県山鹿市菊鹿町木野3590,0968484811（0968-48-4811）,5000（千円）,森田　博憲（モリタ ヒロノリ）
有限会社城東,2330002020044,その他の製造業,〒861-2211熊本県上益城郡益城町福原37-1,0962863183（096-286-3183）,3000（千円）,小原　公明（コハラ キミアキ）
