会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社上田墓石彫刻店,1250001008438,窯業・土石製品製造業,〒758-0061山口県萩市椿2162-4,0838222757（0838-22-2757）,5000（千円）,上田　智幸（ウエダ トモユキ）
タイシンＳＳサービス株式会社,1250001008586,窯業・土石製品製造業,〒752-0927山口県下関市長府扇町10-30,0832483331（083-248-3331）,3000（千円）,皿本　恵（サラモト メグミ）
周和産業株式会社,1250001008941,一般機械器具製造業,〒745-0804山口県周南市粭島1-1,0834840470（0834-84-0470）,20000（千円）,曽根　一人（ソネ カズヒト）
太華工業株式会社,1250001009015,"鉄鋼業,非鉄金属製造業",〒745-0072山口県周南市弥生町2-18,0834325581（0834-32-5581）,90000（千円）,代表取締役社長／中川　宣夫（ナカガワ ノリオ）
株式会社山縣本店,1250001009353,食料品・飼料・飲料製造業,〒745-0801山口県周南市久米2933,0834250048（0834-25-0048）,10000（千円）,代表取締役社長／山縣　俊郎（ヤマガタ トシロウ）
三和産業株式会社,1250001009493,金属製品製造業,〒744-0022山口県下松市末武下680-16,0833413076（0833-41-3076）,18000（千円）,代表取締役社長／弘中　大久（ヒロナカ マサヒサ）
株式会社山下工業所,1250001009691,輸送用機械器具製造業,〒744-0002山口県下松市東海岸通り1-27,0833413333（0833-41-3333）,20000（千円）,代表取締役社長／山下　竜登（ヤマシタ タツト）
株式会社鹿野興産,1250001009717,窯業・土石製品製造業,〒745-0402山口県周南市金峰4300,0834682713（0834-68-2713）,10000（千円）,代表取締役社長／田村　謙治（タムラ ケンジ）
東ソー・ファインケム株式会社,1250001010006,化学工業,〒746-0006山口県周南市開成町4555,0834623718（0834-62-3718）,500000（千円）,代表取締役社長／野村　彰彦（ノムラ アキヒコ）
ヒカリ乳業株式会社,1250001010311,食料品・飼料・飲料製造業,〒743-0063山口県光市島田2-15-24,0833710147（0833-71-0147）,40000（千円）,代表取締役社長／山本　正義（ヤマモト マサヨシ）
水上金属工業株式会社,1250001010336,金属製品製造業,〒743-0061山口県光市小周防1100-7,0833772700（0833-77-2700）,30000（千円）,代表取締役社長／山田　繁（ヤマダ シゲル）
東ソー有機化学株式会社,1250001010567,化学工業,〒746-0006山口県周南市開成町4988,0834621455（0834-62-1455）,400000（千円）,代表取締役社長／野村　彰彦（ノムラ アキヒコ）
株式会社吉香窯,1250001011292,窯業・土石製品製造業,〒740-0017山口県岩国市今津町4-3-6,0827210025（0827-21-0025）,10000（千円）,山田　悦司（ヤマダ エツシ）
山五化成工業株式会社,1250001011870,その他の製造業,〒742-0301山口県岩国市周東町祖生4463-1,0827850231（0827-85-0231）,90000（千円）,代表取締役社長／福田　哲也（フクダ テツヤ）
株式会社日刊いわくに,1250001012126,出版・印刷・同関連産業,〒740-0012山口県岩国市元町3-6-23,0827301892（0827-30-1892）,3000（千円）,藤井　淳史（フジイ アツシ）
大晃機械工業株式会社,1250001012712,一般機械器具製造業,〒742-1511山口県熊毛郡田布施町下田布施209-1,0820523111（0820-52-3111）,100000（千円）,代表取締役社長／木村　晃一（キムラ コウイチ）
西日本ステンレス鋼線株式会社,1250001012729,"鉄鋼業,非鉄金属製造業",〒742-1513山口県熊毛郡田布施町麻郷610,0820523185（0820-52-3185）,80000（千円）,代表取締役社長／多名賀　剛（タナカ ツヨシ）
株式会社Ｋ・ＭＡＲＩＮ,1250001013173,輸送用機械器具製造業,〒750-0064山口県下関市今浦町6-3,0832220537（083-222-0537）,1000（千円）,川神　世津子（カワカミ セツコ）
株式会社フジテツ,1250001013454,一般機械器具製造業,〒744-0002山口県下松市東豊井898-3,0833435530（0833-43-5530）,1000（千円）,藤井　丹二（フジイ タンジ）
株式会社中野旋工,1250001013512,一般機械器具製造業,〒750-0087山口県下関市彦島福浦町1-13-13,0832681409（083-268-1409）,8000（千円）,中野　義博（ナカノ ヨシヒロ）
株式会社アートネクスト,1250001015459,出版・印刷・同関連産業,〒751-0833山口県下関市武久町1-5-14,0832533452（083-253-3452）,5000（千円）,雑賀　啓展（サイガ ヒロノブ）
有限会社近彩社,1250002000476,その他の製造業,〒753-0212山口県山口市下小鯖395-6,0839274795（083-927-4795）,3000（千円）,藤原　務（フジワラ ツトム）
有限会社ちふりや工業,1250002000971,金属製品製造業,〒754-0891山口県山口市陶1928,0839862300（083-986-2300）,5000（千円）,岩下　芳人（イワシタ ヨシト）
有限会社山世水産,1250002001689,食料品・飼料・飲料製造業,〒754-0893山口県山口市秋穂二島437,0839842304（083-984-2304）,5000（千円）,渡壁　理一郎（ワタカベ リイチロウ）
有限会社ホリ電子工業,1250002002613,輸送用機械器具製造業,〒747-0231山口県山口市徳地堀1624-7,0835520965（0835-52-0965）,3000（千円）,山田　晃（ヤマダ アキラ）
有限会社小串機械製作所,1250002004675,一般機械器具製造業,〒759-0206山口県宇部市東須恵3894-10,0836411051（0836-41-1051）,7000（千円）,大村　年弘（オオムラ トシヒロ）
有限会社防長技研,1250002005665,金属製品製造業,〒759-0204山口県宇部市妻崎開作535,0836416669（0836-41-6669）,5000（千円）,三木　清（ミキ キヨシ）
有限会社リベルタス興産,1250002005938,出版・印刷・同関連産業,〒755-0009山口県宇部市東見初町525-110,0836357878（0836-35-7878）,50000（千円）,吉本　良夫（ヨシモト ヨシオ）
有限会社秋本印刷,1250002005987,出版・印刷・同関連産業,〒756-0802山口県山陽小野田市栄町1-23,0836832205（0836-83-2205）,5000（千円）,秋本　政介（アキモト マサスケ）
有限会社田中自動車整備,1250002006408,輸送用機械器具製造業,〒757-0012山口県山陽小野田市埴生30-1,0836762243（0836-76-2243）,3000（千円）,須子　正昭（スコ マサアキ）
有限会社山忠商店,1250002007216,食料品・飼料・飲料製造業,〒755-0008山口県宇部市明神町2-13-10,0836376510（0836-37-6510）,3000（千円）,唐下　忠孝（トウゲ タダタカ）
有限会社山陽特殊架装自動車,1250002007579,輸送用機械器具製造業,〒755-0084山口県宇部市川上133-1,0836226200（0836-22-6200）,3000（千円）,高井　良久（タカイ ヨシヒサ）
有限会社梅地椅子製作所,1250002008255,家具・装備品製造業,〒752-0962山口県下関市長府安養寺1-3-8,0832453955（083-245-3955）,3000（千円）,梅地　和則（ウメヂ カズノリ）
有限会社光文堂印刷社,1250002008949,出版・印刷・同関連産業,〒750-0064山口県下関市今浦町4-20,0832228597（083-222-8597）,3000（千円）,義原　登喜子（ヨシハラ トキコ）
有限会社行洋商店,1250002008957,食料品・飼料・飲料製造業,〒751-0832山口県下関市生野町2-36-4,0832540903（083-254-0903）,5000（千円）,肥塚　行雄（ヒヅカ イクオ）
有限会社肥塚水産加工,1250002010582,食料品・飼料・飲料製造業,〒750-0093山口県下関市彦島西山町4-12-15,0832662385（083-266-2385）,8000（千円）,肥塚　泰文（ヒヅカ ヤスフミ）
有限会社アールエーフーズ,1250002011622,食料品・飼料・飲料製造業,〒759-6312山口県下関市豊浦町黒井1673-5,0837743153（083-774-3153）,3000（千円）,浅海　良一（アサミ リヨウイチ）
有限会社西田工業所,1250002011705,輸送用機械器具製造業,〒759-6311山口県下関市豊浦町吉永1237-1,0837721233（083-772-1233）,8700（千円）,西田　裕一（ニシダ ヒロカズ）
有限会社旭鉄工所,1250002012158,"鉄鋼業,非鉄金属製造業",〒759-5513山口県下関市豊北町北宇賀3294,0837830558（083-783-0558）,3000（千円）,吉田　敏夫（ヨシダ トシオ）
株式会社三木鉄工,1250002012397,金属製品製造業,〒750-0313山口県下関市菊川町田部20-1,0832870105（083-287-0105）,10000（千円）,三木　修治（ミキ シユウジ）
有限会社玄洋社,1250002012819,食料品・飼料・飲料製造業,〒750-0093山口県下関市彦島西山町4-11-17,0832505229（083-250-5229）,10000（千円）,中原　徹（ナカハラ トオル）
岡田味噌醤油有限会社,1250002013008,食料品・飼料・飲料製造業,〒758-0025山口県萩市土原247,0838220468（0838-22-0468）,3000（千円）,岡田　昭夫（オカダ アキオ）
鍋屋食品有限会社,1250002013288,食料品・飼料・飲料製造業,〒758-0011山口県萩市椿東1159-9,0838256122（0838-25-6122）,3000（千円）,赤木　愛（アカギ メグミ）
有限会社萩果汁,1250002013420,食料品・飼料・飲料製造業,〒758-0011山口県萩市椿東3167-9,0838228762（0838-22-8762）,3000（千円）,吉岡　征四郎（ヨシオカ セイシロウ）
有限会社村木,1250002013494,木材・木製品製造業（家具を除く）,〒758-0011山口県萩市椿東960-1,0838220186（0838-22-0186）,3000（千円）,村木　宏充（ムラキ ヒロミツ）
有限会社岡崎酒造場,1250002013577,食料品・飼料・飲料製造業,〒758-0141山口県萩市川上464-1,0838542023（0838-54-2023）,4000（千円）,岡崎　圭之助（オカザキ ケイノスケ）
有限会社ヤマカ精工,1250002013866,一般機械器具製造業,〒759-4504山口県長門市油谷河原1058-11,0837321477（0837-32-1477）,3000（千円）,中村　吉博（ナカムラ ヨシヒロ）
有限会社エフケー工業,1250002014427,輸送用機械器具製造業,〒745-0801山口県周南市久米360-3,0833520348（0833-52-0348）,3000（千円）,深町　信（フカマチ シノブ）
有限会社三装,1250002014690,その他の製造業,〒745-0123山口県周南市徳山6676-14,0834214233（0834-21-4233）,3000（千円）,重岡　洋史（シゲオカ ヒロフミ）
有限会社大田屋,1250002016019,食料品・飼料・飲料製造業,〒745-0303山口県周南市鹿野中802-3,0834682215（0834-68-2215）,6000（千円）,原田　壮也（ハラダ ソウヤ）
有限会社新南陽印刷,1250002016646,出版・印刷・同関連産業,〒746-0022山口県周南市野村1-9-8,0834623770（0834-62-3770）,3000（千円）,徳原　順子（トクハラ ジユンコ）
ケイアンドアイ技術開発有限会社,1250002016943,一般機械器具製造業,〒743-0022山口県光市虹ケ浜1-1-10,0833725566（0833-72-5566）,3000（千円）,高村　篤男（コウムラ アツオ）
有限会社アウルズコーポレーション,1250002019302,出版・印刷・同関連産業,〒740-0012山口県岩国市元町3-1-3,0827308448（0827-30-8448）,3000（千円）,松川　裕（マツカワ ユウ）
有限会社カワイ興業,1250002019649,金属製品製造業,〒742-0023山口県柳井市南浜4-4-18,0820228554（0820-22-8554）,5000（千円）,河内　和徳（コウチ カズノリ）
東水産有限会社,1250002020029,食料品・飼料・飲料製造業,〒742-1111山口県熊毛郡平生町佐賀2527,0820580321（0820-58-0321）,5000（千円）,森元　久男（モリモト ヒサオ）
有限会社小川商凾,1250002020094,家具・装備品製造業,〒742-1511山口県熊毛郡田布施町下田布施101-21,0820531018（0820-53-1018）,10000（千円）,吾郷　義則（アゴウ ヨシノリ）
日晃有限会社,1250002020160,一般機械器具製造業,〒742-1513山口県熊毛郡田布施町麻郷3439-11,0820555067（0820-55-5067）,5000（千円）,水津　将登（スイヅ マサト）
モンテヒロ合同会社,1250003000310,その他の製造業,〒747-0824山口県防府市新築地町15-3,0835280088（0835-28-0088）,100（千円）,山崎　秀樹（ヤマサキ ヒデキ）
八千代酒造合名会社,1250003000847,食料品・飼料・飲料製造業,〒758-0305山口県萩市吉部下3306,0838860221（08388-6-0221）,"",蒲　悟（カバ サトル）
山口県特殊化成企業組合,1250005006355,食料品・飼料・飲料製造業,〒742-0413山口県岩国市周東町上久原58,0827840531（0827-84-0531）,30000（千円）,代表理事／吉井　亮方（ヨシイ ノリカズ）
スミダ食品株式会社,2250001000328,食料品・飼料・飲料製造業,〒753-0851山口県山口市黒川173-3,0839220524（083-922-0524）,10000（千円）,角田　基宏（スミダ モトヒロ）
森重印刷株式会社,2250001000781,出版・印刷・同関連産業,〒753-0056山口県山口市湯田温泉2-3-14,0839220295（083-922-0295）,47000（千円）,森重　悦治（モリシゲ エツジ）
株式会社地域情報新聞,2250001001359,出版・印刷・同関連産業,〒753-0221山口県山口市大内矢田北6-15-15,0839278950（083-927-8950）,51800（千円）,代表取締役社長／垣内　紘一（カキウチ コウイチ）
株式会社一馬本店,2250001001912,食料品・飼料・飲料製造業,〒747-0814山口県防府市三田尻2-1-14,0835220018（0835-22-0018）,10000（千円）,下川　啓文（シモカワ ヒロフミ）
株式会社白銀工場,2250001002159,食料品・飼料・飲料製造業,〒747-0841山口県防府市仁井令町1-7,0835221154（0835-22-1154）,30000（千円）,杉本　恭助（スギモト キヨウスケ）
株式会社積水化成品山口,2250001002497,その他の製造業,〒747-0833山口県防府市浜方75-1,0835231212（0835-23-1212）,100000（千円）,代表取締役社長／上野　裕之（ウエノ ヒロユキ）
アボンコーポレーション株式会社,2250001002563,金属製品製造業,〒747-0012山口県防府市牟礼今宿1-18-15,0835283702（0835-28-3702）,5800（千円）,松村　憲吾（マツムラ ケンゴ）
株式会社伊東工作所,2250001002943,一般機械器具製造業,〒755-0023山口県宇部市恩田町1-1-12,0836314151（0836-31-4151）,20000（千円）,代表取締役社長／伊東　正行（イトウ マサユキ）
株式会社創舎,2250001003355,出版・印刷・同関連産業,〒755-0151山口県宇部市西岐波1173-171宇部臨空頭脳パーク5番,0836540000（0836-54-0000）,23500（千円）,代表取締役社長／五藤　康江（ゴトウ ヤスエ）
萩森興産株式会社,2250001003520,窯業・土石製品製造業,〒755-0001山口県宇部市沖宇部525-125,0836311678（0836-31-1678）,282451（千円）,代表取締役社長／村田　正史（ムラタ マサシ）
株式会社小野田鉄工所,2250001003776,金属製品製造業,〒756-0834山口県山陽小野田市港町9-5,0836832320（0836-83-2320）,10000（千円）,河内　徹彦（コウチ テツヒコ）
株式会社長門製作所,2250001003867,電気機械器具製造業,〒759-0132山口県宇部市山中230-14山口テクノパーク,0839880302（083-988-0302）,44000（千円）,代表取締役社長／武永　敏博（タケナガ トシヒロ）
株式会社秋芳石材,2250001004881,窯業・土石製品製造業,〒754-0513山口県美祢市秋芳町岩永下郷1253-1,0837621256（0837-62-1256）,5000（千円）,藤田　洋二（フジタ ヨウジ）
株式会社江戸金,2250001005153,食料品・飼料・飲料製造業,〒751-0818山口県下関市卸新町7-3,0832230391（083-223-0391）,20000（千円）,代表取締役社長／三野　明彦（サンノ アキヒコ）
株式会社蟹屋,2250001005252,食料品・飼料・飲料製造業,〒759-6301山口県下関市豊浦町川棚1528-33,0837743778（083-774-3778）,20000（千円）,代表取締役会長／伊東　尚登（イトウ ナオト）
株式会社高味園,2250001005401,食料品・飼料・飲料製造業,〒751-0815山口県下関市本町3-2-28,0832340259（083-234-0259）,10000（千円）,高柳　武弘（タカヤナギ タケヒロ）
三金彦島株式会社,2250001005459,"鉄鋼業,非鉄金属製造業",〒750-0093山口県下関市彦島西山町1-1-1,0832671579（083-267-1579）,15000（千円）,代表取締役社長／西嶋　章（ニシジマ アキラ）
山電石材株式会社,2250001005491,窯業・土石製品製造業,〒750-1131山口県下関市小月町河内,0832820084（083-282-0084）,50000（千円）,代表取締役社長／西　隆史（ニシ タカシ）
下関水陸物産株式会社,2250001005673,食料品・飼料・飲料製造業,〒750-0014山口県下関市岬之町10-6,0832237284（083-223-7284）,34000（千円）,代表取締役社長／嶋田　秀貴（シマダ ヒデキ）
東洋漁網株式会社,2250001005987,"繊維工業（衣服,その他の繊維製品を除く）",〒750-0063山口県下関市新地町6-20,0832311136（083-231-1136）,10000（千円）,柳楽　麻美（ナギラ マミ）
日産コンクリート工業株式会社,2250001006036,窯業・土石製品製造業,〒751-0816山口県下関市椋野町2-2-48,0832232323（083-223-2323）,20000（千円）,田渕　清隆（タブチ キヨタカ）
株式会社ナカハラプリンテックス,2250001006069,出版・印刷・同関連産業,〒750-0067山口県下関市大和町2-10-7,0832664601（083-266-4601）,10000（千円）,中原　一彦（ナカハラ カズヒコ）
株式会社西川ゴム山口,2250001006077,ゴム製品製造業,〒752-0927山口県下関市長府扇町4-1,0832485050（083-248-5050）,20000（千円）,代表取締役社長／中原　宏之（ナカハラ ヒロユキ）
株式会社まるわステンレス工業,2250001006390,金属製品製造業,〒752-0927山口県下関市長府扇町6-52,0832485450（083-248-5450）,10000（千円）,林　一徳（ハヤシ カズノリ）
株式会社村井鉄工所,2250001006440,一般機械器具製造業,〒750-0072山口県下関市彦島老町1-2-7,0832673351（083-267-3351）,10000（千円）,八坂　久則（ヤサカ ヒサノリ）
株式会社ヤマイチ,2250001006473,ゴム製品製造業,〒750-0322山口県下関市菊川町楢崎644-1,0832882111（083-288-2111）,10000（千円）,岡本　博之（オカモト ヒロユキ）
株式会社やまさき,2250001006481,食料品・飼料・飲料製造業,〒759-6601山口県下関市福江1484-1,0832582127（083-258-2127）,10000（千円）,山崎　修一（ヤマサキ シユウイチ）
山口天幕製帆工業株式会社,2250001006523,衣服・その他の繊維製品製造業,〒751-0816山口県下関市椋野町2-11-60,0832322211（083-232-2211）,10000（千円）,植松　実雄（ウエマツ ジツオ）
株式会社一村製作所,2250001006960,金属製品製造業,〒750-0323山口県下関市菊川町日新2762-10,0832882000（083-288-2000）,10000（千円）,一村　達彦（イチムラ タツヒコ）
株式会社ｉｗａｏコーポレーション,2250001007273,一般機械器具製造業,〒752-0927山口県下関市長府扇町3-39,0832481234（083-248-1234）,10000（千円）,谷口　巌（タニグチ イワオ）
株式会社ふく衛門,2250001007562,食料品・飼料・飲料製造業,〒750-0093山口県下関市彦島西山町4-15-18,0832612929（083-261-2929）,30000（千円）,松井　清（マツイ キヨシ）
池永商事株式会社,2250001007991,木材・木製品製造業（家具を除く）,〒758-0011山口県萩市椿東5605,0838250527（0838-25-0527）,10000（千円）,池永　敏治（イケナガ トシハル）
伊村産業株式会社,2250001008180,食料品・飼料・飲料製造業,〒759-4504山口県長門市油谷河原1778,0837320073（0837-32-0073）,20000（千円）,伊村　隆（イムラ タカシ）
フジミツ株式会社,2250001008313,食料品・飼料・飲料製造業,〒759-4101山口県長門市東深川2537-1,0837223355（0837-22-3355）,60000（千円）,代表取締役社長／藤田　雅史（フジタ マサフミ）
大和蒲鉾株式会社,2250001008321,食料品・飼料・飲料製造業,〒759-4106山口県長門市仙崎1267,0837260611（0837-26-0611）,10000（千円）,伊藤　健治（イトウ ケンジ）
株式会社コーマ,2250001008544,電気機械器具製造業,〒755-0151山口県宇部市西岐波2559-8,0836514856（0836-51-4856）,800（千円）,吉岡　摩耶（ヨシオカ マヤ）
磯村建設株式会社,2250001008676,輸送用機械器具製造業,〒745-0805山口県周南市櫛ヶ浜542,0834250226（0834-25-0226）,27000（千円）,小林　信正（コバヤシ ノブマサ）
株式会社ふじたプリント社,2250001009229,出版・印刷・同関連産業,〒745-0801山口県周南市久米3918,0834251600（0834-25-1600）,10000（千円）,代表取締役社長／藤田　信昭（フジタ ノブアキ）
株式会社ニヤクドラムコンテナサービス,2250001009492,金属製品製造業,〒744-0074山口県下松市潮音町8-6-20,0833435181（0833-43-5181）,30000（千円）,代表取締役社長／小柳　弘喜（コヤナギ ヒロキ）
高畑鉄工株式会社,2250001009575,一般機械器具製造業,〒744-0041山口県下松市山田61-6,0833470940（0833-47-0940）,10000（千円）,高畑　誠治（タカハタ セイジ）
株式会社弘木技研,2250001009625,輸送用機械器具製造業,〒744-0061山口県下松市葉山2-904-15,0833463535（0833-46-3535）,15000（千円）,代表取締役社長／弘中　善昭（ヒロナカ ヨシアキ）
盟昇印刷株式会社,2250001009674,出版・印刷・同関連産業,〒744-0022山口県下松市末武下460-3,0833412333（0833-41-2333）,10000（千円）,金子　恭枝（カネコ ヤスエ）
兼子産業株式会社,2250001010178,木材・木製品製造業（家具を除く）,〒743-0005山口県光市室積東ノ庄10-1,0833792000（0833-79-2000）,30000（千円）,代表取締役社長／兼子　義行（カネコ ヨシユキ）
白井興業株式会社,2250001010236,一般機械器具製造業,〒743-0063山口県光市島田2-27-1,0833710044（0833-71-0044）,10000（千円）,代表取締役社長／白井　博之（シライ ヒロユキ）
日本マーク工業株式会社,2250001010293,その他の製造業,〒743-0022山口県光市虹ケ浜3-7-32,0833723500（0833-72-3500）,10000（千円）,弘津　和正（ヒロツ カズマサ）
株式会社ＣＯＮＦＥＣＴＩＯＮ,2250001010847,衣服・その他の繊維製品製造業,〒743-0031山口県光市虹ケ丘2-11-10,0833711630（0833-71-1630）,1000（千円）,小田　隆博（オダ タカヒロ）
岩国包装株式会社,2250001011192,"繊維工業（衣服,その他の繊維製品を除く）",〒740-0033山口県岩国市灘町1-1,0827317797（0827-31-7797）,10000（千円）,葦原　亮一（アシハラ リヨウイチ）
錦町農産加工株式会社,2250001011770,食料品・飼料・飲料製造業,〒740-0723山口県岩国市錦町府谷131,0827723357（0827-72-3357）,10000（千円）,廣兼　一昭（ヒロカネ カズアキ）
