会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
島川製菓株式会社,1430001007693,食料品・飼料・飲料製造業,〒003-0002北海道札幌市白石区東札幌2条2-1-5,0118238051（011-823-8051）,20000（千円）,代表取締役社長／島川　弘幸（シマカワ ヒロユキ）
株式会社翠彩堂,1430001008262,その他の製造業,〒064-0807北海道札幌市中央区南7条西8-1,0115123371（011-512-3371）,10000（千円）,高野　利秀（タカノ トシヒデ）
誠和印刷株式会社,1430001008733,出版・印刷・同関連産業,〒063-0850北海道札幌市西区八軒10条西13-2-13,0116316234（011-631-6234）,10000（千円）,川内　卓美（カワウチ タクミ）
株式会社千修アイテム,1430001008840,出版・印刷・同関連産業,〒065-0024北海道札幌市東区北24条東1-3-33,0117522555（011-752-2555）,10000（千円）,曽我　良春（ソガ ヨシハル）
株式会社セロテック,1430001008956,化学工業,〒062-0021北海道札幌市豊平区月寒西1条8-8-7,0118551131（011-855-1131）,98000（千円）,代表取締役社長／廻谷　隆行（メグリヤ タカユキ）
ダイキステンレス工業株式会社,1430001009335,金属製品製造業,〒063-0833北海道札幌市西区発寒13条12-4-5,0116616596（011-661-6596）,10000（千円）,大久保　英男（オオクボ ヒデオ）
株式会社大正工芸,1430001009723,家具・装備品製造業,〒006-0012北海道札幌市手稲区富丘2条4-4-10大正ビル3階,0116826422（011-682-6422）,10000（千円）,阿部　正（アベ タダシ）
高木テント工業株式会社,1430001009871,衣服・その他の繊維製品製造業,〒063-0846北海道札幌市西区八軒6条西7-2-3,0116113502（011-611-3502）,10000（千円）,高木　秀明（タカギ ヒデアキ）
株式会社高田,1430001009962,精密機械・医療機械器具製造業,〒060-0033北海道札幌市中央区北3条東4-5,0112312291（011-231-2291）,3000（千円）,高田　和幸（タカダ カズユキ）
タケダ製菓株式会社,1430001009987,食料品・飼料・飲料製造業,〒001-0912北海道札幌市北区新琴似12条6-8-2,0117614669（011-761-4669）,10000（千円）,武田　晃和（タケダ アキカズ）
株式会社タカフジ,1430001010037,金属製品製造業,〒003-0871北海道札幌市白石区米里1条3-6-8,0118710666（011-871-0666）,65000（千円）,代表取締役社長／尾上　精治（オガミ セイジ）
高橋機械産業株式会社,1430001010045,一般機械器具製造業,〒063-0833北海道札幌市西区発寒13条13-4-56,0116628811（011-662-8811）,11000（千円）,代表取締役社長／浅野　亮（アサノ リヨウ）
株式会社只野機工,1430001010219,一般機械器具製造業,〒063-0837北海道札幌市西区発寒17条3-5-22,0116634643（011-663-4643）,10000（千円）,只野　猛（タダノ タケシ）
株式会社ティ・アイ・エス,1430001010689,出版・印刷・同関連産業,〒065-0012北海道札幌市東区北12条東14-3-24,0117215580（011-721-5580）,10000（千円）,竹田　勇（タケダ イサム）
電正機工株式会社,1430001010945,電気機械器具製造業,〒005-0032北海道札幌市南区南32条西8-1-8,0115826707（011-582-6707）,10000（千円）,山本　雅一（ヤマモト マサイチ）
株式会社特殊印刷,1430001011753,出版・印刷・同関連産業,〒062-0906北海道札幌市豊平区豊平6条3-4-25,0118111735（011-811-1735）,10000（千円）,代表取締役社長／大本　功（オオモト イサオ）
中村食品産業株式会社,1430001012223,食料品・飼料・飲料製造業,〒063-0848北海道札幌市西区八軒8条西4-1-9,0116211323（011-621-1323）,10000（千円）,中村　正文（ナカムラ マサフミ）
株式会社日東商事,1430001012826,衣服・その他の繊維製品製造業,〒001-0912北海道札幌市北区新琴似12条9-4-16,0117613660（011-761-3660）,10000（千円）,田之岡　宏幸（タノオカ ヒロユキ）
株式会社バイオックス,1430001013196,一般機械器具製造業,〒003-0865北海道札幌市白石区川下5条3-6-29,0117991533（011-799-1533）,26000（千円）,西田　成人（ニシダ ナルヒト）
福井商会株式会社,1430001014302,出版・印刷・同関連産業,〒003-0029北海道札幌市白石区平和通8北6-11福井ビル,0118616830（011-861-6830）,10000（千円）,代表取締役社長／福井　きくを（フクイ キクオ）
株式会社宝住メタル商会,1430001014491,金属製品製造業,〒065-0033北海道札幌市東区北33条東3-2-21,0117513507（011-751-3507）,10000（千円）,宝住　幹雄（ホウズミ ミキオ）
株式会社ホクシンラマナプロジェクト,1430001014772,出版・印刷・同関連産業,〒001-0921北海道札幌市北区新川1条5-1-5,0117642531（011-764-2531）,10000（千円）,代表取締役社長／齊藤　祥徳（サイトウ ヨシノリ）
北斗化成商事株式会社,1430001014987,その他の製造業,〒004-0864北海道札幌市清田区北野4条3-11-17,0118817492（011-881-7492）,10000（千円）,雨宮　明（アメミヤ アキラ）
株式会社双葉工業社,1430001015201,金属製品製造業,〒065-0022北海道札幌市東区北22条東1-1-50,0117216391（011-721-6391）,20000（千円）,代表取締役社長／阿部　司（アベ ツカサ）
ヘア・マーテック株式会社,1430001015507,化学工業,〒060-0032北海道札幌市中央区北2条東1-4-9アーバンコート武蔵野201,0112064177（011-206-4177）,10000（千円）,阿部　正治（アベ マサハル）
マックシステム株式会社,1430001016141,金属製品製造業,〒062-0904北海道札幌市豊平区豊平4条8-2-16グレース1ビル3階,0118328161（011-832-8161）,10000（千円）,小林　徹也（コバヤシ テツヤ）
ヤマトウ商事株式会社,1430001017404,食料品・飼料・飲料製造業,〒006-0832北海道札幌市手稲区曙2条4-4-70,0116824101（011-682-4101）,30000（千円）,山遠　良尚（ヤマトウ ヨシナオ）
株式会社横山プリントサービス社,1430001017874,出版・印刷・同関連産業,〒063-0830北海道札幌市西区発寒10条12-1-54,0116693915（011-669-3915）,10000（千円）,宇佐美　豊成（ウサミ トヨシゲ）
和光電化工業株式会社,1430001018195,金属製品製造業,〒063-0834北海道札幌市西区発寒14条12-1-12,0116611378（011-661-1378）,10000（千円）,小野寺　隆浩（オノデラ タカヒロ）
鱗幸食品株式会社,1430001018427,食料品・飼料・飲料製造業,〒063-0861北海道札幌市西区八軒1条東5-2-16,0116116224（011-611-6224）,20000（千円）,代表取締役社長／平野　雅浩（ヒラノ マサヒロ）
株式会社龍文堂,1430001018542,出版・印刷・同関連産業,〒006-0832北海道札幌市手稲区曙2条5-2-54,0116821451（011-682-1451）,43003（千円）,代表取締役社長／庄司　一範（シヨウジ カズノリ）
三王印刷株式会社,1430001018897,出版・印刷・同関連産業,〒063-0850北海道札幌市西区八軒10条西12-2-50,0116146506（011-614-6506）,10000（千円）,中北　康博（ナカキタ ヤスヒロ）
株式会社三誠社,1430001019251,出版・印刷・同関連産業,〒060-0006北海道札幌市中央区北6条西15-3-7,0116229211（011-622-9211）,10000（千円）,板橋　孝司（イタバシ コウジ）
札幌オーダーカーテン株式会社,1430001019631,衣服・その他の繊維製品製造業,〒065-0043北海道札幌市東区苗穂町14-2-18アスワン北海道2階,0117413504（011-741-3504）,10000（千円）,岩井　悟（イワイ サトル）
札幌エレクトロプレイティング工業株式会社,1430001019706,金属製品製造業,〒063-0833北海道札幌市西区発寒13条12-2-15,0116613393（011-661-3393）,48000（千円）,嶋村　清隆（シマムラ キヨタカ）
株式会社札幌教材製作所,1430001019862,家具・装備品製造業,〒006-0005北海道札幌市手稲区西宮の沢5条1-9-20,0116618130（011-661-8130）,10000（千円）,上田　邦秀（ウエダ クニヒデ）
株式会社札幌ステンレス商会,1430001020011,金属製品製造業,〒064-0918北海道札幌市中央区南18条西7-2-3サンエスビル2階,0115116860（011-511-6860）,10000（千円）,森田　紘平（モリタ コウヘイ）
日本高圧コンクリート株式会社,1430001020829,窯業・土石製品製造業,〒060-0003北海道札幌市中央区北3条西3-1-54札幌北三条ビル,0112417105（011-241-7105）,495000（千円）,代表取締役社長／小笠原　昌平（オガサワラ シヨウヘイ）
フジモトシール株式会社,1430001021372,出版・印刷・同関連産業,〒065-0021北海道札幌市東区北21条東13-4-13,0117511151（011-751-1151）,10000（千円）,藤本　幹夫（フジモト ミキオ）
株式会社北海道アート社,1430001021620,出版・印刷・同関連産業,〒060-0004北海道札幌市中央区北4条西6-1北4条ビル,0112317335（011-231-7335）,16000（千円）,代表取締役社長／和泉　臣里（イズミ シゲノリ）
北海道コンクリート工業株式会社,1430001021810,窯業・土石製品製造業,〒060-0002北海道札幌市中央区北2条西2-40セコム損保札幌ビル6階,0112411901（011-241-1901）,222750（千円）,代表取締役社長／水口　勲（ミズグチ イサオ）
株式会社北海道住宅新聞社,1430001022107,出版・印刷・同関連産業,〒001-0029北海道札幌市北区北29条西4-2-1-201ファミール札幌,0117369811（011-736-9811）,10000（千円）,白井　康永（シライ ヤスヒサ）
北海道通信印刷株式会社,1430001022189,出版・印刷・同関連産業,〒060-0005北海道札幌市中央区北5条西6-1-23道通ビル2階,0112223521（011-222-3521）,20000（千円）,松木　慶喜（マツキ ケイキ）
株式会社北海道つくし工房,1430001022222,その他の製造業,〒001-0034北海道札幌市北区北34条西10-6-25,0117584151（011-758-4151）,20000（千円）,黒澤　法彦（クロサワ ノリヒコ）
株式会社北海道モリタ,1430001022552,輸送用機械器具製造業,〒065-0043北海道札幌市東区苗穂町13-2-17,0117214114（011-721-4114）,30000（千円）,代表取締役社長／中川　龍太郎（ナカガワ リユウタロウ）
株式会社北洋美術工芸,1430001022701,その他の製造業,〒003-0835北海道札幌市白石区北郷5条4-5-31,0118737044（011-873-7044）,10000（千円）,橋本　勝彦（ハシモト カツヒコ）
株式会社丸英東商店,1430001022718,食料品・飼料・飲料製造業,〒003-0831北海道札幌市白石区北郷1条9-1-10,0118756073（011-875-6073）,20000（千円）,東　英司（アズマ ヒデシ）
株式会社丸源南源次郎商店,1430001023063,その他の製造業,〒001-0010北海道札幌市北区北10条西2-6サウスシティ202,0117161684（011-716-1684）,10000（千円）,南　繁（ミナミ シゲル）
株式会社まるたか,1430001023385,食料品・飼料・飲料製造業,〒004-0805北海道札幌市清田区里塚緑ケ丘12-2-1,0118856666（011-885-6666）,17000（千円）,代表取締役社長／須藤　高司（スドウ タカシ）
株式会社まるぶん,1430001023567,食料品・飼料・飲料製造業,〒065-0043北海道札幌市東区苗穂町13-1-14,0117026201（011-702-6201）,45000（千円）,川西　文男（カワニシ フミオ）
株式会社丸正ビニール,1430001023724,その他の製造業,〒062-0002北海道札幌市豊平区美園2条6-6-10,0118230966（011-823-0966）,10000（千円）,鈴木　トメ子（スズキ トメコ）
株式会社アルファ,1430001024235,出版・印刷・同関連産業,〒060-0906北海道札幌市東区北6条東3-3-1LC北6条館,0117417998（011-741-7998）,10000（千円）,代表取締役社長／海野　均（カイノ ヒトシ）
薄野地麦酒株式会社,1430001025101,食料品・飼料・飲料製造業,〒064-0806北海道札幌市中央区南6条西4-5-1地下1階,0115631100（011-563-1100）,10000（千円）,森澤　智（モリサワ サトシ）
株式会社タワーテック,1430001025687,金属製品製造業,〒001-0039北海道札幌市北区北39条西5-1-15北電商販佐藤ビル4階,0117907671（011-790-7671）,10000（千円）,長澤　延幸（ナガサワ ノブユキ）
株式会社ビーバープランニングセンター,1430001025745,出版・印刷・同関連産業,〒005-0037北海道札幌市南区南37条西10-2-5,0115883500（011-588-3500）,10000（千円）,高橋　哲彌（タカハシ テツミ）
株式会社丸太太兵衛小林製麺,1430001027279,食料品・飼料・飲料製造業,〒006-0832北海道札幌市手稲区曙2条3-1-46,0116851318（011-685-1318）,10000（千円）,代表取締役社長／田畑　利彦（タバタ トシヒコ）
株式会社味のかまぼこ高坂,1430001027452,食料品・飼料・飲料製造業,〒063-0835北海道札幌市西区発寒15条1-1-20,0116651121（011-665-1121）,20000（千円）,高坂　輝雄（タカサカ テルオ）
株式会社オールドフェイスフルジャパン,1430001027510,化学工業,〒001-0912北海道札幌市北区新琴似12条11-7-1,0117685461（011-768-5461）,10000（千円）,今村　一明（イマムラ カズアキ）
株式会社宇治園,1430001027592,食料品・飼料・飲料製造業,〒060-0032北海道札幌市中央区北2条東10-93-12,0112415200（011-241-5200）,100000（千円）,代表取締役社長／大村　宝治（オオムラ ホウジ）
クリーン・ガイア株式会社,1430001027865,食料品・飼料・飲料製造業,〒064-0808北海道札幌市中央区南8条西13-4-8地建ビル2階,0115118515（011-511-8515）,16000（千円）,金谷　壽則（カナヤ トシノリ）
株式会社環境計画,1430001028839,その他の製造業,〒003-0012北海道札幌市白石区中央2条5-1-19加藤ビル,0118242200（011-824-2200）,10000（千円）,代表取締役社長／加藤　直己（カトウ ナオミ）
株式会社ホクチクサービス,1430001029498,食料品・飼料・飲料製造業,〒060-0004北海道札幌市中央区北4条西1-1共済ビル3階,0112074129（011-207-4129）,10000（千円）,菊川　清志（キクカワ キヨシ）
株式会社インテリジェント・リンク,1430001029564,出版・印刷・同関連産業,〒060-0004北海道札幌市中央区北4条西7-5緑苑第2ビル307号,0112712080（011-271-2080）,10000（千円）,森影　依（モリカゲ ヤスシ）
道機産業株式会社,1430001032428,一般機械器具製造業,〒003-0004北海道札幌市白石区東札幌4条6-4-12,"",7000（千円）,園木　文明（ソノキ フミアキ）
株式会社エフピコ北海道,1430001032849,その他の製造業,〒061-3241北海道石狩市新港西2-771-2,0133733618（0133-73-3618）,10000（千円）,柊山　巌（フキヤマ イワオ）
北菱イーピーエス株式会社,1430001033070,その他の製造業,〒061-3242北海道石狩市新港中央2-756-13,0133645131（0133-64-5131）,50000（千円）,石川　好博（イシカワ ヨシヒロ）
株式会社新生ゴム,1430001033491,一般機械器具製造業,〒061-1270北海道北広島市大曲519-4,0113774194（011-377-4194）,30000（千円）,代表取締役社長／新田　儀昭（ニツタ ヨシアキ）
中山機械株式会社,1430001033533,一般機械器具製造業,〒061-1112北海道北広島市共栄54-13,0113733521（011-373-3521）,200000（千円）,西村　隆朗（ニシムラ タカアキ）
北海道重建機工株式会社,1430001033599,一般機械器具製造業,〒061-1271北海道北広島市大曲中央1-2-6,0113774557（011-377-4557）,10000（千円）,廣田　修（ヒロタ オサム）
サンゴ北海道株式会社,1430001033847,金属製品製造業,〒061-1405北海道恵庭市戸磯345-7,0123331135（0123-33-1135）,10000（千円）,代表取締役社長／及川　実（オイカワ ミノル）
株式会社まつざわ,1430001034184,食料品・飼料・飲料製造業,〒003-0806北海道札幌市白石区菊水6条2-7-11,0118228248（011-822-8248）,1000（千円）,松澤　憲二（マツザワ ケンジ）
株式会社北斗,1430001034333,電気機械器具製造業,〒060-0042北海道札幌市中央区大通西16-3-7,0116408800（011-640-8800）,16000（千円）,中野　隆司（ナカノ タカシ）
一真食品株式会社,1430001034804,食料品・飼料・飲料製造業,〒062-0041北海道札幌市豊平区福住1条8-5-19,0118562617（011-856-2617）,1000（千円）,本間　秀一（ホンマ ヒデカズ）
株式会社川村金属,1430001035661,金属製品製造業,〒002-8052北海道札幌市北区篠路町上篠路286-16,0117736952（011-773-6952）,2000（千円）,川村　哲也（カワムラ テツヤ）
株式会社サライ,1430001036338,食料品・飼料・飲料製造業,〒003-0828北海道札幌市白石区菊水元町8条1-13-25,0118793155（011-879-3155）,15000（千円）,照井　喜久（テルイ ヨシヒサ）
株式会社シューファクトリー・ブンゾー,1430001036643,皮革・同製品・毛皮製造業,〒062-0931北海道札幌市豊平区平岸1条2-5-10,0118237722（011-823-7722）,10000（千円）,古川　文昭（フルカワ フミアキ）
株式会社ナカジマサイン,1430001037113,その他の製造業,〒003-0013北海道札幌市白石区中央3条5-5-24,0116887992（011-688-7992）,3000（千円）,中島　吉雄（ナカジマ ヨシオ）
株式会社イシカリ,1430001039869,一般機械器具製造業,〒068-0111北海道岩見沢市栗沢町由良2-7,0126455131（0126-45-5131）,50000（千円）,代表取締役社長／松本　光洋（マツモト ミツヒロ）
株式会社ＦＰコーポレーション,1430001040158,木材・木製品製造業（家具を除く）,〒007-0842北海道札幌市東区北42条東15-1-1栄町ビル,0117515339（011-751-5339）,400000（千円）,星尾　雅嗣（ホシオ マサツグ）
株式会社アンフル,1430001040653,出版・印刷・同関連産業,〒060-0052北海道札幌市中央区南2条東1-1-11第3泊ビル3階,0112116330（011-211-6330）,3000（千円）,水谷　満彦（ミズタニ マヒコ）
恵庭アサノコンクリート株式会社,1430001043441,窯業・土石製品製造業,〒061-1433北海道恵庭市北柏木町3-82,0123322211（0123-32-2211）,40000（千円）,代表取締役社長／伊藤　淳弘（イトウ アツヒロ）
株式会社ブレスヤード,1430001043648,金属製品製造業,〒061-1433北海道恵庭市北柏木町3-156,0123353335（0123-35-3335）,10000（千円）,松岡　貞明（マツオカ サダアキ）
株式会社松尾興匠,1430001044035,家具・装備品製造業,〒061-1433北海道恵庭市北柏木町3-155,0123323131（0123-32-3131）,10000（千円）,松尾　光男（マツオ ミツオ）
株式会社デンソー北海道,1430001044448,電気機械器具製造業,〒066-0051北海道千歳市泉沢1007-195,0123478800（0123-47-8800）,2600000（千円）,代表取締役社長／根橋　聖治（ネハシ セイジ）
株式会社光輝,1430001044712,精密機械・医療機械器具製造業,〒065-0023北海道札幌市東区北23条東12-3-15元町メイワビル1階,0117884147（011-788-4147）,500（千円）,奥村　光市（オクムラ コウイチ）
株式会社北選,1430001046659,その他の製造業,〒068-0821北海道岩見沢市栄町7-105,0126230888（0126-23-0888）,10000（千円）,高橋　孝二（タカハシ コウジ）
株式会社ほくねん住宅センター,1430001046667,金属製品製造業,〒068-0853北海道岩見沢市大和3条3-38,0126232711（0126-23-2711）,14400（千円）,代表取締役社長／中橋　建雄（ナカハシ タテオ）
岩見沢鋳物株式会社,1430001046931,"鉄鋼業,非鉄金属製造業",〒068-0111北海道岩見沢市栗沢町由良497-3,0126453492（0126-45-3492）,12000（千円）,白井　雅人（シライ マサト）
株式会社北沢食品工場,1430001047260,食料品・飼料・飲料製造業,〒068-0536北海道夕張市南清水沢2-21,0123597001（0123-59-7001）,10000（千円）,北澤　學（キタザワ マナブ）
株式会社北製作所,1430001047483,金属製品製造業,〒069-1317北海道夕張郡長沼町東1線北15,0123892255（0123-89-2255）,10000（千円）,北　和吉（キタ カズヨシ）
株式会社南幌ソーイング,1430001047616,衣服・その他の繊維製品製造業,〒069-0238北海道空知郡南幌町元町3-1-7,0113782288（011-378-2288）,10000（千円）,阿部　邦彦（アベ クニヒコ）
樺戸とうふ株式会社,1430001048052,食料品・飼料・飲料製造業,〒061-0512北海道樺戸郡月形町字緑町53,0126532527（0126-53-2527）,1000（千円）,松田　冴子（マツダ サエコ）
株式会社いたがき,1430001048143,皮革・同製品・毛皮製造業,〒079-1102北海道赤平市幌岡町113-3,0125320525（0125-32-0525）,25000（千円）,代表取締役社長／板垣　江美（イタガキ エミ）
日本インソール工業株式会社,1430001048580,衣服・その他の繊維製品製造業,〒075-0006北海道芦別市北6条西1-3,0124231010（0124-23-1010）,12500（千円）,大関　浩志（オオゼキ ヒロシ）
山崎石材工業株式会社,1430001048779,窯業・土石製品製造業,〒073-0005北海道滝川市二の坂町東1-2-1,0125232708（0125-23-2708）,10000（千円）,山崎　巖（ヤマザキ イワオ）
株式会社北海道アグリマート,1430001048845,食料品・飼料・飲料製造業,〒061-0600北海道樺戸郡浦臼町於札内381-10,0125673777（0125-67-3777）,35000（千円）,佐竹　春敏（サタケ ハルトシ）
株式会社ＮＳニッセイ,1430001049703,食料品・飼料・飲料製造業,〒047-0152北海道小樽市新光5-7-2,0134522022（0134-52-2022）,30000（千円）,代表取締役／高橋　晃一（タカハシ コウイチ）
木村製菓株式会社,1430001049892,食料品・飼料・飲料製造業,〒047-0152北海道小樽市新光5-12-11,0134540763（0134-54-0763）,10000（千円）,大川　雄二（オオカワ ユウジ）
ぎょれん総合食品株式会社,1430001049918,食料品・飼料・飲料製造業,〒061-3271北海道小樽市銭函5-60-4,0133712525（0133-71-2525）,90000（千円）,代表取締役社長／中村　隆一（ナカムラ リユウイチ）
北海煙火株式会社,1430001050017,その他の製造業,〒047-0155北海道小樽市望洋台1-5-9,0134616074（0134-61-6074）,10000（千円）,高木　政幸（タカギ マサユキ）
株式会社札樽美工印刷,1430001050025,出版・印刷・同関連産業,〒048-2671北海道小樽市オタモイ1-25-26,0134264181（0134-26-4181）,10000（千円）,堀川　民子（ホリカワ タミコ）
株式会社ゼオライト,1430001050108,窯業・土石製品製造業,〒047-0261北海道小樽市銭函3-524-14,0134621200（0134-62-1200）,10000（千円）,長谷川　蓉子（ハセガワ ヨウコ）
株式会社ダブリュー．エス．ピー,1430001050149,衣服・その他の繊維製品製造業,〒047-0015北海道小樽市住吉町10-2,0134233737（0134-23-3737）,40000（千円）,澁谷　直樹（シブヤ ナオキ）
大ワ大和水産株式会社,1430001050198,食料品・飼料・飲料製造業,〒048-2671北海道小樽市オタモイ3-8-2,0134260001（0134-26-0001）,40500（千円）,代表取締役社長／金井　俊幸（カナイ トシユキ）
北海道ワイン株式会社,1430001050454,食料品・飼料・飲料製造業,〒047-0154北海道小樽市朝里川温泉1-130,0134342181（0134-34-2181）,446890（千円）,代表取締役社長／嶌村　公宏（シマムラ キミヒロ）
株式会社丸み菊地,1430001050537,食料品・飼料・飲料製造業,〒047-0008北海道小樽市築港5-1,0134254560（0134-25-4560）,50000（千円）,菊地　秀一（キクチ シユウイチ）
余市レミコン株式会社,1430001050644,窯業・土石製品製造業,〒046-0023北海道余市郡余市町梅川町455-5,0135226161（0135-22-6161）,20000（千円）,工藤　信之（クドウ ノブユキ）
株式会社小樽駅構内立売商会,1430001050710,食料品・飼料・飲料製造業,〒047-0032北海道小樽市稲穂2-22-1,0134235281（0134-23-5281）,10000（千円）,村上　功（ムラカミ イサオ）
株式会社カネト水産,1430001050974,食料品・飼料・飲料製造業,〒046-0104北海道古平郡古平町入船町63,0135422330（0135-42-2330）,20000（千円）,山田　裕幸（ヤマダ ヒロユキ）
株式会社まんゆう,1430001051279,食料品・飼料・飲料製造業,〒003-0873北海道札幌市白石区米里3条3-5-27,0118791831（011-879-1831）,10000（千円）,上田　琢巳（ウエダ タクミ）
道南生コン株式会社,1430001051915,窯業・土石製品製造業,〒044-0131北海道虻田郡京極町川西124,0136423511（0136-42-3511）,20000（千円）,飯坂　一男（イイサカ カズオ）
イワクラインダストリー株式会社,1430001052632,その他の製造業,〒053-0002北海道苫小牧市晴海町23-1,0144553312（0144-55-3312）,20000（千円）,加藤　孝三（カトウ コウゾウ）
清文堂印刷株式会社,1430001053151,出版・印刷・同関連産業,〒054-0042北海道勇払郡むかわ町美幸1-12,0145422118（0145-42-2118）,10000（千円）,三宅　幸一（ミヤケ コウイチ）
大翔興業株式会社,1430001053267,窯業・土石製品製造業,〒059-1275北海道苫小牧市錦岡20-11,0144673366（0144-67-3366）,10000（千円）,大西　英俊（オオニシ ヒデトシ）
株式会社テクノス,1430001053309,輸送用機械器具製造業,〒059-0921北海道白老郡白老町石山9-38,0144834996（0144-83-4996）,35000（千円）,川村　高弘（カワムラ タカヒロ）
北星樹脂工業株式会社,1430001053738,その他の製造業,〒059-1364北海道苫小牧市沼ノ端18-78,0144554001（0144-55-4001）,10000（千円）,齊藤　正安（サイトウ マサヤス）
株式会社マルシメ,1430001053886,金属製品製造業,〒059-1366北海道苫小牧市あけぼの町1-5-1,0144557575（0144-55-7575）,20000（千円）,菊地　秀明（キクチ ヒデアキ）
株式会社北海道ダイキアルミ,1430001054100,"鉄鋼業,非鉄金属製造業",〒059-1362北海道苫小牧市柏原6-276,0144575037（0144-57-5037）,60000（千円）,代表取締役社長／川上　益裕（カワカミ マスヒロ）
