会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社経済レポート,1240001003068,出版・印刷・同関連産業,〒730-0016広島県広島市中区幟町14-14広島教販ビル7階,0822281248（082-228-1248）,30000（千円）,酒井　隆治（サカイ リユウジ）
株式会社佐幸,1240001003919,食料品・飼料・飲料製造業,〒733-0832広島県広島市西区草津港1-4-21,0822783131（082-278-3131）,10000（千円）,佐久間　弘行（サクマ ヒロユキ）
株式会社佐賀福留,1240001004025,食料品・飼料・飲料製造業,〒733-0832広島県広島市西区草津港2-6-75,0822786171（082-278-6171）,20000（千円）,福川　博美（フクカワ ヒロミ）
株式会社ザ・ヒロコー,1240001004272,その他の製造業,〒734-0022広島県広島市南区東雲2-16-16,0822827430（082-282-7430）,17000（千円）,小松　智彦（コマツ トモヒコ）
株式会社システム,1240001004628,出版・印刷・同関連産業,〒733-0802広島県広島市西区三滝本町1-4-1,0829629911（082-962-9911）,10000（千円）,岡山　有宏（オカヤマ アリヒロ）
株式会社シティプラスチック,1240001004677,その他の製造業,〒739-1521広島県広島市安佐北区白木町三田1444,0828106677（082-810-6677）,10000（千円）,代表取締役社長／荒木　隆司（アラキ タカシ）
株式会社情報サービス,1240001004941,出版・印刷・同関連産業,〒730-0041広島県広島市中区小町3-25,0822449800（082-244-9800）,50000（千円）,山田　修二（ヤマダ シユウジ）
株式会社社会保険研究所,1240001004999,出版・印刷・同関連産業,〒730-0012広島県広島市中区上八丁堀5-15新沢ビル5階,0822232707（082-223-2707）,20000（千円）,川上　雪彦（カワカミ ユキヒコ）
巣守金属工業株式会社,1240001005304,金属製品製造業,〒734-0013広島県広島市南区出島1-34-7,0822518307（082-251-8307）,10000（千円）,代表取締役社長／巣守　佳之（スモリ ヨシユキ）
株式会社セイワ技研,1240001005436,一般機械器具製造業,〒731-5151広島県広島市佐伯区五日市町上河内141-2,0829271221（082-927-1221）,13000（千円）,代表取締役社長／大江　丈容（オオエ タケヒロ）
瀬川工業株式会社,1240001005493,パルプ・紙・紙加工品製造業,〒731-0141広島県広島市安佐南区相田1-1-40,0828771501（082-877-1501）,10000（千円）,代表取締役社長／瀬川　長良（セガワ ノブヨシ）
第一食品工業株式会社,1240001005774,食料品・飼料・飲料製造業,〒734-0013広島県広島市南区出島2-4-58,0822554641（082-255-4641）,22600（千円）,竹本　克郎（タケモト カツロウ）
大栄紙工株式会社,1240001005849,パルプ・紙・紙加工品製造業,〒730-0825広島県広島市中区光南2-16-5,0822452248（082-245-2248）,46000（千円）,橋本　忠一（ハシモト タダイチ）
レタープレス株式会社,1240001005907,出版・印刷・同関連産業,〒739-1752広島県広島市安佐北区上深川町809-5,0828447500（082-844-7500）,20000（千円）,代表取締役社長／増田　達朗（マスダ タツロウ）
株式会社Ｔａｉｓｅｉ,1240001005956,出版・印刷・同関連産業,〒731-0138広島県広島市安佐南区祇園3-24-17,0828753232（082-875-3232）,17000（千円）,代表取締役社長／吉岡　ゆかり（ヨシオカ ユカリ）
大松工業株式会社,1240001006120,金属製品製造業,〒739-1521広島県広島市安佐北区白木町三田1501-8,0828291071（082-829-1071）,10000（千円）,大松　敏夫（オオマツ トシオ）
日本サカス株式会社,1240001006376,その他の製造業,〒731-0101広島県広島市安佐南区八木1-14-26,0828302111（082-830-2111）,10000（千円）,代表取締役社長／蓼　正成（タデ マサナリ）
株式会社田村,1240001006500,電気機械器具製造業,〒734-0013広島県広島市南区出島1-24-18,0822543084（082-254-3084）,10000（千円）,田村　隆（タムラ タカシ）
株式会社中建日報社,1240001006946,出版・印刷・同関連産業,〒730-0805広島県広島市中区十日市町2-1-8,0822977111（082-297-7111）,10000（千円）,代表取締役社長／絹井　正博（キヌイ マサヒロ）
株式会社東亜ミシン針工業,1240001007432,その他の製造業,〒733-0021広島県広島市西区上天満町3-20,0822312409（082-231-2409）,10000（千円）,横山　誠（ヨコヤマ マコト）
東光印刷株式会社,1240001007440,出版・印刷・同関連産業,〒733-0833広島県広島市西区商工センター7-5-15,0825010780（082-501-0780）,84000（千円）,代表取締役社長／小倉　裕巳（オグラ ヒロミ）
東邦工業株式会社,1240001007556,精密機械・医療機械器具製造業,〒731-1142広島県広島市安佐北区安佐町飯室6861-9,0828102232（082-810-2232）,25000（千円）,神川　洋子（カミガワ ヨウコ）
富永化成株式会社,1240001007696,一般機械器具製造業,〒731-0122広島県広島市安佐南区中筋3-11-7,0828779555（082-877-9555）,10000（千円）,富永　悟（トミナガ サトル）
株式会社ナカタ,1240001007845,衣服・その他の繊維製品製造業,〒733-0006広島県広島市西区三篠北町16-7,0822375125（082-237-5125）,88500（千円）,代表取締役社長／並川　雅美（ナミカワ マサヨシ）
株式会社西井製作所,1240001008315,金属製品製造業,〒736-0055広島県安芸郡海田町南明神町1-17,0828210241（082-821-0241）,36000（千円）,代表取締役社長／西井　裕昭（ニシイ ヒロアキ）
株式会社ニシキプリント,1240001008323,出版・印刷・同関連産業,〒733-0833広島県広島市西区商工センター7-5-33,0822776954（082-277-6954）,50000（千円）,代表取締役社長／宮崎　真（ミヤザキ マコト）
西川物産株式会社,1240001008331,輸送用機械器具製造業,〒731-0138広島県広島市安佐南区祇園3-37-16,0828743365（082-874-3365）,21200（千円）,代表取締役社長／佐々木　智久（ササキ トモヒサ）
株式会社西原仏閣堂,1240001008372,家具・装備品製造業,〒730-0022広島県広島市中区銀山町10-11,0822412638（082-241-2638）,10000（千円）,西原　幸二（ニシハラ コウジ）
株式会社野原商会,1240001008728,食料品・飼料・飲料製造業,〒733-0815広島県広島市西区己斐上1-7-16,0825071030（082-507-1030）,10000（千円）,野原　雅吉（ノハラ マサヨシ）
株式会社博洋,1240001008827,化学工業,〒731-5104広島県広島市佐伯区五日市町上小深川1073-5,0829260894（082-926-0894）,10000（千円）,代表取締役社長／高木　邦彦（タカキ クニヒコ）
バロ電機工業株式会社,1240001009040,電気機械器具製造業,〒731-3165広島県広島市安佐南区伴中央7-8-1,0828496677（082-849-6677）,20000（千円）,代表取締役／桑原　弘明（クワバラ ヒロアキ）
広島シンター株式会社,1240001009338,金属製品製造業,〒731-3362広島県広島市安佐北区安佐町久地258,0828103113（082-810-3113）,37000（千円）,河迫　重孝（カワサコ シゲタカ）
株式会社広島樹脂工業,1240001009395,その他の製造業,〒730-0826広島県広島市中区南吉島2-1-32,0822437130（082-243-7130）,10000（千円）,田中　紀博（タナカ トシヒロ）
前川印刷株式会社,1240001010865,出版・印刷・同関連産業,〒731-0135広島県広島市安佐南区長束1-1-14,0828752113（082-875-2113）,10000（千円）,清川　典史（キヨカワ ノリフミ）
増田製粉株式会社,1240001010948,食料品・飼料・飲料製造業,〒733-0833広島県広島市西区商工センター7-3-23,0822775741（082-277-5741）,20000（千円）,増田　裕典（マスダ ヒロノリ）
株式会社松尾工作所,1240001010980,一般機械器具製造業,〒730-0845広島県広島市中区舟入川口町20-1,0822328644（082-232-8644）,10000（千円）,松尾　哲吏（マツオ アキサト）
丸善工業株式会社,1240001011178,出版・印刷・同関連産業,〒733-0874広島県広島市西区古江西町26-83,0822729918（082-272-9918）,10000（千円）,中村　英彦（ナカムラ ヒデヒコ）
三篠鋳造株式会社,1240001011343,"鉄鋼業,非鉄金属製造業",〒733-0007広島県広島市西区大宮1-24-3,0822370506（082-237-0506）,10000（千円）,西本　光徳（ニシモト ミツノリ）
三宅食糧工業株式会社,1240001011525,食料品・飼料・飲料製造業,〒738-0513広島県広島市佐伯区湯来町伏谷1581,0829860503（0829-86-0503）,12000（千円）,三宅　章太郎（ミヤケ シヨウタロウ）
株式会社ミヤワキ,1240001011590,その他の製造業,〒734-0023広島県広島市南区東雲本町2-20-3,0822861260（082-286-1260）,10000（千円）,宮脇　幸吉（ミヤワキ コウキチ）
株式会社ムラカワ,1240001011657,金属製品製造業,〒731-3362広島県広島市安佐北区安佐町久地1071-1,0828372311（082-837-2311）,10000（千円）,村川　琢也（ムラカワ タクヤ）
株式会社メカハウス,1240001011715,一般機械器具製造業,〒731-5105広島県広島市佐伯区五日市町下小深川337-1,0829271131（082-927-1131）,10000（千円）,武田　軍三（タケダ グンソウ）
株式会社メディアトライ,1240001011723,電気機械器具製造業,〒733-0812広島県広島市西区己斐本町3-16-21,0825075005（082-507-5005）,21000（千円）,藤原　徳禎（フジハラ ノリヨシ）
ヤマニゴム工業株式会社,1240001012028,ゴム製品製造業,〒731-5151広島県広島市佐伯区五日市町上河内354,0829270111（082-927-0111）,10000（千円）,代表取締役社長／藤井　隆彦（フジイ タカヒコ）
株式会社ヨシハラテント,1240001012283,衣服・その他の繊維製品製造業,〒731-5106広島県広島市佐伯区利松2-10-20,0829285188（082-928-5188）,10000（千円）,吉原　利直（ヨシハラ トシナオ）
株式会社和田工房,1240001012465,その他の製造業,〒733-0002広島県広島市西区楠木町3-14-25,0822373981（082-237-3981）,10000（千円）,和田　博（ワダ ヒロシ）
株式会社サイトウミクロ,1240001014164,金属製品製造業,〒731-3362広島県広島市安佐北区安佐町久地2683-147,0828372650（082-837-2650）,11000（千円）,代表取締役社長／斉藤　康浩（サイトウ ヤスヒロ）
エフエムレーザテック株式会社,1240001015798,電気機械器具製造業,〒730-0012広島県広島市中区上八丁堀8-10,0822280277（082-228-0277）,10000（千円）,風早　富雄（カザハヤ トミオ）
株式会社ＳＡＫＯＤＡ,1240001016094,一般機械器具製造業,〒736-0082広島県広島市安芸区船越南4-10-27,0825555181（082-555-5181）,18000（千円）,佐古田　光一（サコダ コウイチ）
株式会社ベイハン,1240001016235,食料品・飼料・飲料製造業,〒731-0102広島県広島市安佐南区川内6-21-21,0828702224（082-870-2224）,10000（千円）,青野　猛（アオノ タケシ）
砂谷株式会社,1240001016532,食料品・飼料・飲料製造業,〒738-0513広島県広島市佐伯区湯来町伏谷1321,0829861009（0829-86-1009）,23000（千円）,久保　正彦（クボ マサヒコ）
株式会社アイ・エム・シーユナイテッド,1240001017332,一般機械器具製造業,〒731-1142広島県広島市安佐北区安佐町飯室2522-1,0828353993（082-835-3993）,10000（千円）,代表取締役社長／今津　正彦（イマヅ マサヒコ）
株式会社中山工業,1240001017472,金属製品製造業,〒739-1752広島県広島市安佐北区上深川町640-1,0828401281（082-840-1281）,1000（千円）,中山　勝弘（ナカヤマ カツヒロ）
株式会社ソフトアイ,1240001017927,出版・印刷・同関連産業,〒731-4212広島県安芸郡熊野町初神4-8-19,0828248401（082-824-8401）,3000（千円）,大瀬戸　直（オオセト タダシ）
セムコ・テクノ株式会社,1240001021499,一般機械器具製造業,〒731-5151広島県広島市佐伯区五日市町上河内1609-3,0829286166（082-928-6166）,20000（千円）,武田　軍三（タケダ グンソウ）
株式会社広瀬印刷,1240001022142,出版・印刷・同関連産業,〒733-0012広島県広島市西区中広町3-3-12,0822322238（082-232-2238）,4200（千円）,瀬尾　正（セオ タダシ）
株式会社モルテンラミナス,1240001023974,金属製品製造業,〒731-1513広島県山県郡北広島町川井貞草752-7,0826730600（0826-73-0600）,1000（千円）,木下　武志（キノシタ タケシ）
株式会社サステック,1240001023990,金属製品製造業,〒731-2104広島県山県郡北広島町大朝5311,0826827010（0826-82-7010）,10000（千円）,松村　直樹（マツムラ ナオキ）
株式会社チヨダパック,1240001024097,その他の製造業,〒731-1524広島県山県郡北広島町木次307,0826723059（0826-72-3059）,16000（千円）,代表取締役社長／本田　正博（ホンダ マサヒロ）
株式会社ハーテック・デンタルサービス,1240001024163,精密機械・医療機械器具製造業,〒730-0037広島県広島市中区中町7-22住友生命広島平和大通ビル2階,0822452007（082-245-2007）,3000（千円）,松井　哲也（マツイ テツヤ）
やまびこエンジニアリング株式会社,1240001024700,電気機械器具製造業,〒731-0501広島県安芸高田市吉田町吉田1489-45,0826424420（0826-42-4420）,50000（千円）,代表取締役社長／栗栖　宏（クリス ヒロム）
浅井産業株式会社,1240001024931,窯業・土石製品製造業,〒727-0013広島県庄原市西本町3-5-26,0824722156（0824-72-2156）,10000（千円）,鈴木　清三郎（スズキ セイザブロウ）
株式会社山崎木材,1240001025104,木材・木製品製造業（家具を除く）,〒729-5501広島県庄原市東城町小奴可214-2,0847750077（08477-5-0077）,12000（千円）,山崎　伸介（ヤマサキ シンスケ）
株式会社尾野鉄工所,1240001025590,一般機械器具製造業,〒737-0144広島県呉市広白岳3-3-5,0823710406（0823-71-0406）,10000（千円）,尾野　忠（オノ タダシ）
呉鯨工株式会社,1240001025723,食料品・飼料・飲料製造業,〒737-0831広島県呉市光町6-36,0823213735（0823-21-3735）,25000（千円）,橋本　浩一（ハシモト コウイチ）
株式会社山陽鉄工,1240001025905,輸送用機械器具製造業,〒737-0004広島県呉市阿賀南2-9-5,0823713131（0823-71-3131）,10000（千円）,代表取締役社長／賀谷　隆太郎（カヤ リユウタロウ）
三工電機株式会社,1240001025913,電気機械器具製造業,〒737-0921広島県呉市苗代町126-30,0823303505（0823-30-3505）,10000（千円）,上川　哲治（カミカワ テツジ）
新栄製砥株式会社,1240001025954,窯業・土石製品製造業,〒737-0832広島県呉市若葉町2-51,0823224594（0823-22-4594）,30000（千円）,代表取締役社長／新田　みさ（ニツタ ミサ）
シグマ株式会社,1240001026011,輸送用機械器具製造業,〒737-0012広島県呉市警固屋9-2-28,0823280121（0823-28-0121）,45000（千円）,代表取締役社長／下中　利孝（シタナカ トシタカ）
株式会社すぐる,1240001026044,食料品・飼料・飲料製造業,〒737-0133広島県呉市広末広1-3-31,0823729225（0823-72-9225）,45000（千円）,代表取締役社長／大塩　俊（オオシオ スグル）
株式会社ダイクレ,1240001026093,金属製品製造業,〒737-0822広島県呉市築地町1-24,0823211331（0823-21-1331）,460000（千円）,代表取締役社長／山本　浩（ヤマモト ヒロシ）
株式会社田頭茶店,1240001026110,食料品・飼料・飲料製造業,〒737-0831広島県呉市光町8-18,0823214424（0823-21-4424）,40000（千円）,吉長　邑彩（ヨシナガ ユイ）
株式会社多田製作所,1240001026119,その他の製造業,〒737-0161広島県呉市郷原町一の松光山2507-917,0823771000（0823-77-1000）,20000（千円）,代表取締役社長／多田　健太郎（タダ ケンタロウ）
株式会社田辺製作所,1240001026127,一般機械器具製造業,〒737-0144広島県呉市広白岳5-5-6,0823713371（0823-71-3371）,10000（千円）,田邊　恒一（タナベ コウイチ）
長沖精密工業株式会社,1240001026283,一般機械器具製造業,〒737-0051広島県呉市中央6-4-23,0823215403（0823-21-5403）,10000（千円）,長沖　英徳（ナガオキ ヒデノリ）
浜田鋼管株式会社,1240001026382,金属製品製造業,〒737-2517広島県呉市安浦町水尻1-28-20,0823844841（0823-84-4841）,10000（千円）,梶東　祥三（カジトウ シヨウゾウ）
藤井プレス工業株式会社,1240001026481,金属製品製造業,〒737-0134広島県呉市広多賀谷2-2-8,0823731880（0823-73-1880）,10000（千円）,藤井　啓史（フジイ ケイシ）
榎酒造株式会社,1240001026770,食料品・飼料・飲料製造業,〒737-1205広島県呉市音戸町南隠渡2-1-15,0823521234（0823-52-1234）,28000（千円）,榎　俊宏（エノキ トシヒロ）
松本重工業株式会社,1240001026812,金属製品製造業,〒737-0134広島県呉市広多賀谷1-6-1,0823723388（0823-72-3388）,85000（千円）,代表取締役社長／加藤　守（カトウ マモル）
株式会社上田尾鉄工所,1240001027190,輸送用機械器具製造業,〒737-2213広島県江田島市大柿町大原1176-6,0823573800（0823-57-3800）,10000（千円）,上田尾　弘士（ウエダオ ヒロシ）
株式会社浜野材木店,1240001027216,木材・木製品製造業（家具を除く）,〒737-2213広島県江田島市大柿町大原1176,0823573737（0823-57-3737）,10000（千円）,濱野　博道（ハマノ ヒロミチ）
株式会社大竹山工業所,1240001027240,輸送用機械器具製造業,〒737-0045広島県呉市本通4-7-25,0823259115（0823-25-9115）,20000（千円）,代表取締役社長／大竹山　眞之介（オオタケヤマ シンノスケ）
株式会社シライ,1240001027298,一般機械器具製造業,〒737-2604広島県呉市川尻町小仁方1-25-31,0823705888（0823-70-5888）,10000（千円）,白井　勝則（シライ カツノリ）
三国酢造株式会社,1240001028445,食料品・飼料・飲料製造業,〒739-0615広島県大竹市元町2-1-1,0827522660（0827-52-2660）,10000（千円）,國木　昭宏（クニキ アキヒロ）
若初木材株式会社,1240001028552,木材・木製品製造業（家具を除く）,〒739-0615広島県大竹市元町3-5-1,0827522011（0827-52-2011）,10000（千円）,畠中　透（ハタケナカ トオル）
エクセル株式会社,1240001029443,電気機械器具製造業,〒720-2113広島県福山市神辺町旭丘47-6,0849651331（084-965-1331）,10000（千円）,代表取締役社長／瀬来　和男（セライ カズオ）
株式会社黒瀬鉄工所,1240001029484,一般機械器具製造業,〒720-2123広島県福山市神辺町川北46-5,0849620730（084-962-0730）,10000（千円）,黒瀬　肇（クロセ ハジメ）
株式会社日繊,1240001029501,"繊維工業（衣服,その他の繊維製品を除く）",〒720-2124広島県福山市神辺町川南1420-3,0849632255（084-963-2255）,10000（千円）,井上　彰（イノウエ アキラ）
株式会社美工,1240001029518,家具・装備品製造業,〒720-2102広島県福山市神辺町東中条1569,0849671001（084-967-1001）,10000（千円）,幸野　秀嘉（コウノ ヒデヨシ）
藤井化成工業株式会社,1240001029534,その他の製造業,〒720-2123広島県福山市神辺町川北1078-7,0849633786（084-963-3786）,10000（千円）,藤井　文博（フジイ フミヒロ）
青葉製本株式会社,1240001029666,出版・印刷・同関連産業,〒720-0411広島県福山市熊野町坂根1759,0849591172（084-959-1172）,10000（千円）,村上　俊二（ムラカミ シユンジ）
株式会社アスコン,1240001029690,出版・印刷・同関連産業,〒721-0964広島県福山市港町1-15-27,0849200111（084-920-0111）,720000（千円）,代表取締役社長／中原　貴裕（ナカハラ タカヒロ）
株式会社アシダ,1240001029724,その他の製造業,〒720-0093広島県福山市郷分町1025,0849510064（084-951-0064）,10000（千円）,佐道　健（サドウ タケル）
柿原工業株式会社,1240001030228,金属製品製造業,〒721-0956広島県福山市箕沖町99-13,0849538100（084-953-8100）,90000（千円）,代表取締役社長／柿原　邦博（カキハラ クニヒロ）
株式会社金尾鉄工所,1240001030260,金属製品製造業,〒720-2103広島県福山市神辺町西中条2405-1,0849670700（084-967-0700）,10000（千円）,金尾　和幸（カナオ カズユキ）
株式会社川口建工,1240001030285,金属製品製造業,〒721-0973広島県福山市南蔵王町3-13-15,0849209620（084-920-9620）,10000（千円）,川口　泰洋（カワグチ ヤスヒロ）
北村興産株式会社,1240001030343,その他の製造業,〒721-0957広島県福山市箕島町6651-2,0849544682（084-954-4682）,10000（千円）,北村　典久（キタムラ ノリヒサ）
共栄撚糸株式会社,1240001030376,"繊維工業（衣服,その他の繊維製品を除く）",〒720-1261広島県福山市芦田町上有地26-1,0849582166（084-958-2166）,10000（千円）,戸田　孝徳（トダ タカノリ）
三和製作株式会社,1240001030789,一般機械器具製造業,〒729-0111広島県福山市今津町6-16-2,0849342022（084-934-2022）,40000（千円）,代表取締役社長／木下　博雄（キノシタ ヒロオ）
株式会社繁廣,1240001030847,食料品・飼料・飲料製造業,〒720-0836広島県福山市瀬戸町長和673-3,0849518702（084-951-8702）,10000（千円）,川上　茂（カワカミ シゲル）
株式会社ジェーイーエル,1240001030871,一般機械器具製造業,〒720-0835広島県福山市佐波町245-1,0849525590（084-952-5590）,74570（千円）,代表取締役社長／崎谷　信夫（サキヤ ノブオ）
株式会社シモヱ,1240001030888,木材・木製品製造業（家具を除く）,〒720-1131広島県福山市駅家町万能倉305,0849764440（084-976-4440）,10000（千円）,下江　章二（シモエ シヨウジ）
伸洋産業株式会社,1240001030987,電気機械器具製造業,〒720-0802広島県福山市松浜町4-3-44,0849246511（084-924-6511）,65000（千円）,竹中　伸太郎（タケナカ シンタロウ）
瀬戸内海ベンダ株式会社,1240001031102,金属製品製造業,〒720-0838広島県福山市瀬戸町山北537-2,0849516080（084-951-6080）,10000（千円）,渡辺　一則（ワタナベ カズノリ）
株式会社園田滑車工業所,1240001031135,一般機械器具製造業,〒720-0202広島県福山市鞆町後地26-170,0849822731（084-982-2731）,31000（千円）,園田　輝一（ソノダ テルイチ）
大日ヘルシーフーズ株式会社,1240001031176,食料品・飼料・飲料製造業,〒720-0092広島県福山市山手町5-29-20,0849511395（084-951-1395）,10000（千円）,佐伯　雅典（サエキ マサノリ）
太陽工業株式会社,1240001031184,金属製品製造業,〒720-0202広島県福山市鞆町後地白茅26-35,0849835100（084-983-5100）,15600（千円）,代表取締役社長／松島　和之（マツシマ カズユキ）
株式会社寺岡精機製作所,1240001031390,一般機械器具製造業,〒729-0112広島県福山市神村町3673,0849334867（084-933-4867）,10000（千円）,寺岡　秀作（テラオカ シユウサク）
テラル株式会社,1240001031399,一般機械器具製造業,〒720-0003広島県福山市御幸町森脇230,0849551111（084-955-1111）,78000（千円）,代表取締役社長／菅田　博文（スガタ ヒロフミ）
株式会社ナカノ産業,1240001031531,一般機械器具製造業,〒721-0926広島県福山市大門町3-26-33,0849435653（084-943-5653）,10000（千円）,中野　芳郎（ナカノ ヨシロウ）
株式会社西平工作所,1240001031580,一般機械器具製造業,〒721-0955広島県福山市新涯町1-14-5,0849540203（084-954-0203）,10000（千円）,西平　泰浩（ニシヒラ ヤスヒロ）
広瀬被服株式会社,1240001031820,衣服・その他の繊維製品製造業,〒720-0011広島県福山市横尾町1-4-23,0849550035（084-955-0035）,10000（千円）,廣瀬　恒泰（ヒロセ ツネヤス）
ヒロモト工業株式会社,1240001031845,金属製品製造業,〒720-0202広島県福山市鞆町後地26-84,0849835706（084-983-5706）,10000（千円）,広本　直正（ヒロモト ナオマサ）
松浦化工株式会社,1240001032182,輸送用機械器具製造業,〒729-0105広島県福山市南松永町1-23-16,0849347150（084-934-7150）,10000（千円）,松浦　肇（マツウラ ハジメ）
株式会社宮之迫製作所,1240001032315,金属製品製造業,〒720-0022広島県福山市奈良津町3-7-33,0849236740（084-923-6740）,10000（千円）,桑田　敏宏（クワタ トシヒロ）
モンデン化成株式会社,1240001032406,皮革・同製品・毛皮製造業,〒720-2104広島県福山市神辺町道上2891-1,0849600345（084-960-0345）,10000（千円）,代表取締役社長／田頭　正芳（タガシラ マサヨシ）
株式会社福山ゴルフ,1240001032694,その他の製造業,〒720-0825広島県福山市沖野上町5-7-18,0849212939（084-921-2939）,10000（千円）,代表取締役社長／橋本　誠二（ハシモト セイジ）
山陽マシン株式会社,1240001033016,一般機械器具製造業,〒729-0111広島県福山市今津町大明神112-2,0849349305（084-934-9305）,33000（千円）,代表取締役社長／牧平　正義（マキヒラ マサヨシ）
株式会社オメガ・システム,1240001033049,一般機械器具製造業,〒729-0112広島県福山市神村町6194,0849343050（084-934-3050）,15000（千円）,吉井　宏政（ヨシイ ヒロマサ）
山下木材工業株式会社,1240001033180,木材・木製品製造業（家具を除く）,〒729-0114広島県福山市柳津町1-9-46,0849342721（084-934-2721）,30000（千円）,代表取締役社長／森　史康（モリ フミヤス）
サンセイジェネリック株式会社,1240001033247,電気機械器具製造業,〒721-0955広島県福山市新涯町2-14-3,0849812770（084-981-2770）,10000（千円）,杉本　一弘（スギモト カズヒロ）
株式会社橘高白墨,1240001033602,その他の製造業,〒729-3104広島県福山市新市町宮内105-1,0847524321（0847-52-4321）,10000（千円）,橘高　敏朗（キツタカ トシロウ）
宮原印刷株式会社,1240001033775,出版・印刷・同関連産業,〒729-3103広島県福山市新市町新市798,0847512141（0847-51-2141）,10000（千円）,宮原　一郎（ミヤハラ イチロウ）
イン・ファスト株式会社,1240001033932,衣服・その他の繊維製品製造業,〒720-1142広島県福山市駅家町上山守699-4,0849767101（084-976-7101）,10000（千円）,藤井　弘明（フジイ ヒロアキ）
株式会社ウッドプラント,1240001034030,木材・木製品製造業（家具を除く）,〒721-0955広島県福山市新涯町2-1-25-1,0849537608（084-953-7608）,10500（千円）,田中　真吉（タナカ シンキチ）
後藤工業株式会社,1240001034229,金属製品製造業,〒726-0033広島県府中市目崎町195,0847417178（0847-41-7178）,11000（千円）,後藤　展幸（ゴトウ ノブユキ）
豊田産業株式会社,1240001034328,木材・木製品製造業（家具を除く）,〒726-0026広島県府中市三郎丸町238,"",10000（千円）,豊田　真司（トヨタ シンジ）
株式会社ヨシダ醤油,1240001034559,食料品・飼料・飲料製造業,〒720-0073広島県福山市北吉津町4-5-13,0849732838（084-973-2838）,10000（千円）,掛谷　辰郎（カケヤ タツロウ）
岡田産業株式会社,1240001034633,その他の製造業,〒729-0104広島県福山市松永町3-11-2-28,0849335487（084-933-5487）,3000（千円）,岡田　泰彦（オカダ ヤスヒコ）
タニモト企画株式会社,1240001034641,その他の製造業,〒721-0952広島県福山市曙町5-19-3,0849539555（084-953-9555）,5000（千円）,谷本　学（タニモト マナブ）
株式会社真誠社,1240001034749,出版・印刷・同関連産業,〒720-0823広島県福山市千代田町1-10-17,0849539354（084-953-9354）,300（千円）,坂井　暢彦（サカイ ノブヒコ）
エムシステム株式会社,1240001034765,電気機械器具製造業,〒721-0961広島県福山市明神町1-14-50-103,0849325765（084-932-5765）,3000（千円）,水野　雄児（ミズノ ユウジ）
株式会社パーシモン,1240001034947,衣服・その他の繊維製品製造業,〒720-0812広島県福山市霞町2-5-15,0849225543（084-922-5543）,1000（千円）,政近　竜次（マサチカ リユウジ）
大栄溶接株式会社,1240001035094,金属製品製造業,〒721-0957広島県福山市箕島町6121-1,0849540639（084-954-0639）,14000（千円）,佐藤　航司（サトウ コウジ）
