会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社霧島農産,1350001009822,食料品・飼料・飲料製造業,〒886-0006宮崎県小林市北西方734-120,0984270061（0984-27-0061）,80000（千円）,代表取締役社長／壹岐　定憲（イキ サダノリ）
まごころ食託宮崎株式会社,1350001010747,食料品・飼料・飲料製造業,〒880-0853宮崎県宮崎市中西町202-1,0985285959（0985-28-5959）,9000（千円）,西川　伸好（ニシカワ ノブヨシ）
ヒロフジ精工株式会社,1350001011084,一般機械器具製造業,〒885-0063宮崎県都城市梅北町2284-9,0986396348（0986-39-6348）,1000（千円）,今別府　弘（イマベツプ ヒロシ）
株式会社上原精機,1350001011290,電気機械器具製造業,〒885-0083宮崎県都城市都島町829,0986223318（0986-22-3318）,3000（千円）,上原　豊治（ウエハラ トヨハル）
株式会社ＫＩＡ,1350001011712,食料品・飼料・飲料製造業,〒889-1702宮崎県宮崎市田野町乙5057,0985863558（0985-86-3558）,5000（千円）,井手　明子（イデ アキコ）
ノムラ植研株式会社,1350001012297,食料品・飼料・飲料製造業,〒889-1602宮崎県宮崎市清武町今泉上釘原甲139-9メゾン半九1号,0985853553（0985-85-3553）,3000（千円）,野邨　美津子（ノムラ ミツコ）
有限会社エス・アンド・エス宮崎,1350002000623,輸送用機械器具製造業,〒889-1701宮崎県宮崎市田野町甲8798-252,0985864888（0985-86-4888）,3000（千円）,佐野　隆政（サノ タカマサ）
有限会社新生堂,1350002002181,食料品・飼料・飲料製造業,〒880-0916宮崎県宮崎市恒久4468-5,0985518014（0985-51-8014）,3000（千円）,猪尾　安志（イオ ヤスシ）
株式会社ニッチフーズ,1350002003519,食料品・飼料・飲料製造業,〒889-1602宮崎県宮崎市清武町今泉甲2840,0985415561（0985-41-5561）,10000（千円）,代表取締役社長／斉藤　孝夫（サイトウ タカオ）
有限会社八紘タイプ,1350002003642,出版・印刷・同関連産業,〒880-0867宮崎県宮崎市瀬頭1-4-23,0985224847（0985-22-4847）,3000（千円）,松尾　孝義（マツオ タカヨシ）
有限会社三浦,1350002004475,金属製品製造業,〒880-2223宮崎県宮崎市高岡町浦之名3227-4,0985823981（0985-82-3981）,3000（千円）,三浦　和夫（ミウラ カズオ）
有限会社渡邊酒造場,1350002005374,食料品・飼料・飲料製造業,〒889-1701宮崎県宮崎市田野町甲2032-1,0985860014（0985-86-0014）,10000（千円）,渡邊　幸一朗（ワタナベ コウイチロウ）
株式会社安心通販,1350002005886,食料品・飼料・飲料製造業,〒880-0805宮崎県宮崎市橘通東3-6-19宮崎ESTツービル7階,0985827222（0985-82-7222）,10000（千円）,四田　美利（ヨツダ ミトシ）
有限会社アグリプロセス宮崎,1350002005977,食料品・飼料・飲料製造業,〒889-1702宮崎県宮崎市田野町乙6298,0985865300（0985-86-5300）,7550（千円）,西　克己（ニシ カツミ）
有限会社ふくしげ印刷,1350002009458,出版・印刷・同関連産業,〒881-0005宮崎県西都市三宅2445-7,0983423651（0983-42-3651）,3000（千円）,福重　浩一（フクシゲ コウイチ）
有限会社田本製材工場,1350002009771,木材・木製品製造業（家具を除く）,〒889-1201宮崎県児湯郡都農町川北1221,0983250107（0983-25-0107）,7000（千円）,田本　和秀（タモト カズヒデ）
有限会社トーアフレンド,1350002010754,衣服・その他の繊維製品製造業,〒883-0013宮崎県日向市新生町1-50-1,0982548338（0982-54-8338）,3000（千円）,細川　淑子（ホソカワ ヨシコ）
マルニ木材有限会社,1350002011645,木材・木製品製造業（家具を除く）,〒883-0041宮崎県日向市北町1-101,0982660008（0982-66-0008）,10000（千円）,押川　剛徳（オシカワ タケノリ）
有限会社南邦電機,1350002012387,電気機械器具製造業,〒882-0851宮崎県延岡市浜砂2-19-20,0982351737（0982-35-1737）,3000（千円）,伊東　菊男（イトウ キクオ）
有限会社ミスオ産業,1350002012718,食料品・飼料・飲料製造業,〒882-0824宮崎県延岡市中央通3-1-1,0982324435（0982-32-4435）,3000（千円）,宮井　里美（ミヤイ サトミ）
有限会社浅井製缶,1350002013699,金属製品製造業,〒885-0091宮崎県都城市横市町9747-1,0986261923（0986-26-1923）,5000（千円）,浅井　姫子（アサイ ヒメコ）
坂田漬物有限会社,1350002014169,食料品・飼料・飲料製造業,〒885-0093宮崎県都城市志比田町3781,0986247500（0986-24-7500）,5000（千円）,坂田　昭一（サカタ シヨウイチ）
有限会社日向屋かまぼこ店,1350002014755,食料品・飼料・飲料製造業,〒889-1901宮崎県北諸県郡三股町樺山稗田4711-3,0986533050（0986-53-3050）,5000（千円）,廣瀬　正人（ヒロセ マサト）
有限会社福元精機,1350002014796,一般機械器具製造業,〒885-0021宮崎県都城市平江町19-14,0986222194（0986-22-2194）,5000（千円）,福元　奈保子（フクモト ナホコ）
有限会社シンワ鐵工,1350002016223,金属製品製造業,〒885-1204宮崎県都城市高城町桜木2194-1,0986292010（0986-29-2010）,3000（千円）,黒木　洋信（クロキ ヒロノブ）
有限会社黒岩建具店,1350002016553,家具・装備品製造業,〒887-0015宮崎県日南市平野593,0987223789（0987-22-3789）,3000（千円）,黒岩　達夫（クロイワ タツオ）
有限会社日南ファミリーソーイング,1350002016826,衣服・その他の繊維製品製造業,〒889-3143宮崎県日南市下方2210-3,0987272228（0987-27-2228）,3000（千円）,大磯　忠夫（オオイソ タダオ）
有限会社安藤水産,1350002017031,食料品・飼料・飲料製造業,〒889-3141宮崎県日南市大堂津4-5-1,0987270020（0987-27-0020）,3000（千円）,安藤　正典（アンドウ マサノリ）
有限会社栄松造船所,1350002017080,輸送用機械器具製造業,〒889-3204宮崎県日南市南郷町中村乙4145-2,0987643509（0987-64-3509）,3000（千円）,江川　一男（エガワ カズオ）
有限会社南九州サッシ工業,1350002018500,金属製品製造業,〒886-0213宮崎県小林市野尻町三ケ野山2453-6,0984216207（0984-21-6207）,3000（千円）,田畑　文稔（タバタ フミトシ）
合名会社佐藤畳店,1350003001018,その他の製造業,〒882-0813宮崎県延岡市東本小路11-5,0982352274（0982-35-2274）,"",佐藤　寿恭（サトウ トシヤス）
すず木茶房合同会社,1350003002206,食料品・飼料・飲料製造業,〒885-0006宮崎県都城市吉尾町2056-1,0986805058（0986-80-5058）,2000（千円）,松田　久美（マツダ ヒサミ）
三和ニューテック株式会社,2120001064690,一般機械器具製造業,〒889-1603宮崎県宮崎市清武町正手1-11-1,0985851234（0985-85-1234）,65000（千円）,代表取締役社長／金内　隆一（カナウチ リユウイチ）
エーケーエム株式会社,2350001000086,食料品・飼料・飲料製造業,〒889-1701宮崎県宮崎市田野町甲西平10536-1,0985863131（0985-86-3131）,70000（千円）,井手　秀治郎（イデ ヒデジロウ）
アジメーク百彩株式会社,2350001000433,食料品・飼料・飲料製造業,〒889-1702宮崎県宮崎市田野町乙5616,0985861035（0985-86-1035）,10000（千円）,菊地　恒年（キクチ ツネトシ）
宮崎レディス株式会社,2350001001951,衣服・その他の繊維製品製造業,〒880-0912宮崎県宮崎市赤江飛江田1235,0985536071（0985-53-6071）,10000（千円）,吉田　閲（ヨシダ エツ）
三倉物産株式会社,2350001001992,窯業・土石製品製造業,〒889-1602宮崎県宮崎市清武町今泉丙1641-5,0985851222（0985-85-1222）,10000（千円）,峠　寛治（トウゲ カンジ）
宮崎化成株式会社,2350001004211,ゴム製品製造業,〒880-1302宮崎県東諸県郡綾町北俣中川原142-1,0985772220（0985-77-2220）,10000（千円）,和田　保彦（ワダ ヤスヒコ）
株式会社コムテック,2350001004616,食料品・飼料・飲料製造業,〒889-4411宮崎県西諸県郡高原町広原4876-38,0984256070（0984-25-6070）,10000（千円）,笹栗　康（ササグリ コウ）
株式会社ウイント,2350001005572,その他の製造業,〒881-0005宮崎県西都市三宅中原406,0983422961（0983-42-2961）,30000（千円）,堀江　勝人（ホリエ カツト）
株式会社横田製材所,2350001005630,木材・木製品製造業（家具を除く）,〒881-0003宮崎県西都市右松1955-3,0983430290（0983-43-0290）,10000（千円）,代表取締役社長／横田　欽一郎（ヨコタ キンイチロウ）
桐谷物産株式会社,2350001005639,食料品・飼料・飲料製造業,〒889-1301宮崎県児湯郡川南町川南15266,0983270058（0983-27-0058）,19400（千円）,代表取締役社長／桐谷　光隆（キリタニ ミツタカ）
キムラ漬物宮崎工業株式会社,2350001005721,食料品・飼料・飲料製造業,〒889-1403宮崎県児湯郡新富町上富田洗ノ元8935,0983331211（0983-33-1211）,10000（千円）,木村　昭彦（キムラ アキヒコ）
安井株式会社,2350001006199,その他の製造業,〒889-0603宮崎県東臼杵郡門川町加草2725,0982637111（0982-63-7111）,95000（千円）,代表取締役社長／松田　哲（マツタ サトシ）
株式会社日之出工業,2350001006273,木材・木製品製造業（家具を除く）,〒883-0021宮崎県日向市財光寺1391,0982544761（0982-54-4761）,10000（千円）,坂井　敬幸（サカイ タカユキ）
株式会社三弘ファーム,2350001006521,食料品・飼料・飲料製造業,〒889-1111宮崎県日向市美々津町902,0982580457（0982-58-0457）,1000（千円）,橋口　サヨ子（ハシグチ サヨコ）
内山産業株式会社,2350001006653,木材・木製品製造業（家具を除く）,〒889-0513宮崎県延岡市土々呂町6-1638-3,0982370171（0982-37-0171）,10000（千円）,内山　昌惠（ウチヤマ マサエ）
清本キニー株式会社,2350001006703,一般機械器具製造業,〒889-0513宮崎県延岡市土々呂町6-1633,0982241111（0982-24-1111）,30000（千円）,清本　邦夫（キヨモト クニオ）
久米産業株式会社,2350001006736,木材・木製品製造業（家具を除く）,〒882-0061宮崎県延岡市小峰町7707-1,0982390823（0982-39-0823）,10000（千円）,久米　隆志（クメ タカユキ）
株式会社清水製作所延岡,2350001007131,金属製品製造業,〒882-0024宮崎県延岡市大武町39-17,0982356495（0982-35-6495）,10000（千円）,西田　初司（ニシダ ハツシ）
北方インフラテック株式会社,2350001007148,窯業・土石製品製造業,〒882-0104宮崎県延岡市北方町角田丑1042,0982285441（0982-28-5441）,20000（千円）,松崎　秀雄（マツザキ ヒデオ）
株式会社ＦＫグリーン,2350001007643,その他の製造業,〒889-1401宮崎県児湯郡新富町日置1552-4,0983215171（0983-21-5171）,15000（千円）,門脇　文雄（カドワキ フミオ）
株式会社一實,2350001007734,その他の製造業,〒889-1602宮崎県宮崎市清武町今泉甲2883-4,0985714431（0985-71-4431）,3000（千円）,長倉　一寛（ナガクラ カズヒロ）
株式会社きりしまベーカリー,2350001007949,食料品・飼料・飲料製造業,〒885-0004宮崎県都城市都北町7583,0986382300（0986-38-2300）,10000（千円）,丸田　勝也（マルタ カツヤ）
外山木材株式会社,2350001008146,木材・木製品製造業（家具を除く）,〒885-0074宮崎県都城市甲斐元町6-2,0986220176（0986-22-0176）,35500（千円）,代表取締役社長／外山　正志（トヤマ マサシ）
都城生コン株式会社,2350001008377,窯業・土石製品製造業,〒885-0005宮崎県都城市神之山町1788,0986380005（0986-38-0005）,20000（千円）,田中　篤（タナカ アツシ）
ヤマワ木材株式会社,2350001008427,木材・木製品製造業（家具を除く）,〒885-0004宮崎県都城市都北町3533,0986382345（0986-38-2345）,30000（千円）,若松　泰裕（ワカマツ ヤスヒロ）
日進パレット株式会社,2350001008476,金属製品製造業,〒889-1914宮崎県北諸県郡三股町蓼池4486,0986528018（0986-52-8018）,10000（千円）,代表取締役社長／横山　治樹（ヨコヤマ ハルキ）
ＷＭＣ株式会社,2350001008583,食料品・飼料・飲料製造業,〒889-4601宮崎県都城市山田町山田5068-6,0986642567（0986-64-2567）,10000（千円）,安藤　正気（アンドウ セイキ）
南國興産株式会社,2350001008724,食料品・飼料・飲料製造業,〒885-1311宮崎県都城市高城町有水1941,0986531041（0986-53-1041）,90000（千円）,代表取締役社長／弓削　昭男（ユゲ アキオ）
丸山生コンクリート工業株式会社,2350001009508,窯業・土石製品製造業,〒887-0024宮崎県日南市西弁分3-3-2,0987234185（0987-23-4185）,14000（千円）,代表取締役社長／丸山　松雄（マルヤマ マツオ）
株式会社日南家具工芸社,2350001009532,木材・木製品製造業（家具を除く）,〒887-0023宮崎県日南市隈谷甲1410-2,0987271711（0987-27-1711）,10000（千円）,池田　誠宏（イケダ マサヒロ）
大谷開発株式会社,2350001009813,一般機械器具製造業,〒886-0006宮崎県小林市北西方928-5,0984240779（0984-24-0779）,50000（千円）,谷川　大市（タニガワ タイチ）
遠目塚木材工業株式会社,2350001010093,木材・木製品製造業（家具を除く）,〒889-4301宮崎県えびの市原田786-1,0984330905（0984-33-0905）,10000（千円）,遠目塚　正員（トオメヅカ マサカズ）
株式会社栄配送サービス,2350001010812,その他の製造業,〒889-1901宮崎県北諸県郡三股町樺山4672-173,0986521800（0986-52-1800）,7000（千円）,宮本　直美（ミヤモト ナオミ）
株式会社海鮮,2350001011091,食料品・飼料・飲料製造業,〒880-0834宮崎県宮崎市新別府町前浜1401-198,0985264506（0985-26-4506）,3000（千円）,川端　モモヨ（カワバタ モモヨ）
株式会社バイオ技術研究所,2350001011109,食料品・飼料・飲料製造業,〒880-2211宮崎県宮崎市高岡町花見821-1,0985648517（0985-64-8517）,7000（千円）,矢野　文昭（ヤノ フミアキ）
宮崎プラント工業株式会社,2350001011397,金属製品製造業,〒889-0621宮崎県東臼杵郡門川町東栄町4-1-16,0982636776（0982-63-6776）,50（千円）,稲田　純一（イナダ ジユンイチ）
株式会社ＦＲＥＥＰＯＷＥＲ,2350001011554,輸送用機械器具製造業,〒880-0841宮崎県宮崎市吉村町曽師前甲3172-2,0985321362（0985-32-1362）,9000（千円）,濱元　陽一郎（ハマモト ヨウイチロウ）
西臼杵共同生コン株式会社,2350001011570,窯業・土石製品製造業,〒882-0301宮崎県西臼杵郡日之影町七折12304-5,0982737611（0982-73-7611）,2000（千円）,造隼　勇治（ミハヤ ユウジ）
株式会社高千穂,2350001015943,窯業・土石製品製造業,〒880-0001宮崎県宮崎市橘通西5-1-23,0985241578（0985-24-1578）,13000（千円）,矢野　富士子（ヤノ フジコ）
有限会社文化印刷,2350002003939,出版・印刷・同関連産業,〒880-0014宮崎県宮崎市鶴島2-4-25文化ビル1階,0985782800（0985-78-2800）,3000（千円）,鰕原　誠（エビハラ マコト）
有限会社渡辺自動車内張工業所,2350002005381,輸送用機械器具製造業,〒880-0813宮崎県宮崎市丸島町1-8,0985226385（0985-22-6385）,3000（千円）,清水　吉義（シミズ キチヨシ）
有限会社高山食品,2350002009770,食料品・飼料・飲料製造業,〒889-1201宮崎県児湯郡都農町川北4761-2,0983250168（0983-25-0168）,3000（千円）,高山　正志（タカヤマ マサシ）
株式会社エミオテクノロジー,2350002010431,電気機械器具製造業,〒883-0067宮崎県日向市亀崎東1-34,0982561436（0982-56-1436）,10000（千円）,石田　恭一（イシダ キヨウイチ）
河源林産有限会社,2350002010497,木材・木製品製造業（家具を除く）,〒883-0062宮崎県日向市日知屋16728,0982524013（0982-52-4013）,5000（千円）,河野　稔（カワノ ミノル）
有限会社竹内木材,2350002010720,木材・木製品製造業（家具を除く）,〒883-0062宮崎県日向市日知屋16629,0982522008（0982-52-2008）,3000（千円）,竹内　俊一郎（タケウチ シユンイチロウ）
有限会社入郷ユニコン,2350002011322,窯業・土石製品製造業,〒883-1101宮崎県東臼杵郡美郷町西郷田代1203,0982662126（0982-66-2126）,30000（千円）,和田　繁秋（ワダ シゲアキ）
有限会社諸塚共同ナマコン,2350002011363,窯業・土石製品製造業,〒883-1301宮崎県東臼杵郡諸塚村家代4336-9,0982650011（0982-65-0011）,6000（千円）,金丸　正治（カネマル マサハル）
有限会社秋津クリエイト,2350002011710,電気機械器具製造業,〒889-0513宮崎県延岡市土々呂町2-674-6,0982370488（0982-37-0488）,3000（千円）,上村　信好（カミムラ ノブヨシ）
有限会社宇和田海産,2350002011776,食料品・飼料・飲料製造業,〒882-0096宮崎県延岡市島浦町388-118,0982430802（0982-43-0802）,5000（千円）,宇和田　和正（ウワダ カズマサ）
川越工業有限会社,2350002011917,パルプ・紙・紙加工品製造業,〒882-0124宮崎県延岡市北方町曽木子422-1,0982285028（0982-28-5028）,3000（千円）,川越　マツ子（カワゴエ マツコ）
有限会社財部とうふ店,2350002014399,食料品・飼料・飲料製造業,〒885-0016宮崎県都城市早水町31-3,0986232422（0986-23-2422）,5000（千円）,財部　正彦（タカラベ マサヒコ）
有限会社西田文栄堂,2350002014630,出版・印刷・同関連産業,〒885-0016宮崎県都城市早水町9-2-1,0986224418（0986-22-4418）,3000（千円）,西田　憲一（ニシダ ケンイチ）
有限会社ワールドテクノ工業,2350002016049,金属製品製造業,〒885-1204宮崎県都城市高城町桜木1357-1,0986583711（0986-58-3711）,3000（千円）,宮之原　博（ミヤノハラ ヒロシ）
有限会社安藤水産,2350002016437,食料品・飼料・飲料製造業,〒889-3141宮崎県日南市大堂津4-5-1,0987270020（0987-27-0020）,3000（千円）,安藤　正典（アンドウ マサノリ）
日新木材工業有限会社,2350002016759,木材・木製品製造業（家具を除く）,〒889-2403宮崎県日南市北郷町北河内7972,0987561147（0987-56-1147）,3000（千円）,杉本　幸三（スギモト コウゾウ）
有限会社共和木材社,2350002016981,木材・木製品製造業（家具を除く）,〒889-2402宮崎県日南市北郷町郷之原乙642,0987552008（0987-55-2008）,5400（千円）,高妻　和男（コウヅマ カズオ）
高橋石材興業有限会社,2350002016998,窯業・土石製品製造業,〒889-2401宮崎県日南市北郷町大藤甲2777,0987552296（0987-55-2296）,6000（千円）,高橋　正直（タカハシ マサナオ）
有限会社ニエダ工業,2350002017006,金属製品製造業,〒889-2402宮崎県日南市北郷町郷之原甲1099,0987217045（0987-21-7045）,3000（千円）,贄田　之康（ニエダ ユキヤス）
有限会社共営商會,2350002017377,木材・木製品製造業（家具を除く）,〒888-0012宮崎県串間市西浜2-7247-53,0987721000（0987-72-1000）,10000（千円）,鎌田　英徳（カマタ ヒデノリ）
玉味製菓有限会社,2350002017468,食料品・飼料・飲料製造業,〒888-0001宮崎県串間市西方5514,0987726331（0987-72-6331）,3000（千円）,海江田　暁（カイエダ サトル）
有限会社津口製材所,2350002017906,木材・木製品製造業（家具を除く）,〒886-0004宮崎県小林市細野4333,0984222049（0984-22-2049）,5000（千円）,津口　辰男（ツグチ タツオ）
有限会社荒殿興業,2350002018144,窯業・土石製品製造業,〒889-4412宮崎県西諸県郡高原町西麓895-1,0984421339（0984-42-1339）,3000（千円）,鳥丸　隆則（トリマル タカノリ）
合資会社山口商店,2350003000159,食料品・飼料・飲料製造業,〒880-0001宮崎県宮崎市橘通西2-2-10,0985272010（0985-27-2010）,"",山口　賢一郎（ヤマグチ ケンイチロウ）
三谷木材産業株式会社,2350003000695,木材・木製品製造業（家具を除く）,〒881-0023宮崎県西都市調殿1055-6,0983430128（0983-43-0128）,11250（千円）,三谷　州平（ミタニ シユウヘイ）
合資会社小田製麺所,2350003000877,食料品・飼料・飲料製造業,〒883-0024宮崎県日向市財光寺往還町69,0982542819（0982-54-2819）,"",小田　忠士（オダ タダシ）
東九州プレカット事業協同組合,2350005002426,木材・木製品製造業（家具を除く）,〒883-0062宮崎県日向市日知屋5514-18,0982538808（0982-53-8808）,10000（千円）,駒田　勤（コマダ ツトム）
延岡製材協同組合,2350005002797,木材・木製品製造業（家具を除く）,〒882-0061宮崎県延岡市小峰町7708,0982380881（0982-38-0881）,10000（千円）,久米　隆志（クメ タカユキ）
都城地区プレカット事業協同組合,2350005003639,木材・木製品製造業（家具を除く）,〒885-1105宮崎県都城市丸谷町4708-1,0986360755（0986-36-0755）,60000（千円）,代表理事長／木脇　章太郎（キワキ シヨウタロウ）
北一株式会社,3350001000440,出版・印刷・同関連産業,〒880-0903宮崎県宮崎市太田3-1-31,0985515100（0985-51-5100）,20000（千円）,代表取締役社長／松山　芳久（マツヤマ ヨシヒサ）
株式会社白馬,3350001001364,その他の製造業,〒880-0835宮崎県宮崎市阿波岐原町前浜4276-72,0985281193（0985-28-1193）,10000（千円）,児玉　頼政（コダマ ヨリマサ）
宮崎くみあいチキンフーズ株式会社,3350001001744,食料品・飼料・飲料製造業,〒880-0036宮崎県宮崎市花ケ島町鴨の丸829-1,0985312348（0985-31-2348）,280000（千円）,代表取締役社長／瀧川　裕康（タキガワ ヒロヤス）
株式会社宮崎総合スポーツ,3350001001760,その他の製造業,〒880-0912宮崎県宮崎市赤江1242-5,0985642280（0985-64-2280）,10000（千円）,松下　和則（マツシタ カズノリ）
九州中川ヒューム管工業株式会社,3350001004020,窯業・土石製品製造業,〒880-0211宮崎県宮崎市佐土原町下田島20048,0985731511（0985-73-1511）,100000（千円）,代表取締役社長／酒井　久典（サカイ ヒサノリ）
株式会社ホンダロック,3350001004086,輸送用機械器具製造業,〒880-0212宮崎県宮崎市佐土原町下那珂和田山3700,0985731211（0985-73-1211）,2150430（千円）,代表取締役社長／茂櫛　敏幸（モグシ トシユキ）
大平シャツ株式会社,3350001004128,衣服・その他の繊維製品製造業,〒880-1113宮崎県東諸県郡国富町木脇275,0985753351（0985-75-3351）,10000（千円）,大平　雅章（オオヒラ マサアキ）
赤江機械工業株式会社,3350001004193,一般機械器具製造業,〒880-1301宮崎県東諸県郡綾町入野4897-1,0985773000（0985-77-3000）,50000（千円）,代表取締役社長／毛利　武雄（モウリ タケオ）
株式会社イーテック,3350001004367,電気機械器具製造業,〒880-0303宮崎県宮崎市佐土原町東上那珂11954-3,0985743895（0985-74-3895）,10000（千円）,津曲　洋一（ツマガリ ヨウイチ）
株式会社デイリーマーム,3350001005051,食料品・飼料・飲料製造業,〒880-0036宮崎県宮崎市花ケ島町観音免890-1,0985656655（0985-65-6655）,11000（千円）,和田　優（ワダ マサル）
南九州有機産業株式会社,3350001005679,食料品・飼料・飲料製造業,〒889-1201宮崎県児湯郡都農町川北水洗8496,0983253366（0983-25-3366）,30000（千円）,岸　小三郎（キシ コサブロウ）
株式会社シンコー精機,3350001005786,ゴム製品製造業,〒889-1401宮崎県児湯郡新富町日置2032-15,0983333033（0983-33-3033）,60000（千円）,鈴木　信太郎（スズキ シンタロウ）
