会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
長野興農株式会社,1100001002257,食料品・飼料・飲料製造業,〒381-2206長野県長野市青木島町綱島765-2,0262281236（026-228-1236）,300000（千円）,代表取締役／塩入　敏夫（シオイリ トシオ）
長野ダンボール株式会社,1100001002447,パルプ・紙・紙加工品製造業,〒380-0912長野県長野市稲葉日詰沖1860-1,0262212150（026-221-2150）,30000（千円）,代表取締役社長／山口　幸代（ヤマグチ サチヨ）
長崎製本株式会社,1100001002562,出版・印刷・同関連産業,〒381-0037長野県長野市西和田1-32-3,0262431683（026-243-1683）,15000（千円）,長崎　基能（ナガサキ モトヨシ）
長野日本無線マニュファクチャリング株式会社,1100001002587,電気機械器具製造業,〒381-2211長野県長野市稲里町下氷鉋1163,0262851210（026-285-1210）,90000（千円）,篠原　和郎（シノハラ カズロウ）
不二越機械工業株式会社,1100001002967,一般機械器具製造業,〒381-1233長野県長野市松代町清野1650,0262612000（026-261-2000）,60000（千円）,代表取締役社長／市川　浩一郎（イチカワ コウイチロウ）
株式会社紅屋青木煙火店,1100001003098,その他の製造業,〒380-0941長野県長野市安茂里1075,0262260321（026-226-0321）,10000（千円）,青木　昭夫（アオキ アキオ）
鬼灯書籍株式会社,1100001003123,出版・印刷・同関連産業,〒381-0012長野県長野市柳原2133-5,0262440235（026-244-0235）,10000（千円）,木戸　浩（キド ヒロシ）
株式会社ロード・エンジニアリング,1100001003809,一般機械器具製造業,〒381-0024長野県長野市南長池村東462-4,0262396550（026-239-6550）,10000（千円）,岡田　美智子（オカダ ミチコ）
中島工業株式会社,1100001003858,金属製品製造業,〒381-2226長野県長野市川中島町今井1535,0262844323（026-284-4323）,12000（千円）,上倉　貴志（カミクラ タカシ）
株式会社日美印刷,1100001004550,出版・印刷・同関連産業,〒381-0026長野県長野市松岡2-6-36,0262226900（026-222-6900）,10000（千円）,代表取締役社長／今村　康富（イマムラ ヤストミ）
株式会社アイテクノ矢嶋,1100001004674,家具・装備品製造業,〒381-0085長野県長野市上野1-35,0262961125（026-296-1125）,100000（千円）,代表取締役社長／表　裕明（オモテ ヒロアキ）
株式会社小沼技研,1100001004848,電気機械器具製造業,〒381-2225長野県長野市篠ノ井岡田462-6,0262932828（026-293-2828）,10000（千円）,小沼　良雄（オヌマ ヨシオ）
佐藤印刷株式会社,1100001005524,出版・印刷・同関連産業,〒382-0077長野県須坂市須坂1321,0262450112（026-245-0112）,20000（千円）,佐藤　潔英（サトウ キヨヒデ）
須坂食品工業株式会社,1100001005598,食料品・飼料・飲料製造業,〒382-0055長野県須坂市中島899,0262483829（026-248-3829）,20000（千円）,宮下　繁明（ミヤシタ シゲアキ）
株式会社関谷製作所,1100001005607,金属製品製造業,〒382-0033長野県須坂市亀倉29,0262452513（026-245-2513）,35000（千円）,代表取締役社長／祢津　武（ネツ タケシ）
東亜電機株式会社,1100001005656,電気機械器具製造業,〒382-0034長野県須坂市仁礼482,0262461848（026-246-1848）,10000（千円）,丸山　英利（マルヤマ ヒデトシ）
プラス工業株式会社,1100001005706,その他の製造業,〒382-0065長野県須坂市相之島1354-1,0262455121（026-245-5121）,10000（千円）,古谷　秀夫（フルヤ ヒデオ）
株式会社マルヤマキャンバス,1100001005722,衣服・その他の繊維製品製造業,〒382-0013長野県須坂市須坂1607,0262450856（026-245-0856）,10000（千円）,代表取締役社長／丸山　広（マルヤマ ヒロシ）
株式会社丸山製作所,1100001005730,電気機械器具製造業,〒382-0062長野県須坂市小島1359,0262468539（026-246-8539）,10000（千円）,丸山　裕治（マルヤマ ユウジ）
小布施ワイナリー株式会社,1100001005788,食料品・飼料・飲料製造業,〒381-0207長野県上高井郡小布施町押羽571,0262472050（026-247-2050）,10000（千円）,曽我　彰彦（ソガ アキヒコ）
株式会社カナイ製作所,1100001005796,その他の製造業,〒381-0211長野県上高井郡小布施町雁田1258-2,0262473149（026-247-3149）,10000（千円）,金井　功（カナイ イサオ）
株式会社栗庵風味堂,1100001005805,食料品・飼料・飲料製造業,〒381-0201長野県上高井郡小布施町小布施414,0262472145（026-247-2145）,10000（千円）,大窪　経之（オオクボ ツネユキ）
株式会社システムアプリケーション,1100001005821,一般機械器具製造業,〒381-0201長野県上高井郡小布施町小布施1181-1,0262473523（026-247-3523）,10000（千円）,代表取締役社長／須山　秀男（スヤマ ヒデオ）
株式会社永井工業所,1100001005838,その他の製造業,〒381-0211長野県上高井郡小布施町雁田438,0262472521（026-247-2521）,10000（千円）,永井　賢一（ナガイ ケンイチ）
株式会社米子製作所,1100001005862,その他の製造業,〒382-0837長野県上高井郡高山村高井堀ノ内109,0262459020（026-245-9020）,10000（千円）,坂口　愛（サカグチ アキ）
Ｓ＆Ｓコンポーネンツ株式会社,1100001005953,電気機械器具製造業,〒382-0012長野県須坂市日滝3500-8,0262512620（026-251-2620）,80000（千円）,代表取締役社長／櫻井　範夫（サクライ ノリオ）
アップル医療機器株式会社,1100001006092,精密機械・医療機械器具製造業,〒387-0001長野県千曲市雨宮2351-1,0262727500（026-272-7500）,10000（千円）,花岡　滋（ハナオカ シゲル）
株式会社コック・フーズ,1100001006134,食料品・飼料・飲料製造業,〒387-0007長野県千曲市屋代松ヶ崎1269,0262723342（026-272-3342）,90000（千円）,代表取締役社長／宮坂　正晴（ミヤサカ マサハル）
株式会社クリエート,1100001006290,電気機械器具製造業,〒389-0803長野県千曲市千本柳391-5,0262765635（026-276-5635）,10000（千円）,小松　教三（コマツ キヨウゾウ）
千曲パッケージ株式会社,1100001006324,パルプ・紙・紙加工品製造業,〒389-0805長野県千曲市上徳間2221,0262761809（026-276-1809）,10000（千円）,代表取締役社長／高田　恭次（タカダ キヨウジ）
株式会社千曲精工,1100001006357,金属製品製造業,〒387-0015長野県千曲市鋳物師屋654-1,0262738588（026-273-8588）,10000（千円）,代表取締役社長／大日方　秀貴（オビナタ ヒデキ）
株式会社シミズテクノ,1100001006596,金属製品製造業,〒382-0044長野県須坂市八町1892-4,0262450739（026-245-0739）,10000（千円）,代表取締役社長／清水　万州男（シミズ マスオ）
株式会社ケンシン工作,1100001007132,輸送用機械器具製造業,〒384-0304長野県佐久市北川525-41,0267823485（0267-82-3485）,10000（千円）,磯部　禎二（イソベ テイジ）
株式会社協和,1100001007198,電気機械器具製造業,〒384-2204長野県佐久市協和6515-1,0267532421（0267-53-2421）,15000（千円）,市川　豪（イチカワ タケシ）
スピードファム長野株式会社,1100001007223,一般機械器具製造業,〒385-0035長野県佐久市瀬戸553-12,0267671333（0267-67-1333）,98600（千円）,代表取締役社長／小林　憲史（コバヤシ ノリフミ）
株式会社タク技研,1100001007314,金属製品製造業,〒385-0054長野県佐久市跡部453,0267628898（0267-62-8898）,10000（千円）,茂原　睦男（シゲハラ ムツオ）
株式会社太成食品,1100001007322,食料品・飼料・飲料製造業,〒385-0015長野県佐久市今井111-1,0267633555（0267-63-3555）,10000（千円）,磯貝　秀樹（イソガイ ヒデキ）
信濃石産興業株式会社,1100001007396,窯業・土石製品製造業,〒385-0006長野県佐久市志賀2202-1,0267671595（0267-67-1595）,60000（千円）,瀬在　史男（セザイ フミオ）
株式会社中澤精密,1100001007454,一般機械器具製造業,〒385-0009長野県佐久市小田井1077-20,0267687115（0267-68-7115）,10000（千円）,中澤　義捷（ナカザワ ヨシカツ）
株式会社アサマダンボール,1100001007512,パルプ・紙・紙加工品製造業,〒384-0304長野県佐久市北川530-3,0267829510（0267-82-9510）,10000（千円）,由井　朋晃（ユイ トモアキ）
西軽井沢物産株式会社,1100001007545,食料品・飼料・飲料製造業,〒389-0207長野県北佐久郡御代田町馬瀬口2090,0267322233（0267-32-2233）,12000（千円）,萩原　正貴（ハギワラ マサキ）
株式会社インクス,1100001007611,出版・印刷・同関連産業,〒385-0013長野県佐久市横和449-8,0267686362（0267-68-6362）,10000（千円）,古屋　文男（フルヤ フミオ）
有坂食品株式会社,1100001008130,食料品・飼料・飲料製造業,〒384-1102長野県南佐久郡小海町小海910,0267922314（0267-92-2314）,30000（千円）,有坂　富夫（アリサカ トミオ）
株式会社菊池金型,1100001008163,一般機械器具製造業,〒384-0503長野県南佐久郡佐久穂町海瀬800-1,0267864512（0267-86-4512）,86000（千円）,菊池　和彦（キクチ カズヒコ）
株式会社アイカム,1100001008345,その他の製造業,〒384-0809長野県小諸市滋野甲429-4,0267229390（0267-22-9390）,30000（千円）,代表取締役社長／小林　秋生（コバヤシ アキオ）
株式会社キザキ,1100001008403,その他の製造業,〒384-0061長野県小諸市加増上の平561-2,0267221354（0267-22-1354）,20000（千円）,代表取締役社長／木崎　秀臣（キザキ ヒデミ）
株式会社三方工業,1100001008428,金属製品製造業,〒384-0092長野県小諸市平原城1225-5,0267235054（0267-23-5054）,10000（千円）,黒岩　寛（クロイワ ヒロシ）
佐久産業株式会社,1100001008436,パルプ・紙・紙加工品製造業,〒384-0051長野県小諸市八満1152-1,0267241701（0267-24-1701）,10000（千円）,小山　純（コヤマ アツシ）
株式会社小諸新聞社,1100001008469,出版・印刷・同関連産業,〒384-0808長野県小諸市御影新田2666-6,0267237007（0267-23-7007）,10000（千円）,高木　智彦（タカギ トモヒコ）
株式会社大栄製作所,1100001008510,一般機械器具製造業,〒384-0061長野県小諸市加増868-1,0267227137（0267-22-7137）,10000（千円）,塩川　秀忠（シオカワ ヒデタダ）
長野沖電気株式会社,1100001008551,電気機械器具製造業,〒384-0084長野県小諸市耳取965-1,0267221881（0267-22-1881）,400000（千円）,代表取締役社長／小林　一成（コバヤシ カズナリ）
株式会社ネココーポレーション,1100001008568,輸送用機械器具製造業,〒384-0091長野県小諸市御影新田2454-2,0267238665（0267-23-8665）,10000（千円）,金子　謙二（カネコ ケンジ）
ヨダ印刷サービス株式会社,1100001008650,出版・印刷・同関連産業,〒384-0026長野県小諸市本町2-1-4,0267223330（0267-22-3330）,10000（千円）,代表取締役社長／依田　雅秀（ヨダ マサヒデ）
マイクロコントロールシステムズ株式会社,1100001009087,電気機械器具製造業,〒384-0414長野県佐久市下越143,0267811311（0267-81-1311）,30000（千円）,羽柴　壮一（ハシバ ソウイチ）
株式会社シナノ生コン,1100001009178,窯業・土石製品製造業,〒385-0053長野県佐久市野沢94-1,0267622345（0267-62-2345）,15000（千円）,小林　正夫（コバヤシ マサオ）
株式会社キャスト,1100001009681,"鉄鋼業,非鉄金属製造業",〒386-0027長野県上田市常磐城2381-32,0268232311（0268-23-2311）,90000（千円）,是松　孝典（コレマツ タカノリ）
神谷プラスチック工業株式会社,1100001009707,その他の製造業,〒386-0003長野県上田市上野67,0268221848（0268-22-1848）,10000（千円）,神谷　政雄（カミヤ マサオ）
株式会社グリーン精工,1100001009756,金属製品製造業,〒386-1542長野県上田市下室賀1870,0268313322（0268-31-3322）,10000（千円）,代表取締役社長／堀内　智明（ホリウチ トモアキ）
株式会社信濃路うさぎや,1100001009797,食料品・飼料・飲料製造業,〒386-0016長野県上田市国分1-1-2,0268222584（0268-22-2584）,10000（千円）,萩原　政彦（ハギワラ マサヒコ）
信越電線株式会社,1100001009806,"鉄鋼業,非鉄金属製造業",〒386-2201長野県上田市真田町長5674,0268722933（0268-72-2933）,60000（千円）,代表取締役社長／笠原　康平（カサハラ コウヘイ）
信越明星株式会社,1100001009847,食料品・飼料・飲料製造業,〒386-0041長野県上田市秋和942,0268225252（0268-22-5252）,30000（千円）,代表取締役社長／大谷　昌史（オオタニ マサフミ）
株式会社千曲ライト,1100001009954,その他の製造業,〒386-0013長野県上田市中央東2-9,0268221456（0268-22-1456）,15000（千円）,代表取締役社長／宮原　宏一（ミヤハラ コウイチ）
株式会社中信工業,1100001009962,一般機械器具製造業,〒386-0412長野県上田市御嶽堂2515-7,0268757733（0268-75-7733）,10000（千円）,代表取締役社長／中沢　哲也（ナカザワ テツヤ）
株式会社ホシバ,1100001010177,金属製品製造業,〒386-1213長野県上田市古安曽2248-13,0268386596（0268-38-6596）,10000（千円）,代表取締役会長／干場　雅志（ホシバ マサシ）
カクイチ建材工業株式会社,1100001010730,金属製品製造業,〒389-0514長野県東御市加沢778,0268620777（0268-62-0777）,90000（千円）,代表取締役／田中　離有（タナカ リウ）
東部サッシ工業株式会社,1100001010821,金属製品製造業,〒389-0512長野県東御市滋野乙4451-3,0268621259（0268-62-1259）,30000（千円）,代表取締役社長／齋藤　修（サイトウ オサム）
エコシンフォニー株式会社,1100001010929,化学工業,〒386-0018長野県上田市常田3-15-1信州大学繊維学部内AREC14号,0268235833（0268-23-5833）,10000（千円）,南沢　茂（ミナミサワ シゲル）
株式会社柳原製作所,1100001011118,一般機械器具製造業,〒386-0413長野県上田市東内2170,0268422461（0268-42-2461）,90000（千円）,代表取締役社長／柳原　幸生（ヤナギハラ ユキオ）
株式会社綿谷製作所,1100001011142,一般機械器具製造業,〒386-0404長野県上田市上丸子1082,0268423114（0268-42-3114）,24000（千円）,代表取締役社長／綿谷　憲一（ワタヤ ケンイチ）
株式会社アイスリー,1100001011241,輸送用機械器具製造業,〒386-2203長野県上田市真田町傍陽8057-2,0268615140（0268-61-5140）,3000（千円）,三井　健一（ミツイ ケンイチ）
株式会社カヤマ,1100001011472,一般機械器具製造業,〒389-0601長野県埴科郡坂城町坂城4487-1,0268822439（0268-82-2439）,20000（千円）,小宮山　俊夫（コミヤマ トシオ）
小林樹脂工業株式会社,1100001011480,その他の製造業,〒389-0601長野県埴科郡坂城町坂城1125,0268822133（0268-82-2133）,30000（千円）,小林　孝（コバヤシ タカシ）
昭和樹脂工業株式会社,1100001011489,その他の製造業,〒389-0601長野県埴科郡坂城町坂城9444,0268822417（0268-82-2417）,20000（千円）,代表取締役社長／鈴木　雅視（スズキ マサシ）
日精樹脂工業株式会社,1100001011530,一般機械器具製造業,〒389-0603長野県埴科郡坂城町南条2110,0268823000（0268-82-3000）,5362500（千円）,代表取締役社長／依田　穂積（ヨダ ホヅミ）
株式会社高松製作所,1100001011596,一般機械器具製造業,〒389-0605長野県埴科郡坂城町上平小網2400-1,0268823029（0268-82-3029）,5000（千円）,代表取締役社長／高松　英一（タカマツ エイイチ）
株式会社アオヤギ印刷,1100001011638,出版・印刷・同関連産業,〒386-0002長野県上田市住吉558-11,0268235588（0268-23-5588）,10000（千円）,青柳　貴彦（アオヤギ タカヒコ）
株式会社イー・エム・エス,1100001011761,電気機械器具製造業,〒386-1544長野県上田市仁古田1222-2,0268311303（0268-31-1303）,10000（千円）,池田　茂三（イケダ シゲミ）
株式会社信越シール,1100001012058,出版・印刷・同関連産業,〒383-0061長野県中野市壁田296-3,0269240155（0269-24-0155）,12000（千円）,倉田　隆志（クラタ タカシ）
第三化工株式会社,1100001012082,その他の製造業,〒383-0042長野県中野市西条583,0269241212（0269-24-1212）,25600（千円）,代表取締役社長／苅和　秀三（カリワ シユウゾウ）
田中技研工業株式会社,1100001012090,一般機械器具製造業,〒383-0046長野県中野市片塩345,0269223415（0269-22-3415）,10000（千円）,田中　芳文（タナカ ヨシフミ）
株式会社北信タイムス,1100001012149,出版・印刷・同関連産業,〒383-0022長野県中野市中央3-2-8,0269222369（0269-22-2369）,10000（千円）,苅和　孝（カリワ タカシ）
飯山精器株式会社,1100001012322,一般機械器具製造業,〒383-0053長野県中野市草間1162-15,0269267851（0269-26-7851）,12000（千円）,代表取締役社長／寺坂　唯史（テラサカ タダシ）
日本プラマグ株式会社,1100001012339,電気機械器具製造業,〒389-2104長野県中野市永江2248-1,0269382771（0269-38-2771）,20500（千円）,村田　聡寿（ムラタ アキヒサ）
城下・Ｅ・サービス株式会社,1100001012603,一般機械器具製造業,〒382-0034長野県須坂市仁礼2733,0262458820（026-245-8820）,3000（千円）,田中　勝（タナカ マサル）
キッセイ薬品工業株式会社,1100001012982,化学工業,〒399-0002長野県松本市芳野19-48,0263259081（0263-25-9081）,24356000（千円）,代表取締役社長／両角　正樹（モロズミ マサキ）
軌陸車テック株式会社,1100001013015,輸送用機械器具製造業,〒399-0033長野県松本市笹賀5652-87,0263505156（0263-50-5156）,70000（千円）,矢倉　義雄（ヤクラ ヨシオ）
株式会社信州蜂蜜本舗,1100001013238,食料品・飼料・飲料製造業,〒390-0811長野県松本市中央1-8-6,0263322608（0263-32-2608）,10000（千円）,深沢　政幸（フカザワ マサユキ）
株式会社信栄,1100001013254,食料品・飼料・飲料製造業,〒390-0825長野県松本市並柳4-1-37,0263266261（0263-26-6261）,10000（千円）,代表取締役社長／神倉　藤男（カミクラ フジオ）
大信州酒造株式会社,1100001013452,食料品・飼料・飲料製造業,〒390-0852長野県松本市島立2380,0263470895（0263-47-0895）,40000（千円）,代表取締役社長／田中　隆一（タナカ リユウイチ）
株式会社ナガノトマト,1100001013725,食料品・飼料・飲料製造業,〒399-0036長野県松本市村井町南3-15-37,0263582288（0263-58-2288）,100000（千円）,代表取締役社長／井垣　孝夫（イガキ タカオ）
藤原印刷株式会社,1100001013980,出版・印刷・同関連産業,〒390-0865長野県松本市新橋7-21,0263335092（0263-33-5092）,50000（千円）,代表取締役社長／藤原　愛子（フジハラ アイコ）
株式会社松本微生物研究所,1100001014120,その他の製造業,〒390-1241長野県松本市新村2904,0263472078（0263-47-2078）,77000（千円）,代表取締役社長／牧　孝昭（マキ タカアキ）
丸正製パン株式会社,1100001014194,食料品・飼料・飲料製造業,〒390-0875長野県松本市城西2-1-26,0263321033（0263-32-1033）,14400（千円）,代表取締役社長／百瀬　靖夫（モモセ ヤスオ）
株式会社エヌ・ティー・エス,1100001014509,輸送用機械器具製造業,〒390-1401長野県松本市波田4986-1,0263886891（0263-88-6891）,8000（千円）,萩原　直忠（ハギワラ ナオタダ）
株式会社アカダプレーティング,1100001014632,金属製品製造業,〒390-1243長野県松本市神林7107-56,0263477005（0263-47-7005）,10000（千円）,赤田　正樹（アカダ マサキ）
株式会社シナノ,1100001015184,精密機械・医療機械器具製造業,〒399-8205長野県安曇野市豊科5222-1,0263721845（0263-72-1845）,10000（千円）,手塚　宏孝（テヅカ ヒロタカ）
株式会社ハーモニック・エイディ,1100001015267,一般機械器具製造業,〒399-8205長野県安曇野市豊科4034,0263716330（0263-71-6330）,10000（千円）,代表取締役社長／谷岡　良弘（タニオカ ヨシヒロ）
株式会社穂高製作所,1100001015300,金属製品製造業,〒399-8303長野県安曇野市穂高2658,0263822460（0263-82-2460）,97000（千円）,代表取締役社長／井澤　厚（イザワ アツミ）
三協精密株式会社,1100001015382,精密機械・医療機械器具製造業,〒399-7103長野県安曇野市明科光582,0263622294（0263-62-2294）,50000（千円）,代表取締役社長／上條　和徳（カミジヨウ カズノリ）
中川化成工業株式会社,1100001015432,その他の製造業,〒399-7411長野県松本市中川1053,0263642378（0263-64-2378）,30000（千円）,代表取締役社長／甕　勉（モタイ ツトム）
株式会社シンセイ,1100001015622,その他の製造業,〒399-6461長野県塩尻市宗賀日出塩5683,0263530923（0263-53-0923）,80000（千円）,代表取締役社長／田中　卓也（タナカ タクヤ）
長野喜楽鉱業株式会社,1100001015721,石油製品・石炭製品製造業,〒399-0701長野県塩尻市広丘吉田2902-3,0263860891（0263-86-0891）,15000（千円）,代表取締役社長／小宮山　茂幸（コミヤマ シゲユキ）
山清酒造株式会社,1100001016091,食料品・飼料・飲料製造業,〒399-7601長野県東筑摩郡筑北村坂北1720,0263662011（0263-66-2011）,2000（千円）,山崎　琢之進（ヤマザキ タクノシン）
洗馬精密工業株式会社,1100001016232,一般機械器具製造業,〒399-6462長野県塩尻市洗馬2818,0263522239（0263-52-2239）,10000（千円）,遠藤　洋一（エンドウ ヨウイチ）
株式会社百瀬木材,1100001016389,木材・木製品製造業（家具を除く）,〒399-0033長野県松本市笹賀1585-1,0263582425（0263-58-2425）,10000（千円）,百瀬　康弘（モモセ ヤスヒロ）
株式会社プリントショップ・ミネ,1100001016414,出版・印刷・同関連産業,〒390-0862長野県松本市宮渕1-1-5-1,0263351681（0263-35-1681）,3000（千円）,長嶺　博（ナガミネ ヒロシ）
株式会社浦島食品,1100001016455,食料品・飼料・飲料製造業,〒390-1701長野県松本市梓川倭3112-6,0263782688（0263-78-2688）,10000（千円）,代表取締役社長／関　芳久（セキ ヨシヒサ）
株式会社安曇野ヤマダテクニカル,1100001016587,電気機械器具製造業,〒399-8306長野県安曇野市穂高有明39-1,0263834138（0263-83-4138）,10000（千円）,山田　とみ子（ヤマダ トミコ）
田中技研株式会社,1100001016637,電気機械器具製造業,〒399-8212長野県安曇野市堀金三田2232-1,0263726736（0263-72-6736）,3000（千円）,田中　浩（タナカ ヒロシ）
株式会社荻窪金型製作所,1100001017164,一般機械器具製造業,〒399-8601長野県北安曇郡池田町池田90,0261622191（0261-62-2191）,20000（千円）,代表取締役社長／荻窪　文博（オギクボ フミヒロ）
高瀬木材株式会社,1100001017288,木材・木製品製造業（家具を除く）,〒398-0002長野県大町市大町2828,0261222238（0261-22-2238）,10000（千円）,北沢　一彦（キタザワ カズヒコ）
株式会社つばくろ電機,1100001017593,電気機械器具製造業,〒399-8501長野県北安曇郡松川村5794-296,0261622510（0261-62-2510）,10000（千円）,代表取締役社長／白澤　祐二（シラサワ ユウジ）
株式会社コロナ技研,1100001017684,一般機械器具製造業,〒399-8501長野県北安曇郡松川村東川原5721-611,0261622434（0261-62-2434）,11000（千円）,福田　鎮八（フクダ シズハチ）
木曾精機株式会社,1100001017750,一般機械器具製造業,〒397-0001長野県木曽郡木曽町福島1866,0264232136（0264-23-2136）,60000（千円）,代表取締役社長／下澤　孝洋（シモサワ タカヒロ）
木曽路ビール株式会社,1100001017767,食料品・飼料・飲料製造業,〒399-5302長野県木曽郡南木曽町吾妻2278,0264581126（0264-58-1126）,30000（千円）,中村　典之（ナカムラ ノリユキ）
七笑酒造株式会社,1100001017809,食料品・飼料・飲料製造業,〒397-0001長野県木曽郡木曽町福島5135,0264222073（0264-22-2073）,50000（千円）,川合　潤吾（カワイ ジユンゴ）
南木曽木材産業株式会社,1100001017817,木材・木製品製造業（家具を除く）,〒399-5302長野県木曽郡南木曽町吾妻1187,0264573044（0264-57-3044）,38000（千円）,柴原　薫（シバハラ カオル）
株式会社桶数,1100001017965,木材・木製品製造業（家具を除く）,〒399-5607長野県木曽郡上松町小川2314,0264522204（0264-52-2204）,3000（千円）,伊藤　今朝雄（イトウ ケサオ）
網ニット株式会社,1100001018154,衣服・その他の繊維製品製造業,〒393-0087長野県諏訪郡下諏訪町4611-108,0266273903（0266-27-3903）,10000（千円）,代表取締役／網野　嘉興（アミノ ヨシオキ）
伸和テクノス株式会社,1100001018220,金属製品製造業,〒393-0087長野県諏訪郡下諏訪町4611-90,0266280105（0266-28-0105）,50000（千円）,田岡　勉（タオカ ツトム）
株式会社三九,1100001018328,電気機械器具製造業,〒392-0007長野県諏訪市清水1-3-3,0266583911（0266-58-3911）,10000（千円）,代表取締役社長／松本　浩成（マツモト ヒロシゲ）
渋江精密工業株式会社,1100001018360,"鉄鋼業,非鉄金属製造業",〒392-0015長野県諏訪市中洲4600,0266531200（0266-53-1200）,16000（千円）,渋江　利明（シブエ トシアキ）
高島産業株式会社,1100001018476,電気機械器具製造業,〒391-0012長野県茅野市金沢5695-6,0266523311（0266-52-3311）,24000（千円）,代表取締役社長／小口　武男（オグチ タケオ）
株式会社ハイライト,1100001018591,金属製品製造業,〒391-0213長野県茅野市豊平1528,0266827060（0266-82-7060）,20000（千円）,代表取締役社長／岡部　憲一（オカベ ケンイチ）
菱友醸造株式会社,1100001018600,食料品・飼料・飲料製造業,〒393-0061長野県諏訪郡下諏訪町3205-17,0266278109（0266-27-8109）,36000（千円）,近藤　昭等（コンドウ アキラ）
株式会社モクセイ,1100001018699,電気機械器具製造業,〒392-0016長野県諏訪市豊田構33-1,0266531708（0266-53-1708）,10000（千円）,西村　俊二（ニシムラ シユンジ）
ヨシトミ・マーシン株式会社,1100001018724,精密機械・医療機械器具製造業,〒392-0131長野県諏訪市湖南6585-2,0266587781（0266-58-7781）,78000（千円）,代表取締役社長／宮崎　俊明（ミヤザキ トシアキ）
株式会社マルジョウアルマイト,1100001018757,金属製品製造業,〒392-0015長野県諏訪市中洲4464-1,0266531504（0266-53-1504）,10000（千円）,實吉　敏朗（サネヨシ トシロウ）
株式会社ベアック,1100001018880,電気機械器具製造業,〒399-0214長野県諏訪郡富士見町落合南原山9984-1097,0266626858（0266-62-6858）,63000（千円）,代表取締役社長／河東　和彦（カトウ カズヒコ）
株式会社イトウパーツ工業,1100001018922,輸送用機械器具製造業,〒391-0216長野県茅野市米沢2167-1,0266723854（0266-72-3854）,10000（千円）,伊藤　克憲（イトウ カツノリ）
株式会社オクト,1100001018971,精密機械・医療機械器具製造業,〒391-0213長野県茅野市豊平374-1,0266726002（0266-72-6002）,20000（千円）,扇原　修（オギハラ オサム）
コスモス工業株式会社,1100001019004,パルプ・紙・紙加工品製造業,〒391-0012長野県茅野市金沢2756-1,0266727145（0266-72-7145）,16500（千円）,代表取締役社長／増澤　洋太郎（マスザワ ヨウタロウ）
株式会社コーヨーテクノス,1100001019012,電気機械器具製造業,〒391-0213長野県茅野市豊平373,0266735237（0266-73-5237）,20000（千円）,代表取締役社長／土橋　賢治（ツチハシ ケンジ）
