会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
大同メタル工業株式会社,1180001012595,一般機械器具製造業,〒460-0008愛知県名古屋市中区栄2-3-1名古屋広小路ビルヂング13階,0522051400（052-205-1400）,7273178（千円）,代表取締役社長／樫山　恒太郎（カシヤマ コウタロウ）
隼人工業株式会社,1180001013230,一般機械器具製造業,〒486-0801愛知県春日井市上田楽町3031-8,0568297551（0568-29-7551）,10000（千円）,竹内　澄廣（タケウチ スミヒロ）
豊和紙工業株式会社,1180001013412,パルプ・紙・紙加工品製造業,〒462-0016愛知県名古屋市北区西味鋺1-808,0529012637（052-901-2637）,10000（千円）,遠藤　雅弘（エンドウ マサヒロ）
株式会社メイチュー,1180001013627,一般機械器具製造業,〒462-0818愛知県名古屋市北区彩紅橋通1-1-14,0529112266（052-911-2266）,15150（千円）,代表取締役社長／中島　光謙（ナカシマ ミツカネ）
株式会社名北塗装,1180001013651,金属製品製造業,〒462-0844愛知県名古屋市北区清水5-18-2,0529110114（052-911-0114）,10000（千円）,寺澤　さよ子（テラサワ サヨコ）
モリトウ紙工芸株式会社,1180001013692,出版・印刷・同関連産業,〒462-0044愛知県名古屋市北区元志賀町1-51,0529142112（052-914-2112）,10000（千円）,伊藤　守（イトウ マモル）
株式会社大倉,1180001014179,ゴム製品製造業,〒457-0863愛知県名古屋市南区豊3-15-26,0526920929（052-692-0929）,10000（千円）,大倉　信夫（オオクラ ノブオ）
オリエンタル工業株式会社,1180001014220,一般機械器具製造業,〒457-0863愛知県名古屋市南区豊3-4-7,0526913187（052-691-3187）,10000（千円）,角田　幸隆（ツノダ ユキタカ）
笠寺工業株式会社,1180001014237,"鉄鋼業,非鉄金属製造業",〒457-0077愛知県名古屋市南区立脇町4-2,0528213121（052-821-3121）,45000（千円）,代表取締役社長／吉水　正溥（ヨシミズ マサヒロ）
株式会社河本電機製作所,1180001014303,電気機械器具製造業,〒457-0803愛知県名古屋市南区天白町4-21-2,0526121026（052-612-1026）,10000（千円）,河本　政子（コウモト マサコ）
株式会社キクテック,1180001014311,その他の製造業,〒457-0836愛知県名古屋市南区加福本通1-26,0526110680（052-611-0680）,80000（千円）,代表取締役社長／新美　政衛（ニイミ マサモリ）
共進発条株式会社,1180001014344,金属製品製造業,〒457-0821愛知県名古屋市南区弥次ヱ町5-12-20,0526141116（052-614-1116）,10000（千円）,長谷　清彦（ハセ キヨヒコ）
コジマフーズ株式会社,1180001014443,食料品・飼料・飲料製造業,〒457-0011愛知県名古屋市南区呼続元町9-27,0528218746（052-821-8746）,16000（千円）,小島　直（コジマ タダシ）
株式会社サクラ印刷,1180001014518,出版・印刷・同関連産業,〒457-0071愛知県名古屋市南区千竈通6-35,0528224488（052-822-4488）,12000（千円）,代表取締役社長／野々村　昌彦（ノノムラ マサヒコ）
株式会社鈴村製作所,1180001014708,一般機械器具製造業,〒457-0043愛知県名古屋市南区戸部町2-52,0528225688（052-822-5688）,13000（千円）,鈴村　秀男（スズムラ ヒデオ）
誠和株式会社,1180001014724,その他の製造業,〒457-0067愛知県名古屋市南区上浜町173,0526121525（052-612-1525）,10000（千円）,代表取締役社長／青山　誠治（アオヤマ セイジ）
株式会社チップトン,1180001014914,一般機械器具製造業,〒457-0841愛知県名古屋市南区豊田3-19-21,0526926666（052-692-6666）,210000（千円）,代表取締役社長／小林　史明（コバヤシ フミアキ）
株式会社津田工作所,1180001014947,一般機械器具製造業,〒457-0821愛知県名古屋市南区弥次ヱ町3-64,0526117637（052-611-7637）,10000（千円）,津田　徹夫（ツダ テツオ）
東海産機株式会社,1180001015004,一般機械器具製造業,〒457-0047愛知県名古屋市南区城下町1-1,0528218161（052-821-8161）,20000（千円）,代表取締役社長／内藤　隆（ナイトウ タカシ）
株式会社東洋整機,1180001015061,一般機械器具製造業,〒457-0841愛知県名古屋市南区豊田3-20-8,0526911281（052-691-1281）,15000（千円）,代表取締役社長／大村　幸雄（オオムラ ユキオ）
株式会社中立製作所,1180001015128,一般機械器具製造業,〒457-0863愛知県名古屋市南区豊3-36-11,0526916201（052-691-6201）,42500（千円）,代表取締役社長／浅賀　昭伸（アサカ アキノブ）
株式会社日邦工芸,1180001015243,その他の製造業,〒457-0067愛知県名古屋市南区上浜町175,0526122702（052-612-2702）,10000（千円）,高嶋　克彦（タカシマ カツヒコ）
白栄精工株式会社,1180001015301,輸送用機械器具製造業,〒457-0821愛知県名古屋市南区弥次ヱ町4-66,0526132831（052-613-2831）,14000（千円）,栢工　裕久（カシワク ヒロヒサ）
丸繁木工株式会社,1180001015549,家具・装備品製造業,〒457-0863愛知県名古屋市南区豊3-31-17,0526915838（052-691-5838）,10000（千円）,大倉　秀介（オオクラ シユウスケ）
名城鉄工株式会社,1180001015672,金属製品製造業,〒457-0068愛知県名古屋市南区南野1-5,0526116208（052-611-6208）,27000（千円）,濱本　孝子（ハマモト タカコ）
株式会社ヤマグチ,1180001015763,輸送用機械器具製造業,〒457-0826愛知県名古屋市南区中割町4-88-1,0526110069（052-611-0069）,3000（千円）,山口　繁（ヤマグチ シゲル）
株式会社豊,1180001015796,輸送用機械器具製造業,〒457-0863愛知県名古屋市南区豊1-32-7,0526982561（052-698-2561）,10000（千円）,伊藤　直三（イトウ ナオミ）
暁南堂株式会社,1180001015945,その他の製造業,〒461-0003愛知県名古屋市東区筒井3-21-3,0529351647（052-935-1647）,10000（千円）,柴田　圭介（シバタ ケイスケ）
株式会社協盛堂,1180001016497,出版・印刷・同関連産業,〒461-0002愛知県名古屋市東区代官町34-23,0529315541（052-931-5541）,25000（千円）,服部　敦子（ハツトリ アツコ）
コーミ株式会社,1180001016621,食料品・飼料・飲料製造業,〒461-0027愛知県名古屋市東区芳野1-9-3,0529312471（052-931-2471）,100000（千円）,代表取締役社長／川澄　正美（カワスミ マサミ）
三協化学株式会社,1180001016729,化学工業,〒461-0011愛知県名古屋市東区白壁4-68,0529313111（052-931-3111）,20000（千円）,代表取締役社長／石原　智紀（イシハラ トモノリ）
敷島製パン株式会社,1180001016877,食料品・飼料・飲料製造業,〒461-0011愛知県名古屋市東区白壁5-3,0529332111（052-933-2111）,1799533（千円）,代表取締役社長／盛田　淳夫（モリタ アツオ）
株式会社高田工業所,1180001017264,金属製品製造業,〒461-0040愛知県名古屋市東区矢田4-23-22,0527220545（052-722-0545）,10000（千円）,高田　宜昭（タカダ ヨシアキ）
名古屋海藻株式会社,1180001017693,食料品・飼料・飲料製造業,〒461-0040愛知県名古屋市東区矢田5-9-21,0527117938（052-711-7938）,10000（千円）,大谷　守弘（オオタニ モリヒロ）
藤原電機産業株式会社,1180001018139,その他の製造業,〒461-0043愛知県名古屋市東区大幸4-22-26,0527215547（052-721-5547）,45000（千円）,藤原　聡之（フジワラ トシユキ）
株式会社アイシンゴム,1180001018700,ゴム製品製造業,〒454-0857愛知県名古屋市中川区明徳町3-29,0526534721（052-653-4721）,10000（千円）,成田　攻士（ナリタ コウシ）
アイム株式会社,1180001018741,出版・印刷・同関連産業,〒450-0002愛知県名古屋市中村区名駅2-38-2オーキッドビル5F,0525882273（052-588-2273）,20000（千円）,代表取締役社長／山中　克典（ヤマナカ カツノリ）
株式会社栄和技研,1180001019005,精密機械・医療機械器具製造業,〒454-0996愛知県名古屋市中川区伏屋5-708,0523023688（052-302-3688）,10000（千円）,井上　雅史（イノウエ マサシ）
株式会社奥村電機製作所,1180001019153,電気機械器具製造業,〒454-0845愛知県名古屋市中川区馬手町3-37,0523525411（052-352-5411）,10000（千円）,奥村　満（オクムラ ミツル）
神谷製材株式会社,1180001019236,木材・木製品製造業（家具を除く）,〒490-1444愛知県海部郡飛島村木場2-86,0567550480（0567-55-0480）,12000（千円）,神谷　幸一（カミヤ コウイチ）
スマートファクトリー余合株式会社,1180001019260,金属製品製造業,〒454-0035愛知県名古屋市中川区八熊通5-34,0523523331（052-352-3331）,10000（千円）,余合　陽一（ヨゴウ ヨウイチ）
株式会社糀富,1180001019401,食料品・飼料・飲料製造業,〒454-0962愛知県名古屋市中川区戸田3-501-1,0523018101（052-301-8101）,10000（千円）,石黒　冨雄（イシグロ トミオ）
三起化成株式会社,1180001019491,その他の製造業,〒454-0936愛知県名古屋市中川区高杉町115,0523623851（052-362-3851）,10000（千円）,代表取締役社長／越村　一仁（コシムラ カズヒト）
株式会社三光刃物製作所,1180001019517,金属製品製造業,〒454-0836愛知県名古屋市中川区福船町3-1-25,0523632828（052-363-2828）,10000（千円）,森島　裕貴（モリシマ ヒロタカ）
スルガ鋼業株式会社,1180001019814,"鉄鋼業,非鉄金属製造業",〒454-0836愛知県名古屋市中川区福船町2-1JFE鋼材株式会社内,0523615017（052-361-5017）,10000（千円）,佐野　公俊（サノ キミトシ）
ダイキョーオータ株式会社,1180001019905,衣服・その他の繊維製品製造業,〒454-0839愛知県名古屋市中川区篠原橋通3-31,0523515111（052-351-5111）,10000（千円）,太田　邦治（オオタ クニハル）
株式会社大洋電機製作所,1180001019946,電気機械器具製造業,〒454-0864愛知県名古屋市中川区平戸町1-1-8,0523616006（052-361-6006）,50000（千円）,里　康一郎（サト コウイチロウ）
中央研削工業株式会社,1180001020045,金属製品製造業,〒470-0128愛知県日進市浅田平子1-261,0528010723（052-801-0723）,10000（千円）,紺野　敏之（コンノ トシユキ）
東海高周波株式会社,1180001020202,金属製品製造業,〒454-0848愛知県名古屋市中川区松ノ木町1-46,0523517341（052-351-7341）,20400（千円）,廣瀬　雅弘（ヒロセ マサヒロ）
東明精工株式会社,1180001020251,一般機械器具製造業,〒454-0935愛知県名古屋市中川区東起町3-8,0523815155（052-381-5155）,10000（千円）,西垣　栄（ニシガキ サカエ）
株式会社中川機械製作所,1180001020334,一般機械器具製造業,〒454-0804愛知県名古屋市中川区月島町5-5,0523515329（052-351-5329）,10000（千円）,代表取締役社長／後藤　登（ゴトウ ノボル）
株式会社愛知電飾,1180001020433,その他の製造業,〒454-0002愛知県名古屋市中川区運河通1-105,0523513481（052-351-3481）,10000（千円）,吉田　基樹（ヨシダ モトキ）
日建ネツト株式会社,1180001020516,金属製品製造業,〒454-0934愛知県名古屋市中川区西中島1-907,0523835598（052-383-5598）,12000（千円）,春田　健一（ハルタ ケンイチ）
布目電機株式会社,1180001020581,電気機械器具製造業,〒454-0943愛知県名古屋市中川区大当郎2-1107,0523016851（052-301-6851）,60000（千円）,代表取締役社長／布目　康彦（ヌノメ ヤスヒコ）
株式会社美香園,1180001020680,化学工業,〒460-0002愛知県名古屋市中区丸の内3-5-24ノノガワビル3F,0529619785（052-961-9785）,12040（千円）,後藤　與生（ゴトウ トモオ）
株式会社平井減速機製作所,1180001020706,一般機械器具製造業,〒454-0961愛知県名古屋市中川区戸田明正3-1405,0524317904（052-431-7904）,10000（千円）,平井　重夫（ヒライ シゲオ）
富士技研株式会社,1180001020755,一般機械器具製造業,〒454-0848愛知県名古屋市中川区松ノ木町2-8,0523625091（052-362-5091）,10500（千円）,佐藤　正宏（サトウ マサヒロ）
平和電子株式会社,1180001020813,電気機械器具製造業,〒454-0011愛知県名古屋市中川区山王3-14-3,0523233411（052-323-3411）,10000（千円）,藤崎　友宏（フジサキ トモヒロ）
前田プレス工業株式会社,1180001020854,金属製品製造業,〒454-0935愛知県名古屋市中川区東起町4-43,0523822346（052-382-2346）,10000（千円）,前田　和則（マエダ カズノリ）
株式会社松澤製作所,1180001020879,一般機械器具製造業,〒454-0971愛知県名古屋市中川区富田町千音寺西尼ケ塚233-4,0524315158（052-431-5158）,10000（千円）,松澤　賢知（マツザワ ケンジ）
三鈴産業株式会社,1180001020986,その他の製造業,〒454-0957愛知県名古屋市中川区かの里1-3108,0523016157（052-301-6157）,10000（千円）,細川　英男（ホソカワ ヒデオ）
株式会社みづほ合成工業所,1180001021002,電気機械器具製造業,〒454-0813愛知県名古屋市中川区乗越町2-41,0523618366（052-361-8366）,18000（千円）,後藤　敏公（ゴトウ トシヒロ）
名ショプロ工芸株式会社,1180001021092,その他の製造業,〒454-0826愛知県名古屋市中川区小本本町2-110,0523538688（052-353-8688）,10000（千円）,高木　吉貴（タカギ ヨシタカ）
株式会社横井ニット,1180001021282,衣服・その他の繊維製品製造業,〒454-0967愛知県名古屋市中川区戸田西3-102,0523015910（052-301-5910）,10000（千円）,横井　義明（ヨコイ ヨシアキ）
吉村穀粉株式会社,1180001021308,食料品・飼料・飲料製造業,〒454-0996愛知県名古屋市中川区伏屋2-1501,0523017676（052-301-7676）,10000（千円）,代表取締役社長／吉村　華一（ヨシムラ カイチ）
株式会社レーザテック,1180001021332,"鉄鋼業,非鉄金属製造業",〒454-0056愛知県名古屋市中川区十一番町5-46-2,0526559333（052-655-9333）,10000（千円）,前田　好彦（マエダ ヨシヒコ）
足立機工株式会社,1180001021456,一般機械器具製造業,〒456-0059愛知県名古屋市熱田区八番2-20-8,0526619611（052-661-9611）,50000（千円）,代表取締役社長／足立　仁（アダチ ヒトシ）
イチビキ株式会社,1180001021522,食料品・飼料・飲料製造業,〒456-0018愛知県名古屋市熱田区新尾頭1-11-6,0526719111（052-671-9111）,390000（千円）,代表取締役社長／中村　光一郎（ナカムラ コウイチロウ）
イマック株式会社,1180001021539,輸送用機械器具製造業,〒459-8001愛知県名古屋市緑区大高町三番割65,0526210800（052-621-0800）,10000（千円）,池上　憲治（イケガミ ケンジ）
上田機工株式会社,1180001021563,一般機械器具製造業,〒456-0064愛知県名古屋市熱田区古新町2-85,0526823271（052-682-3271）,10000（千円）,上田　康裕（ウエダ ヤスヒロ）
株式会社コスモクリエイティブ,1180001021828,出版・印刷・同関連産業,〒456-0018愛知県名古屋市熱田区新尾頭1-8-8,0526718811（052-671-8811）,90000（千円）,不破　冨士雄（フワ フジオ）
昭和鋼機株式会社,1180001022009,一般機械器具製造業,〒454-0824愛知県名古屋市中川区蔦元町2-72-1,0523628251（052-362-8251）,90000（千円）,代表取締役社長／辻　孝太郎（ツジ コウタロウ）
株式会社真和工業所,1180001022017,その他の製造業,〒455-0832愛知県名古屋市港区宝神1-70-2,0523892665（052-389-2665）,10000（千円）,横井　精一（ヨコイ セイイチ）
株式会社外山鉄工所,1180001022082,金属製品製造業,〒456-0063愛知県名古屋市熱田区西野町1-74,0526711888（052-671-1888）,10000（千円）,外山　繼夫（トヤマ ツグオ）
大善技研工業株式会社,1180001022108,一般機械器具製造業,〒456-0014愛知県名古屋市熱田区中田町7-24竹田ビル,0526822751（052-682-2751）,10000（千円）,小林　弘明（コバヤシ ヒロアキ）
名古屋羽布株式会社,1180001022462,窯業・土石製品製造業,〒456-0053愛知県名古屋市熱田区一番1-20-17,0526816307（052-681-6307）,10000（千円）,村松　孝彦（ムラマツ タカヒコ）
