会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
オオノ株式会社,1170001007745,その他の製造業,〒649-6423和歌山県紀の川市尾崎203-8,0736777115（0736-77-7115）,10000（千円）,大野　良夫（オオノ ヨシオ）
ハグルマ株式会社,1170001007753,食料品・飼料・飲料製造業,〒649-6112和歌山県紀の川市桃山町調月1758-8,0736663388（0736-66-3388）,96000（千円）,代表取締役社長／中野　秀彦（ナカノ ヒデヒコ）
チリ化成株式会社,1170001007844,化学工業,〒649-6124和歌山県紀の川市桃山町市場547-3,0736669917（0736-66-9917）,10000（千円）,小川　量也（オガワ カズヤ）
株式会社ＴＭＳ,1170001008000,金属製品製造業,〒649-6402和歌山県紀の川市北勢田770-8,0736771390（0736-77-1390）,10000（千円）,笹本　昌克（ササモト マサカツ）
株式会社和歌山双信,1170001008017,一般機械器具製造業,〒649-6402和歌山県紀の川市北勢田1079-10,0736773370（0736-77-3370）,10000（千円）,小嶋　一滿（コジマ カズミツ）
株式会社愛須商店,1170001008512,食料品・飼料・飲料製造業,〒646-0001和歌山県田辺市上秋津656-4,0739350012（0739-35-0012）,10000（千円）,愛須　正祥（アイス マサヨシ）
株式会社小竹農園,1170001008660,食料品・飼料・飲料製造業,〒646-0215和歌山県田辺市中三栖602,0739330177（0739-33-0177）,10000（千円）,小竹　敦大（コタケ アツヒロ）
竹本オフセット印刷株式会社,1170001008719,出版・印刷・同関連産業,〒646-0051和歌山県田辺市稲成町2325,0739221274（0739-22-1274）,10000（千円）,竹本　達也（タケモト タツヤ）
鈴木宗右衛門酒造株式会社,1170001008801,食料品・飼料・飲料製造業,〒646-0005和歌山県田辺市秋津町1305,0739223131（0739-22-3131）,10000（千円）,西田　洋之（ニシダ ヒロユキ）
フーズ村株式会社,1170001008883,食料品・飼料・飲料製造業,〒646-0022和歌山県田辺市東山2-27-37,0739243450（0739-24-3450）,10000（千円）,撫養　佳之（ムヤ ヨシユキ）
株式会社鈴梅,1170001009188,食料品・飼料・飲料製造業,〒645-0013和歌山県日高郡みなべ町東岩代1-5,0739725069（0739-72-5069）,10000（千円）,泰地　康雄（タイジ ヤスオ）
横山食品株式会社,1170001009270,食料品・飼料・飲料製造業,〒645-0027和歌山県日高郡みなべ町西本庄1293,0739743378（0739-74-3378）,10000（千円）,横山　誉士（ヨコヤマ タカシ）
株式会社ヤマヨテクスタイル,1170001009353,"繊維工業（衣服,その他の繊維製品を除く）",〒649-2102和歌山県西牟婁郡上富田町岩田2878-1,0739472128（0739-47-2128）,50000（千円）,代表取締役社長／山下　郁夫（ヤマシタ イクオ）
株式会社オプティフロンティア・マニファクチュアリング,1170001009403,"鉄鋼業,非鉄金属製造業",〒646-0011和歌山県田辺市新庄町東跡の浦2611-17,0739813060（0739-81-3060）,40000（千円）,樫原　告司（カシハラ コウジ）
株式会社紀州美食,1170001009477,食料品・飼料・飲料製造業,〒646-0061和歌山県田辺市上の山1-9-39,0739250801（0739-25-0801）,20000（千円）,杉若　直樹（スギワカ ナオキ）
株式会社クタニ印刷,1170001009650,出版・印刷・同関連産業,〒645-0004和歌山県日高郡みなべ町埴田944-43,0739721350（0739-72-1350）,1000（千円）,九谷　淳（クタニ ジユン）
株式会社紀州里一番,1170001009782,食料品・飼料・飲料製造業,〒646-0215和歌山県田辺市中三栖735-2,0739330177（0739-33-0177）,5000（千円）,小竹　厚嗣（コタケ アツシ）
株式会社山收木材,1170001009840,木材・木製品製造業（家具を除く）,〒646-1417和歌山県田辺市中辺路町川合1298,0739640540（0739-64-0540）,3000（千円）,山林　敏已（ヤマバヤシ トシミ）
株式会社ジャパンツーネット,1170001009898,その他の製造業,〒641-0013和歌山県和歌山市内原1019,0734470515（073-447-0515）,1000（千円）,東方　哲治（トウホウ テツジ）
三和セルロシン株式会社,1170001010063,化学工業,〒644-0025和歌山県御坊市塩屋町北塩屋676,0737832151（0737-83-2151）,10000（千円）,田中　源一郎（タナカ ゲンイチロウ）
株式会社一水産,1170001010138,食料品・飼料・飲料製造業,〒644-0014和歌山県御坊市湯川町富安2256-3,0738235856（0738-23-5856）,10000（千円）,坂口　雄介（サカグチ ユウスケ）
アイエムティー株式会社,1170001010195,一般機械器具製造業,〒649-1528和歌山県日高郡印南町西ノ地1333,0738430333（0738-43-0333）,10000（千円）,代表取締役社長／森川　要（モリカワ カナメ）
南海果工株式会社,1170001010311,食料品・飼料・飲料製造業,〒649-1324和歌山県日高郡日高川町土生1181,0738223391（0738-22-3391）,245100（千円）,代表取締役社長／三ツ井　隆（ミツイ タカシ）
株式会社ノームプラニング,1170001010419,食料品・飼料・飲料製造業,〒644-0033和歌山県御坊市熊野898,0738233332（0738-23-3332）,15000（千円）,西川　芳孝（ニシカワ ヨシタカ）
平井製材株式会社,1170001010724,木材・木製品製造業（家具を除く）,〒648-0061和歌山県橋本市北馬場15,0736320360（0736-32-0360）,10000（千円）,平井　孝朗（ヒライ タカアキ）
増田織物株式会社,1170001010740,"繊維工業（衣服,その他の繊維製品を除く）",〒648-0081和歌山県橋本市山田82-3,0736320305（0736-32-0305）,10000（千円）,増田　正夫（マスダ マサオ）
株式会社かつらぎ産業,1170001010897,その他の製造業,〒649-7206和歌山県橋本市高野口町向島123-1,0736441501（0736-44-1501）,60000（千円）,久保　正秀（クボ マサヒデ）
寺本紙器株式会社,1170001011020,パルプ・紙・紙加工品製造業,〒649-7203和歌山県橋本市高野口町名古曽1078,0736422028（0736-42-2028）,10000（千円）,寺本　忠行（テラモト タダユキ）
野上織物株式会社,1170001011045,"繊維工業（衣服,その他の繊維製品を除く）",〒649-7207和歌山県橋本市高野口町大野183,0736423131（0736-42-3131）,45000（千円）,野上　典一（ノガミ ノリカズ）
原田織物株式会社,1170001011053,衣服・その他の繊維製品製造業,〒649-7203和歌山県橋本市高野口町名古曽821-6,0736423509（0736-42-3509）,10000（千円）,代表取締役社長／原田　壯平（ハラダ ソウヘイ）
株式会社ないとう,1170001011557,食料品・飼料・飲料製造業,〒647-0022和歌山県新宮市阿須賀1-2-32,0735222485（0735-22-2485）,10000（千円）,望月　俊晴（モチヅキ トシハル）
株式会社那智黒総本舗,1170001011656,食料品・飼料・飲料製造業,〒649-5172和歌山県東牟婁郡太地町森浦438,0735593900（0735-59-3900）,36000（千円）,坂野　二郎（サカノ ジロウ）
八宝加工所株式会社,1170001012126,衣服・その他の繊維製品製造業,〒649-6331和歌山県和歌山市北野651-1,0734610976（073-461-0976）,3000（千円）,魚崎　晃司（ウオサキ コウジ）
株式会社大弥,1170001012233,その他の製造業,〒648-0015和歌山県橋本市隅田町河瀬444,0736342110（0736-34-2110）,3000（千円）,奥村　浩章（オクムラ ヒロアキ）
株式会社日本ハイパイル,1170001012308,"繊維工業（衣服,その他の繊維製品を除く）",〒648-0003和歌山県橋本市隅田町山内1674,0736372855（0736-37-2855）,5000（千円）,西岡　巨充（ニシオカ ナオミツ）
４Ｄセンサー株式会社,1170001012381,電気機械器具製造業,〒640-8451和歌山県和歌山市中649-3-111,0734541004（073-454-1004）,22482（千円）,森本　吉春（モリモト ヨシハル）
株式会社食縁,1170001012951,食料品・飼料・飲料製造業,〒647-0071和歌山県新宮市佐野2122-3,0735315042（0735-31-5042）,184900（千円）,有路　昌彦（アリジ マサヒコ）
ＦＩＮＥインベスターズ株式会社,1170001013413,その他の製造業,〒640-8331和歌山県和歌山市美園町5-5-3,0734886078（073-488-6078）,5000（千円）,鳴海　禎造（ナルミ テイゾウ）
有限会社北村製作所,1170002001103,一般機械器具製造業,〒640-8390和歌山県和歌山市有本616-2,0734313045（073-431-3045）,3000（千円）,北村　量彦（キタムラ カズヒコ）
有限会社共栄商会,1170002001227,金属製品製造業,〒649-6305和歌山県和歌山市谷561,0734621877（073-462-1877）,3000（千円）,土井　幸生（ドイ ユキオ）
有限会社京和機工,1170002001251,一般機械器具製造業,〒640-8391和歌山県和歌山市加納277-4,0734714503（073-471-4503）,3000（千円）,加納　勇（カノウ イサム）
有限会社三和システム制御,1170002001771,電気機械器具製造業,〒641-0002和歌山県和歌山市新中島114-5,0734731805（073-473-1805）,3000（千円）,金城　榮哲（キンジヨウ エイテツ）
有限会社嶋田精工,1170002001862,一般機械器具製造業,〒640-8286和歌山県和歌山市湊御殿1-6-7,0734365445（073-436-5445）,3000（千円）,嶋田　知記（シマダ トモキ）
有限会社タナカ電機工業,1170002002407,一般機械器具製造業,〒640-8303和歌山県和歌山市鳴神521-1,0734725581（073-472-5581）,3000（千円）,池口　敦士（イケグチ アツシ）
チオン食品有限会社,1170002002456,食料品・飼料・飲料製造業,〒640-8326和歌山県和歌山市新留丁97,0734327012（073-432-7012）,5000（千円）,岡崎　太郎（オカザキ タロウ）
有限会社辻垣内鉄工所,1170002002489,化学工業,〒640-8441和歌山県和歌山市栄谷54-3,0734546125（073-454-6125）,10000（千円）,辻垣内　正人（ツジガイト マサト）
株式会社西川製作所,1170002002869,一般機械器具製造業,〒649-6274和歌山県和歌山市金谷467-3,0734770283（073-477-0283）,10000（千円）,代表取締役社長／西川　忠良（ニシカワ タダヨシ）
有限会社ハヤシ,1170002003033,皮革・同製品・毛皮製造業,〒640-8124和歌山県和歌山市雄松町6-21-5,0734226769（073-422-6769）,5000（千円）,林　建吾（ハヤシ ケンゴ）
有限会社宮本醸造所,1170002003727,食料品・飼料・飲料製造業,〒641-0044和歌山県和歌山市今福1-3-5,0734229779（073-422-9779）,8000（千円）,宮本　芳光（ミヤモト ヨシミツ）
株式会社ウッドフェイス,1170002003743,家具・装備品製造業,〒649-6261和歌山県和歌山市小倉411-5,0734653788（073-465-3788）,10000（千円）,向井　実（ムカイ ミノル）
有限会社和成商会,1170002004304,木材・木製品製造業（家具を除く）,〒640-8287和歌山県和歌山市築港5-17,0734327061（073-432-7061）,5000（千円）,和中　成夫（ワナカ シゲオ）
有限会社テイ．エム．コーポレイション,1170002005525,一般機械器具製造業,〒640-8401和歌山県和歌山市福島130-7,0734537675（073-453-7675）,3000（千円）,森本　敏彰（モリモト トシアキ）
有限会社かさい,1170002006416,出版・印刷・同関連産業,〒642-0031和歌山県海南市築地6-24,0734821647（073-482-1647）,3000（千円）,笠井　貴司（カサイ タカシ）
株式会社久保田エンジニア,1170002006449,その他の製造業,〒640-0441和歌山県海南市七山216,0734860001（073-486-0001）,10000（千円）,代表取締役社長／久保田　耕司（クボタ コウジ）
有限会社ツジモト,1170002006523,その他の製造業,〒640-1175和歌山県海南市沖野々534-3,0734872690（073-487-2690）,3000（千円）,辻本　晃一（ツジモト コウイチ）
有限会社東田産業,1170002006531,その他の製造業,〒640-0441和歌山県海南市七山708-1,0734860011（073-486-0011）,7000（千円）,東田　高明（トウダ タカアキ）
岩出印刷有限会社,1170002007604,出版・印刷・同関連産業,〒649-6227和歌山県岩出市清水405-9,0736622513（0736-62-2513）,10000（千円）,喜福　章（キフク アキラ）
有限会社紀陽工作所,1170002007686,一般機械器具製造業,〒649-6256和歌山県岩出市金池468-1,0736631160（0736-63-1160）,3000（千円）,川西　謙（カワニシ ケン）
有限会社下木技研,1170002007752,電気機械器具製造業,〒649-6214和歌山県岩出市水栖289-4,0736633111（0736-63-3111）,10000（千円）,下木　嘉（シモキ タダシ）
有限会社阪東染色,1170002008346,"繊維工業（衣服,その他の繊維製品を除く）",〒649-6541和歌山県紀の川市井田142,0736735886（0736-73-5886）,4000（千円）,阪東　郁雄（バンドウ イクオ）
有限会社エム工房,1170002008445,木材・木製品製造業（家具を除く）,〒640-0411和歌山県紀の川市貴志川町前田475-5,0736643886（0736-64-3886）,3000（千円）,道上　宏（ミチウエ ヒロシ）
有限会社白川精工,1170002008503,一般機械器具製造業,〒649-6124和歌山県紀の川市桃山町市場551-1,0736663333（0736-66-3333）,3000（千円）,白川　利夫（シラカワ トシオ）
有限会社紀州うめまさ,1170002008676,食料品・飼料・飲料製造業,〒646-0050和歌山県田辺市天神崎16-7,0739231371（0739-23-1371）,3000（千円）,前田　雅雄（マエダ マサオ）
有限会社紀の里食品,1170002009575,食料品・飼料・飲料製造業,〒649-2102和歌山県西牟婁郡上富田町岩田454-15,0739473318（0739-47-3318）,7500（千円）,上田　康文（ウエダ ヤスフミ）
有限会社ステップワン,1170002009600,その他の製造業,〒649-2105和歌山県西牟婁郡上富田町朝来3520-20,0739473921（0739-47-3921）,3500（千円）,薮内　隆（ヤブウチ タカシ）
有限会社深見梅店,1170002009625,食料品・飼料・飲料製造業,〒649-2101和歌山県西牟婁郡上富田町岡39-9,0739472043（0739-47-2043）,3000（千円）,深見　晴彦（フカミ ハルヒコ）
口熊野生コンクリート製造有限会社,1170002009798,窯業・土石製品製造業,〒649-2321和歌山県西牟婁郡白浜町保呂1,0739451533（0739-45-1533）,21500（千円）,宮脇　勝政（ミヤワキ カツマサ）
有限会社ヤマダ,1170002010244,木材・木製品製造業（家具を除く）,〒644-0023和歌山県御坊市名田町野島3260,0738292706（0738-29-2706）,3000（千円）,山田　真寛（ヤマダ マサヒロ）
有限会社ナンキ,1170002010392,金属製品製造業,〒649-1324和歌山県日高郡日高川町土生214-5,0738240801（0738-24-0801）,5000（千円）,野水　好和（ノミズ ヨシカズ）
合資会社栗林鈑金工作所,1170003000558,金属製品製造業,〒647-0014和歌山県新宮市浮島5-12,0735224727（0735-22-4727）,"",栗林　宣元（クリバヤシ ノリユキ）
田辺港輸入木材協同組合,1170005003559,食料品・飼料・飲料製造業,〒646-0011和歌山県田辺市新庄町2827-5,0739220580（0739-22-0580）,9000（千円）,榎本　長治（エノモト チヨウジ）
城山織物協業組合,1170005005010,"繊維工業（衣服,その他の繊維製品を除く）",〒649-7114和歌山県伊都郡かつらぎ町西飯降512-4,0736225545（0736-22-5545）,70000（千円）,永岡　一郎（ナガオカ イチロウ）
株式会社秋月家具,2170001000063,家具・装備品製造業,〒640-8315和歌山県和歌山市津秦153,0734711052（073-471-1052）,10000（千円）,秋月　真（アキヅキ マコト）
株式会社イシゼキニット,2170001000204,"繊維工業（衣服,その他の繊維製品を除く）",〒640-0344和歌山県和歌山市朝日496-2,0734790373（073-479-0373）,10000（千円）,石関　利成（イシゼキ トシナリ）
今城メリヤス株式会社,2170001000261,"繊維工業（衣服,その他の繊維製品を除く）",〒640-0344和歌山県和歌山市朝日458-1,0734791266（073-479-1266）,10000（千円）,今城　満夫（イマシロ ミツオ）
共立精機株式会社,2170001000352,一般機械器具製造業,〒641-0031和歌山県和歌山市西小二里2-4-83,0734479202（073-447-9202）,10000（千円）,前地　利浩（マエチ トシヒロ）
カネマサ莫大小株式会社,2170001000674,"繊維工業（衣服,その他の繊維製品を除く）",〒641-0007和歌山県和歌山市小雑賀129,0734231295（073-423-1295）,10000（千円）,百間谷　和紀（ヒヤツケンダニ カズキ）
株式会社河島本家,2170001000716,食料品・飼料・飲料製造業,〒640-8404和歌山県和歌山市湊1757,0734513360（073-451-3360）,77000（千円）,河島　歳明（カワシマ トシアキ）
紀和ベンダア工業株式会社,2170001001004,金属製品製造業,〒649-6261和歌山県和歌山市小倉411-4,0734773434（073-477-3434）,10000（千円）,北山　敏彦（キタヤマ トシヒコ）
株式会社小谷製缶工業,2170001001136,金属製品製造業,〒640-8301和歌山県和歌山市岩橋1213-2,0734732243（073-473-2243）,10000（千円）,小谷　芳一（コタニ ヨシカズ）
剤盛堂薬品株式会社,2170001001276,化学工業,〒640-8323和歌山県和歌山市太田2-8-31,0734723111（073-472-3111）,82800（千円）,代表取締役社長／高橋　邦夫（タカハシ クニオ）
株式会社島精機製作所,2170001001508,一般機械器具製造業,〒641-0003和歌山県和歌山市坂田85,0734710511（073-471-0511）,14859000（千円）,代表取締役社長／島　正博（シマ マサヒロ）
株式会社シマモト繊維,2170001001524,衣服・その他の繊維製品製造業,〒641-0036和歌山県和歌山市西浜1411,0734445347（073-444-5347）,10000（千円）,嶋本　圭志（シマモト ケイジ）
スプレッドワールド株式会社,2170001001722,その他の製造業,〒641-0036和歌山県和歌山市西浜1660-234,0734442409（073-444-2409）,10000（千円）,山下　博文（ヤマシタ ヒロフミ）
第一生コンクリート株式会社,2170001001895,窯業・土石製品製造業,〒649-6262和歌山県和歌山市上三毛968,0734773222（073-477-3222）,10000（千円）,森口　郁夫（モリグチ イクオ）
株式会社大東,2170001001961,窯業・土石製品製造業,〒640-8269和歌山県和歌山市小松原通1-11-11大岩ビル5階,0734332225（073-433-2225）,20000（千円）,桝田　耕一（マスダ コウイチ）
株式会社タイボー,2170001001986,その他の製造業,〒641-0022和歌山県和歌山市和歌浦南3-9-1ブラックウッドFSビル2F,0734483150（073-448-3150）,50000（千円）,代表取締役社長／平野　二十四（ヒラノ カズトヨ）
太陽シールパック株式会社,2170001002010,パルプ・紙・紙加工品製造業,〒641-0036和歌山県和歌山市西浜1660-700,0734484689（073-448-4689）,20000（千円）,代表取締役社長／糟谷　雅隆（カスヤ マサタカ）
中和印刷紙器株式会社,2170001002118,出版・印刷・同関連産業,〒640-8225和歌山県和歌山市久保丁4-53,0734314411（073-431-4411）,10000（千円）,玉置　佳睦（タマキ ヨシチカ）
株式会社土屋建具店,2170001002150,家具・装備品製造業,〒640-8272和歌山県和歌山市砂山南1-1-7,0734222730（073-422-2730）,10000（千円）,土屋　隆生（ツチヤ タカオ）
東洋機械加工株式会社,2170001002290,一般機械器具製造業,〒640-8404和歌山県和歌山市湊1850,0734523388（073-452-3388）,30000（千円）,有井　保彦（アリイ ヤスヒコ）
東洋除虫菊株式会社,2170001002299,化学工業,〒640-8442和歌山県和歌山市平井125,0734521221（073-452-1221）,12000（千円）,土井　清貴（ドイ キヨタカ）
株式会社日本システム家具,2170001002571,家具・装備品製造業,〒640-8113和歌山県和歌山市広瀬通丁1-18,0734281818（073-428-1818）,10000（千円）,代表取締役社長／川島　勝（カワシマ マサル）
初田印刷株式会社,2170001002662,出版・印刷・同関連産業,〒640-8137和歌山県和歌山市吹上5-4-40,0734221748（073-422-1748）,10000（千円）,初田　博章（ハツダ ヒロアキ）
株式会社東建具工作所,2170001002761,家具・装備品製造業,〒640-8255和歌山県和歌山市舟津町2-8-3,0734323378（073-432-3378）,20000（千円）,東　祥之（アズマ ヨシユキ）
風神莫大小株式会社,2170001002828,"繊維工業（衣服,その他の繊維製品を除く）",〒640-0341和歌山県和歌山市相坂105-1,0734790038（073-479-0038）,10000（千円）,風神　昌哉（カゼカミ マサヤ）
株式会社福田製函所,2170001002844,木材・木製品製造業（家具を除く）,〒640-8392和歌山県和歌山市中之島1808,0734315311（073-431-5311）,10000（千円）,福田　米吉（フクダ ヨネキチ）
扶桑鍍金株式会社,2170001002852,金属製品製造業,〒641-0004和歌山県和歌山市和田1172-1,0734752112（073-475-2112）,10000（千円）,井田　憲男（イダ ノリオ）
桝谷精工株式会社,2170001003033,金属製品製造業,〒649-6312和歌山県和歌山市川辺416-1,0734625011（073-462-5011）,59875（千円）,代表取締役社長／桝谷　将秀（マスタニ マサヒデ）
株式会社丸浜,2170001003140,食料品・飼料・飲料製造業,〒641-0022和歌山県和歌山市和歌浦南2-1-1,0734440138（073-444-0138）,15000（千円）,奥村　典生（オクムラ ノリオ）
株式会社南部鐵工所,2170001003215,一般機械器具製造業,〒649-6321和歌山県和歌山市布施屋860-2,0734773208（073-477-3208）,10000（千円）,南部　正彦（ナンブ マサヒコ）
株式会社矢田正,2170001003363,"繊維工業（衣服,その他の繊維製品を除く）",〒640-8312和歌山県和歌山市森小手穂808,0734728686（073-472-8686）,10000（千円）,矢田　壽秀（ヤタ トシヒデ）
