会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社Ｓ．Ｅ．Ｉ,1280001006793,電気機械器具製造業,〒697-0302島根県浜田市金城町今福281-1,0855421405（0855-42-1405）,21000（千円）,齊藤　誠人（サイトウ マコト）
株式会社ビドルインターナショナル,1280001006819,その他の製造業,〒690-0816島根県松江市北陵町1テクノアークしまねインキュベーションルームNO．3,0852673890（0852-67-3890）,1500（千円）,姚　遠（ヤオ エン）
若女水産株式会社,1280001006835,食料品・飼料・飲料製造業,〒697-0017島根県浜田市原井町3050-8,0855522468（0855-52-2468）,2000（千円）,住田　真一（スミタ シンイチ）
有限会社アサヒコーティングシステム,1280002000093,金属製品製造業,〒690-0132島根県松江市西長江町943-1,0852366111（0852-36-6111）,10000（千円）,中倉　生夫（ナカクラ イキオ）
有限会社太陽,1280002001348,出版・印刷・同関連産業,〒690-0024島根県松江市馬潟町356-6,0852388058（0852-38-8058）,17000（千円）,井原　健一（イハラ ケンイチ）
有限会社田辺食品,1280002001422,食料品・飼料・飲料製造業,〒690-0044島根県松江市浜乃木1-14-31,0852215433（0852-21-5433）,3000（千円）,田邊　富夫（タナベ トミオ）
有限会社福本有助石材店,1280002001918,窯業・土石製品製造業,〒690-0045島根県松江市乃白町71-1,0852256635（0852-25-6635）,6500（千円）,福本　真治（フクモト シンジ）
有限会社八雲テント,1280002002387,衣服・その他の繊維製品製造業,〒690-0025島根県松江市八幡町780-14,0852370900（0852-37-0900）,5000（千円）,中村　良一（ナカムラ リヨウイチ）
有限会社吉岡畳商店,1280002002486,その他の製造業,〒690-0887島根県松江市殿町325,0852212638（0852-21-2638）,6000（千円）,吉岡　嘉則（ヨシオカ ヨシノリ）
有限会社ワークス,1280002002569,一般機械器具製造業,〒690-0026島根県松江市富士見町1-71,0852371235（0852-37-1235）,3000（千円）,栗原　順治（クリハラ ジユンジ）
有限会社カネヤ商店,1280002002635,食料品・飼料・飲料製造業,〒690-0333島根県松江市鹿島町古浦601-101,0852820235（0852-82-0235）,8000（千円）,山本　佳弘（ヤマモト ヨシヒロ）
有限会社花房鈑金,1280002002899,一般機械器具製造業,〒699-0101島根県松江市東出雲町揖屋2557-10,0852525415（0852-52-5415）,5000（千円）,土谷　和幸（ツチタニ カズユキ）
ステンレス工房有限会社,1280002003542,金属製品製造業,〒690-0033島根県松江市大庭町1274-14,0852613337（0852-61-3337）,3000（千円）,經種　三豊（エダネ ミツトヨ）
有限会社荒島起重機工業所,1280002004540,一般機械器具製造業,〒692-0001島根県安来市赤江町85-3,0854288774（0854-28-8774）,3000（千円）,金山　慶一（カナヤマ ケイイチ）
有限会社スミセイコウ,1280002004730,一般機械器具製造業,〒692-0005島根県安来市日白町180,0854287415（0854-28-7415）,5000（千円）,角　志延（スミ シノブ）
菅公アパレル株式会社伯太工場,1280002004846,衣服・その他の繊維製品製造業,〒692-0326島根県安来市伯太町下十年畑101-1,0854380052（0854-38-0052）,3000（千円）,尾崎　茂（オザキ シゲル）
有限会社松浦製粉所,1280002004904,食料品・飼料・飲料製造業,〒692-0001島根県安来市赤江町388-1,0854288860（0854-28-8860）,3000（千円）,松浦　潤一（マツウラ ジユンイチ）
有限会社守谷宗光,1280002004929,金属製品製造業,〒692-0057島根県安来市恵乃島町113-1,0854232235（0854-23-2235）,10000（千円）,守谷　邦芳（モリヤ クニヨシ）
有限会社山進,1280002004937,木材・木製品製造業（家具を除く）,〒692-0035島根県安来市清瀬町271,0854270613（0854-27-0613）,3000（千円）,山本　朋義（ヤマモト トモヨシ）
板倉酒造有限会社,1280002005126,食料品・飼料・飲料製造業,〒693-0021島根県出雲市塩冶町468,0853210434（0853-21-0434）,4500（千円）,板倉　啓治（イタクラ ケイジ）
有限会社宇田印刷,1280002005225,出版・印刷・同関連産業,〒693-0001島根県出雲市今市町605,0853211136（0853-21-1136）,3000（千円）,宇田　仁治（ウダ ジンジ）
コーヨー工業有限会社,1280002005464,電気機械器具製造業,〒693-0011島根県出雲市大津町659,0853230608（0853-23-0608）,3000（千円）,安井　恭治（ヤスイ キヨウジ）
有限会社タシロコーポレーション,1280002005720,衣服・その他の繊維製品製造業,〒693-0013島根県出雲市荻杼町329,0853229006（0853-22-9006）,3000（千円）,田代　真一（タシロ シンイチ）
増原木材工業有限会社,1280002005992,木材・木製品製造業（家具を除く）,〒693-0214島根県出雲市所原町105,0853480209（0853-48-0209）,10000（千円）,増原　修（マスハラ オサム）
有限会社渡邊水産,1280002006157,食料品・飼料・飲料製造業,〒693-0054島根県出雲市浜町1987-1,0853226555（0853-22-6555）,15000（千円）,渡邊　一（ワタナベ ハジメ）
有限会社米山萬商店,1280002006198,食料品・飼料・飲料製造業,〒693-0054島根県出雲市浜町209-3,0853210720（0853-21-0720）,8000（千円）,米山　弘三（ヨネヤマ コウゾウ）
有限会社山陰包材,1280002006314,その他の製造業,〒699-0621島根県出雲市斐川町富村2054,0853728237（0853-72-8237）,5000（千円）,山田　展樹（ヤマダ ノブタツ）
有限会社千歳本店,1280002006371,その他の製造業,〒699-0624島根県出雲市斐川町上直江1592,0853720823（0853-72-0823）,8500（千円）,藤井　広文（フジイ ヒロフミ）
有限会社油屋蒲鉾,1280002006495,食料品・飼料・飲料製造業,〒699-0702島根県出雲市大社町杵築北2660-22,0853532324（0853-53-2324）,8000（千円）,表森田　俊尋（オモテモリタ トシヒロ）
大成印刷有限会社,1280002006586,出版・印刷・同関連産業,〒699-0711島根県出雲市大社町杵築南1139,0853532138（0853-53-2138）,8000（千円）,水師　一成（ミズシ カズナリ）
有限会社制電工業,1280002006677,電気機械器具製造業,〒699-0816島根県出雲市湖陵町大池1233-1,0853433310（0853-43-3310）,10000（千円）,原　秋路（ハラ アキジ）
有限会社エコプラント佐田,1280002006735,食料品・飼料・飲料製造業,〒693-0505島根県出雲市佐田町吉野512-26,0853852345（0853-85-2345）,59550（千円）,野口　武人（ノグチ タケト）
有限会社共栄印刷,1280002007097,出版・印刷・同関連産業,〒691-0001島根県出雲市平田町749-1,0853623136（0853-62-3136）,8000（千円）,原　祐司（ハラ ユウジ）
有限会社持田蒲鉾店,1280002007287,食料品・飼料・飲料製造業,〒691-0001島根県出雲市平田町950-12,0853622354（0853-62-2354）,8000（千円）,持田　和幸（モチダ カズユキ）
有限会社エスティ電子,1280002007510,電気機械器具製造業,〒694-0041島根県大田市長久町長久イ522-3,0854847239（0854-84-7239）,6000（千円）,田中　敏（タナカ サトシ）
有限会社岡富商店,1280002007551,食料品・飼料・飲料製造業,〒694-0051島根県大田市久手町波根西1988-3,0854828102（0854-82-8102）,3000（千円）,岡田　明久（オカダ アキヒサ）
有限会社稗田鉄工所,1280002007758,一般機械器具製造業,〒694-0044島根県大田市長久町土江487-1,0854845152（0854-84-5152）,3200（千円）,林　智史（ハヤシ サトシ）
有限会社信港商店,1280002008450,食料品・飼料・飲料製造業,〒697-0003島根県浜田市国分町457-10,0855281015（0855-28-1015）,3000（千円）,本多　保昭（ホンダ ヤスアキ）
有限会社石州製紙,1280002008839,パルプ・紙・紙加工品製造業,〒699-3213島根県浜田市三隅町河内262-2,0855320109（0855-32-0109）,8000（千円）,清水　優（シミズ マサル）
有限会社江津開発センター,1280002009127,窯業・土石製品製造業,〒699-3162島根県江津市敬川町2320-1,0855530646（0855-53-0646）,48000（千円）,小路　昌弘（コウジ マサヒロ）
有限会社桜江町桑茶生産組合,1280002009374,食料品・飼料・飲料製造業,〒699-4221島根県江津市桜江町市山507-1,0855920547（0855-92-0547）,35000（千円）,古野　俊彦（フルノ トシヒコ）
玉櫻酒造有限会社,1280002009597,食料品・飼料・飲料製造業,〒696-0404島根県邑智郡邑南町原村148,0855830015（0855-83-0015）,3010（千円）,櫻尾　定（サクラオ サダム）
野尻食品有限会社,1280002009606,食料品・飼料・飲料製造業,〒699-4621島根県邑智郡美郷町粕渕282-2,0855750058（0855-75-0058）,3000（千円）,品川　正文（シナガワ マサフミ）
有限会社土居石材店,1280002010159,窯業・土石製品製造業,〒698-0003島根県益田市乙吉町イ87-25,0856225421（0856-22-5421）,26700（千円）,土居　悦郎（ドイ エツロウ）
有限会社橋目商店,1280002010209,窯業・土石製品製造業,〒699-5131島根県益田市安富町343-1,0856252957（0856-25-2957）,10000（千円）,橋目　修良（ハシメ ノブヨシ）
有限会社石田豆腐店,1280002011207,食料品・飼料・飲料製造業,〒690-2402島根県雲南市三刀屋町給下19-7,0854455515（0854-45-5515）,4000（千円）,陶山　昌司（スヤマ マサシ）
インター治有限会社,1280002011215,衣服・その他の繊維製品製造業,〒690-2404島根県雲南市三刀屋町三刀屋33-1,0854455518（0854-45-5518）,3000（千円）,榎　太治（エノキ タイジ）
高木産業有限会社,1280002011388,一般機械器具製造業,〒699-1113島根県雲南市加茂町東谷168-2,0854497828（0854-49-7828）,29000（千円）,高木　雅広（タカギ マサヒロ）
有限会社田部印刷,1280002011396,出版・印刷・同関連産業,〒699-1311島根県雲南市木次町里方1093-123,0854420759（0854-42-0759）,3000（千円）,田部　美樹（タナベ ミトシ）
有限会社豆腐工房しろうさぎ,1280002011446,食料品・飼料・飲料製造業,〒699-1322島根県雲南市木次町寺領2959-2,0854423343（0854-42-3343）,5000（千円）,三上　忠幸（ミカミ タダユキ）
有限会社ジーンズマツダ,1280002011842,衣服・その他の繊維製品製造業,〒690-3405島根県飯石郡飯南町上来島530,0854763716（0854-76-3716）,3000（千円）,松田　栄次（マツダ エイジ）
有限会社松江石材店,1280002011883,窯業・土石製品製造業,〒690-3207島根県飯石郡飯南町頓原167,0854720225（0854-72-0225）,3000（千円）,岸　誠也（キシ セイヤ）
いずも八山椒有限会社,1280002012031,食料品・飼料・飲料製造業,〒699-1323島根県雲南市木次町東日登506-12,0854420346（0854-42-0346）,6000（千円）,景山　勲（カゲヤマ イサオ）
高家合同会社,1280003000266,一般機械器具製造業,〒692-0011島根県安来市安来町2135,0854223845（0854-22-3845）,2000（千円）,高家　輝夫（タカイエ テルオ）
亀嵩算盤合名会社,1280003000555,その他の製造業,〒699-1701島根県仁多郡奥出雲町亀嵩2248,0854570211（0854-57-0211）,"",若槻　慎治（ワカツキ シンジ）
株式会社曽田鐵工,2280001000424,一般機械器具製造業,〒690-0026島根県松江市富士見町1-18,0852370525（0852-37-0525）,20000（千円）,曽田　清（ソタ キヨシ）
株式会社プラテックヤマヨシ,2280001000639,その他の製造業,〒690-0021島根県松江市矢田町250-168,0852272051（0852-27-2051）,10000（千円）,山佳　光彦（ヤマヨシ ミツヒコ）
米田酒造株式会社,2280001000795,食料品・飼料・飲料製造業,〒690-0842島根県松江市東本町3-59,0852223232（0852-22-3232）,10000（千円）,代表取締役社長／米田　則雄（ヨネダ ノリオ）
外谷製紙株式会社,2280001000886,パルプ・紙・紙加工品製造業,〒690-2103島根県松江市八雲町西岩坂116,0852540013（0852-54-0013）,10000（千円）,外谷　治生（トヤ ハルユキ）
株式会社やつか,2280001000985,食料品・飼料・飲料製造業,〒690-2103島根県松江市八雲町西岩坂4210-3,0852549088（0852-54-9088）,47200（千円）,門脇　みとせ（カドワキ ミトセ）
株式会社つみっく,2280001002346,木材・木製品製造業（家具を除く）,〒690-0011島根県松江市東津田町763-2,0852283178（0852-28-3178）,5000（千円）,三島　昌彦（ミシマ アキヒコ）
今太木材株式会社,2280001002387,木材・木製品製造業（家具を除く）,〒692-0011島根県安来市安来町2141,0854223480（0854-22-3480）,10000（千円）,並河　桂太（ナビカ ケイタ）
株式会社亀屋造船所,2280001002544,輸送用機械器具製造業,〒690-1312島根県松江市美保関町森山784-9,0852722336（0852-72-2336）,1000（千円）,森脇　朋行（モリワキ トモユキ）
株式会社大谷屋たたみ店,2280001002981,その他の製造業,〒692-0211島根県安来市伯太町母里79,0854371379（0854-37-1379）,3000（千円）,田淵　寿馬（タブチ トシマ）
宮本食品株式会社,2280001003328,食料品・飼料・飲料製造業,〒693-0022島根県出雲市上塩冶町2785,0853230410（0853-23-0410）,10000（千円）,宮本　憲吉（ミヤモト ケンキチ）
檜垣木材工業株式会社,2280001003369,木材・木製品製造業（家具を除く）,〒693-0053島根県出雲市高松町784-1,0853288101（0853-28-8101）,10000（千円）,檜垣　成実（ヒガキ ナルミ）
アガワ機械株式会社,2280001003550,一般機械器具製造業,〒699-0813島根県出雲市湖陵町三部107-13,0853432588（0853-43-2588）,10000（千円）,山崎　茂（ヤマサキ シゲル）
菅公アパレル株式会社大田工場,2280001004012,衣服・その他の繊維製品製造業,〒694-0031島根県大田市静間町437-1,0854848101（0854-84-8101）,3000（千円）,尾崎　茂（オザキ シゲル）
株式会社小林工房,2280001004045,その他の製造業,〒699-2511島根県大田市温泉津町小浜イ308-2,0855652055（0855-65-2055）,3000（千円）,小林　精一（コバヤシ セイイチ）
株式会社矢田紙工,2280001004169,パルプ・紙・紙加工品製造業,〒694-0001島根県大田市山口町佐津目235-1,0854860401（0854-86-0401）,500（千円）,矢田　千里（ヤダ チサト）
株式会社石州川上窯業,2280001004318,窯業・土石製品製造業,〒695-0103島根県浜田市大金町イ742,0855282678（0855-28-2678）,48000（千円）,塚本　良子（ツカモト ヨシコ）
日本海酒造株式会社,2280001004482,食料品・飼料・飲料製造業,〒699-3224島根県浜田市三隅町湊浦80,0855321221（0855-32-1221）,22000（千円）,藤田　真路（フジタ マサミチ）
池月酒造株式会社,2280001004796,食料品・飼料・飲料製造業,〒696-0501島根県邑智郡邑南町阿須那1-3,0855880008（0855-88-0008）,10000（千円）,末田　幸雄（スエダ ユキオ）
シマネ益田電子株式会社,2280001005035,電気機械器具製造業,〒698-2144島根県益田市虫追町ロ320-97,0856288100（0856-28-8100）,133500（千円）,代表取締役社長／石川　譲（イシカワ ユズル）
株式会社八万物産,2280001005092,窯業・土石製品製造業,〒698-0036島根県益田市須子町42-52,0856311123（0856-31-1123）,20400（千円）,宗正　仁（ムネマサ ヒトシ）
双洋電機株式会社,2280001005258,電気機械器具製造業,〒698-0036島根県益田市須子町ロ391-1,0856242635（0856-24-2635）,10000（千円）,柳井　士郎（ヤナイ シロウ）
金田産業株式会社,2280001005415,窯業・土石製品製造業,〒685-0015島根県隠岐郡隠岐の島町港町大津の二13-4,0851222538（08512-2-2538）,10000（千円）,代表取締役社長／金田　隆徳（カネダ タカノリ）
Ｄｏライト株式会社,2280001005530,電気機械器具製造業,〒693-0043島根県出雲市長浜町337-1,0853270371（0853-27-0371）,99500（千円）,影山　和夫（カゲヤマ カズオ）
株式会社デルタ・シー・アンド・エス,2280001005539,輸送用機械器具製造業,〒697-0017島根県浜田市原井町3025-3,0855231156（0855-23-1156）,30000（千円）,藤田　剛（フジタ ツヨシ）
株式会社山光,2280001005596,輸送用機械器具製造業,〒699-1114島根県雲南市加茂町猪尾297,0854496543（0854-49-6543）,50000（千円）,足立　裕之（アダチ ヒロユキ）
株式会社ニチフレ島根,2280001005687,"鉄鋼業,非鉄金属製造業",〒690-3312島根県飯石郡飯南町八神661,0854730131（0854-73-0131）,10000（千円）,寺浦　嘉一郎（テラウラ カイチロウ）
株式会社吉田ふるさと村,2280001005695,食料品・飼料・飲料製造業,〒690-2801島根県雲南市吉田町吉田1047-2,0854740500（0854-74-0500）,60000（千円）,代表取締役社長／高岡　裕司（タカオカ ユウジ）
株式会社協栄ファスナー工業,2280001005712,金属製品製造業,〒690-2701島根県雲南市掛合町掛合2414,0854629700（0854-62-9700）,31000（千円）,松本　朗（マツモト アキラ）
株式会社奥出雲・ジンオオスイ,2280001006553,食料品・飼料・飲料製造業,〒699-1512島根県仁多郡奥出雲町高尾62,0854540414（0854-54-0414）,36750（千円）,石山　悦子（イシヤマ エツコ）
メディソル株式会社,2280001006727,食料品・飼料・飲料製造業,〒691-0021島根県出雲市奥宇賀町1058-1,0853661137（0853-66-1137）,88000（千円）,窪田　寛（クボタ ヒロシ）
株式会社ナカテック,2280001006826,金属製品製造業,〒694-0031島根県大田市静間町712-2,0854829016（0854-82-9016）,5000（千円）,中田　重之（ナカダ シゲユキ）
株式会社石見麦酒,2280001006966,食料品・飼料・飲料製造業,〒695-0016島根県江津市嘉久志町イ405,0855255740（0855-25-5740）,4000（千円）,山口　梓（ヤマグチ アズサ）
伊藤綿業有限会社,2280002000233,衣服・その他の繊維製品製造業,〒690-0881島根県松江市石橋町344-2,0852212661（0852-21-2661）,3000（千円）,伊藤　彰（イトウ アキラ）
有限会社袖師窯,2280002001289,窯業・土石製品製造業,〒690-0041島根県松江市幸町803-13,0852213974（0852-21-3974）,4000（千円）,尾野　友彦（オノ トモヒコ）
有限会社馬場印刷所,2280002001776,出版・印刷・同関連産業,〒690-0842島根県松江市東本町4-16-2,0852212328（0852-21-2328）,3040（千円）,馬場　正彦（ババ マサヒコ）
松江製版有限会社,2280002002106,出版・印刷・同関連産業,〒690-0046島根県松江市乃木福富町355-8,0852246516（0852-24-6516）,3000（千円）,金築　健一（カネツキ ケンイチ）
有限会社森山造船所,2280002002766,輸送用機械器具製造業,〒690-1312島根県松江市美保関町森山828-2,0852722303（0852-72-2303）,5000（千円）,松本　嗣男（マツモト ツグオ）
有限会社越野かまぼこ,2280002002832,食料品・飼料・飲料製造業,〒699-0101島根県松江市東出雲町揖屋3539-2,0852522200（0852-52-2200）,3000（千円）,越野　繁造（コシノ シゲゾウ）
金鳳酒造有限会社,2280002004614,食料品・飼料・飲料製造業,〒692-0056島根県安来市清井町343,0854270111（0854-27-0111）,18000（千円）,山本　剛士（ヤマモト タケシ）
有限会社足立製紙所,2280002004639,パルプ・紙・紙加工品製造業,〒692-0621島根県安来市広瀬町菅原772,0854322353（0854-32-2353）,5000（千円）,足立　祐介（アダチ ユウスケ）
有限会社福本製材所,2280002004754,木材・木製品製造業（家具を除く）,〒692-0404島根県安来市広瀬町広瀬2136,0854322130（0854-32-2130）,3000（千円）,福本　博文（フクモト ヒロフミ）
有限会社松浦商事,2280002004903,食料品・飼料・飲料製造業,〒692-0016島根県安来市東赤江町875-2,0854223648（0854-22-3648）,5000（千円）,松浦　利夫（マツウラ トシオ）
和汽産業有限会社,2280002004944,一般機械器具製造業,〒692-0017島根県安来市下坂田町274-1,0854231506（0854-23-1506）,5000（千円）,本田　実（ホンダ ミノル）
有限会社いとう材木店,2280002005141,木材・木製品製造業（家具を除く）,〒693-0021島根県出雲市塩冶町401-4,0853211228（0853-21-1228）,3000（千円）,伊藤　浩治（イトウ コウジ）
有限会社出雲市水道サービスセンター,2280002005182,一般機械器具製造業,〒693-0068島根県出雲市姫原2-9-13,0853212802（0853-21-2802）,3000（千円）,大田　茂（オオタ シゲル）
有限会社出雲プラント工業,2280002005208,一般機械器具製造業,〒693-0012島根県出雲市大津新崎町3-10,0853250083（0853-25-0083）,3500（千円）,室　博幸（ムロ ヒロユキ）
有限会社金山製作所,2280002005348,一般機械器具製造業,〒693-0022島根県出雲市上塩冶町2470,0853213660（0853-21-3660）,24500（千円）,金山　義夫（カナヤマ ヨシオ）
有限会社けんちゃん漬,2280002005447,食料品・飼料・飲料製造業,〒699-0731島根県出雲市大社町遙堪403,0853211034（0853-21-1034）,8000（千円）,成相　善美（ナリアイ ヨシミ）
有限会社所原製材所,2280002005777,木材・木製品製造業（家具を除く）,〒693-0214島根県出雲市所原町1673,0853480207（0853-48-0207）,3000（千円）,伊藤　順一（イトウ ジユンイチ）
有限会社なんぽうぱん,2280002005819,食料品・飼料・飲料製造業,〒693-0033島根県出雲市知井宮町1274-6,0853210062（0853-21-0062）,10000（千円）,石飛　安夫（イシトビ ヤスオ）
有限会社浜村石材店,2280002005868,窯業・土石製品製造業,〒693-0033島根県出雲市知井宮町214,0853210731（0853-21-0731）,5000（千円）,浜村　敏弘（ハマムラ トシヒロ）
有限会社ファミリー・フーズ,2280002005934,食料品・飼料・飲料製造業,〒693-0021島根県出雲市塩冶町1291-17,0853231666（0853-23-1666）,5000（千円）,今岡　厚子（イマオカ アツコ）
有限会社ニーズシステムサービス,2280002006387,衣服・その他の繊維製品製造業,〒699-0624島根県出雲市斐川町上直江450-1,0853723303（0853-72-3303）,4000（千円）,星野　克美（ホシノ カツミ）
有限会社キタイ,2280002006544,一般機械器具製造業,〒699-0721島根県出雲市大社町修理免785,0853532317（0853-53-2317）,3000（千円）,北井　庸雄（キタイ ツネオ）
有限会社吉川豆腐店,2280002006651,食料品・飼料・飲料製造業,〒699-0701島根県出雲市大社町杵築東518,0853532089（0853-53-2089）,3000（千円）,吉川　真一（ヨシカワ シンイチ）
有限会社常松製材所,2280002006750,木材・木製品製造業（家具を除く）,〒693-0506島根県出雲市佐田町反邊1218,0853840504（0853-84-0504）,3000（千円）,常松　富夫（ツネマツ トミオ）
有限会社古代柱醤油醸造元,2280002006809,食料品・飼料・飲料製造業,〒693-0035島根県出雲市芦渡町913-42,0853301273（0853-30-1273）,5000（千円）,井上　博之（イノウエ ヒロユキ）
有限会社ウェルシー,2280002007039,衣服・その他の繊維製品製造業,〒691-0011島根県出雲市国富町847-2,0853623318（0853-62-3318）,10000（千円）,志食　秀司（シジキ シユウジ）
有限会社田中豆富店,2280002007179,食料品・飼料・飲料製造業,〒691-0001島根県出雲市平田町7553,0853623128（0853-62-3128）,3000（千円）,田中　章一（タナカ シヨウイチ）
有限会社西村印刷,2280002007212,出版・印刷・同関連産業,〒691-0003島根県出雲市灘分町503-2,0853622424（0853-62-2424）,7000（千円）,西村　俊（ニシムラ トシ）
有限会社アィティシィ,2280002007468,輸送用機械器具製造業,〒694-0223島根県大田市三瓶町池田394-1,0854832233（0854-83-2233）,6000（千円）,前坂　毅（マエサカ タケシ）
