会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社モリカツ,1300001003755,食料品・飼料・飲料製造業,〒840-0212佐賀県佐賀市大和町池上4000,0952625768（0952-62-5768）,10000（千円）,森田　勝登（モリタ マサト）
大和酒造株式会社,1300001003771,食料品・飼料・飲料製造業,〒840-0201佐賀県佐賀市大和町尼寺2620,0952623535（0952-62-3535）,63000（千円）,代表取締役社長／福岡　桂（フクオカ カツラ）
小糸九州株式会社,1300001003904,輸送用機械器具製造業,〒849-0902佐賀県佐賀市久保泉町上和泉1580-6,0952718355（0952-71-8355）,3000000（千円）,代表取締役社長／小石原　宏（コイシハラ ヒロシ）
クロカミスクリーン印刷株式会社,1300001004497,出版・印刷・同関連産業,〒840-0857佐賀県佐賀市鍋島町八戸3167-4,0952249155（0952-24-9155）,3000（千円）,黒髪　清尊（クロカミ キヨタカ）
株式会社北方興産,1300001004745,窯業・土石製品製造業,〒849-2201佐賀県武雄市北方町志久1562-1,0954362888（0954-36-2888）,20000（千円）,大隈　佐和子（オオクマ サワコ）
株式会社三和オートメーション,1300001004803,一般機械器具製造業,〒849-2204佐賀県武雄市北方町大崎1910-8,0954203215（0954-20-3215）,10000（千円）,坂本　正弘（サカモト マサヒロ）
大坪石材株式会社,1300001004811,窯業・土石製品製造業,〒843-0021佐賀県武雄市武雄町永島17945,0954231616（0954-23-1616）,40000（千円）,代表取締役社長／大坪　久芳（オオツボ ヒサヨシ）
新日本製陶株式会社,1300001004828,窯業・土石製品製造業,〒843-0302佐賀県嬉野市嬉野町下野甲2304-1,0954439201（0954-43-9201）,13000（千円）,大串　光子（オオグシ ミツコ）
九州住電精密株式会社,1300001005082,一般機械器具製造業,〒849-2102佐賀県杵島郡大町町福母2374,0952823225（0952-82-3225）,400000（千円）,代表取締役社長／大屋　敬雄（オオヤ ユキオ）
株式会社伊万里鉄鋼センター,1300001005545,"鉄鋼業,非鉄金属製造業",〒848-0121佐賀県伊万里市黒川町塩屋5-2,0955271221（0955-27-1221）,200000（千円）,代表取締役社長／関野　勝（セキノ マサル）
昭和金属伊万里株式会社,1300001005561,金属製品製造業,〒849-5257佐賀県伊万里市大川町川原5912-1,0955293368（0955-29-3368）,80000（千円）,代表取締役社長／藤村　茂明（フジムラ シゲアキ）
株式会社テラザワ,1300001005586,窯業・土石製品製造業,〒849-4271佐賀県伊万里市東山代町長浜229-1,0955223722（0955-22-3722）,10000（千円）,寺澤　雅敏（テラザワ マサトシ）
株式会社小笠原藤右衛門,1300001005677,窯業・土石製品製造業,〒848-0025佐賀県伊万里市大川内町乙1971,0955232282（0955-23-2282）,30000（千円）,小笠原　圭一郎（オガサワラ ケイイチロウ）
株式会社梶山工芸,1300001005719,電気機械器具製造業,〒844-0002佐賀県西松浦郡有田町中樽2-2-1,0955422356（0955-42-2356）,10000（千円）,梶山　紋哉（カジヤマ モンヤ）
株式会社源,1300001005727,窯業・土石製品製造業,〒844-0023佐賀県西松浦郡有田町丸尾丙2726,0955424164（0955-42-4164）,20000（千円）,代表取締役社長／金子　昌司（カネコ シヨウジ）
佐賀県陶磁器原料株式会社,1300001005735,窯業・土石製品製造業,〒844-0024佐賀県西松浦郡有田町赤坂丙2842-16,0955433127（0955-43-3127）,10000（千円）,渕上　哲男（フチガミ テツオ）
共立エレックス株式会社,1300001005826,窯業・土石製品製造業,〒849-4153佐賀県西松浦郡有田町立部甲170-1,0955462821（0955-46-2821）,74000（千円）,代表取締役社長／西山　研吾（ニシヤマ ケンゴ）
日本ボーンチャイナ株式会社,1300001005834,窯業・土石製品製造業,〒849-4174佐賀県西松浦郡有田町上本乙2330,0955463486（0955-46-3486）,10000（千円）,原口　照将（ハラグチ テルマサ）
株式会社東洋空機製作所,1300001006361,一般機械器具製造業,〒849-0102佐賀県三養基郡みやき町簑原5733,0942942211（0942-94-2211）,322500（千円）,代表取締役社長／時政　達一郎（トキマサ タツイチロウ）
株式会社佐賀パック,1300001006675,パルプ・紙・紙加工品製造業,〒849-0101佐賀県三養基郡みやき町原古賀6260,0942945332（0942-94-5332）,10000（千円）,秋吉　松司（アキヨシ マツシ）
株式会社プレアデス,1300001007079,食料品・飼料・飲料製造業,〒844-0027佐賀県西松浦郡有田町南原甲444,0955424275（0955-42-4275）,3000（千円）,廉隅　浩介（カドスミ コウスケ）
唐津生コンクリート株式会社,1300001007277,窯業・土石製品製造業,〒847-0102佐賀県唐津市八幡町680-1,0955728391（0955-72-8391）,60000（千円）,代表取締役社長／瀬口　和孝（セグチ カズタカ）
日本物産株式会社,1300001007293,食料品・飼料・飲料製造業,〒847-0101佐賀県唐津市中瀬通1-6,0955728371（0955-72-8371）,50000（千円）,代表取締役社長／岩本　三憲（イワモト ミツノリ）
マツキン醸造株式会社,1300001007351,食料品・飼料・飲料製造業,〒847-0072佐賀県唐津市和多田百人町1-28,0955742468（0955-74-2468）,10000（千円）,代表取締役社長／松本　金治郎（マツモト キンジロウ）
株式会社ニューリード,1300001007418,衣服・その他の繊維製品製造業,〒849-5122佐賀県唐津市浜玉町横田下75-2,0955567555（0955-56-7555）,20000（千円）,代表取締役社長／引地　昌仁（ヒキチ マサヒト）
株式会社美間坂,1300001007434,窯業・土石製品製造業,〒847-1516佐賀県唐津市肥前町瓜ケ坂1304,0955541565（0955-54-1565）,10000（千円）,美間坂　和人（ミマサカ カズト）
相知化成株式会社,1300001007582,皮革・同製品・毛皮製造業,〒849-3202佐賀県唐津市相知町平山下880,0955623355（0955-62-3355）,15000（千円）,山川　満（ヤマカワ ミツル）
シルク工房株式会社,1300001007855,出版・印刷・同関連産業,〒849-1303佐賀県鹿島市森165-2,0954627037（0954-62-7037）,5000（千円）,田中　一智（タナカ カズトモ）
ナチュラルパワークリエイト株式会社,1300001008135,食料品・飼料・飲料製造業,〒841-0073佐賀県鳥栖市江島町1783-1,0942828822（0942-82-8822）,9000（千円）,宮本　直子（ミヤモト ナオコ）
株式会社増田羊羹本舗,1300001008408,食料品・飼料・飲料製造業,〒845-0001佐賀県小城市小城町255,0952723185（0952-72-3185）,3000（千円）,増田　貴之（マスダ タカユキ）
株式会社Ｇｒｏｗ．Ｆａｓｈｉｏｎ,1300001008705,衣服・その他の繊維製品製造業,〒849-3231佐賀県唐津市相知町牟田部1023,0955518637（0955-51-8637）,1000（千円）,森山　誠二（モリヤマ セイジ）
株式会社岩根工芸,1300001009348,家具・装備品製造業,〒840-2104佐賀県佐賀市諸富町徳富162-1,0952476970（0952-47-6970）,3000（千円）,岩根　里加（イワネ リカ）
株式会社アサヒ工芸社,1300001009414,その他の製造業,〒840-0814佐賀県佐賀市成章町1-15,0952233366（0952-23-3366）,1500（千円）,柿原　誠（カキハラ マコト）
株式会社大志社,1300001009488,食料品・飼料・飲料製造業,〒843-0022佐賀県武雄市武雄町武雄4190-1,0954268109（0954-26-8109）,5000（千円）,松浦　稔（マツウラ ミノル）
有限会社川代テント工業,1300002000297,衣服・その他の繊維製品製造業,〒840-0047佐賀県佐賀市与賀町83,0952223365（0952-22-3365）,3000（千円）,川代　勇一（カワシロ ユウイチ）
有限会社弘文社,1300002000487,出版・印刷・同関連産業,〒840-0815佐賀県佐賀市天神1-2-33,0952235603（0952-23-5603）,4000（千円）,片倉　利夫（カタクラ トシオ）
有限会社杉町鉄工所,1300002000735,一般機械器具製造業,〒849-0913佐賀県佐賀市兵庫町渕1333-1,0952234353（0952-23-4353）,3000（千円）,杉町　綱之（スギマチ ツナユキ）
有限会社ナチュラル食品,1300002001056,食料品・飼料・飲料製造業,〒849-0922佐賀県佐賀市高木瀬東3-12-1,0952305269（0952-30-5269）,3000（千円）,牧野内　富広（マキノウチ トミヒロ）
有限会社橋野ボデー工業,1300002001171,輸送用機械器具製造業,〒840-0031佐賀県佐賀市下田町4-7,0952236606（0952-23-6606）,3500（千円）,橋野　文明（ハシノ フミアキ）
有限会社プラックス,1300002001320,出版・印刷・同関連産業,〒840-0862佐賀県佐賀市嘉瀬町扇町2230-11,0952257834（0952-25-7834）,6200（千円）,山下　栄城（ヤマシタ ヒデキ）
有限会社佐賀墓石,1300002001386,窯業・土石製品製造業,〒840-0002佐賀県佐賀市蓮池町見島167-2,0952971354（0952-97-1354）,3000（千円）,石井　真一（イシイ シンイチ）
真崎麺機有限会社,1300002001411,一般機械器具製造業,〒840-0811佐賀県佐賀市大財3-5-15,0952242251（0952-24-2251）,11000（千円）,坂本　淳一（サカモト ジユンイチ）
有限会社ミヤハラ,1300002001510,食料品・飼料・飲料製造業,〒849-0913佐賀県佐賀市兵庫町渕1545,0952324160（0952-32-4160）,3000（千円）,宮原　英子（ミヤハラ エイコ）
有限会社ケイズ,1300002001758,金属製品製造業,〒849-0921佐賀県佐賀市高木瀬西6-1-8,0952304072（0952-30-4072）,10000（千円）,静野　健次（シズノ ケンジ）
有限会社成富畳店,1300002004133,その他の製造業,〒842-0107佐賀県神埼市神埼町鶴1142-1,0952522622（0952-52-2622）,5000（千円）,成富　信幸（ナリトミ ノブユキ）
有限会社宮地運輸,1300002004158,窯業・土石製品製造業,〒842-0107佐賀県神埼市神埼町鶴444,"",6500（千円）,宮地　昭暢（ミヤチ アキノブ）
有限会社エスプレス工業社,1300002004182,金属製品製造業,〒842-0064佐賀県神埼市千代田町渡瀬6-1,0952346352（0952-34-6352）,3000（千円）,坂井　浩幸（サカイ ヒロユキ）
有限会社ニシムラ紙工,1300002004488,パルプ・紙・紙加工品製造業,〒849-0302佐賀県小城市牛津町柿樋瀬1140,0952664800（0952-66-4800）,6000（千円）,山口　哲（ヤマグチ サトシ）
有限会社石橋造船所,1300002004620,輸送用機械器具製造業,〒849-0313佐賀県小城市芦刈町永田3207-17,0952661434（0952-66-1434）,3000（千円）,石橋　正明（イシバシ マサアキ）
有限会社辻製作所,1300002004637,金属製品製造業,〒849-0314佐賀県小城市芦刈町三王崎280-15,0952663142（0952-66-3142）,5000（千円）,辻　吉武（ツジ ヨシタケ）
有限会社富士生コン,1300002005445,窯業・土石製品製造業,〒840-0501佐賀県佐賀市富士町古湯3134,0952582126（0952-58-2126）,3000（千円）,代表取締役社長／田尻　晃祐（タジリ コウスケ）
有限会社青木茶舗,1300002005809,食料品・飼料・飲料製造業,〒843-0013佐賀県武雄市橘町大日3103-1,0954232997（0954-23-2997）,3000（千円）,青木　守（アオキ マモル）
有限会社松下畳商会,1300002006047,その他の製造業,〒843-0022佐賀県武雄市武雄町武雄1805-2,0954222648（0954-22-2648）,5000（千円）,松下　優児（マツシタ ユウジ）
有限会社牟田酒造場,1300002006105,食料品・飼料・飲料製造業,〒843-0152佐賀県武雄市若木町本部4588,0954262001（0954-26-2001）,6000（千円）,牟田　勝浩（ムタ カツヒロ）
有限会社琥山製陶所,1300002006212,窯業・土石製品製造業,〒843-0301佐賀県嬉野市嬉野町下宿乙223-1,0954420118（0954-42-0118）,5000（千円）,小野　達郎（オノ タツロウ）
有限会社佐熊製茶園,1300002006220,食料品・飼料・飲料製造業,〒843-0303佐賀県嬉野市嬉野町吉田甲961,0954439073（0954-43-9073）,5000（千円）,佐熊　茂喜（サクマ シゲキ）
有限会社中島陶器,1300002006286,窯業・土石製品製造業,〒843-0303佐賀県嬉野市嬉野町吉田丁3752,0954439860（0954-43-9860）,8000（千円）,中島　満実（ナカシマ ミツミ）
有限会社ヒライ,1300002006303,食料品・飼料・飲料製造業,〒843-0301佐賀県嬉野市嬉野町下宿乙337-3,0954422559（0954-42-2559）,3500（千円）,平井　恒治（ヒライ ツネジ）
有限会社木曽屋,1300002006740,木材・木製品製造業（家具を除く）,〒849-1315佐賀県鹿島市三河内甲50-1,0954631250（0954-63-1250）,3000（千円）,今村　秀則（イマムラ ヒデノリ）
有限会社中島製作所,1300002006831,金属製品製造業,〒849-1321佐賀県鹿島市古枝甲283-1,0954636213（0954-63-6213）,10000（千円）,中島　清和（ナカシマ キヨカズ）
有限会社三原食品,1300002006906,食料品・飼料・飲料製造業,〒849-1321佐賀県鹿島市古枝甲552-8,0954633038（0954-63-3038）,3000（千円）,三原　一美（ミハラ カズミ）
有限会社渕野陶磁器原料,1300002007020,窯業・土石製品製造業,〒849-1426佐賀県嬉野市塩田町五町田乙287-1,0954664207（0954-66-4207）,9000（千円）,渕野　直幸（フチノ ナオユキ）
有限会社白石罐詰工場,1300002007185,食料品・飼料・飲料製造業,〒849-1103佐賀県杵島郡白石町築切4424,0952842225（0952-84-2225）,3000（千円）,代表取締役社長／加藤　孝幸（カトウ タカユキ）
有限会社武富工業,1300002007342,窯業・土石製品製造業,〒849-0505佐賀県杵島郡江北町下小田2788,0952863901（0952-86-3901）,3000（千円）,武富　和敏（タケドミ カズトシ）
有限会社浦田造船所,1300002007656,輸送用機械器具製造業,〒848-0101佐賀県伊万里市波多津町辻431-6,0955251001（0955-25-1001）,3000（千円）,浦田　文明（ウラタ フミアキ）
有限会社古千製陶所,1300002008266,窯業・土石製品製造業,〒844-0011佐賀県西松浦郡有田町岩谷川内2-3-20,0955433256（0955-43-3256）,3000（千円）,古田　あいさ（フルタ アイサ）
有限会社篠原渓山,1300002008407,窯業・土石製品製造業,〒844-0004佐賀県西松浦郡有田町大樽2-3-12,0955422947（0955-42-2947）,10000（千円）,篠原　祐美子（シノハラ ユミコ）
有限会社伝作窯,1300002008456,窯業・土石製品製造業,〒844-0021佐賀県西松浦郡有田町応法丙3576-17,0955432724（0955-43-2724）,3000（千円）,横田　博文（ヨコタ ヒロフミ）
有限会社やま平窯元,1300002008588,窯業・土石製品製造業,〒844-0012佐賀県西松浦郡有田町桑古場乙2267-1,0955422459（0955-42-2459）,5000（千円）,山本　博文（ヤマモト ヒロフミ）
有限会社エス・ケイ・テック,1300002008704,一般機械器具製造業,〒849-4165佐賀県西松浦郡有田町黒川甲1826-2,0955412138（0955-41-2138）,3000（千円）,是石　哲生（コレイシ テツオ）
株式会社トス,1300002009140,その他の製造業,〒841-0075佐賀県鳥栖市立石町12-369,0942823488（0942-82-3488）,30000（千円）,代表取締役社長／藤吉　洋次（フジヨシ ヒロツグ）
有限会社江口製作所,1300002009438,輸送用機械器具製造業,〒849-0102佐賀県三養基郡みやき町簑原3939-2,0942944781（0942-94-4781）,5000（千円）,江口　健次（エグチ ケンジ）
有限会社八戸製作所,1300002009909,一般機械器具製造業,〒849-0122佐賀県三養基郡上峰町前牟田1551-1,0952528705（0952-52-8705）,5000（千円）,八戸　孝一（ヤエ コウイチ）
有限会社唐津アイシー,1300002010098,電気機械器具製造業,〒847-0082佐賀県唐津市和多田天満町1-1-7,0955748374（0955-74-8374）,3000（千円）,赤羽　良人（アカハネ ヨシト）
有限会社江藤造船所,1300002010164,輸送用機械器具製造業,〒847-0861佐賀県唐津市二タ子3-214-1,0955730704（0955-73-0704）,10000（千円）,江藤　光明（エトウ ミツアキ）
有限会社平田,1300002010610,出版・印刷・同関連産業,〒847-0054佐賀県唐津市米屋町1629,0955723865（0955-72-3865）,3000（千円）,平田　正廣（ヒラタ マサヒロ）
有限会社あいふる,1300002010841,衣服・その他の繊維製品製造業,〒849-5131佐賀県唐津市浜玉町浜崎2339-2,0955562419（0955-56-2419）,5000（千円）,吉本　幸文（ヨシモト ユキフミ）
大山工業有限会社,1300002011575,金属製品製造業,〒848-0007佐賀県伊万里市南波多町井手野3888-2,0955203833（0955-20-3833）,5000（千円）,大山　順一郎（オオヤマ ジユンイチロウ）
合資会社基山商店,1300003000503,食料品・飼料・飲料製造業,〒841-0204佐賀県三養基郡基山町宮浦151,0942922300（0942-92-2300）,14500（千円）,小森　純一（コモリ ジユンイチ）
株式会社太一工房,1300003000692,衣服・その他の繊維製品製造業,〒840-0027佐賀県佐賀市本庄町本庄506-3,0952978079（0952-97-8079）,100（千円）,小川　太一（オガワ タイチ）
トリゼン食鳥肉協同組合,1300005005582,食料品・飼料・飲料製造業,〒847-0001佐賀県唐津市双水1782-1,0955703077（0955-70-3077）,40000（千円）,代表理事／南　博哉（ミナミ ヒロヤ）
株式会社唐津シービー,1300005005657,窯業・土石製品製造業,〒847-1211佐賀県唐津市北波多岸山サイコノ谷373-17,0955642217（0955-64-2217）,25500（千円）,大野　雅由（オオノ マサヨシ）
株式会社ヒミツキチ,2290001034405,衣服・その他の繊維製品製造業,〒847-0304佐賀県唐津市呼子町殿ノ浦1461-1,0955823433（0955-82-3433）,3000（千円）,田代　淳也（タシロ ジユンヤ）
佐賀宇部コンクリート工業株式会社,2300001000082,窯業・土石製品製造業,〒840-0054佐賀県佐賀市水ケ江1-2-33,0952240111（0952-24-0111）,50000（千円）,代表取締役社長／福岡　桂（フクオカ カツラ）
佐賀金属株式会社,2300001000181,"鉄鋼業,非鉄金属製造業",〒849-0936佐賀県佐賀市鍋島町森田833-1,0952300070（0952-30-0070）,30000（千円）,代表取締役社長／高木　興一（タカギ コウイチ）
五重工業株式会社,2300001000289,一般機械器具製造業,〒840-0005佐賀県佐賀市蓮池町蓮池352-2,0952970415（0952-97-0415）,10000（千円）,中島　真一（ナカシマ シンイチ）
聖徳ゼロテック株式会社,2300001000355,一般機械器具製造業,〒840-0036佐賀県佐賀市西与賀町高太郎172,0952296828（0952-29-6828）,30000（千円）,古賀　鉄夫（コガ テツオ）
三和工業株式会社,2300001000413,金属製品製造業,〒849-0921佐賀県佐賀市高木瀬西2-13-19,0952263231（0952-26-3231）,10000（千円）,納富　政敏（ノウドミ マサトシ）
株式会社佐賀鉄工所,2300001000504,金属製品製造業,〒840-0806佐賀県佐賀市神園1-5-30,0952312111（0952-31-2111）,310000（千円）,代表取締役社長／坂田　潤一（サカタ ジユンイチ）
株式会社佐賀テント,2300001000512,衣服・その他の繊維製品製造業,〒840-0008佐賀県佐賀市巨勢町牛島179-1,0952248728（0952-24-8728）,10000（千円）,石崎　允士（イシザキ ミツシ）
株式会社戸上デンソー,2300001000545,電気機械器具製造業,〒840-0811佐賀県佐賀市大財5-7-25,0952254151（0952-25-4151）,99000（千円）,代表取締役／原　立身（ハラ タツミ）
福博印刷株式会社,2300001000826,出版・印刷・同関連産業,〒849-0918佐賀県佐賀市兵庫南4-22-40,0952242366（0952-24-2366）,50000（千円）,代表取締役社長／宮原　和弘（ミヤハラ カズヒロ）
馬郡蒲鉾株式会社,2300001000917,食料品・飼料・飲料製造業,〒840-0034佐賀県佐賀市西与賀町厘外1497-8,0952232713（0952-23-2713）,10000（千円）,馬郡　孝彰（マゴオリ タカアキ）
株式会社明光社,2300001001007,出版・印刷・同関連産業,〒849-0918佐賀県佐賀市兵庫南1-20-10,0952287533（0952-28-7533）,10000（千円）,酒井　英俊（サカイ ヒデトシ）
福徳海苔株式会社,2300001001155,食料品・飼料・飲料製造業,〒840-2102佐賀県佐賀市諸富町為重342-2,0952472811（0952-47-2811）,88000（千円）,福原　誠助（フクハラ セイスケ）
大川生コン株式会社,2300001003143,窯業・土石製品製造業,〒840-2213佐賀県佐賀市川副町鹿江608-1,0952451215（0952-45-1215）,10000（千円）,代表取締役社長／古賀　成行（コガ シゲユキ）
トヨタ紡織九州株式会社,2300001003151,輸送用機械器具製造業,〒842-0107佐賀県神埼市神埼町鶴1600,0952527111（0952-52-7111）,480000（千円）,代表取締役社長／吉川　靖司（ヨシカワ ヤスシ）
株式会社貞包鉄工所,2300001003176,一般機械器具製造業,〒842-0002佐賀県神埼市神埼町田道ヶ里1860-2,0952522135（0952-52-2135）,10000（千円）,貞包　哲男（サダカネ テツオ）
株式会社八雲製作所,2300001003218,金属製品製造業,〒842-0015佐賀県神埼市神埼町尾崎200,0952521255（0952-52-1255）,10000（千円）,代表取締役社長／久保　靖典（クボ ヤスノリ）
株式会社音成印刷,2300001003275,出版・印刷・同関連産業,〒845-0001佐賀県小城市小城町253-4,0952734113（0952-73-4113）,20000（千円）,代表取締役社長／真崎　俊夫（マサキ トシオ）
株式会社木下製作所,2300001003366,その他の製造業,〒849-0306佐賀県小城市牛津町勝1253-1,0952661481（0952-66-1481）,10000（千円）,木下　勝（キノシタ マサル）
株式会社友桝飲料,2300001003390,食料品・飼料・飲料製造業,〒845-0003佐賀県小城市小城町岩蔵2575-3,0952725588（0952-72-5588）,30000（千円）,代表取締役社長／友田　諭（トモダ サトシ）
モダンパック株式会社,2300001003399,パルプ・紙・紙加工品製造業,〒849-0302佐賀県小城市牛津町柿樋瀬902-1,0952638032（0952-63-8032）,20000（千円）,白濱　政文（シラハマ マサフミ）
株式会社太平プレテック,2300001003762,金属製品製造業,〒840-0214佐賀県佐賀市大和町川上157,0952627300（0952-62-7300）,10000（千円）,野口　清二（ノグチ キヨジ）
株式会社ツインスター,2300001003977,皮革・同製品・毛皮製造業,〒840-0051佐賀県佐賀市田代2-2-47,0952221511（0952-22-1511）,50000（千円）,代表取締役社長／松浦　隆（マツウラ タカシ）
株式会社古川製作所,2300001004661,一般機械器具製造業,〒843-0022佐賀県武雄市武雄町武雄117,0954233322（0954-23-3322）,10000（千円）,古川　裕之（フルカワ ヒロユキ）
瀬頭酒造株式会社,2300001005016,食料品・飼料・飲料製造業,〒849-1425佐賀県嬉野市塩田町五町田甲3117,0954662014（0954-66-2014）,10000（千円）,瀬頭　平治（セトウ ヘイジ）
株式会社ヒラノ,2300001005024,衣服・その他の繊維製品製造業,〒849-1411佐賀県嬉野市塩田町馬場下甲361,0954666024（0954-66-6024）,10000（千円）,平野　久次（ヒラノ キユウジ）
株式会社トリム,2300001005049,衣服・その他の繊維製品製造業,〒849-1602佐賀県藤津郡太良町多良3888-1,0954670123（0954-67-0123）,10000（千円）,山口　守彦（ヤマグチ モリヒコ）
株式会社オンリーファクトリー,2300001005214,衣服・その他の繊維製品製造業,〒843-0022佐賀県武雄市武雄町武雄2011-1,0954237252（0954-23-7252）,10000（千円）,代表取締役社長／白波　久（シラナミ ヒサシ）
ＩＭＡＲＩ株式会社,2300001005445,その他の製造業,〒848-0024佐賀県伊万里市大川内町甲984-3,0955224185（0955-22-4185）,10000（千円）,代表取締役社長／福井　秀平（フクイ シユウヘイ）
株式会社オリオンセラミック,2300001005453,窯業・土石製品製造業,〒849-4252佐賀県伊万里市山代町楠久津177-94,0955280608（0955-28-0608）,30000（千円）,代表取締役社長／古賀　謙一郎（コガ ケンイチロウ）
株式会社オリオン商事,2300001005478,窯業・土石製品製造業,〒849-4252佐賀県伊万里市山代町楠久津177-94,0955280608（0955-28-0608）,20000（千円）,古賀　富男（コガ トミオ）
