会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社議事録発行センター,1260001001961,出版・印刷・同関連産業,〒700-0035岡山県岡山市北区高柳西町1-23,0862551332（086-255-1332）,10000（千円）,代表取締役社長／友野　泰志（トモノ タイシ）
吉備木工株式会社,1260001002010,家具・装備品製造業,〒701-0151岡山県岡山市北区平野765-13,0862930366（086-293-0366）,10000（千円）,吉田　龍二（ヨシダ リユウジ）
株式会社廣榮堂,1260001002299,食料品・飼料・飲料製造業,〒703-8245岡山県岡山市中区藤原60,0862710001（086-271-0001）,75000（千円）,代表取締役社長／武田　浩一（タケダ コウイチ）
コーホク印刷株式会社,1260001002373,出版・印刷・同関連産業,〒700-0034岡山県岡山市北区高柳東町10-27,0862551212（086-255-1212）,39000（千円）,代表取締役社長／安井　英規（ヤスイ ヒデキ）
株式会社山陽ネジ製作所,1260001002695,金属製品製造業,〒701-0145岡山県岡山市北区今保61,0862413191（086-241-3191）,10000（千円）,代表取締役社長／大西　哲夫（オオニシ テツオ）
山王鋼業株式会社,1260001002753,金属製品製造業,〒703-8216岡山県岡山市東区宍甘54-5,0862791155（086-279-1155）,10000（千円）,石原　省三（イシハラ シヨウゾウ）
株式会社サン・クラテック,1260001002910,その他の製造業,〒701-2223岡山県赤磐市東窪田597,0869574656（086-957-4656）,10000（千円）,丸尾　万夫（マルオ カズオ）
株式会社シゲナガ,1260001003223,その他の製造業,〒700-0011岡山県岡山市北区学南町2-5-5,0862140159（086-214-0159）,10000（千円）,中山　明（ナカヤマ アキラ）
株式会社レーザマックス,1260001003421,"鉄鋼業,非鉄金属製造業",〒700-0953岡山県岡山市南区西市117-8,0862441994（086-244-1994）,10000（千円）,代表取締役社長／近藤　正一（コンドウ シヨウイチ）
株式会社大学教育出版,1260001003909,出版・印刷・同関連産業,〒700-0953岡山県岡山市南区西市855-4,0862441268（086-244-1268）,12000（千円）,佐藤　守（サトウ マモル）
中国精油株式会社,1260001004262,化学工業,〒700-0812岡山県岡山市北区出石町1-2-11,0862245771（086-224-5771）,83000（千円）,代表取締役社長／樋口　克彦（ヒグチ カツヒコ）
株式会社トーカイパネル,1260001004642,電気機械器具製造業,〒703-8228岡山県岡山市中区乙多見482-1,0862791273（086-279-1273）,10000（千円）,代表取締役社長／松永　晃（マツナガ アキラ）
友野印刷株式会社,1260001004782,出版・印刷・同関連産業,〒700-0035岡山県岡山市北区高柳西町1-23,0862551101（086-255-1101）,30000（千円）,代表取締役社長／友野　昌平（トモノ シヨウヘイ）
株式会社ナビカ,1260001004956,電気機械器具製造業,〒700-0955岡山県岡山市南区万倍147-3,0862461130（086-246-1130）,11000（千円）,友安　享（トモヤス トオル）
株式会社日本フレーム製作所,1260001005046,家具・装備品製造業,〒703-8256岡山県岡山市中区浜1-21-30,0862722035（086-272-2035）,10000（千円）,大熊　健夫（オオクマ タケオ）
株式会社ニッカリ,1260001005178,一般機械器具製造業,〒704-8125岡山県岡山市東区西大寺川口465-1,0869430051（086-943-0051）,48000（千円）,代表取締役社長／杉本　宏（スギモト ヒロシ）
日宝綜合製本株式会社,1260001005252,出版・印刷・同関連産業,〒703-8208岡山県岡山市中区今在家197-1,0862756600（086-275-6600）,100000（千円）,代表取締役社長／岩坪　誠次郎（イワツボ セイジロウ）
株式会社富士製本,1260001005707,出版・印刷・同関連産業,〒701-0145岡山県岡山市北区今保99,0862437133（086-243-7133）,10000（千円）,寺山　晃（テラヤマ アキラ）
株式会社ベル・ブランシェ,1260001006036,皮革・同製品・毛皮製造業,〒703-8275岡山県岡山市中区門田屋敷3-5-6,0862705288（086-270-5288）,14000（千円）,河手　美枝子（カワテ ミエコ）
丸正製粉株式会社,1260001006317,食料品・飼料・飲料製造業,〒702-8051岡山県岡山市南区築港元町7-30,0862645501（086-264-5501）,20000（千円）,代表取締役社長／柾本　健太郎（マサモト ケンタロウ）
株式会社水島,1260001006408,その他の製造業,〒701-0151岡山県岡山市北区平野601-5,0862920144（086-292-0144）,30000（千円）,白石　隆洋（シライシ タカヒロ）
株式会社ミタックス,1260001006440,一般機械器具製造業,〒703-8212岡山県岡山市東区古都宿267-1,0862790555（086-279-0555）,21000（千円）,代表取締役社長／田渕　元兪基（タブチ モトユキ）
株式会社光畑製作所,1260001006457,一般機械器具製造業,〒701-0144岡山県岡山市北区久米6,0862417922（086-241-7922）,30000（千円）,光畑　仁士（ミツハタ ヒトシ）
名興電機株式会社,1260001006580,電気機械器具製造業,〒702-8006岡山県岡山市中区藤崎549,0862772411（086-277-2411）,24000（千円）,代表取締役社長／光亦　輝久（ミツマタ テルヒサ）
横田紙器株式会社,1260001006878,パルプ・紙・紙加工品製造業,〒700-0813岡山県岡山市北区石関町1-25,0862255551（086-225-5551）,10000（千円）,横田　義弘（ヨコタ ヨシヒロ）
良金工業株式会社,1260001006903,一般機械器具製造業,〒701-0221岡山県岡山市南区藤田566-138,0862966176（086-296-6176）,30000（千円）,代表取締役社長／加山　貴之（カヤマ タカユキ）
ワシユウ印刷株式会社,1260001006993,出版・印刷・同関連産業,〒700-0956岡山県岡山市南区当新田381-3,0862435600（086-243-5600）,30000（千円）,熊本　健治（クマモト ケンジ）
安信工業株式会社,1260001007471,輸送用機械器具製造業,〒709-2117岡山県岡山市北区御津野々口1497,0867240727（086-724-0727）,10000（千円）,安信　利治（ヤスノブ トシハル）
戸田ピグメント株式会社,1260001007496,化学工業,〒709-3124岡山県岡山市北区建部町小倉822,0867240526（086-724-0526）,10000（千円）,代表取締役社長／吉永　良隆（ヨシナガ ヨシタカ）
株式会社インパム,1260001007728,出版・印刷・同関連産業,〒702-8042岡山県岡山市南区洲崎1-2-9,0862506300（086-250-6300）,5000（千円）,青木　良二（アオキ リヨウジ）
ワイエム商事株式会社,1260001008172,電気機械器具製造業,〒702-8006岡山県岡山市中区藤崎576-4オフィスM105,0862001080（086-200-1080）,19000（千円）,三戸　稔（ミト ミノル）
新力株式会社,1260001008255,窯業・土石製品製造業,〒700-0961岡山県岡山市北区北長瀬本町7-12,0862561008（086-256-1008）,10000（千円）,新井　典子（アライ ノリコ）
株式会社タイコー,1260001008412,金属製品製造業,〒702-8002岡山県岡山市中区桑野716-4,0862744808（086-274-4808）,10000（千円）,山本　秀吉（ヤマモト ヒデヨシ）
オーニット株式会社,1260001008676,電気機械器具製造業,〒709-0721岡山県赤磐市桜が丘東3-3-765,0869959155（086-995-9155）,50000（千円）,代表取締役／仁戸田　昌典（ニエダ マサノリ）
株式会社オカドハザック,1260001008759,金属製品製造業,〒709-1211岡山県岡山市南区迫川955-3,0863621331（086-362-1331）,20000（千円）,岡戸　慎二（オカド シンジ）
株式会社アン・ドゥー,1260001009146,衣服・その他の繊維製品製造業,〒703-8233岡山県岡山市中区高屋356-3,0862705963（086-270-5963）,10000（千円）,中村　二郎（ナカムラ ジロウ）
カーツ株式会社,1260001009187,一般機械器具製造業,〒704-8124岡山県岡山市東区西大寺五明387-1,0869421111（086-942-1111）,100000（千円）,代表取締役社長／勝矢　雅一（カツヤ マサカズ）
岡山テクニカルメンテナンス株式会社,1260001009625,一般機械器具製造業,〒701-1145岡山県岡山市北区横井上1573-12,0862946100（086-294-6100）,5000（千円）,難波　克己（ナンバ カツミ）
株式会社一ノ瀬,1260001010582,衣服・その他の繊維製品製造業,〒701-1221岡山県岡山市北区芳賀5316,0862500333（086-250-0333）,10000（千円）,吉井　忠（ヨシイ タダシ）
ラジカルエンジニアリング株式会社,1260001011770,一般機械器具製造業,〒701-2141岡山県岡山市北区牟佐1136-1,"",2000（千円）,那須　伸吾（ナス シンゴ）
株式会社サン・エム・コーポレーション,1260001012348,出版・印刷・同関連産業,〒700-0034岡山県岡山市北区高柳東町13-12,0862522125（086-252-2125）,7000（千円）,山川　昌夫（ヤマカワ マサオ）
株式会社西日本ニチアス,1260001012372,ゴム製品製造業,〒712-8055岡山県倉敷市南畝2-6-24,0864500500（086-450-0500）,10000（千円）,代表取締役社長／中村　誠（ナカムラ マコト）
株式会社赤沢鉄工所,1260001012447,一般機械器具製造業,〒713-8121岡山県倉敷市玉島阿賀崎2401,0865225101（086-522-5101）,30000（千円）,赤沢　尚敏（アカザワ ヒサトシ）
株式会社雨風,1260001012505,食料品・飼料・飲料製造業,〒712-8034岡山県倉敷市水島西栄町1-28,0864462400（086-446-2400）,30000（千円）,渋谷　英律（シブヤ ヒデノリ）
イーエスアイ株式会社,1260001012587,電気機械器具製造業,〒710-0013岡山県倉敷市中帯江76-4,0864232130（086-423-2130）,10000（千円）,内藤　浩（ナイトウ ヒロシ）
株式会社エスワン,1260001012686,精密機械・医療機械器具製造業,〒712-8061岡山県倉敷市神田1-2-12,0864485105（086-448-5105）,10000（千円）,久枝　晉三（ヒサエダ シンゾウ）
大久保被服株式会社,1260001012703,衣服・その他の繊維製品製造業,〒711-0903岡山県倉敷市児島田の口2-9-29,0864777474（086-477-7474）,10000（千円）,大久保　博志（オオクボ ヒロシ）
株式会社北原工業,1260001012991,その他の製造業,〒710-0253岡山県倉敷市新倉敷駅前5-141,0865263040（086-526-3040）,30000（千円）,代表取締役社長／北原　忠（キタハラ タダシ）
株式会社共和工業所,1260001013032,一般機械器具製造業,〒712-8052岡山県倉敷市松江4-2-3,0864556578（086-455-6578）,60000（千円）,代表取締役社長／石本　隆一（イシモト リユウイチ）
京和ビニール工業株式会社,1260001013040,その他の製造業,〒713-8121岡山県倉敷市玉島阿賀崎4-4-16,0865260111（086-526-0111）,10000（千円）,代表取締役社長／藤澤　兼太郎（フジサワ ケンタロウ）
倉敷鑛泉株式会社,1260001013065,食料品・飼料・飲料製造業,〒710-0052岡山県倉敷市美和2-7-17,0864226020（086-422-6020）,10000（千円）,石原　信太郎（イシハラ シンタロウ）
倉敷化工株式会社,1260001013073,ゴム製品製造業,〒712-8015岡山県倉敷市連島町矢柄四の町4630,0864651111（086-465-1111）,309600（千円）,代表取締役社長／岡田　学（オカダ マナブ）
倉敷ボーリング機工株式会社,1260001013123,一般機械器具製造業,〒712-8052岡山県倉敷市松江2-4-20,0864563877（086-456-3877）,30000（千円）,代表取締役社長／佐古　さや香（サコ サヤカ）
倉藤工業株式会社,1260001013230,一般機械器具製造業,〒712-8044岡山県倉敷市東塚6-7-40,0864563977（086-456-3977）,10000（千円）,倉藤　謙吾（クラトウ ケンゴ）
株式会社コーセイカン,1260001013271,出版・印刷・同関連産業,〒701-0112岡山県倉敷市下庄1126-6,0864632500（086-463-2500）,40000（千円）,代表取締役社長／夏井　勝将（ナツイ カツマサ）
株式会社ジョンブル,1260001013602,衣服・その他の繊維製品製造業,〒711-0931岡山県倉敷市児島赤崎1-11-3,0864722344（086-472-2344）,15000（千円）,代表取締役社長／北川　敬博（キタガワ ユキヒロ）
タケシンパッケージ株式会社,1260001013949,パルプ・紙・紙加工品製造業,〒712-8014岡山県倉敷市連島中央4-4-23,0864441200（086-444-1200）,10000（千円）,新谷　啓子（ニイヤ ケイコ）
武田鋳造株式会社,1260001013965,"鉄鋼業,非鉄金属製造業",〒710-0803岡山県倉敷市中島1001,0864654655（086-465-4655）,30000（千円）,代表取締役社長／武田　真一（タケダ シンイチ）
田中繊維株式会社,1260001014014,衣服・その他の繊維製品製造業,〒711-0907岡山県倉敷市児島上の町1-2-18,0864723149（086-472-3149）,10000（千円）,田中　耕作（タナカ コウサク）
つちや産業株式会社,1260001014039,衣服・その他の繊維製品製造業,〒711-0913岡山県倉敷市児島味野6-9-2,0864724811（086-472-4811）,36000（千円）,永山　司（ナガヤマ ツカサ）
テクニカル章和株式会社,1260001014063,金属製品製造業,〒712-8031岡山県倉敷市福田町浦田127-14,0864215311（086-421-5311）,10000（千円）,民部　昌志（ミンブ マサシ）
永井釦株式会社,1260001014212,その他の製造業,〒711-0936岡山県倉敷市児島柳田町2498,0864722230（086-472-2230）,24000（千円）,代表取締役社長／永井　毅（ナガイ ツヨシ）
日本ケミカル機器株式会社,1260001014311,ゴム製品製造業,〒712-8055岡山県倉敷市南畝1-5-35,0864562414（086-456-2414）,20000（千円）,代表取締役社長／井上　幸治（イノウエ コウジ）
西中製紐株式会社,1260001014336,"繊維工業（衣服,その他の繊維製品を除く）",〒711-0903岡山県倉敷市児島田の口4-9-36,0864777700（086-477-7700）,10000（千円）,代表取締役社長／西中　祥郎（ニシナカ ヨシロウ）
日新石油産業株式会社,1260001014377,石油製品・石炭製品製造業,〒710-0815岡山県倉敷市日吉町495-7,0864253171（086-425-3171）,10000（千円）,幡司　監男（ハタシ テルオ）
ニューロード株式会社,1260001014393,石油製品・石炭製品製造業,〒719-2122岡山県高梁市高倉町田井1880,0866261183（0866-26-1183）,10000（千円）,藤森　伸広（フジモリ ノブヒロ）
株式会社箱福紙器,1260001014435,パルプ・紙・紙加工品製造業,〒711-0903岡山県倉敷市児島田の口5-2-52,0864777066（086-477-7066）,10000（千円）,高田　由己子（タカダ ユキコ）
株式会社橋本鉄工所,1260001014451,一般機械器具製造業,〒712-8011岡山県倉敷市連島町連島109,0864460451（086-446-0451）,10000（千円）,橋本　章（ハシモト アキラ）
星島被服興業株式会社,1260001014716,衣服・その他の繊維製品製造業,〒713-8103岡山県倉敷市玉島乙島6934-1,0865261210（086-526-1210）,10000（千円）,星島　祝一（ホシジマ シユクイチ）
松井織物株式会社,1260001014757,"繊維工業（衣服,その他の繊維製品を除く）",〒711-0904岡山県倉敷市児島唐琴3-6-77,0864777028（086-477-7028）,10000（千円）,代表取締役／松井　克爾（マツイ カツジ）
丸進工業株式会社,1260001014815,"繊維工業（衣服,その他の繊維製品を除く）",〒710-0146岡山県倉敷市曽原439,0864851211（086-485-1211）,20000（千円）,代表取締役社長／武鑓　篤志（タケヤリ トクシ）
南印刷紙工株式会社,1260001014947,出版・印刷・同関連産業,〒710-0833岡山県倉敷市西中新田468,0864245210（086-424-5210）,10000（千円）,杉本　尚文（スギモト ナオフミ）
宮武株式会社,1260001014988,衣服・その他の繊維製品製造業,〒711-0913岡山県倉敷市児島味野4034-1,0864723645（086-472-3645）,10000（千円）,宮武　浩司（ミヤタケ ヒロシ）
株式会社守屋鉄工所,1260001015037,一般機械器具製造業,〒701-0112岡山県倉敷市下庄1138,0864628881（086-462-8881）,10000（千円）,守屋　弘明（モリヤ ヒロアキ）
矢部被服株式会社,1260001015053,衣服・その他の繊維製品製造業,〒712-8006岡山県倉敷市連島町鶴新田1396-4,0864449054（086-444-9054）,10000（千円）,矢部　績男（ヤベ セキオ）
住友重機械ファインテック株式会社,1260001015235,一般機械器具製造業,〒713-8103岡山県倉敷市玉島乙島8230,0865256281（086-525-6281）,300000（千円）,松木　信雄（マツキ ノブオ）
双葉金属株式会社,1260001015243,"鉄鋼業,非鉄金属製造業",〒710-0036岡山県倉敷市粒浦465,0864256161（086-425-6161）,10000（千円）,荒木　正裕（アラキ マサヒロ）
株式会社アステア,1260001015796,輸送用機械器具製造業,〒719-1134岡山県総社市真壁1597,0866932323（0866-93-2323）,250000（千円）,代表取締役社長／小田　賢治（オダ ケンジ）
榮進金属工業株式会社,1260001015805,輸送用機械器具製造業,〒710-1203岡山県総社市新本149-1,0866961670（0866-96-1670）,40000（千円）,代表取締役社長／三島　幸治（ミシマ コウジ）
ソイルテック株式会社,1260001015929,石油製品・石炭製品製造業,〒719-1144岡山県総社市富原367-5,0866902113（0866-90-2113）,10000（千円）,難波　泰正（ナンバ ヤスマサ）
株式会社小川コルマ,1260001016150,その他の製造業,〒710-0022岡山県倉敷市早高544,0864820808（086-482-0808）,10000（千円）,難波　巧（ナンバ タクミ）
株式会社ＣＫＯ,1260001016365,電気機械器具製造業,〒710-1101岡山県倉敷市茶屋町353-5,0864287432（086-428-7432）,5000（千円）,福島　秀一（フクシマ ヒデカズ）
マルヤマ機工株式会社,1260001016456,一般機械器具製造業,〒710-0027岡山県倉敷市西田369-4,0864820112（086-482-0112）,3000（千円）,丸山　悟朗（マルヤマ ゴロウ）
ＫＢＫエンジニアリング株式会社,1260001016976,一般機械器具製造業,〒712-8051岡山県倉敷市中畝6-7-19,0864504577（086-450-4577）,10000（千円）,田尻　卓治（タジリ タクジ）
倉敷ソーイン株式会社,1260001016984,輸送用機械器具製造業,〒711-0907岡山県倉敷市児島上の町3-6-68,0864706800（086-470-6800）,10000（千円）,大塚　敬之（オオツカ ヒロシ）
健興産業株式会社,1260001017149,食料品・飼料・飲料製造業,〒710-0031岡山県倉敷市有城56-3,0864290717（086-429-0717）,30000（千円）,花岡　良幸（ハナオカ ヨシユキ）
日本ファブウエルド株式会社,1260001017768,その他の製造業,〒714-0000岡山県笠岡市山口1428-1,0865651500（0865-65-1500）,90000（千円）,代表取締役社長／藤田　学（フジタ マナブ）
宮田製麺株式会社,1260001017990,食料品・飼料・飲料製造業,〒719-0243岡山県浅口市鴨方町鴨方2206-2,0865442454（0865-44-2454）,10000（千円）,宮田　久人（ミヤタ ヒサト）
青木被服株式会社,1260001018139,衣服・その他の繊維製品製造業,〒715-0006岡山県井原市西江原町644-1,0866621105（0866-62-1105）,30000（千円）,代表取締役社長／青木　茂（アオキ シゲル）
井原砕石株式会社,1260001018155,窯業・土石製品製造業,〒715-0006岡山県井原市西江原町1931-7,0866720206（0866-72-0206）,37000（千円）,志多木　勝俊（シタキ カツトシ）
株式会社岡本テキスタイル,1260001018188,"繊維工業（衣服,その他の繊維製品を除く）",〒715-0024岡山県井原市高屋町921-3,0866670321（0866-67-0321）,20000（千円）,代表取締役社長／岡本　雅行（オカモト マサユキ）
中島硝子工業株式会社,1260001018295,窯業・土石製品製造業,〒715-0004岡山県井原市木之子町5301-2,0866621237（0866-62-1237）,96000（千円）,代表取締役社長／勇木　健（ユウキ タケシ）
備中染工株式会社,1260001018312,"繊維工業（衣服,その他の繊維製品を除く）",〒715-0024岡山県井原市高屋町1690,0866672256（0866-67-2256）,10000（千円）,武智　勝士（タケチ カツシ）
株式会社藤原製作所,1260001018320,一般機械器具製造業,〒715-0023岡山県井原市大江町3683-1,0866670270（0866-67-0270）,10000（千円）,代表取締役社長／藤原　源三（フジワラ ゲンゾウ）
株式会社細羽機料店,1260001018353,"繊維工業（衣服,その他の繊維製品を除く）",〒715-0019岡山県井原市井原町1307-3,0866622466（0866-62-2466）,10000（千円）,細羽　英雄（ホソバ ヒデオ）
株式会社岡山新興,1260001018394,金属製品製造業,〒719-0231岡山県浅口市鴨方町小坂西213-1,0865446999（0865-44-6999）,10000（千円）,北條　勇（ホウジヨウ イサム）
エフピコアルライト株式会社,1260001018428,出版・印刷・同関連産業,〒714-0062岡山県笠岡市茂平長瀬2918-12,0865663000（0865-66-3000）,10000（千円）,代表取締役社長／橋口　幸造（ハシグチ コウゾウ）
神免紙器株式会社,1260001018543,パルプ・紙・紙加工品製造業,〒719-0105岡山県浅口市金光町占見32,0865423181（0865-42-3181）,30000（千円）,代表取締役社長／中務　浩明（ナカツカサ ヒロアキ）
株式会社Ｈ・Ｓフジサワ,1260001018626,その他の製造業,〒719-0113岡山県浅口市金光町佐方2312,0865429077（0865-42-9077）,10000（千円）,桜井　茂行（サクライ シゲユキ）
備北興業株式会社,1260001018931,窯業・土石製品製造業,〒716-0002岡山県高梁市津川町今津335,0866221225（0866-22-1225）,10000（千円）,本多　聰裕（ホンダ トシヒロ）
白菊酒造株式会社,1260001018980,食料品・飼料・飲料製造業,〒716-0101岡山県高梁市成羽町下日名163-1,0866423132（0866-42-3132）,80000（千円）,渡辺　秀造（ワタナベ シユウゾウ）
新見レミコン株式会社,1260001019211,窯業・土石製品製造業,〒718-0013岡山県新見市正田270,0867728555（0867-72-8555）,20000（千円）,代表取締役社長／田中　俊介（タナカ シユンスケ）
備北民報株式会社,1260001019228,出版・印刷・同関連産業,〒718-0003岡山県新見市高尾2485-8,0867720678（0867-72-0678）,10000（千円）,代表取締役社長／田中　将彦（タナカ マサヒコ）
三光正宗株式会社,1260001019293,食料品・飼料・飲料製造業,〒719-3702岡山県新見市哲西町上神代951,0867943131（0867-94-3131）,15000（千円）,宮田　恵介（ミヤタ ケイスケ）
株式会社氷室とうふ,1260001019401,食料品・飼料・飲料製造業,〒719-3612岡山県新見市神郷油野4137,0867957178（0867-95-7178）,3000（千円）,岡田　功（オカダ イサオ）
日薬壮健株式会社,1260001019426,化学工業,〒704-8127岡山県岡山市東区西大寺新605-1,0869426655（086-942-6655）,9000（千円）,前川　利治（マエカワ トシハル）
株式会社三勝,1260001019797,出版・印刷・同関連産業,〒708-1124岡山県津山市高野山西2115-15,0868266262（0868-26-6262）,12000（千円）,廣野　學（ヒロノ マナブ）
株式会社タカクラ,1260001019905,衣服・その他の繊維製品製造業,〒708-1121岡山県津山市上高倉926,0868292321（0868-29-2321）,10000（千円）,真木　康恵（マキ ヤスエ）
株式会社エムアイマシナリー,1260001020664,"鉄鋼業,非鉄金属製造業",〒708-0857岡山県津山市福力156-1,0868217856（0868-21-7856）,5000（千円）,光岡　宏文（ミツオカ ヒロフミ）
サムテック・イノベーションズ株式会社,1260001021159,一般機械器具製造業,〒708-0872岡山県津山市平福176,0868285510（0868-28-5510）,9000（千円）,高本　智仙（タカモト トモノリ）
株式会社木下製網所,1260001021373,"繊維工業（衣服,その他の繊維製品を除く）",〒701-4212岡山県瀬戸内市邑久町尻海3904,0869240262（0869-24-0262）,15000（千円）,木下　淳平（キノシタ ジユンペイ）
國重メッキ工業株式会社,1260001021381,"鉄鋼業,非鉄金属製造業",〒701-4216岡山県瀬戸内市邑久町下山田1416-2,0869220164（0869-22-0164）,10000（千円）,國重　光二（クニシゲ ミツジ）
株式会社大西商店,1260001021497,出版・印刷・同関連産業,〒705-0021岡山県備前市西片上62,0869642111（0869-64-2111）,10000（千円）,大西　真司（オオニシ シンジ）
岡山エア・ウォーター株式会社,1260001021506,化学工業,〒705-0011岡山県備前市香登西787,0869669591（0869-66-9591）,20000（千円）,代表取締役社長／松本　久昭（マツモト ヒサアキ）
日本キヤスタブル工業株式会社,1260001021654,窯業・土石製品製造業,〒705-0132岡山県備前市三石573,0869620555（0869-62-0555）,25000（千円）,石野　充信（イシノ ミツノブ）
株式会社ウッディーマリンサービス,1260001022058,輸送用機械器具製造業,〒705-0002岡山県備前市浦伊部154-1,0869924550（0869-92-4550）,8500（千円）,足立　章子（アダチ アキコ）
株式会社カセヤマ,1260001022181,衣服・その他の繊維製品製造業,〒706-0132岡山県玉野市用吉1750-1,0863714400（0863-71-4400）,12000（千円）,忰山　泰堂（カセヤマ タイドウ）
太平印刷株式会社,1260001022363,出版・印刷・同関連産業,〒706-0011岡山県玉野市宇野7-20-5,0863315671（0863-31-5671）,10000（千円）,山本　敦子（ヤマモト アツコ）
株式会社ＴＫＫ・マリン・エンタープライズ,1260001022388,金属製品製造業,〒706-0012岡山県玉野市玉3-1-1三井造船株式会社玉野事業所内,0863213774（0863-21-3774）,10000（千円）,代表取締役社長／瀧本　典（タキモト ツカサ）
東洋被服株式会社,1260001022396,衣服・その他の繊維製品製造業,〒706-0154岡山県玉野市広岡253,0863711551（0863-71-1551）,10000（千円）,森　直樹（モリ ナオキ）
成栄工業株式会社,1260001022529,一般機械器具製造業,〒706-0014岡山県玉野市玉原3-7-1,0863324198（0863-32-4198）,10000（千円）,窪田　宜弘（クボタ ノブヒロ）
株式会社デンソー勝山,1260001022685,電気機械器具製造業,〒717-0022岡山県真庭市三田220,0867442653（0867-44-2653）,93500（千円）,代表取締役社長／平畠　斉（ヒラハタ ヒトシ）
株式会社丸共木材,1260001022702,木材・木製品製造業（家具を除く）,〒717-0024岡山県真庭市月田7504,0867442563（0867-44-2563）,10000（千円）,酒井　勝（サカイ マサル）
株式会社平尾機工,1260001022735,金属製品製造業,〒719-3202岡山県真庭市中島354-6,0867420588（0867-42-0588）,23000（千円）,平尾　忠義（ヒラオ タダヨシ）
岡山県ブロック工業株式会社,1260001022768,窯業・土石製品製造業,〒719-3106岡山県真庭市野川610,0867520425（0867-52-0425）,10000（千円）,代表取締役社長／小林　嗣知（コバヤシ ツグトモ）
作陽印刷工業株式会社,1260001022792,出版・印刷・同関連産業,〒719-3144岡山県真庭市落合垂水237,0867520112（0867-52-0112）,10000（千円）,片岡　孝文（カタオカ タカフミ）
ｔｅｔｔａ株式会社,1260001023080,食料品・飼料・飲料製造業,〒718-0306岡山県新見市哲多町矢戸3136,0867963658（0867-96-3658）,10000（千円）,高橋　竜太（タカハシ リユウタ）
株式会社グロウ,1260001023213,衣服・その他の繊維製品製造業,〒708-0821岡山県津山市野介代818,0868267566（0868-26-7566）,3000（千円）,大野　浩之（オオノ ヒロユキ）
株式会社ｙａｒｄ,1260001023246,衣服・その他の繊維製品製造業,〒711-0921岡山県倉敷市児島駅前4-91,0864413835（086-441-3835）,3000（千円）,児玉　真（コダマ マコト）
パナソニックＡＶＣディスクサービス株式会社,1260001023717,その他の製造業,〒708-1117岡山県津山市草加部1458-5,0868290215（0868-29-0215）,480000（千円）,代表取締役社長／茂木　章弘（モテキ アキヒロ）
