会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社メイコー,2200001024050,ビジネス > 運送・貨物・倉庫,〒509-7723岐阜県恵那市明智町大田1042-1,0573542740（0573-54-2740）,"",""
大京運輸株式会社,2200001025437,ビジネス > 運送・貨物・倉庫,〒509-4102岐阜県高山市国府町八日町2230-1,0577724350（0577-72-4350）,"",""
有限会社大野園芸,2200002009364,ビジネス > 運送・貨物・倉庫,〒501-0458岐阜県本巣郡北方町高屋1105,0583243094（058-324-3094）,18000（千円）,大野　正子（オオノ マサコ）
東洋運輸有限会社,2200002012938,ビジネス > 運送・貨物・倉庫,〒503-0947岐阜県大垣市浅草1-304,0584897135（0584-89-7135）,"",""
大黒運輸有限会社,2200002015271,ビジネス > 運送・貨物・倉庫,〒501-0627岐阜県揖斐郡揖斐川町市場字北大黒466-1,0585222412（0585-22-2412）,"",""
有限会社北栄運輸,2200002020651,ビジネス > 運送・貨物・倉庫,〒507-0042岐阜県多治見市前畑町4-78-1,0572241188（0572-24-1188）,"",""
有限会社協立物流,2200002023274,ビジネス > 運送・貨物・倉庫,〒508-0001岐阜県中津川市中津川947-2,0573669328（0573-66-9328）,"",""
有限会社フナダライン,2200002023539,ビジネス > 運送・貨物・倉庫,〒508-0101岐阜県中津川市苗木4589-23,0573672822（0573-67-2822）,"",""
有限会社栄福,2200002024743,ビジネス > 運送・貨物・倉庫,〒508-0001岐阜県中津川市中津川947-8,0573661440（0573-66-1440）,"",""
羽島エキスプレス株式会社,3200001016047,ビジネス > 運送・貨物・倉庫,〒501-0634岐阜県揖斐郡揖斐川町上野字五反田579,0585226688（0585-22-6688）,"",""
株式会社丈山,3200001021352,ビジネス > 運送・貨物・倉庫,〒509-5115岐阜県土岐市肥田町肥田2978-6,0572549214（0572-54-9214）,"",""
株式会社日昭,3200001023778,ビジネス > 運送・貨物・倉庫,〒509-7122岐阜県恵那市武並町竹折1631-1,0573282780（0573-28-2780）,"",""
株式会社丸美運輸,3200001028488,ビジネス > 運送・貨物・倉庫,〒500-8807岐阜県岐阜市北野町29,0582658711（058-265-8711）,10000（千円）,横山　文一（ヨコヤマ ブンイチ）
有限会社朝日,3200002008605,ビジネス > 運送・貨物・倉庫,〒509-0145岐阜県各務原市鵜沼朝日町4-196-7,"",8000（千円）,岩間　剛（イワマ タケシ）
清水運送有限会社,3200002012689,ビジネス > 運送・貨物・倉庫,〒503-2216岐阜県大垣市昼飯町344,0584711017（0584-71-1017）,5000（千円）,清水　真智（シミズ シンヂ）
有限会社平山建材,3200002015667,ビジネス > 運送・貨物・倉庫,〒501-0512岐阜県揖斐郡大野町上秋922-1,0585342833（0585-34-2833）,"",""
有限会社丸三運輸,3200002021632,ビジネス > 運送・貨物・倉庫,〒509-5101岐阜県土岐市泉町河合428-1,0572555497（0572-55-5497）,"",""
有限会社水野運輸,3200002021698,ビジネス > 運送・貨物・倉庫,〒509-5122岐阜県土岐市土岐津町土岐口20,0572551636（0572-55-1636）,12000（千円）,水野　敬久（ミズノ タカヒサ）
有限会社協立,3200002023273,ビジネス > 運送・貨物・倉庫,〒508-0001岐阜県中津川市中津川947-2,0573669328（0573-66-9328）,"",""
日通岐阜運輸株式会社,4200001004067,ビジネス > 運送・貨物・倉庫,〒500-8367岐阜県岐阜市宇佐南2-1-3,0582753888（058-275-3888）,10000（千円）,矢口　正浩（ヤグチ マサヒロ）
大野運輸株式会社,4200001024750,ビジネス > 運送・貨物・倉庫,〒506-2123岐阜県高山市丹生川町町方190,0577781515（0577-78-1515）,"",""
株式会社益田陸運,4200001025955,ビジネス > 運送・貨物・倉庫,〒509-3105岐阜県下呂市小坂町坂下463-1,"",8000（千円）,中谷　勲（ナカタニ イサオ）
有限会社美山運輸,4200002006599,ビジネス > 運送・貨物・倉庫,〒501-2112岐阜県山県市西深瀬2508,0581224111（0581-22-4111）,"",""
有限会社吉田,4200002009866,ビジネス > 運送・貨物・倉庫,〒501-0236岐阜県瑞穂市本田1632-1,0583292077（058-329-2077）,"",""
有限会社幸美商事,4200002018363,ビジネス > 運送・貨物・倉庫,〒509-0238岐阜県可児市大森2188-8,0574601080（0574-60-1080）,3000（千円）,近藤　一幸（コンドウ カズユキ）
信和運輸有限会社,4200002020303,ビジネス > 運送・貨物・倉庫,〒507-0047岐阜県多治見市富士見町3-1-16,0572233003（0572-23-3003）,"",""
有限会社藤,4200002022753,ビジネス > 運送・貨物・倉庫,〒507-0047岐阜県多治見市富士見町3-8-2,0572237901（0572-23-7901）,"",""
岐阜クリーン株式会社,5200001001286,ビジネス > 運送・貨物・倉庫,〒500-8358岐阜県岐阜市六条南3-6-9,"",20000（千円）,関谷　俊征（セキヤ トシユキ）
株式会社丸美運輸,5200001006293,ビジネス > 運送・貨物・倉庫,〒500-8807岐阜県岐阜市北野町29,0582658711（058-265-8711）,10000（千円）,横山　文一（ヨコヤマ ブンイチ）
水野株式会社,5200001008083,ビジネス > 運送・貨物・倉庫,〒501-6123岐阜県岐阜市柳津町流通センター1-15-3,0582793045（058-279-3045）,"",""
株式会社ディープポケット,5200001008752,ビジネス > 運送・貨物・倉庫,〒500-8288岐阜県岐阜市中鶉4-159,0582718567（058-271-8567）,"",""
ジンエイジェント株式会社,5200001008785,ビジネス > 運送・貨物・倉庫,〒504-0005岐阜県各務原市那加柄山町103-7,0583717753（058-371-7753）,9000（千円）,代表取締役社長／山田　昭仁（ヤマダ アキヒト）
株式会社朝日輸送,5200001009742,ビジネス > 運送・貨物・倉庫,〒501-0236岐阜県瑞穂市本田212-1,0583262326（058-326-2326）,"",""
丸幸運輸株式会社,5200001011525,ビジネス > 運送・貨物・倉庫,〒501-6227岐阜県羽島市正木町曲利1002,0583928668（058-392-8668）,"",""
株式会社中央陸運,5200001020815,ビジネス > 運送・貨物・倉庫,〒507-0007岐阜県多治見市小名田町西ヶ洞33-2,0572250101（0572-25-0101）,"",""
協和物流株式会社,5200001023693,ビジネス > 運送・貨物・倉庫,岐阜県恵那市東野2200番地2,0573265518（0573-26-5518）,"",""
谷口運送株式会社,5200001024931,ビジネス > 運送・貨物・倉庫,〒506-0802岐阜県高山市松之木町1040-33,0577323146（0577-32-3146）,10000（千円）,代表取締役社長／谷口　伸一（タニグチ シンイチ）
秋葉運送有限会社,5200002014576,ビジネス > 運送・貨物・倉庫,〒503-0653岐阜県海津市海津町高須町字裏町892-13,"",20000（千円）,松岡　武久（マツオカ タケヒサ）
南濃運輸株式会社,6200001015046,ビジネス > 運送・貨物・倉庫,〒503-1304岐阜県養老郡養老町飯田1350-10,0584341177（0584-34-1177）,10000（千円）,野田　慎治（ノダ シンジ）
有限会社朝日エクスプレス,6200002006894,ビジネス > 運送・貨物・倉庫,〒509-0145岐阜県各務原市鵜沼朝日町4-196-7,"",8000（千円）,岩間　剛（イワマ タケシ）
有限会社竹内商事,6200002013528,ビジネス > 運送・貨物・倉庫,〒503-2312岐阜県安八郡神戸町大字下宮301番地の8,0584276615（0584-27-6615）,"",""
有限会社上田商事,6200002013668,ビジネス > 運送・貨物・倉庫,〒503-2122岐阜県不破郡垂井町表佐762-3,0584220100（0584-22-0100）,"",""
丸正運送有限会社,6200002014765,ビジネス > 運送・貨物・倉庫,〒503-0401岐阜県海津市南濃町津屋1503-1,0584572831（0584-57-2831）,"",""
山川運送有限会社,6200002019252,ビジネス > 運送・貨物・倉庫,〒501-3763岐阜県美濃市極楽寺531,0575332510（0575-33-2510）,"",""
上村運送有限会社,6200002027759,ビジネス > 運送・貨物・倉庫,〒501-5303岐阜県郡上市高鷲町大鷲263-1,0575882131（0575-88-2131）,"",""
株式会社丸福,7200001005112,ビジネス > 運送・貨物・倉庫,〒500-8179岐阜県岐阜市元住町11,0582622053（058-262-2053）,"",""
丸七運輸株式会社,7200001017512,ビジネス > 運送・貨物・倉庫,〒509-0315岐阜県加茂郡川辺町比久見57-1,0574532883（0574-53-2883）,"",""
株式会社ユーファクトリー,7200001021679,ビジネス > 運送・貨物・倉庫,〒509-5312岐阜県土岐市鶴里町柿野2322-38,0572523720（0572-52-3720）,96000（千円）,代表取締役社長／篠田　和孝（シノダ カズタカ）
飛高運送株式会社,7200001037634,ビジネス > 運送・貨物・倉庫,〒506-0058岐阜県高山市山田町1539-11,0577343098（0577-34-3098）,"",""
有限会社小林運輸,7200002015449,ビジネス > 運送・貨物・倉庫,〒503-2428岐阜県揖斐郡池田町片山1144-2,0585453331（0585-45-3331）,"",""
有限会社美濃圧送,7200002019706,ビジネス > 運送・貨物・倉庫,〒501-3701岐阜県美濃市2862,"",3000（千円）,川尻　哲（カワジリ サトシ）
株式会社スワローセキュリティーサービス,8200001011142,ビジネス > 運送・貨物・倉庫,〒501-6013岐阜県羽島郡岐南町平成1-71,0582413137（058-241-3137）,10000（千円）,代表取締役社長／稲葉　充由（イナバ ミツヨシ）
株式会社安藤商事,8200001011844,ビジネス > 運送・貨物・倉庫,〒501-6006岐阜県羽島郡岐南町伏屋6-147-1,0582403306（058-240-3306）,"",""
三和組運輸株式会社,8200001013667,ビジネス > 運送・貨物・倉庫,〒503-0816岐阜県大垣市小泉町394,0584789433（0584-78-9433）,"",""
マルアイ運輸株式会社,8200001014277,ビジネス > 運送・貨物・倉庫,〒503-2211岐阜県大垣市南市橋町1112,0584711248（0584-71-1248）,25000（千円）,代表取締役社長／岩本　眞弓（イワモト マユミ）
大原運輸株式会社,8200001015127,ビジネス > 運送・貨物・倉庫,〒503-1602岐阜県大垣市上石津町牧田山村358-3,0584472811（0584-47-2811）,10000（千円）,大原　敏雄（オオハラ トシオ）
大道株式会社,8200001017494,ビジネス > 運送・貨物・倉庫,〒509-0303岐阜県加茂郡川辺町石神681-1,0574534009（0574-53-4009）,"",""
株式会社アテナ急送,8200001018930,ビジネス > 運送・貨物・倉庫,〒501-3954岐阜県関市千疋991-2,0575273123（0575-27-3123）,13000（千円）,松尾　健昭（マツオ タテアキ）
エス・ワールド株式会社,8200001024482,ビジネス > 運送・貨物・倉庫,〒508-0011岐阜県中津川市駒場2490-4,"",6000（千円）,洞田　博（ホラタ ヒロシ）
有限会社共栄サービス,8200002010606,ビジネス > 運送・貨物・倉庫,〒501-6233岐阜県羽島市竹鼻町飯柄762-1,"",1000（千円）,大澤　政弥（オオサワ マサヤ）
有限会社松原興業,8200002011224,ビジネス > 運送・貨物・倉庫,〒501-6034岐阜県羽島郡笠松町中野248-3,0583874361（058-387-4361）,"",""
マルエイ運輸株式会社,9200001004888,ビジネス > 運送・貨物・倉庫,〒500-8235岐阜県岐阜市東中島1-12-10,0582463626（058-246-3626）,"",""
木戸運送株式会社,9200001010911,ビジネス > 運送・貨物・倉庫,〒501-6207岐阜県羽島市足近町7-358,0583922285（058-392-2285）,14000（千円）,木戸脇　通夫（キドワキ ミチオ）
株式会社三恵物流センター,9200001011067,ビジネス > 運送・貨物・倉庫,〒501-6034岐阜県羽島郡笠松町中野字広畑6,0583877461（058-387-7461）,15000（千円）,船坂　享広（フナサカ タカヒロ）
城南運輸株式会社,9200001011109,ビジネス > 運送・貨物・倉庫,〒501-6006岐阜県羽島郡岐南町伏屋2-180,0582452050（058-245-2050）,"",""
セキ冷蔵株式会社,9200001015010,ビジネス > 運送・貨物・倉庫,〒503-1241岐阜県養老郡養老町沢田2460,0584321565（0584-32-1565）,10000（千円）,松岡　寛（マツオカ ヒロシ）
株式会社森下商運,9200001021090,ビジネス > 運送・貨物・倉庫,〒507-0071岐阜県多治見市旭ヶ丘9-3-20,0572291562（0572-29-1562）,10000（千円）,中山　芳郎（ナカヤマ ヨシロウ）
株式会社農林産運輸,9200001026759,ビジネス > 運送・貨物・倉庫,〒501-5304岐阜県郡上市高鷲町鮎立134,0575725397（0575-72-5397）,10000（千円）,野田　節二（ノダ セツジ）
浅野運輸有限会社,9200002000184,ビジネス > 運送・貨物・倉庫,〒501-6133岐阜県岐阜市日置江3-59-1,0582790904（058-279-0904）,3500（千円）,浅野　照夫（アサノ テルオ）
大橋運輸有限会社,9200002013888,ビジネス > 運送・貨物・倉庫,〒503-1324岐阜県養老郡養老町大跡855,0584320733（0584-32-0733）,"",""
志津産業有限会社,9200002014721,ビジネス > 運送・貨物・倉庫,〒503-0403岐阜県海津市南濃町志津1764,0584572145（0584-57-2145）,8000（千円）,野津　素直（ノヅ スナオ）
有限会社フロンティア,9200002019563,ビジネス > 運送・貨物・倉庫,岐阜県関市迫間字下沖南145-1,0575238070（0575-23-8070）,"",""
有限会社藤田開発,9200002020604,ビジネス > 運送・貨物・倉庫,〒507-0047岐阜県多治見市富士見町3-8-2,0572237901（0572-23-7901）,"",""
有限会社アジテータサービスオガワ,9200002020967,ビジネス > 運送・貨物・倉庫,〒509-5312岐阜県土岐市鶴里町柿野413,"",3000（千円）,小川　晴司（オガワ セイジ）
