会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
有限会社小屋敷建設運輸,2340002004070,ビジネス > 運送・貨物・倉庫,〒890-0008鹿児島県鹿児島市伊敷8-19-14,0992292214（099-229-2214）,10000（千円）,代表取締役社長／小屋敷　ヤス子（コヤシキ ヤスコ）
有限会社杉山運送,2340002005184,ビジネス > 運送・貨物・倉庫,〒890-0034鹿児島県鹿児島市田上8-14-3,0992815490（099-281-5490）,5000（千円）,杉山　圭一（スギヤマ ケイイチ）
有限会社三大機動,2340002012346,ビジネス > 運送・貨物・倉庫,〒899-2704鹿児島県鹿児島市春山町2140-1,0992780551（099-278-0551）,3000（千円）,二俣　弘幸（フタツマタ ヒロユキ）
有限会社山下,2340002012800,ビジネス > 運送・貨物・倉庫,〒899-2514鹿児島県日置市伊集院町中川493,0992739757（099-273-9757）,"",""
有限会社永井興業,2340002019416,ビジネス > 運送・貨物・倉庫,〒891-3604鹿児島県熊毛郡中種子町野間16890-1,0997271864（0997-27-1864）,"",""
有限会社明和運輸,2340002022980,ビジネス > 運送・貨物・倉庫,〒899-1611鹿児島県阿久根市赤瀬川2232-62,0996731855（0996-73-1855）,"",""
株式会社トンボ運送,3340001000086,ビジネス > 運送・貨物・倉庫,〒891-1102鹿児島県鹿児島市東俣町3186-13,0992988872（099-298-8872）,15000（千円）,中島　晋作（ナカシマ シンサク）
株式会社エーシーネットワーク,3340001000573,ビジネス > 運送・貨物・倉庫,〒890-0033鹿児島県鹿児島市西別府町3200-9,0992824986（099-282-4986）,12600（千円）,矢野　健（ヤノ ケン）
中川運輸株式会社,3340001003064,ビジネス > 運送・貨物・倉庫,〒892-0823鹿児島県鹿児島市住吉町15-11,0992265111（099-226-5111）,"",""
牧迫運輸株式会社,3340001003923,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄3-6-2,0992675111（099-267-5111）,1000（千円）,逆井　望（サカサイ ノゾム）
ひまわり物流株式会社,3340001005894,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港3-4-13,0992842200（099-284-2200）,7000（千円）,肥後　修（ヒゴ オサム）
田代運送株式会社,3340001008600,ビジネス > 運送・貨物・倉庫,〒895-0072鹿児島県薩摩川内市中郷町2283,0996222297（0996-22-2297）,10000（千円）,代表取締役社長／田代　豊幸（タシロ トヨユキ）
株式会社叶運輸,3340001010812,ビジネス > 運送・貨物・倉庫,〒894-0034鹿児島県奄美市名瀬入舟町20-2,0997525151（0997-52-5151）,"",""
株式会社丸正建設機動,3340001015076,ビジネス > 運送・貨物・倉庫,〒899-7302鹿児島県曽於郡大崎町神領2553-22,0994763367（099-476-3367）,10000（千円）,川越　正秀（カワゴエ マサヒデ）
佐々木海運株式会社,3340001023715,ビジネス > 運送・貨物・倉庫,〒892-0823鹿児島県鹿児島市住吉町12-5-2F,0992238311（099-223-8311）,43800（千円）,佐々木　修二（ササキ シユウジ）
有限会社あかり技研,3340002000845,ビジネス > 運送・貨物・倉庫,〒891-0144鹿児島県鹿児島市下福元町8337-2,0992613816（099-261-3816）,3000（千円）,本田　修（ホンダ オサム）
有限会社中山陸送,3340002007072,ビジネス > 運送・貨物・倉庫,〒891-0145鹿児島県鹿児島市錦江台1-1-2,0992620961（099-262-0961）,"",""
有限会社新坂運送,3340002025677,ビジネス > 運送・貨物・倉庫,〒893-2604鹿児島県肝属郡南大隅町佐多馬籠3699,0994261293（0994-26-1293）,"",""
合資会社山田商店,3340003000761,ビジネス > 運送・貨物・倉庫,〒895-1721鹿児島県薩摩郡さつま町山崎82,0996568306（0996-56-8306）,"",""
三協運輸株式会社,4340001001827,ビジネス > 運送・貨物・倉庫,〒892-0823鹿児島県鹿児島市住吉町13-1港湾ビル内,0992222121（099-222-2121）,"",""
セイコー運輸株式会社,4340001002305,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港2-5-32,0992622311（099-262-2311）,"",""
株式会社南栄建設工業,4340001003030,ビジネス > 運送・貨物・倉庫,〒891-0143鹿児島県鹿児島市和田1-45-15,0992685925（099-268-5925）,"",""
南国タクシー株式会社,4340001003204,ビジネス > 運送・貨物・倉庫,〒892-0842鹿児島県鹿児島市東千石町8-29,0992226151（099-222-6151）,90000（千円）,代表取締役社長／越牟田　純（コシムタ ジユン）
株式会社岩倉,4340001009085,ビジネス > 運送・貨物・倉庫,〒895-2201鹿児島県薩摩郡さつま町求名11371,0996570033（0996-57-0033）,25000（千円）,上牟田　修（カミムタ オサム）
西川運輸株式会社,4340001010150,ビジネス > 運送・貨物・倉庫,〒891-7101鹿児島県大島郡徳之島町亀津907,0997821515（0997-82-1515）,"",""
株式会社大輝,4340001011512,ビジネス > 運送・貨物・倉庫,〒891-9113鹿児島県大島郡和泊町和373-1,"",10000（千円）,近藤　正安（コンドウ マサヤス）
株式会社グローバルライン,4340001012709,ビジネス > 運送・貨物・倉庫,〒899-3403鹿児島県南さつま市金峰町尾下1530-1,0993770020（0993-77-0020）,10000（千円）,代表取締役社長／石塚　豊信（イシヅカ トヨノブ）
有限会社サンケイコーポレーション,4340002026914,ビジネス > 運送・貨物・倉庫,〒893-0012鹿児島県鹿屋市王子町3962-3,0994404411（0994-40-4411）,"",""
有限会社森運送,4340002027400,ビジネス > 運送・貨物・倉庫,〒899-8103鹿児島県曽於市大隅町中之内8961,0994823333（099-482-3333）,"",""
株式会社アストモスガスセンター南九州,5340001000456,ビジネス > 運送・貨物・倉庫,〒890-0003鹿児島県鹿児島市伊敷町4602,0992205790（099-220-5790）,10000（千円）,川野　孝一（カワノ コウイチ）
株式会社坂元運送,5340001001818,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港3-1-30,0992620636（099-262-0636）,"",""
東洋運輸株式会社,5340001002931,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄4-11-7,0992102121（099-210-2121）,"",""
有馬運送株式会社,6340001000380,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港3-1-29,0992613311（099-261-3311）,"",""
株式会社伊藤運送,6340001000439,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港3-1-22,0992621131（099-262-1131）,"",""
株式会社鹿児島商運組,6340001000926,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄4-43,0992673155（099-267-3155）,30000（千円）,松村　英樹（マツムラ ヒデキ）
株式会社大誠運輸,6340001002518,ビジネス > 運送・貨物・倉庫,〒891-0115鹿児島県鹿児島市東開町4-73,0992671234（099-267-1234）,20000（千円）,伊東　誠寛（イトウ タカヒロ）
株式会社ＥＫＩＺＥＮ,6340001004530,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄5-10-37丸善ビル4F,0992665888（099-266-5888）,20000（千円）,吉留　由美子（ヨシドメ ユミコ）
有限会社山下運送,6340002000677,ビジネス > 運送・貨物・倉庫,〒899-2514鹿児島県日置市伊集院町中川493,0992739757（099-273-9757）,"",""
有限会社昭和コーポレーション,6340002003358,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄3-9,0992633011（099-263-3011）,"",""
有限会社田中運送,6340002006030,ビジネス > 運送・貨物・倉庫,〒891-0105鹿児島県鹿児島市中山町747-2,0992692170（099-269-2170）,"",""
有限会社福元産業運輸,6340002023892,ビジネス > 運送・貨物・倉庫,〒898-0088鹿児島県枕崎市国見町870,0993732517（0993-73-2517）,3000（千円）,福元　親雄（フクモト チカオ）
石倉汽船有限会社,6340002024908,ビジネス > 運送・貨物・倉庫,〒893-1605鹿児島県鹿屋市串良町上小原3902-2,"",10000（千円）,石倉　美智子（イシクラ ミチコ）
有限会社天成運輸,6340002025963,ビジネス > 運送・貨物・倉庫,〒893-0027鹿児島県鹿屋市上祓川町9277-1,0994444537（0994-44-4537）,8000（千円）,桑波田　泉（クワバタ イズミ）
中村運送有限会社,6340002026094,ビジネス > 運送・貨物・倉庫,〒893-1101鹿児島県鹿屋市吾平町上名7471-2,0994588211（0994-58-8211）,"",""
有限会社野中運送,6340002026177,ビジネス > 運送・貨物・倉庫,〒893-0013鹿児島県鹿屋市札元2-3654-4,0994447198（0994-44-7198）,"",""
アサヒ物流株式会社,7340001000314,ビジネス > 運送・貨物・倉庫,〒891-0132鹿児島県鹿児島市七ツ島1-94,0992624700（099-262-4700）,"",""
株式会社松下運輸,7340001003960,ビジネス > 運送・貨物・倉庫,〒892-0873鹿児島県鹿児島市下田町1884-4,0992430227（099-243-0227）,"",""
株式会社山形屋,7340001004414,ビジネス > 運送・貨物・倉庫,〒890-0041鹿児島県鹿児島市城西3-8-2,0992515115（099-251-5115）,10000（千円）,柳田　憲一（ヤナギタ ケンイチ）
松村海運有限会社,7340002008967,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄4-43,0992671322（099-267-1322）,"",""
有限会社トランスポート藤田,7340002013059,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄3-17-2,0992600005（099-260-0005）,3000（千円）,藤田　眞一（フジタ シンイチ）
有限会社後藤運送,7340002013637,ビジネス > 運送・貨物・倉庫,〒899-4202鹿児島県霧島市霧島永水3814-1,0995571772（0995-57-1772）,"",""
有限会社飛鳥運輸,7340002018181,ビジネス > 運送・貨物・倉庫,〒895-1801鹿児島県薩摩郡さつま町広瀬4979-14,0996520246（0996-52-0246）,"",""
有限会社樫谷運輸,7340002022480,ビジネス > 運送・貨物・倉庫,〒899-1211鹿児島県出水郡長島町山門野4836-1,0996870348（0996-87-0348）,5000（千円）,樫谷　照志（カシタニ テルシ）
有限会社河崎運送,7340002025178,ビジネス > 運送・貨物・倉庫,〒893-0046鹿児島県鹿屋市横山町1908,0994482200（0994-48-2200）,"",""
株式会社山形屋物流サービス,8340001004421,ビジネス > 運送・貨物・倉庫,〒890-0041鹿児島県鹿児島市城西3-8-2,0992515115（099-251-5115）,10000（千円）,柳田　憲一（ヤナギタ ケンイチ）
株式会社ユタカ産業,8340001009032,ビジネス > 運送・貨物・倉庫,〒899-2103鹿児島県いちき串木野市大里5590-1,0996364521（0996-36-4521）,"",""
マルイ運輸株式会社,8340001011830,ビジネス > 運送・貨物・倉庫,〒899-0121鹿児島県出水市米ノ津町56-69,0996673911（0996-67-3911）,90000（千円）,代表取締役会長兼社長／上田　正（ウエダ タダシ）
有限会社大保運送,8340002002151,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港2-1-7,0992842558（099-284-2558）,3000（千円）,大保　末夫（オオボ スエオ）
不動海運有限会社,8340002008363,ビジネス > 運送・貨物・倉庫,〒892-0842鹿児島県鹿児島市東千石町2-1,0992275526（099-227-5526）,7000（千円）,原田　勝弘（ハラダ カツヒロ）
有限会社頴娃運輸,8340002024542,ビジネス > 運送・貨物・倉庫,〒891-0704鹿児島県南九州市頴娃町別府846-3,0993381119（0993-38-1119）,3000（千円）,吉崎　幸治（ヨシザキ コウジ）
有限会社川田運送,8340002025268,ビジネス > 運送・貨物・倉庫,〒893-1612鹿児島県肝属郡東串良町池之原933-1,0994632017（0994-63-2017）,"",""
有限会社ドリーム,8340002026002,ビジネス > 運送・貨物・倉庫,〒893-1604鹿児島県鹿屋市串良町下小原2863-1,0994638783（0994-63-8783）,"",""
有限会社田渕興業,8340002027875,ビジネス > 運送・貨物・倉庫,〒899-7512鹿児島県志布志市有明町野神3724-1,0994752330（0994-75-2330）,3000（千円）,田淵　一広（タブチ カズヒロ）
原田工業株式会社,9340001003562,ビジネス > 運送・貨物・倉庫,〒890-0035鹿児島県鹿児島市田上町4286-1,0992657100（099-265-7100）,"",""
富士運送株式会社,9340001003711,ビジネス > 運送・貨物・倉庫,〒891-0115鹿児島県鹿児島市東開町10-3,0992685562（099-268-5562）,30000（千円）,代表取締役社長／黒木　一正（クロキ カズマサ）
鹿児島牧迫運輸株式会社,9340001005880,ビジネス > 運送・貨物・倉庫,〒891-0122鹿児島県鹿児島市南栄3-6-2,0992675111（099-267-5111）,1000（千円）,逆井　望（サカサイ ノゾム）
九州みやび観光株式会社,9340001006276,ビジネス > 運送・貨物・倉庫,〒899-2701鹿児島県鹿児島市石谷町1279-6,0992787507（099-278-7507）,"",""
帖佐運送株式会社,9340001007976,ビジネス > 運送・貨物・倉庫,〒899-5411鹿児島県姶良市鍋倉1472,0995663141（0995-66-3141）,"",""
株式会社三起海運,9340001010286,ビジネス > 運送・貨物・倉庫,〒891-9111鹿児島県大島郡和泊町手々知名153,0997922727（0997-92-2727）,10000（千円）,鍋田　武久（ナベタ タケヒサ）
名瀬港運株式会社,9340001010674,ビジネス > 運送・貨物・倉庫,〒894-0035鹿児島県奄美市名瀬塩浜町17-7,0997522311（0997-52-2311）,30000（千円）,代表取締役社長／有村　忠洋（アリムラ タダヒロ）
株式会社有村運送,9340001012497,ビジネス > 運送・貨物・倉庫,〒897-0002鹿児島県南さつま市加世田武田64-1,0993522760（0993-52-2760）,"",""
南開運輸株式会社,9340001012613,ビジネス > 運送・貨物・倉庫,〒898-0055鹿児島県枕崎市桜山西町723,0993731412（0993-73-1412）,10000（千円）,代表取締役社長／梛木　豊（ナギ ユタカ）
有限会社大伸運輸,9340002000195,ビジネス > 運送・貨物・倉庫,〒899-3203鹿児島県日置市日吉町吉利778,0992924666（099-292-4666）,"",""
有限会社新興運送,9340002004667,ビジネス > 運送・貨物・倉庫,〒891-0131鹿児島県鹿児島市谷山港3-1-18,0992620100（099-262-0100）,"",""
有限会社つばめタクシー,9340002006317,ビジネス > 運送・貨物・倉庫,〒890-0072鹿児島県鹿児島市新栄町16-20,0992524355（099-252-4355）,"",""
有限会社山樹運輸,9340002009897,ビジネス > 運送・貨物・倉庫,〒890-0034鹿児島県鹿児島市田上8-14-5,0992823987（099-282-3987）,5000（千円）,杉山　秀樹（スギヤマ ヒデキ）
有限会社後藤運輸,9340002015004,ビジネス > 運送・貨物・倉庫,〒899-6303鹿児島県霧島市横川町中ノ1458,0995721893（0995-72-1893）,5000（千円）,後藤　昭（ゴトウ アキラ）
有限会社上原運送,9340002015342,ビジネス > 運送・貨物・倉庫,〒899-6404鹿児島県霧島市溝辺町麓1906-1,0995583662（0995-58-3662）,"",""
有限会社福留運送,9340002017017,ビジネス > 運送・貨物・倉庫,〒899-1922鹿児島県薩摩川内市小倉町6248-1,0996302764（0996-30-2764）,"",""
有限会社南海運送,9340002026026,ビジネス > 運送・貨物・倉庫,〒891-2105鹿児島県垂水市松原町21-4,0994326345（0994-32-6345）,"",""
