会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
旭運送株式会社,2140001005916,ビジネス > 運送・貨物・倉庫,〒651-0095兵庫県神戸市中央区旭通2-10-5,0782213990（078-221-3990）,"",""
双和海運株式会社,2140001008902,ビジネス > 運送・貨物・倉庫,〒650-0023兵庫県神戸市中央区栄町通3-1-4,0783316721（078-331-6721）,10000（千円）,東田　和明（ヒガシダ カズアキ）
株式会社丸亀組,2140001011030,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-11-1,0783060512（078-306-0512）,20000（千円）,代表取締役社長／亀頭　寛嗣（カメガシラ ヒロツグ）
明和海運株式会社,2140001011286,ビジネス > 運送・貨物・倉庫,〒650-0024兵庫県神戸市中央区海岸通1-2-8第3萬利ビル3F,0783211567（078-321-1567）,10000（千円）,代表取締役社長／本岡　眞（モトオカ シン）
株式会社東伸産業,2140001019544,ビジネス > 運送・貨物・倉庫,〒658-0031兵庫県神戸市東灘区向洋町東4-3,0788570365（078-857-0365）,15000（千円）,代表取締役社長／入江　博夫（イリエ ヒロオ）
ウエストアクティブトランスポート株式会社,2140001020270,ビジネス > 運送・貨物・倉庫,〒651-2321兵庫県神戸市西区神出町宝勢1410-1,0789652828（078-965-2828）,27000（千円）,代表取締役社長／教野　彰（キヨウノ アキラ）
株式会社旭商会,2140001020460,ビジネス > 運送・貨物・倉庫,〒651-1312兵庫県神戸市北区有野町有野355-1,0789828702（078-982-8702）,"",""
ウエムラ物流株式会社,2140001023026,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島8-11-6,0783039999（078-303-9999）,20000（千円）,上村　誠（ウエムラ マコト）
多木物流株式会社,2140001046456,ビジネス > 運送・貨物・倉庫,〒675-0124兵庫県加古川市別府町緑町1,0794378181（0794-37-8181）,"",""
冨士運輸株式会社,2140001051092,ビジネス > 運送・貨物・倉庫,〒660-0055兵庫県尼崎市稲葉元町2-18-21,0664162261（06-6416-2261）,"",""
株式会社ムラタ,2140001051588,ビジネス > 運送・貨物・倉庫,〒661-0965兵庫県尼崎市次屋1-19-7,0664996130（06-6499-6130）,20280（千円）,代表取締役社長／村田　彰信（ムラタ アキノブ）
株式会社ユービーエム,2140001070679,ビジネス > 運送・貨物・倉庫,兵庫県西宮市今津出在家町9-20,0798227800（0798-22-7800）,30000（千円）,代表取締役社長／上田　勝嗣（ウエダ カツジ）
総合陸運株式会社,2140001078524,ビジネス > 運送・貨物・倉庫,〒664-0006兵庫県伊丹市鴻池1-11-5,0727816175（072-781-6175）,10000（千円）,上鶴　芳照（カミツル ヨシテル）
島中商事株式会社,2140001080752,ビジネス > 運送・貨物・倉庫,〒664-0865兵庫県伊丹市南野3-7-7,0727735504（072-773-5504）,10000（千円）,代表取締役社長／山田　伸嘉（ヤマダ ノブヨシ）
有限会社ミット,2140002023157,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-11-1,0783047676（078-304-7676）,"",""
有限会社幸新,2140002034352,ビジネス > 運送・貨物・倉庫,〒679-4301兵庫県たつの市新宮町篠首2256,"",3000（千円）,幸嶋　喜代美（コウシマ キヨミ）
有限会社林実業,2140002042207,ビジネス > 運送・貨物・倉庫,〒661-0977兵庫県尼崎市久々知1-18-1,0664920025（06-6492-0025）,"",""
有限会社ナニワ流通,2140002063822,ビジネス > 運送・貨物・倉庫,〒664-0898兵庫県伊丹市千僧5-50-1ダイヤハイツ412,0727798521（072-779-8521）,10000（千円）,稲岡　実（イナオカ ミノル）
株式会社カーゴサービス,3140001001237,ビジネス > 運送・貨物・倉庫,〒651-0083兵庫県神戸市中央区浜辺通2-1-30三宮国際ビル,0782415545（078-241-5545）,10000（千円）,代表取締役社長／伊藤　志津男（イトウ シヅオ）
富士物流株式会社,3140001002409,ビジネス > 運送・貨物・倉庫,兵庫県神戸市東灘区深江浜町6番地,0784132633（078-413-2633）,2979675（千円）,代表取締役社長／渡部　能徳（ワタベ ヨシノリ）
三笠陸運株式会社,3140001002581,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島8-11-6,0783045165（078-304-5165）,20000（千円）,一氏　親憲（ヒトウジ チカノリ）
上津港運株式会社,3140001006962,ビジネス > 運送・貨物・倉庫,〒650-0023兵庫県神戸市中央区栄町通5-2-1,0783511841（078-351-1841）,"",""
明和海運株式会社,3140001011285,ビジネス > 運送・貨物・倉庫,〒650-0024兵庫県神戸市中央区海岸通1-2-8第3萬利ビル3F,0783211567（078-321-1567）,10000（千円）,代表取締役社長／本岡　眞（モトオカ シン）
サン流通株式会社,3140001021152,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-2-10第2ポート,0783062261（078-306-2261）,"",""
新光運輸株式会社,3140001049111,ビジネス > 運送・貨物・倉庫,〒660-0842兵庫県尼崎市大高洲町7,0664090231（06-6409-0231）,"",""
大丸運輸株式会社,3140001049739,ビジネス > 運送・貨物・倉庫,兵庫県尼崎市金楽寺町2丁目15-9,0664817755（06-6481-7755）,"",""
株式会社宮脇組,3140001051546,ビジネス > 運送・貨物・倉庫,〒661-0953兵庫県尼崎市東園田町1-229,0664925078（06-6492-5078）,20000（千円）,宮脇　謙三（ミヤワキ ケンゾウ）
土江運送株式会社,3140001076790,ビジネス > 運送・貨物・倉庫,〒675-1371兵庫県小野市黒川町新田34-1,0794631331（0794-63-1331）,20000（千円）,土江　美智宏（ドエ ミチヒロ）
株式会社上田商事,3140001080818,ビジネス > 運送・貨物・倉庫,〒664-0006兵庫県伊丹市鴻池4-10-10,0727792351（072-779-2351）,"",""
有限会社上田運送店,3140002001153,ビジネス > 運送・貨物・倉庫,〒658-0027兵庫県神戸市東灘区青木5-12-5,0784114601（078-411-4601）,4000（千円）,上田　千晶（ウエダ チアキ）
有限会社エムアール,3140002040184,ビジネス > 運送・貨物・倉庫,〒660-0845兵庫県尼崎市西高洲町21-13,0648690222（06-4869-0222）,13000（千円）,手島　辰雄（テシマ タツオ）
村上興業有限会社,3140002042825,ビジネス > 運送・貨物・倉庫,〒661-0024兵庫県尼崎市三反田町2-15-26,0664265980（06-6426-5980）,"",""
有限会社セイフティー,3140002043889,ビジネス > 運送・貨物・倉庫,〒661-0026兵庫県尼崎市水堂町1-29-27パレ立花アンソレイユ101,0664351434（06-6435-1434）,"",""
瀬戸海運有限会社,3140002051850,ビジネス > 運送・貨物・倉庫,〒672-0103兵庫県姫路市家島町坊勢772-4,0793271779（079-327-1779）,3750（千円）,福井　宏昭（フクイ ヒロアキ）
ＳＲＩロジスティクス株式会社,4140001001954,ビジネス > 運送・貨物・倉庫,〒651-0072兵庫県神戸市中央区脇浜町3-1-20,0782652760（078-265-2760）,10000（千円）,代表取締役社長／田中　敦彦（タナカ アツヒコ）
キャリーサービス株式会社,4140001003257,ビジネス > 運送・貨物・倉庫,〒651-0082兵庫県神戸市中央区小野浜町5-11三井倉庫3F,0783920107（078-392-0107）,"",""
株式会社エイシントランス,4140001006367,ビジネス > 運送・貨物・倉庫,〒651-0084兵庫県神戸市中央区磯辺通4-1-8I．T．C．ビル8F,0782216091（078-221-6091）,10000（千円）,河村　一生（カワムラ カズオ）
株式会社エーティキャリア,4140001006375,ビジネス > 運送・貨物・倉庫,〒651-0084兵庫県神戸市中央区磯辺通1-1-18カサベラ国際プラザビル706,0782726380（078-272-6380）,10000（千円）,荒木　紀則（アラキ ユキノリ）
株式会社木下商会,4140001007118,ビジネス > 運送・貨物・倉庫,〒650-0043兵庫県神戸市中央区弁天町1-2,0783615767（078-361-5767）,"",""
神戸海事検定株式会社,4140001011920,ビジネス > 運送・貨物・倉庫,〒650-0033兵庫県神戸市中央区江戸町95,0783911885（078-391-1885）,"",""
大阪湾パイロットボート株式会社,4140001030821,ビジネス > 運送・貨物・倉庫,〒650-0042兵庫県神戸市中央区波止場町5-4,0783210151（078-321-0151）,10000（千円）,渡邉　真二（ワタナベ シンジ）
田中運送株式会社,4140001035127,ビジネス > 運送・貨物・倉庫,〒674-0051兵庫県明石市大久保町大窪709,0789362139（078-936-2139）,"",""
天野運輸株式会社,4140001047568,ビジネス > 運送・貨物・倉庫,〒661-0975兵庫県尼崎市下坂部4-10-12,0664917351（06-6491-7351）,24500（千円）,天野　光男（アマノ ミツオ）
田中運輸株式会社,4140001051025,ビジネス > 運送・貨物・倉庫,〒660-0832兵庫県尼崎市東初島町2-15,0664011848（06-6401-1848）,"",""
大栄商運株式会社,4140001059704,ビジネス > 運送・貨物・倉庫,〒671-0232兵庫県姫路市御国野町御着187文化シヤッター内,0792534921（079-253-4921）,12000（千円）,梅谷　栄蔵（ウメタニ エイゾウ）
中播運輸工業有限会社,4140002049621,ビジネス > 運送・貨物・倉庫,〒671-1132兵庫県姫路市大津区勘兵衛町1-32,0792379511（079-237-9511）,5000（千円）,代表取締役社長／櫻井　俊雄（サクライ トシオ）
福栄運送有限会社,4140002050546,ビジネス > 運送・貨物・倉庫,〒671-0254兵庫県姫路市花田町勅旨426-8,0792231001（079-223-1001）,"",""
新丸菱海運株式会社,5140001008420,ビジネス > 運送・貨物・倉庫,〒651-0083兵庫県神戸市中央区浜辺通5-1-14神戸商工貿易センタービル21F,0782314751（078-231-4751）,10000（千円）,守石　一惣（モリイシ カズノブ）
日本栄船株式会社,5140001012174,ビジネス > 運送・貨物・倉庫,〒650-0024兵庫県神戸市中央区海岸通5商船三井ビル4F,0783313625（078-331-3625）,134203（千円）,大森　茂士（オオモリ シゲシ）
神戸エムケイ株式会社,5140001022388,ビジネス > 運送・貨物・倉庫,〒650-0046兵庫県神戸市中央区港島中町8-11-2,0783036167（078-303-6167）,80000（千円）,青木　義明（アオキ ヨシアキ）
株式会社スズキ,5140001022413,ビジネス > 運送・貨物・倉庫,〒658-0025兵庫県神戸市東灘区魚崎南町4-2-46,0784522323（078-452-2323）,"",""
株式会社中村エンタープライズ,5140001022470,ビジネス > 運送・貨物・倉庫,〒650-0023兵庫県神戸市中央区栄町通5-2-18,0783676676（078-367-6676）,15000（千円）,代表取締役社長／中村　義博（ナカムラ ヨシヒロ）
株式会社三通,5140001027230,ビジネス > 運送・貨物・倉庫,〒651-0087兵庫県神戸市中央区御幸通4-1-10,0782410304（078-241-0304）,3000（千円）,高橋　忠夫（タカハシ タダオ）
朝日交通株式会社,5140001047410,ビジネス > 運送・貨物・倉庫,〒660-0834兵庫県尼崎市北初島町12,0664883449（06-6488-3449）,"",""
アマコウ海運株式会社,5140001047518,ビジネス > 運送・貨物・倉庫,〒660-0861兵庫県尼崎市御園町5土井ビルディング4F,0664138121（06-6413-8121）,40000（千円）,代表取締役社長／大西　康實（オオニシ ヤスミ）
姫路商運株式会社,5140001060958,ビジネス > 運送・貨物・倉庫,〒670-0085兵庫県姫路市山吹1-2-30,0792972420（079-297-2420）,"",""
株式会社三共運輸,5140001085600,ビジネス > 運送・貨物・倉庫,兵庫県南あわじ市市善光寺25-5,0799432339（0799-43-2339）,"",""
株式会社ヒロ,5140001087761,ビジネス > 運送・貨物・倉庫,〒671-0252兵庫県姫路市花田町加納原田791-1,0792532888（079-253-2888）,"",""
有限会社平原物流,5140002005111,ビジネス > 運送・貨物・倉庫,〒651-2121兵庫県神戸市西区玉津町水谷3-28,0789139709（078-913-9709）,11000（千円）,平原　茂男（ヒラハラ シゲオ）
有限会社丸京運送,5140002005251,ビジネス > 運送・貨物・倉庫,〒651-2124兵庫県神戸市西区伊川谷町潤和字北横尾238-362長田貨物運送事業,0789146322（078-914-6322）,7000（千円）,今村　竜彦（イマムラ タツヒコ）
有限会社五光,5140002039092,ビジネス > 運送・貨物・倉庫,〒667-0023兵庫県養父市八鹿町上網場229-8,0796627070（079-662-7070）,"",""
有限会社石野産業,5140002051675,ビジネス > 運送・貨物・倉庫,〒671-2116兵庫県姫路市夢前町寺字池之下1268-1,0793351113（079-335-1113）,"",""
村岡商事有限会社,5140002051915,ビジネス > 運送・貨物・倉庫,〒672-0102兵庫県姫路市家島町宮1124,0793250312（079-325-0312）,"",""
有限会社アレス,5140002055585,ビジネス > 運送・貨物・倉庫,〒662-0826兵庫県西宮市門戸岡田町9-3,0798572458（0798-57-2458）,3000（千円）,津田　忠彦（ツダ タダヒコ）
横山運送有限会社,5140002062136,ビジネス > 運送・貨物・倉庫,〒677-0054兵庫県西脇市野村町1417,0795224444（0795-22-4444）,"",""
株式会社コーベフーズエキスプレス,6140001001473,ビジネス > 運送・貨物・倉庫,〒650-0047兵庫県神戸市中央区港島南町1-3-6,0783045853（078-304-5853）,24000（千円）,徳永　信保（トクナガ ノブヤス）
株式会社関西シッピング,6140001006852,ビジネス > 運送・貨物・倉庫,〒653-0033兵庫県神戸市長田区苅藻島町3-11-46,0786528488（078-652-8488）,40000（千円）,山岡　勇（ヤマオカ イサム）
株式会社神陸コンテナ輸送,6140001008584,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島6-1,0783030892（078-303-0892）,23000（千円）,藤本　和彦（フジモト カズヒコ）
株式会社竹谷運輸,6140001025407,ビジネス > 運送・貨物・倉庫,〒658-0031兵庫県神戸市東灘区向洋町東3-8,0788581233（078-858-1233）,"",""
株式会社秋実通商,6140001025984,ビジネス > 運送・貨物・倉庫,〒651-0084兵庫県神戸市中央区磯辺通4-2-8,0782625098（078-262-5098）,10000（千円）,胡　平（コ ヘイ）
富士交通株式会社,6140001038714,ビジネス > 運送・貨物・倉庫,〒671-1561兵庫県揖保郡太子町鵤1254-3,0792770784（079-277-0784）,"",""
塩谷運輸建設株式会社,6140001043937,ビジネス > 運送・貨物・倉庫,〒676-0074兵庫県高砂市梅井3丁目23番1号,0794487221（079-448-7221）,97380（千円）,代表取締役社長／塩谷　宏平（シオタニ コウヘイ）
雄宏運送株式会社,6140001051790,ビジネス > 運送・貨物・倉庫,〒661-0984兵庫県尼崎市御園1-10-12,0664942211（06-6494-2211）,"",""
三光運輸株式会社,6140001063448,ビジネス > 運送・貨物・倉庫,兵庫県神崎郡福崎町高橋24-1,0790220022（0790-22-0022）,"",""
広栄運輸株式会社,6140001078289,ビジネス > 運送・貨物・倉庫,〒664-0006兵庫県伊丹市鴻池4-3-3,0727797008（072-779-7008）,"",""
豊田運送有限会社,6140002007610,ビジネス > 運送・貨物・倉庫,〒652-0844兵庫県神戸市兵庫区中之島1丁目1番4号中央棟3階,0786811044（078-681-1044）,"",""
有限会社ナカヤマ運輸,6140002027641,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-2-10,0783038225（078-303-8225）,"",""
有限会社垣内運送,6140002028598,ビジネス > 運送・貨物・倉庫,〒674-0093兵庫県明石市二見町南二見1-13,0789412111（078-941-2111）,"",""
有限会社トランスポート,6140002063026,ビジネス > 運送・貨物・倉庫,〒673-1337兵庫県加東市松沢762-195,0795462346（0795-46-2346）,9000（千円）,二川　有子（フタガワ ユウコ）
株式会社新神戸通商,7140001008253,ビジネス > 運送・貨物・倉庫,〒650-0025兵庫県神戸市中央区相生町4-1-42,0783822288（078-382-2288）,"",""
神菱港運株式会社,7140001008609,ビジネス > 運送・貨物・倉庫,〒651-0082兵庫県神戸市中央区小野浜町6-21,0783211681（078-321-1681）,36000（千円）,代表取締役社長／岡上　正弘（オカウエ マサヒロ）
摂津海運株式会社,7140001008815,ビジネス > 運送・貨物・倉庫,〒650-0023兵庫県神戸市中央区栄町通2-3-9共栄ビル3F,0783317421（078-331-7421）,48600（千円）,代表取締役社長／塚本　博行（ツカモト ヒロユキ）
株式会社エムネットワーク,7140001038580,ビジネス > 運送・貨物・倉庫,〒671-1575兵庫県揖保郡太子町佐用岡820-7,0792764646（079-276-4646）,"",""
旭陽運輸株式会社,7140001048522,ビジネス > 運送・貨物・倉庫,〒660-0055兵庫県尼崎市稲葉元町3-5-12,0664191200（06-6419-1200）,"",""
鴻池商運株式会社,7140001048704,ビジネス > 運送・貨物・倉庫,〒660-0805兵庫県尼崎市西長洲町2-36-16,0664821234（06-6482-1234）,"",""
株式会社ヒシダイ,7140001050890,ビジネス > 運送・貨物・倉庫,〒661-0964兵庫県尼崎市神崎町12-39,0664992310（06-6499-2310）,"",""
菱美株式会社,7140001051988,ビジネス > 運送・貨物・倉庫,〒661-0001兵庫県尼崎市塚口本町8-1-1三菱電機伊丹製作所内,0664910052（06-6491-0052）,20000（千円）,前川　哲彦（マエカワ テツヒコ）
石井建材株式会社,7140001056640,ビジネス > 運送・貨物・倉庫,兵庫県美方郡香美町村岡区村岡2952番地,"","",""
株式会社ヒロトランスポート,7140001064651,ビジネス > 運送・貨物・倉庫,〒671-0252兵庫県姫路市花田町加納原田791-1,0792532888（079-253-2888）,"",""
有限会社大野運送,7140002013260,ビジネス > 運送・貨物・倉庫,〒650-0044兵庫県神戸市中央区東川崎町7-12-8,0786717674（078-671-7674）,"",""
有限会社三木運輸建設,7140002052283,ビジネス > 運送・貨物・倉庫,〒671-1224兵庫県姫路市網干区津市場417,0792720655（079-272-0655）,3000（千円）,三木　茂広（ミキ シゲヒロ）
松本運送株式会社,8140001002528,ビジネス > 運送・貨物・倉庫,〒658-0044兵庫県神戸市東灘区御影塚町1丁目10-7,0788223621（078-822-3621）,"",""
大西運輸株式会社,8140001006636,ビジネス > 運送・貨物・倉庫,〒650-0042兵庫県神戸市中央区波止場町6-7,0783416685（078-341-6685）,"",""
株式会社サンエキスプレス,8140001007782,ビジネス > 運送・貨物・倉庫,〒650-0023兵庫県神戸市中央区栄町通2-1-2日東ビル,0783315586（078-331-5586）,15000（千円）,西本　道也（ニシモト ミチヤ）
ナビックスエージェンシー株式会社,8140001009853,ビジネス > 運送・貨物・倉庫,〒650-0031兵庫県神戸市中央区東町113-1大神ビル,0783314661（078-331-4661）,"",""
阪神コンテナー輸送株式会社,8140001010324,ビジネス > 運送・貨物・倉庫,〒651-0083兵庫県神戸市中央区浜辺通2-1-30三宮国際ビル1F,0782512215（078-251-2215）,75000（千円）,代表取締役社長／貝田　由章（カイタ ヨシアキ）
神戸物流サービス株式会社,8140001011446,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島8-12,0783037061（078-303-7061）,"",""
神戸メガコンテナターミナル株式会社,8140001023607,ビジネス > 運送・貨物・倉庫,〒657-0854兵庫県神戸市灘区摩耶埠頭摩耶業務センタービル5F,0788021840（078-802-1840）,"",""
新ひろ運輸株式会社,8140001049222,ビジネス > 運送・貨物・倉庫,〒660-0084兵庫県尼崎市武庫川町1-31-1,0664181221（06-6418-1221）,31000（千円）,廣本　政則（ヒロモト マサノリ）
上栄陸運株式会社,8140001049263,ビジネス > 運送・貨物・倉庫,〒660-0055兵庫県尼崎市稲葉元町3-1-15,0664172462（06-6417-2462）,"",""
田中運輸株式会社,8140001049924,ビジネス > 運送・貨物・倉庫,〒660-0832兵庫県尼崎市東初島町2-15,0664011848（06-6401-1848）,"",""
株式会社和田,8140001076522,ビジネス > 運送・貨物・倉庫,〒675-2221兵庫県加西市倉谷町324-3,0790488880（0790-48-8880）,"",""
スター物流株式会社,8140001083048,ビジネス > 運送・貨物・倉庫,兵庫県宝塚市山本野里1丁目51番地1,0797880100（0797-88-0100）,"",""
テラモトコンテナサービス有限会社,8140002003450,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-2-10,0783062111（078-306-2111）,"",""
有限会社高橋商店,8140002006222,ビジネス > 運送・貨物・倉庫,〒655-0852兵庫県神戸市垂水区名谷町字室山1400-123,0787821023（078-782-1023）,"",""
有限会社エムアールサービス,8140002042060,ビジネス > 運送・貨物・倉庫,〒660-0845兵庫県尼崎市西高洲町21-13,0648690222（06-4869-0222）,13000（千円）,手島　辰雄（テシマ タツオ）
有限会社トップライン,8140002045047,ビジネス > 運送・貨物・倉庫,〒660-0095兵庫県尼崎市大浜町1-18-2,0664167370（06-6416-7370）,6000（千円）,吉井　哲也（ヨシイ テツヤ）
中村運送サービス有限会社,8140002063817,ビジネス > 運送・貨物・倉庫,〒664-0020兵庫県伊丹市寺本東1-5-5,0727776039（072-777-6039）,9000（千円）,中村　富士夫（ナカムラ フジオ）
有限会社みどり物流,8140002066200,ビジネス > 運送・貨物・倉庫,〒664-0001兵庫県伊丹市荒牧7-13-20,0727776638（072-777-6638）,"",""
仁川運輸株式会社,9120901025109,ビジネス > 運送・貨物・倉庫,〒664-0842兵庫県伊丹市森本7-112,0727840257（072-784-0257）,10000（千円）,溝畑　忠雄（ミゾハタ タダオ）
山崎運輸株式会社,9140001002691,ビジネス > 運送・貨物・倉庫,〒650-0012兵庫県神戸市中央区北長狭通4-9-15,0783918003（078-391-8003）,"",""
株式会社カーゴサービス神戸,9140001006783,ビジネス > 運送・貨物・倉庫,〒651-0083兵庫県神戸市中央区浜辺通2-1-30三宮国際ビル,0782415545（078-241-5545）,10000（千円）,代表取締役社長／伊藤　志津男（イトウ シヅオ）
株式会社トラック共同運輸,9140001009737,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島8-12,0783031120（078-303-1120）,15000（千円）,山田　博補（ヤマダ ヒロスケ）
神戸航運株式会社,9140001011908,ビジネス > 運送・貨物・倉庫,〒650-0011兵庫県神戸市中央区下山手通5-8-14-307,0783512823（078-351-2823）,14000（千円）,丹羽　正夫（ニワ マサオ）
宇陽運輸株式会社,9140001014836,ビジネス > 運送・貨物・倉庫,兵庫県神戸市北区道場町塩田2745番地2,0789852606（078-985-2606）,10000（千円）,宇陽　宮橋（ウヨウ ミヤハシ）
株式会社福住,9140001023903,ビジネス > 運送・貨物・倉庫,〒652-0813兵庫県神戸市兵庫区兵庫町1丁目4-26,0786514021（078-651-4021）,"",""
株式会社ナツミコーポレーション,9140001028258,ビジネス > 運送・貨物・倉庫,〒650-0045兵庫県神戸市中央区港島9-11-1,"",5000（千円）,小川　清香（オガワ キヨカ）
石井運輸株式会社,9140001056639,ビジネス > 運送・貨物・倉庫,〒667-1311兵庫県美方郡香美町村岡区村岡2952,0796940223（0796-94-0223）,20000（千円）,伊井　仁（イイ マサシ）
飛輪運送株式会社,9140001077024,ビジネス > 運送・貨物・倉庫,〒677-0044兵庫県西脇市上野418-8,0795235291（0795-23-5291）,10000（千円）,櫻井　隆（サクライ タカシ）
岸運輸株式会社,9140001078229,ビジネス > 運送・貨物・倉庫,〒664-0844兵庫県伊丹市口酒井2-8-22,0727705181（072-770-5181）,10000（千円）,岸　正和（キシ マサカズ）
出口運輸倉庫株式会社,9140001078633,ビジネス > 運送・貨物・倉庫,〒664-0842兵庫県伊丹市森本7-117,0727821018（072-782-1018）,10000（千円）,出口　浩数（デグチ ヒロカズ）
前原運送株式会社,9140001078922,ビジネス > 運送・貨物・倉庫,〒664-0881兵庫県伊丹市昆陽字真福寺14-4,0727772660（072-777-2660）,10000（千円）,前原　幸喜（マエハラ ユキヨシ）
有限会社富士通商,9140002002245,ビジネス > 運送・貨物・倉庫,〒658-0021兵庫県神戸市東灘区深江本町3-3-24カステルム神戸深江201,0784124662（078-412-4662）,"",""
有限会社ハギモト,9140002020511,ビジネス > 運送・貨物・倉庫,〒658-0026兵庫県神戸市東灘区魚崎西町1-2-20カワベ住吉公園10,0788430006（078-843-0006）,"",""
有限会社トップ,9140002041813,ビジネス > 運送・貨物・倉庫,〒660-0095兵庫県尼崎市大浜町1-18-2,0664167370（06-6416-7370）,6000（千円）,吉井　哲也（ヨシイ テツヤ）
有限会社東亜物流,9140002059780,ビジネス > 運送・貨物・倉庫,〒664-0837兵庫県伊丹市北河原3-2-29,0727854801（072-785-4801）,4000（千円）,高須　洋治（タカス ヨウジ）
