会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
有限会社丸新,1040002041748,道路貨物運送業,〒279-0042千葉県浦安市東野1-23-12パレドール・イースト108号,0477203301（047-720-3301）,25000（千円）,新高　光二（ニイタカ ミツジ）
有限会社野村起業,1040002047902,道路貨物運送業,〒270-0025千葉県松戸市中和倉21,0473428474（047-342-8474）,15000（千円）,野村　勝一郎（ノムラ カツイチロウ）
沼南運送有限会社,1040002051664,道路貨物運送業,〒270-0121千葉県流山市西初石1-72-17,0471546665（04-7154-6665）,5000（千円）,小村　修二（コムラ シユウジ）
有限会社ピア,1040002052175,道路貨物運送業,〒277-0863千葉県柏市豊四季130-47サンハイツ102号,0471457154（04-7145-7154）,3000（千円）,小林　幹夫（コバヤシ ミキオ）
流北運送有限会社,1040002052571,道路貨物運送業,〒270-0101千葉県流山市東深井873-1,0471521711（04-7152-1711）,7500（千円）,安蒜　芳男（アンビル ヨシオ）
有限会社シティロジスティックス,1040002053297,倉庫業,〒270-0024千葉県松戸市八ケ崎緑町3-1サンクタス新松戸ウィレーブ,0473485380（047-348-5380）,3000（千円）,天野　鈴香（アマノ スズカ）
有限会社ハナジマリース,1040002054130,道路貨物運送業,〒270-0032千葉県松戸市新松戸北2-11-1-4-807,0473476324（047-347-6324）,3000（千円）,花島　信治（ハナジマ シンジ）
公津の杜ハウジング有限会社,1040002055120,倉庫業,〒286-0046千葉県成田市飯仲28-15,0476244011（0476-24-4011）,3000（千円）,稲村　幸子（イナムラ サチコ）
有限会社黒澤商運,1040002058420,道路貨物運送業,〒270-1617千葉県印西市吉田865,0476992050（0476-99-2050）,3000（千円）,黒澤　公哉（クロサワ キミヤ）
有限会社馬場運輸,1040002061390,道路貨物運送業,〒285-0842千葉県佐倉市下志津原154,0434890158（043-489-0158）,30000（千円）,代表取締役社長／馬場　啓之（ババ ヒロシ）
有限会社伊藤運送,1040002063016,道路貨物運送業,〒289-1113千葉県八街市八街へ199,0434431166（043-443-1166）,6500（千円）,伊藤　明（イトウ アキラ）
有限会社大武,1040002063164,道路貨物運送業,〒289-1133千葉県八街市吉倉6-7,0434972367（043-497-2367）,15000（千円）,西園　健夫（ニシゾノ タケオ）
有限会社サンテック,1040002064229,道路貨物運送業,〒284-0001千葉県四街道市大日1928-1,0434201788（043-420-1788）,3000（千円）,永田　陽一郎（ナガタ ヨウイチロウ）
ケイエス急送有限会社,1040002065078,道路貨物運送業,〒289-1103千葉県八街市八街に49-14,0434438925（043-443-8925）,10000（千円）,杉山　勝美（スギヤマ カツミ）
有限会社木和建材,1040002066480,道路貨物運送業,〒292-0031千葉県木更津市椿426,0438989123（0438-98-9123）,3000（千円）,佐藤　行雄（サトウ ユキオ）
有限会社前田ビジネス,1040002069112,道路貨物運送業,〒292-0014千葉県木更津市高柳4-7-15,0438419238（0438-41-9238）,3000（千円）,前田　正徳（マエダ マサノリ）
有限会社南星物流,1040002071836,道路貨物運送業,〒293-0011千葉県富津市新富72-15日本ドラム株式会社富津工場内,0439882350（0439-88-2350）,5000（千円）,照屋　一郎（テルヤ イチロウ）
有限会社岩田,1040002072396,道路貨物運送業,〒290-0043千葉県市原市出津西1-2-22,0436216261（0436-21-6261）,15000（千円）,岩田　久光（イワタ ヒサミツ）
有限会社大藤運輸,1040002072628,道路貨物運送業,〒299-0121千葉県市原市立野354-12,0436605060（0436-60-5060）,33000（千円）,大野　藤夫（オオノ フジオ）
有限会社ケー・アール・エス商事,1040002073080,道路貨物運送業,〒290-0255千葉県市原市光風台2-144-1サンビュー光風台705,0436367602（0436-36-7602）,3000（千円）,鈴木　和彦（スズキ カズヒコ）
有限会社京葉ミキサーリース,1040002073122,道路貨物運送業,〒290-0062千葉県市原市八幡1430,0436439712（0436-43-9712）,3000（千円）,永田　清（ナガタ キヨシ）
有限会社佐々木工業,1040002073452,運輸に付帯するサービス業,〒299-0111千葉県市原市姉崎1044-18,0436617218（0436-61-7218）,3000（千円）,佐々木　光（ササキ コウ）
有限会社平成,1040002075011,道路貨物運送業,〒290-0022千葉県市原市西広5-1-1,0436246363（0436-24-6363）,15500（千円）,代表取締役社長／中村　英明（ナカムラ ヒデアキ）
有限会社金丸商事,1040002076471,道路貨物運送業,〒290-0177千葉県市原市荻作524-4,0436767160（0436-76-7160）,8000（千円）,金丸　康幸（カネマル ヤスユキ）
有限会社日昇,1040002076612,道路貨物運送業,〒299-0109千葉県市原市千種5-1-3,0436240732（0436-24-0732）,10000（千円）,佐藤　正教（サトウ マサノリ）
有限会社サン流通サービス,1040002077346,運輸に付帯するサービス業,〒283-0044千葉県東金市小沼田1574-1,0475558431（0475-55-8431）,3000（千円）,川口　俊夫（カワグチ トシオ）
有限会社石田機工,1040002079350,道路貨物運送業,〒289-1212千葉県山武市木原1412-20,0475807220（0475-80-7220）,6000（千円）,石田　汎子（イシダ ヒロコ）
有限会社伊藤運輸,1040002079359,道路貨物運送業,〒289-1522千葉県山武市松尾町高富243-1,0479862180（0479-86-2180）,8000（千円）,伊藤　大介（イトウ ダイスケ）
有限会社鳴浜運送,1040002079730,道路貨物運送業,〒289-1306千葉県山武市白幡2259-1,0475841170（0475-84-1170）,16500（千円）,並木　克代（ナミキ カツヨ）
ネモト運送有限会社,1040002082783,道路貨物運送業,〒299-4336千葉県長生郡長生村岩沼789-1,0475321117（0475-32-1117）,5500（千円）,根本　康平（ネモト コウヘイ）
ときわ陸送有限会社,1040002083765,道路貨物運送業,〒289-2325千葉県香取郡多古町南玉造3819-2,0479768540（0479-76-8540）,9500（千円）,越川　勝典（コシカワ カツノリ）
鴨志田運輸倉庫有限会社,1040002085373,道路貨物運送業,〒288-0821千葉県銚子市小浜町2559-17,0479238626（0479-23-8626）,8000（千円）,鴨志田　義雄（カモシダ ヨシオ）
有限会社鋼栄輸送,1040002085480,道路貨物運送業,〒288-0821千葉県銚子市小浜町2569-5,0479238078（0479-23-8078）,25000（千円）,高松　多可史（タカマツ タカシ）
有限会社中央運送店,1040002085729,道路貨物運送業,〒288-0817千葉県銚子市清川町2-4-13,0479222170（0479-22-2170）,3000（千円）,江波戸　善司（エバト ゼンジ）
有限会社山五運送,1040002086090,道路貨物運送業,〒288-0842千葉県銚子市柴崎町1-146,0479228818（0479-22-8818）,5000（千円）,塙　和久（ハナワ カズヒサ）
伊富運輸有限会社,1040002086322,道路貨物運送業,〒289-1735千葉県山武郡横芝光町屋形5274,0479822704（0479-82-2704）,6000（千円）,伊藤　弘之（イトウ ヒロユキ）
有限会社ＷＩＴＨ・ＹＯＵ,1040002086553,運輸に付帯するサービス業,〒286-0113千葉県成田市南三里塚78-7プロロジス成田A棟,0476855503（0476-85-5503）,3000（千円）,宮垣　利美（ミヤガキ トシミ）
有限会社アクティヴ,1040002087411,道路貨物運送業,〒287-0101千葉県香取市高萩1577-79,0478705155（0478-70-5155）,8000（千円）,竹蓋　等（タケフタ ヒトシ）
有限会社大幸,1040002097229,道路貨物運送業,〒270-0233千葉県野田市船形1442-3,0471209155（04-7120-9155）,3000（千円）,大橋　市太郎（オオハシ イチタロウ）
有限会社野口運輸,1040002097451,道路貨物運送業,〒270-0233千葉県野田市船形2847-1,0471296817（04-7129-6817）,10000（千円）,野口　祐一（ノグチ ユウイチ）
有限会社アドヴァンス,1040002098532,道路貨物運送業,〒278-0042千葉県野田市吉春25-1,0471262003（04-7126-2003）,7000（千円）,櫻井　謙治（サクライ ケンジ）
有限会社舟宝海運,1040002100223,水運業,〒299-2117千葉県安房郡鋸南町勝山471-7,0470553837（0470-55-3837）,4600（千円）,舟寳　康弘（フナトミ ヤスヒロ）
企業組合ワーカーズ・コレクティブみらい,1040005005857,道路貨物運送業,〒270-2214千葉県松戸市松飛台398-1,0477039702（047-703-9702）,750（千円）,熊澤　聡子（クマザワ サトコ）
栄光海運協業組合,1040005007853,運輸に付帯するサービス業,〒292-0067千葉県木更津市中央3-2-17,0438239271（0438-23-9271）,1000（千円）,山根　茂（ヤマネ シゲル）
株式会社アクティブ・ロジスティクス,1050001012798,道路貨物運送業,〒263-0002千葉県千葉市稲毛区山王町345-1,0433047040（043-304-7040）,40000（千円）,宮部　國夫（ミヤベ クニオ）
前川運輸株式会社,1170001007233,道路貨物運送業,〒261-0014千葉県千葉市美浜区若葉2-5-2,0432136611（043-213-6611）,10000（千円）,代表取締役社長／額田　繁（ヌカダ シゲル）
アイスコ株式会社,2010001000137,倉庫業,〒276-0022千葉県八千代市上高野1737-8,0474862111（047-486-2111）,36000（千円）,代表取締役社長／川浦　総一郎（カワウラ ソウイチロウ）
東京クリーンエイト株式会社,2010901027535,運輸に付帯するサービス業,〒261-0001千葉県千葉市美浜区幸町2-19-36,0433065950（043-306-5950）,1000（千円）,吉田　雅美（ヨシダ マサミ）
京葉アドバンス物流株式会社,2011701002645,倉庫業,〒272-0004千葉県市川市原木2526-35,0473188300（047-318-8300）,50000（千円）,代表取締役社長／小宮　泰彦（コミヤ ヤスヒコ）
株式会社多喜運輸,2011701004823,道路貨物運送業,〒279-0043千葉県浦安市富士見4-14-13,0473519004（047-351-9004）,22000（千円）,西野　榮二（ニシノ エイジ）
株式会社アストモスガスセンター千葉,2040001000654,道路貨物運送業,〒263-0004千葉県千葉市稲毛区六方町211-7,0434232121（043-423-2121）,33000（千円）,萩田　達彦（ハギタ タツヒコ）
エヌアイケミカル株式会社,2040001000976,倉庫業,〒261-0002千葉県千葉市美浜区新港231,0432426471（043-242-6471）,590000（千円）,代表取締役社長／安晝　浩一（ヤスヒル コウウチ）
株式会社キーペックス,2040001001603,倉庫業,〒260-0024千葉県千葉市中央区中央港2-4-6,0432416891（043-241-6891）,99600（千円）,代表取締役社長／齊藤　宏（サイトウ ヒロシ）
