会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
中央運送有限会社,7320002004489,ビジネス > 運送・貨物・倉庫,〒879-7763大分県大分市大字下戸次1363,0975971232（097-597-1232）,"",""
有限会社大建運輸,7320002018332,ビジネス > 運送・貨物・倉庫,〒879-7105大分県豊後大野市三重町芦刈1030-3,0974221011（0974-22-1011）,"",""
有限会社福伸急送,7320202000437,ビジネス > 運送・貨物・倉庫,〒875-0023大分県臼杵市江無田1524-1,0972634096（0972-63-4096）,3900（千円）,佐藤　祐二（サトウ ユウジ）
三光運輸株式会社,8320001001189,ビジネス > 運送・貨物・倉庫,〒870-0274大分県大分市大字種具1056,0975230501（097-523-0501）,"",""
さおり海運有限会社,8320002003333,ビジネス > 運送・貨物・倉庫,〒870-0031大分県大分市大字勢家1175-4,0975341139（097-534-1139）,25000（千円）,仲矢　長次郎（ナカヤ チヨウジロウ）
ワーカーズコープタクシー有限会社,8320002009652,ビジネス > 運送・貨物・倉庫,〒870-0923大分県大分市高城西町2-9,"",8085（千円）,高野　修（タカノ オサム）
有限会社長洲急配,8320002014041,ビジネス > 運送・貨物・倉庫,〒872-0032大分県宇佐市江須賀247-1,"",3000（千円）,代表取締役社長／米澤　洋治（ヨネザワ ヨウジ）
武田建材運輸有限会社,8320002019908,ビジネス > 運送・貨物・倉庫,〒879-4601大分県玖珠郡九重町右田1955-19,"",10900（千円）,武田　徳和（タケダ ノリカズ）
三協通産株式会社,9320001001213,ビジネス > 運送・貨物・倉庫,〒870-0138大分県大分市原川3-1-49,0975521539（097-552-1539）,20000（千円）,代表取締役社長／恒川　治之（ツネカワ ハルユキ）
大銀ビジネスサービス株式会社,9320001001601,ビジネス > 運送・貨物・倉庫,〒870-0844大分県大分市大字古国府字下堀641,0975454722（097-545-4722）,20000（千円）,代表取締役社長／中村　光政（ナカムラ ミツマサ）
有限会社ダイセン運輸,9320002015740,ビジネス > 運送・貨物・倉庫,〒879-1505大分県速見郡日出町川崎2445-1,0977280288（0977-28-0288）,12000（千円）,笠置　清治（カサギ セイジ）
