会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
有限会社園田物流,2330002025902,ビジネス > 運送・貨物・倉庫,〒866-0033熊本県八代市港町277,0965373276（0965-37-3276）,3000（千円）,園田　悠也（ソノダ ユウヤ）
有限会社九州陸運,3330002018855,ビジネス > 運送・貨物・倉庫,〒861-0531熊本県山鹿市中1337,0968428826（0968-42-8826）,"",""
松島輸送船株式会社,4330001015324,ビジネス > 運送・貨物・倉庫,〒861-6102熊本県上天草市松島町合津4276-745,0969283477（0969-28-3477）,10000（千円）,深水　保廣（フカミズ ヤスヒロ）
有限会社水俣観光バス,4330002027962,ビジネス > 運送・貨物・倉庫,〒867-0056熊本県水俣市梅戸町1-1-204,0966632727（0966-63-2727）,32000（千円）,窪田　宣理（クボタ ノブミチ）
津埜運送株式会社,5330001012329,ビジネス > 運送・貨物・倉庫,〒869-2503熊本県阿蘇郡小国町下城400-2,0967463328（0967-46-3328）,10000（千円）,代表取締役社長／津埜　高則（ツノ タカノリ）
西田運送有限会社,5330002020297,ビジネス > 運送・貨物・倉庫,〒861-3525熊本県上益城郡山都町牧野65-1,0967724111（0967-72-4111）,"",""
有限会社阿蘇ラピット,5330002022748,ビジネス > 運送・貨物・倉庫,〒869-2225熊本県阿蘇市黒川1291-1,0967342101（0967-34-2101）,3000（千円）,村上　清元（ムラカミ キヨモト）
有限会社新開貨物,5330002025973,ビジネス > 運送・貨物・倉庫,〒866-0033熊本県八代市港町262-23,0965372677（0965-37-2677）,8500（千円）,代表取締役社長／宮城　晃一郎（ミヤギ コウイチロウ）
有限会社新生物産,5330002027292,ビジネス > 運送・貨物・倉庫,〒869-5163熊本県八代市三江湖町2279-1,0965317012（0965-31-7012）,"",""
田中運送有限会社,5330002029710,ビジネス > 運送・貨物・倉庫,〒869-3601熊本県上天草市大矢野町登立534-17,0964560245（0964-56-0245）,"",""
広運株式会社,6330001015487,ビジネス > 運送・貨物・倉庫,〒869-3601熊本県上天草市大矢野町登立13194,0964560733（0964-56-0733）,10000（千円）,海崎　明彦（カイザキ アキヒコ）
清丸海運株式会社,6330001015545,ビジネス > 運送・貨物・倉庫,〒861-6101熊本県上天草市松島町阿村409-3,0969560163（0969-56-0163）,100000（千円）,田崎　清隆（タサキ キヨタカ）
有限会社松石運送,6330002016666,ビジネス > 運送・貨物・倉庫,〒869-1236熊本県菊池郡大津町杉水3441-1,0962938026（096-293-8026）,"",""
有限会社メッツ,7330002027621,ビジネス > 運送・貨物・倉庫,〒869-5461熊本県葦北郡芦北町芦北2300-2,0966825495（0966-82-5495）,"",""
株式会社熊本中央,8330001006856,ビジネス > 運送・貨物・倉庫,〒860-0832熊本県熊本市萩原町1-4,0963793997（096-379-3997）,41500（千円）,大塚　一俊（オオツカ カズトシ）
株式会社後藤商会,8330001009644,ビジネス > 運送・貨物・倉庫,〒861-1306熊本県菊池市大琳寺87-4,0968251275（0968-25-1275）,"",""
有限会社井上産業運輸,8330002021656,ビジネス > 運送・貨物・倉庫,〒864-0163熊本県荒尾市野原697-1,0968656070（0968-65-6070）,11500（千円）,井上　理加（イノウエ リカ）
浜口海運有限会社,8330002028916,ビジネス > 運送・貨物・倉庫,〒866-0202熊本県上天草市龍ヶ岳町高戸3047-5,0969620184（0969-62-0184）,"",""
鹿央運輸有限会社,9330002018420,ビジネス > 運送・貨物・倉庫,〒861-0563熊本県山鹿市鹿央町千田2185,0968363158（0968-36-3158）,12000（千円）,竹下　由美（タケシタ ユミ）
朝日運送有限会社,9330002025482,ビジネス > 運送・貨物・倉庫,〒866-0034熊本県八代市新港町2-2-4,0965371811（0965-37-1811）,"",""
有限会社興栄海運,9330002028502,ビジネス > 運送・貨物・倉庫,〒861-6101熊本県上天草市松島町阿村4302,0969561395（0969-56-1395）,"",""
有限会社勝栄海運,9330002028618,ビジネス > 運送・貨物・倉庫,〒861-6102熊本県上天草市松島町合津3433-105,0969561533（0969-56-1533）,5000（千円）,山崎　幸治（ヤマサキ コウジ）
松村海運有限会社,9330002029112,ビジネス > 運送・貨物・倉庫,〒861-6101熊本県上天草市松島町阿村1088,0969560320（0969-56-0320）,14500（千円）,松村　大和（マツムラ ヤマト）
