会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
宮部運輸有限会社,1160002007043,道路貨物運送業,〒526-0803滋賀県長浜市西上坂町6630749,"",10000（千円）,宮部　行人（ミヤベ ユキヒト）
有限会社クレ井産業,1160002008108,道路貨物運送業,〒529-1202滋賀県愛知郡愛荘町松尾寺998-50749,"",27000（千円）,深田　敏文（フカダ トシフミ）
有限会社曽根沼運送,1160002008272,道路貨物運送業,〒521-1101滋賀県彦根市石寺町18300749,"",16000（千円）,小谷　克久（コタニ カツヒサ）
有限会社エム運輸サービス,1160002008974,道路貨物運送業,〒529-1235滋賀県愛知郡愛荘町目加田20570749,"",3000（千円）,前川　弘樹（マエガワ ヒロキ）
有限会社トップラン物流,1160002009122,道路貨物運送業,〒529-1206滋賀県愛知郡愛荘町蚊野366-40749,"",9000（千円）,岡田　譲（オカダ ユズル）
有限会社木戸口運輸,1160002009477,道路貨物運送業,〒527-0162滋賀県東近江市妹町589-160749,"",8000（千円）,木戸口　義明（キドグチ ヨシアキ）
有限会社平成トラベル,1160002009840,運輸に付帯するサービス業,〒529-1661滋賀県蒲生郡日野町安部居7570748,"",9000（千円）,川原　諭（カワハラ サトシ）
公益社団法人長浜観光協会,1160005004814,運輸に付帯するサービス業,〒526-0031滋賀県長浜市八幡東町6320749,"","",岸本　一郎（キシモト イチロウ）
近若石油株式会社,2160001000709,道路貨物運送業,〒520-2123滋賀県大津市瀬田大江町13-10077,"",16000（千円）,國松　保博（クニマツ ヤスヒロ）
株式会社昭和コンテック,2160001000956,運輸に付帯するサービス業,〒520-0353滋賀県大津市伊香立向在地町305-9077,"",12000（千円）,前田　和男（マエダ カズオ）
株式会社バード,2160001001599,道路貨物運送業,〒520-0804滋賀県大津市本宮1-5-33077,"",30000（千円）,山本　彰（ヤマモト アキラ）
株式会社プロワークス,2160001004180,道路貨物運送業,〒520-2102滋賀県大津市松が丘6-5-1077,"",10000（千円）,新井　之尚（アライ ユキヒサ）
株式会社滋賀物流サービス,2160001005641,道路貨物運送業,〒528-0066滋賀県甲賀市水口町八田886-80748,"",17000（千円）,野田　弘之（ノダ ヒロユキ）
株式会社トータルワーカー関西,2160001005988,道路貨物運送業,〒528-0067滋賀県甲賀市水口町山596-410748,"",5000（千円）,木村　行成（キムラ ユキナリ）
滋賀近交運輸倉庫株式会社,2160001007415,倉庫業,〒526-0847滋賀県長浜市山階町1380749,"",98000（千円）,代表取締役会長／山田　普（ヤマダ ススム）
株式会社ボーンヤードサービス,2160001007860,道路貨物運送業,〒526-0043滋賀県長浜市大戌亥町721-10749,"",5000（千円）,廣瀬　浩司（ヒロセ ヒロシ）
株式会社井樋,2160001008033,運輸に付帯するサービス業,〒522-0355滋賀県犬上郡多賀町中川原531-50749,"",10000（千円）,井樋　光良（イビ ミツヨシ）
一柳運送株式会社,2160001011185,道路貨物運送業,〒523-0058滋賀県近江八幡市加茂町3585-10748,"",40000（千円）,代表取締役社長／嶋崎　雅康（シマザキ マサヤス）
株式会社ツーリストジャパン,2160001011706,運輸に付帯するサービス業,〒527-0038滋賀県東近江市聖徳町1-680748,"",10000（千円）,小林　守（コバヤシ マモル）
株式会社鶴見運輸倉庫,2160001011722,道路貨物運送業,〒527-0053滋賀県東近江市今代町栗林516-40748,"",15000（千円）,三浦　茂樹（ミウラ シゲキ）
株式会社草津倉庫,2160001012778,倉庫業,〒525-0032滋賀県草津市大路1-13-25077,"",50000（千円）,代表取締役社長／平井　勉（ヒライ ツトム）
株式会社和泉冷凍運輸,2160001015203,道路貨物運送業,〒524-0052滋賀県守山市大門町308-1三榮ビルサン3階077,"",10000（千円）,吉川　康徳（ヨシカワ ヤスノリ）
株式会社手原産業倉庫,2160001015649,倉庫業,〒520-2342滋賀県野洲市野洲1548077,"",50000（千円）,代表取締役社長／今井　潤一（イマイ ジユンイチ）
株式会社ケイロジ,2160001016028,道路貨物運送業,〒520-2313滋賀県野洲市大篠原1610-5077,"",11500（千円）,代表取締役社長／河内　孝明（カワチ タカアキ）
株式会社藤翔運輸,2160001017174,道路貨物運送業,〒520-2412滋賀県野洲市六条1058-8077,"",6000（千円）,藤木　涼太（フジキ リヨウタ）
北近江観光株式会社,2160001017595,運輸に付帯するサービス業,〒529-0205滋賀県長浜市高月町唐川105-60749,"",20000（千円）,田中　健之（タナカ ケンジ）
株式会社山本,2160001020467,道路貨物運送業,〒520-2114滋賀県大津市中野2-426077,"",9（千円）,山本　哲也（ヤマモト テツヤ）
有限会社フジ,2160002001607,道路貨物運送業,〒520-0241滋賀県大津市今堅田2-25-71077,"",3000（千円）,福田　美智子（フクダ ミチコ）
有限会社大宏運輸,2160002004411,道路貨物運送業,〒520-0865滋賀県大津市南郷6-1309-3077,"",6000（千円）,大澤　美紀（オオサワ ミキ）
有限会社亀田商会,2160002006399,道路貨物運送業,〒521-0092滋賀県米原市西円寺讃岐1010-10749,"",25000（千円）,亀田　銀男（カメダ ギンオ）
有限会社ダイジプロダクト,2160002006705,運輸に付帯するサービス業,〒521-0236滋賀県米原市間田大向2700749,"",5000（千円）,濱浦　輝行（ハマウラ テルユキ）
泰星運送有限会社,2160002008321,道路貨物運送業,〒529-1171滋賀県犬上郡豊郷町安食西14630749,"",10000（千円）,田中　利男（タナカ トシオ）
びわ湖レッカー有限会社,2160002008494,運輸に付帯するサービス業,〒522-0356滋賀県犬上郡多賀町木曽630749,"",8000（千円）,寺村　明人（テラムラ アキト）
有限会社前川運送,2160002008627,道路貨物運送業,〒529-1235滋賀県愛知郡愛荘町目加田20570749,"",10000（千円）,前川　弘樹（マエガワ ヒロキ）
有限会社康良運輸,2160002009567,道路貨物運送業,〒529-1651滋賀県蒲生郡日野町山本767-170748,"",23000（千円）,菊地　康人（キクチ ヤスト）
有限会社平松観光,2160002011473,運輸に付帯するサービス業,〒520-1622滋賀県高島市今津町中沼2-2-50740,"",14000（千円）,平松　雄一（ヒラマツ ユウイチ）
有限会社滋賀陸,2160002012158,道路貨物運送業,〒520-2133滋賀県大津市野郷原2-4-29077,"",16000（千円）,吉田　廣（ヨシダ ヒロシ）
有限会社第一観光サービス,2160002013981,運輸に付帯するサービス業,〒524-0013滋賀県守山市下之郷3-14-25077,"",10000（千円）,田中　恵里子（タナカ エリコ）
株式会社国松運輸,2160002014245,道路貨物運送業,〒520-2552滋賀県蒲生郡竜王町小口1294-10748,"",5750（千円）,山口　美香（ヤマグチ ミカ）
協同組合滋賀県旅行業協会,2160005000325,運輸に付帯するサービス業,〒520-0043滋賀県大津市中央3-4-28第弐ワークスワン3階077,"",3600（千円）,加納　義之（カノウ ヨシユキ）
滋賀県綜合輸送協同組合,2160005006405,運輸に付帯するサービス業,〒529-1445滋賀県東近江市五個荘清水鼻町153-10748,"",46800（千円）,代表理事／小林　正義（コバヤシ マサヨシ）
株式会社ワイシー企画滋賀,3160001002423,道路貨物運送業,〒520-2134滋賀県大津市瀬田5-31-7077,"",10000（千円）,稲井　和義（イナイ カズヨシ）
滋賀運送株式会社,3160001005129,道路貨物運送業,〒528-0035滋賀県甲賀市水口町名坂8400748,"",99900（千円）,代表取締役社長／高尾　庄一（タカオ シヨウイチ）
株式会社国際観光サービス,3160001005517,運輸に付帯するサービス業,〒529-1811滋賀県甲賀市信楽町江田236-70748,"",15000（千円）,杉本　学（スギモト マナブ）
信楽高原鐵道株式会社,3160001005541,鉄道業,〒529-1851滋賀県甲賀市信楽町長野1920748,"",432000（千円）,安田　全男（ヤスダ マサオ）
株式会社ＫＢＵ,3160001006003,運輸に付帯するサービス業,〒520-3211滋賀県湖南市高松町9-20748,"",10000（千円）,松村　聡（マツムラ サトシ）
湖北観光株式会社,3160001006630,運輸に付帯するサービス業,〒526-0243滋賀県長浜市大路町9900749,"",20000（千円）,清水　喜久（シミズ ヨシヒサ）
滋賀流通株式会社,3160001006721,道路貨物運送業,〒526-0804滋賀県長浜市加納町3910749,"",15000（千円）,西村　孝（ニシムラ タカシ）
株式会社滋賀ロジステック,3160001007372,倉庫業,〒521-0324滋賀県米原市大清水東堀川483-10749,"",60000（千円）,丸川　浩二（マルカワ コウジ）
株式会社ラック・ハーベスト,3160001007496,道路貨物運送業,〒521-0324滋賀県米原市大清水1602-10749,"",10000（千円）,藤原　勝博（フジワラ カツヒロ）
株式会社ミズキ,3160001009633,運輸に付帯するサービス業,〒526-0803滋賀県長浜市西上坂町1036-10749,"",3000（千円）,木村　敦（キムラ アツシ）
株式会社Ｔ・Ｃ・Ｍ,3160001012273,道路貨物運送業,〒520-1221滋賀県高島市安曇川町青柳24760740,"",6000（千円）,奥村　明弘（オクムラ アキヒロ）
アヤハ運輸倉庫株式会社,3160001013247,倉庫業,〒520-3047滋賀県栗東市手原8-1-7077,"",10000（千円）,代表取締役／狩野　謹一（カノウ キンイチ）
ビーエス書籍管理株式会社,3160001013585,倉庫業,〒520-3026滋賀県栗東市下鈎959-3077,"",99500（千円）,代表取締役／谷迫　秀行（タニサコ ヒデユキ）
株式会社栗東中村組,3160001014955,道路貨物運送業,〒520-3017滋賀県栗東市六地蔵229-2077,"",10000（千円）,中村　技（ナカムラ タクミ）
近江物流株式会社,3160001016019,倉庫業,〒524-0201滋賀県野洲市吉川3677-3077,"",45000（千円）,吉川　源弘（ヨシカワ モトヒロ）
株式会社カロカ急配,3160001016373,道路貨物運送業,〒524-0051滋賀県守山市三宅町279077,"",25000（千円）,平川　千波（ヒラカワ チナミ）
有限会社大宏,3160002001168,道路貨物運送業,〒520-0865滋賀県大津市南郷6-1309-3077,"",6000（千円）,大澤　美紀（オオサワ ミキ）
有限会社松実興業,3160002001787,道路貨物運送業,〒520-0861滋賀県大津市石山寺2-21-37077,"",3000（千円）,松井　実（マツイ ミノル）
有限会社下村運輸,3160002005474,道路貨物運送業,〒528-0235滋賀県甲賀市土山町大野47970748,"",18000（千円）,下村　一（シモムラ ハジム）
甲賀運送有限会社,3160002005508,道路貨物運送業,〒520-3401滋賀県甲賀市甲賀町岩室1214-50748,"",3000（千円）,大原　政春（オオハラ マサハル）
有限会社佐々木運輸,3160002008188,道路貨物運送業,〒529-1169滋賀県犬上郡豊郷町石畑345-20749,"",20000（千円）,佐々木　嘉信（ササキ ヨシノブ）
有限会社イケダトランスポート,3160002010169,道路貨物運送業,〒527-0162滋賀県東近江市妹町589-90749,"",33800（千円）,池田　和郎（イケダ カズロウ）
有限会社翔運輸機工,3160002012966,道路貨物運送業,〒520-3036滋賀県栗東市十里393-20077,"",6500（千円）,守里　正則（モリサト マサノリ）
有限会社ヤマモト運送,3160002013527,道路貨物運送業,〒525-0029滋賀県草津市下笠町1373077,"",3000（千円）,山元　一富（ヤマモト カズトミ）
有限会社藤井興業,3160002014335,道路貨物運送業,〒520-2324滋賀県野洲市近江富士5-6-14077,"",3000（千円）,藤井　達夫（フジイ タツオ）
雅商運有限会社,3160002014351,運輸に付帯するサービス業,〒523-0058滋賀県近江八幡市加茂町3585-10748,"",3000（千円）,嶋崎　雅康（シマザキ マサヤス）
有限会社ナカムラワークス,3160002014632,道路貨物運送業,〒524-0104滋賀県守山市木浜町1630-1077,"",5500（千円）,中村　龍太郎（ナカムラ リユウタロウ）
有限会社土山近陸運送,3160002014797,道路貨物運送業,〒520-2342滋賀県野洲市野洲1526077,"",5000（千円）,島林　克巳（シマバヤシ カツミ）
司運輸株式会社,3160005003418,道路貨物運送業,〒526-0802滋賀県長浜市東上坂町2160749,"",1800（千円）,小澤　典博（オザワ ノリヒロ）
株式会社フロンティア,3180001064908,道路貨物運送業,〒520-3015滋賀県栗東市安養寺6-1-44077,"",5000（千円）,代表取締役社長／保田　正俊（ヤスダ マサトシ）
興産運輸株式会社,4160001000698,道路貨物運送業,〒520-0247滋賀県大津市仰木7-18-7077,"",10000（千円）,海津　邦治（カイヅ クニハル）
清水運送株式会社,4160001000888,道路貨物運送業,〒520-0025滋賀県大津市皇子が丘1-8-1077,"",10000（千円）,清水　四郎（シミズ シロウ）
株式会社フジ配送サービス,4160001004410,道路貨物運送業,〒520-0241滋賀県大津市今堅田2-25-71077,"",10000（千円）,福田　務（フクダ ツカサ）
株式会社下司運送,4160001006588,道路貨物運送業,〒529-0113滋賀県長浜市大井町1333-30749,"",10000（千円）,下司　清一（ゲシ セイイチ）
エスケイ運輸株式会社,4160001008089,道路貨物運送業,〒529-1225滋賀県愛知郡愛荘町栗田7-10749,"",10000（千円）,蔭山　雄一郎（カゲヤマ ユウイチロウ）
滋賀総合運輸株式会社,4160001008337,道路貨物運送業,〒522-0012滋賀県彦根市甲田町5550749,"",10000（千円）,植田　薫（ウエダ カオル）
株式会社三幸流通,4160001008964,道路貨物運送業,〒522-0223滋賀県彦根市川瀬馬場町249-10749,"",10000（千円）,小川　あい子（オガワ アイコ）
一番株式会社,4160001009335,道路貨物運送業,〒529-1233滋賀県愛知郡愛荘町東出380-20749,"",11500（千円）,水野　弘幸（ミズノ ヒロユキ）
旭流通株式会社,4160001010474,運輸に付帯するサービス業,〒527-0125滋賀県東近江市小田苅町1950-200749,"",10000（千円）,町田　尚樹（マチダ ナオキ）
株式会社ケン・トップカーゴ,4160001010490,道路貨物運送業,〒527-0127滋賀県東近江市南清水町644-30749,"",30000（千円）,兼山　薫（カネヤマ カオル）
株式会社中田運送,4160001012000,道路貨物運送業,〒520-1521滋賀県高島市新旭町北畑971-10740,"",20000（千円）,中田　國博（ナカタ クニヒロ）
株式会社雅産商,4160001013527,道路貨物運送業,〒520-3043滋賀県栗東市林502-1077,"",15000（千円）,山本　晃司（ヤマモト コウジ）
エム・イージャパン株式会社,4160001014590,倉庫業,〒520-3016滋賀県栗東市小野794-1077,"",3000（千円）,森　秀樹（モリ ヒデキ）
滋賀ニシリク株式会社,4160001015622,道路貨物運送業,〒520-2316滋賀県野洲市上屋145-4077,"",200000（千円）,西山　昭（ニシヤマ アキラ）
有限会社フジ・エキスプレス,4160002004665,道路貨物運送業,〒520-0241滋賀県大津市今堅田2-25-71077,"",3000（千円）,福田　美智子（フクダ ミチコ）
有限会社黒田運送,4160002005003,道路貨物運送業,〒520-3114滋賀県湖南市石部口1-5-70748,"",8000（千円）,黒田　哲弘（クロダ テツヒロ）
有限会社伸行運送,4160002005151,道路貨物運送業,〒520-3246滋賀県湖南市菩提寺北3-6-30748,"",15000（千円）,西居　美喜枝（ニシイ ミキエ）
辻運輸有限会社,4160002005382,道路貨物運送業,〒528-0057滋賀県甲賀市水口町北脇1466-10748,"",15000（千円）,辻　清吾（ツジ セイゴ）
有限会社有明運送,4160002009334,道路貨物運送業,〒527-0126滋賀県東近江市大清水町479-20749,"",23000（千円）,村田　富二雄（ムラタ フジオ）
有限会社村田運送,4160002010275,道路貨物運送業,〒527-0138滋賀県東近江市北菩提寺町1090749,"",15000（千円）,村田　重太郎（ムラタ ジユウタロウ）
有限会社トータルシステムサービス,4160002013187,道路貨物運送業,〒520-3027滋賀県栗東市野尻君ヶ上238-5077,"",13000（千円）,林　貴郁（ハヤシ タカイク）
有限会社中野運送,4160002014425,道路貨物運送業,〒520-2416滋賀県野洲市堤10-2077,"",13500（千円）,中野　稔（ナカノ ミノル）
有限会社瑠璃商事,4160002014706,道路貨物運送業,〒520-2412滋賀県野洲市六条492-6077,"",13000（千円）,粟嶋　諭（アワシマ サトシ）
大鳥居生産森林組合,4160005000513,鉄道業,〒520-2118滋賀県大津市大鳥居9-11大鳥居自治会館,"",29760（千円）,西谷　浪雄（ニシタニ ナミオ）
株式会社Ｋライン,4290001031565,道路貨物運送業,〒526-0847滋賀県長浜市山階町1380749,"",50000（千円）,山田　普（ヤマダ ススム）
大津中央運送株式会社,5160001000391,道路貨物運送業,〒520-2123滋賀県大津市瀬田大江町32-20077,"",10000（千円）,井上　樹一郎（イノウエ キイチロウ）
株式会社サンツーリスト,5160001000854,運輸に付帯するサービス業,〒520-0242滋賀県大津市本堅田5-16-7077,"",34000（千円）,上田　富三（ウエダ トミゾウ）
中山倉庫株式会社,5160001001448,倉庫業,〒520-2151滋賀県大津市栗林町3-1077,"",45000（千円）,代表取締役社長／中山　雅文（ナカヤマ マサフミ）
株式会社桝安運送店,5160001001811,道路貨物運送業,〒520-2123滋賀県大津市瀬田大江町13-10077,"",10000（千円）,國松　保博（クニマツ ヤスヒロ）
甲西陸運株式会社,5160001004888,倉庫業,〒520-3233滋賀県湖南市柑子袋2780748,"",100000（千円）,代表取締役社長／甲斐切　稔（カイキリ ミノル）
株式会社マルキュー物流,5160001005333,道路貨物運送業,〒528-0235滋賀県甲賀市土山町大野26920748,"",20000（千円）,新井　成達（アライ ナルタツ）
ミカド輸送株式会社,5160001006018,道路貨物運送業,〒520-3201滋賀県湖南市下田3377-10748,"",12000（千円）,青木　幸和（アオキ ユキカズ）
株式会社ケーアイトランス,5160001006158,道路貨物運送業,〒520-3313滋賀県甲賀市甲南町新治1480忍者ハイツA1F0748,"",8000（千円）,林　正治（ハヤシ マサハル）
株式会社しが山急,5160001006249,道路貨物運送業,〒520-3108滋賀県湖南市石部南5-4-190748,"",10000（千円）,山元　剣一（ヤマモト ケンイチ）
株式会社ティアンドティ・コーポレーション,5160001006835,道路貨物運送業,〒526-0105滋賀県長浜市細江町300749,"",35000（千円）,川崎　隆弘（カワサキ タカヒロ）
藤田倉庫株式会社,5160001007016,道路貨物運送業,〒529-0341滋賀県長浜市湖北町速水13-10749,"",20000（千円）,堤　えり子（ツツミ エリコ）
株式会社ビッグアクシス,5160001007544,道路貨物運送業,〒526-0803滋賀県長浜市西上坂町1197-60749,"",10000（千円）,小川　まゆみ（オガワ マユミ）
株式会社カワバタインターナショナル,5160001008179,運輸に付帯するサービス業,〒522-0223滋賀県彦根市川瀬馬場町914-150749,"",10000（千円）,川端　茂樹（カワバタ シゲキ）
株式会社中通,5160001008245,道路貨物運送業,〒522-0201滋賀県彦根市高宮町27960749,"",30000（千円）,松本　季竜（マツモト ヒデタツ）
すない株式会社,5160001009631,道路貨物運送業,〒521-1136滋賀県彦根市新海浜2-9-110749,"",4000（千円）,小西　広和（コニシ ヒロカズ）
奥儀運送株式会社,5160001009796,道路貨物運送業,〒527-0046滋賀県東近江市妙法寺町1302-20748,"",40000（千円）,奥　義宏（オク ヨシヒロ）
株式会社滋賀綜合輸送センター,5160001009945,道路貨物運送業,〒529-1445滋賀県東近江市五個荘清水鼻町153-10748,"",25000（千円）,山本　暹（ヤマモト アキラ）
下田物流株式会社,5160001009961,道路貨物運送業,〒527-0044滋賀県東近江市五智町早馬3360748,"",15000（千円）,下田　智弘（シモダ トモヒロ）
株式会社大翔物流,5160001011430,道路貨物運送業,〒527-0081滋賀県東近江市布施町6550748,"",9000（千円）,西澤　文男（ニシザワ フミオ）
ピースライン株式会社,5160001011711,道路貨物運送業,〒527-0043滋賀県東近江市神田町4630748,"",10000（千円）,伊藤　徳行（イトウ ノリユキ）
株式会社水郷のさとまるやま,5160001011777,水運業,〒523-0805滋賀県近江八幡市円山町1467-30748,"",2000（千円）,小見山　康子（コミヤマ ヤスコ）
コトブキ運輸株式会社,5160001012817,道路貨物運送業,〒525-0058滋賀県草津市野路東5-25-25077,"",50000（千円）,常喜　忠雄（ツネキ タダオ）
三興商運株式会社,5160001012841,道路貨物運送業,〒525-0003滋賀県草津市長束町207077,"",11000（千円）,岩崎　英樹（イワサキ ヒデキ）
武田観光株式会社,5160001012957,運輸に付帯するサービス業,〒525-0028滋賀県草津市上笠2-6-16077,"",10000（千円）,武田　正大（タケダ マサヒロ）
株式会社ブルーベア,5160001015084,道路貨物運送業,〒522-0046滋賀県彦根市甘呂町456-30749,"",3000（千円）,松村　昭芳（マツムラ アキヨシ）
近江物流株式会社,5160001015737,倉庫業,〒524-0201滋賀県野洲市吉川3677-3077,"",45000（千円）,吉川　源弘（ヨシカワ モトヒロ）
日通滋賀運輸株式会社,5160001015844,道路貨物運送業,〒520-2316滋賀県野洲市上屋144-5077,"",15000（千円）,佐々木　富二男（ササキ フジオ）
三陽輸送株式会社,5160002000804,道路貨物運送業,〒520-2123滋賀県大津市瀬田大江町13-1077,"",6000（千円）,川下　喜代子（カワシタ キヨコ）
有限会社田邊運送,5160002001109,道路貨物運送業,〒520-2123滋賀県大津市瀬田大江町13-16077,"",13000（千円）,木村　光伸（キムラ ミツノブ）
有限会社谷口建材,5160002002503,道路貨物運送業,〒520-2263滋賀県大津市大石中2-2-16077,"",8000（千円）,谷口　博昭（タニグチ ヒロアキ）
有限会社荒川運送,5160002006082,道路貨物運送業,〒528-0027滋賀県甲賀市水口町城内8-20748,"",9700（千円）,荒川　寿史（アラカワ トシフミ）
宮部倉庫有限会社,5160002007064,倉庫業,〒526-0803滋賀県長浜市西上坂町6630749,"",5000（千円）,宮部　俊夫（ミヤベ トシオ）
有限会社サントラベルサービス,5160002008194,運輸に付帯するサービス業,〒522-0086滋賀県彦根市後三条町625-30749,"",10000（千円）,別府　隆（ベツプ タカシ）
有限会社やわらぎ観光,5160002009928,運輸に付帯するサービス業,〒521-1245滋賀県東近江市栗見出在家町791-140748,"",5000（千円）,木下　清明（キノシタ キヨアキ）
中島商運有限会社,5160002010308,道路貨物運送業,〒529-1404滋賀県東近江市宮荘町61-50748,"",7000（千円）,中島　太久雄（ナカジマ タクオ）
有限会社木村運輸,5160002011149,道路貨物運送業,〒527-0131滋賀県東近江市勝堂町2-20749,"",9800（千円）,木村　光男（キムラ ミツオ）
有限会社村田運輸サービス,5160002014523,道路貨物運送業,〒524-0102滋賀県守山市水保町2488-1077,"",9000（千円）,村田　弘之（ムラタ ヒロユキ）
赤帽滋賀県軽自動車運送協同組合,5160005008448,道路貨物運送業,〒520-3026滋賀県栗東市下鈎1621077,"",4760（千円）,川井　博義（カワイ ヒロヨシ）
ウイングトラベル株式会社,6160001000226,運輸に付帯するサービス業,〒520-0107滋賀県大津市雄琴北1-20-21セラビ1階077,"",12000（千円）,三上　金司（ミカミ キンジ）
株式会社エスカーゴ,6160001000267,道路貨物運送業,〒520-2142滋賀県大津市玉野浦6-30077,"",10000（千円）,代表取締役社長／大林　一郎（オオバヤシ イチロウ）
大津紙運輸株式会社,6160001000399,道路貨物運送業,〒520-0802滋賀県大津市馬場1-15-15大津板紙株式会社工場内077,"",25000（千円）,鎌田　雅文（カマタ マサフミ）
株式会社森本商店,6160001001975,道路貨物運送業,〒520-0242滋賀県大津市本堅田3-2-55077,"",21000（千円）,森本　博（モリモト ヒロシ）
株式会社塩月産業,6160001003947,道路貨物運送業,〒520-2277滋賀県大津市関津6-20-1077,"",9500（千円）,塩月　正市（シオツキ シヨウイチ）
石部運輸倉庫株式会社,6160001004771,道路貨物運送業,〒520-3113滋賀県湖南市石部北1-4-360748,"",62738（千円）,代表取締役社長／武田　信也（タケダ ノブヤ）
滋賀丸工運送株式会社,6160001004920,道路貨物運送業,〒520-3223滋賀県湖南市夏見円満堂21170748,"",10000（千円）,杉本　哲也（スギモト テツヤ）
株式会社丸多運送,6160001004961,道路貨物運送業,〒520-3242滋賀県湖南市菩提寺23640748,"",17000（千円）,伊地智　良雄（イジチ ヨシオ）
株式会社泉倉庫,6160001005084,倉庫業,〒528-0056滋賀県甲賀市水口町泉1150-10748,"",30000（千円）,岸村　嘉幸（キシムラ ヨシユキ）
株式会社滋賀旅行,6160001006009,運輸に付帯するサービス業,〒528-0005滋賀県甲賀市水口町水口5587-20748,"",30000（千円）,寺井　定雄（テライ サダオ）
株式会社ノースライナー,6160001006108,道路貨物運送業,〒520-3223滋賀県湖南市夏見625-50748,"",7000（千円）,手塚　寿夫（テヅカ トシオ）
株式会社ＳＹＮＣＬＩＮＥＳ,6160001006157,道路貨物運送業,〒520-3223滋賀県湖南市夏見368-30748,"",7000（千円）,大橋　史一（オオハシ フミカズ）
