会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
カタヤマ配送株式会社,7470001007313,ビジネス > 運送・貨物・倉庫,〒763-0094香川県丸亀市三条町533-5,0877288253（0877-28-8253）,"",""
鴨田タクシー株式会社,7470001010234,ビジネス > 運送・貨物・倉庫,〒767-0002香川県三豊市高瀬町新名724-1,0875722121（0875-72-2121）,10000（千円）,鴨田　嘉史（カモダ ヨシフミ）
藤田運輸株式会社,7470001010498,ビジネス > 運送・貨物・倉庫,〒767-0032香川県三豊市三野町下高瀬1028,0875722191（0875-72-2191）,11000（千円）,藤田　武（フジタ タケシ）
株式会社サンキャリー,7470001011249,ビジネス > 運送・貨物・倉庫,〒769-2311香川県さぬき市造田宮西1216-1,0878142730（087-814-2730）,"",""
有限会社金子運送,7470002017468,ビジネス > 運送・貨物・倉庫,〒768-0001香川県観音寺市室本町1325-1,0875560135（0875-56-0135）,"",""
株式会社四国ロジテック,8470001002008,ビジネス > 運送・貨物・倉庫,〒760-0033香川県高松市丸の内13-22,0878225955（087-822-5955）,10000（千円）,品治　主幸（シナジ カズユキ）
株式会社ホームエネルギー四国,8470001009184,ビジネス > 運送・貨物・倉庫,〒762-0004香川県坂出市昭和町2-7-9,0877466230（0877-46-6230）,"",""
今井商運株式会社,8470001010167,ビジネス > 運送・貨物・倉庫,〒769-1621香川県観音寺市大野原町井関226-1,0875545347（0875-54-5347）,10000（千円）,今井　保福（イマイ ヤストミ）
高瀬協同運輸株式会社,8470001010258,ビジネス > 運送・貨物・倉庫,〒767-0011香川県三豊市高瀬町下勝間1456,0875721234（0875-72-1234）,10000（千円）,関　勇二（セキ ユウジ）
有限会社谷運輸,8470002004465,ビジネス > 運送・貨物・倉庫,〒761-8004香川県高松市中山町43-1,0878820550（087-882-0550）,14000（千円）,谷　義富（タニ ヨシトミ）
有限会社河野重機,8470002008202,ビジネス > 運送・貨物・倉庫,〒761-8032香川県高松市鶴市町447-1,0878820590（087-882-0590）,3000（千円）,河野　康子（コウノ ヤスコ）
岡崎産業有限会社,8470002014712,ビジネス > 運送・貨物・倉庫,〒762-0071香川県坂出市与島町70,0877430224（0877-43-0224）,"",""
有限会社木村組,8470002015909,ビジネス > 運送・貨物・倉庫,〒768-0001香川県観音寺市室本町900-3,0875240485（0875-24-0485）,"",""
有限会社成田商事,8470002018119,ビジネス > 運送・貨物・倉庫,〒769-2102香川県さぬき市鴨庄4525-24,"","",""
ネットワークシステム株式会社,9470001005769,ビジネス > 運送・貨物・倉庫,〒761-8085香川県高松市寺井町232-3,0878162055（087-816-2055）,"",""
株式会社レックス,9470001006908,ビジネス > 運送・貨物・倉庫,〒761-2205香川県綾歌郡綾川町東分乙60-7,0878783201（087-878-3201）,"",""
株式会社瀬戸内重機,9470001007567,ビジネス > 運送・貨物・倉庫,香川県丸亀市飯山町西坂元1202-1,0877987488（0877-98-7488）,"",""
成合運輸有限会社,9470002011238,ビジネス > 運送・貨物・倉庫,〒761-2305香川県綾歌郡綾川町滝宮2616,"",7000（千円）,村上　一（ムラカミ ハジメ）
有限会社岩崎陸運,9470002011329,ビジネス > 運送・貨物・倉庫,〒763-0041香川県丸亀市西平山町231-2,0877226663（0877-22-6663）,5000（千円）,岩崎　義一（イワサキ ヨシカズ）
