会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
三兄運輸有限会社,2210002001378,ビジネス > 運送・貨物・倉庫,〒919-0472福井県坂井市春江町松木6-51-1,0776515688（0776-51-5688）,"",""
有限会社新田組,3210002010493,ビジネス > 運送・貨物・倉庫,〒914-0046福井県敦賀市長沢41-2-30,0770230146（0770-23-0146）,"",""
有限会社キンゾー運輸,3210002012903,ビジネス > 運送・貨物・倉庫,〒916-0026福井県鯖江市本町3-1-8,0778510061（0778-51-0061）,13000（千円）,齋藤　健太（サイトウ ケンタ）
大島産業物流株式会社,4210001000610,ビジネス > 運送・貨物・倉庫,〒918-8026福井県福井市渕3-2801,0776365600（0776-36-5600）,"",""
サンセキ運輸株式会社,4210001001377,ビジネス > 運送・貨物・倉庫,〒910-0801福井県福井市寺前町9-71-1,0776543155（0776-54-3155）,15000（千円）,西端　孝治（ニシバタ コウジ）
三好産業株式会社,4210001007440,ビジネス > 運送・貨物・倉庫,〒913-0037福井県坂井市三国町黒目22-50-4,0776814560（0776-81-4560）,"",""
株式会社ＳＥＡ　ＬＩＮＥ,4210001011046,ビジネス > 運送・貨物・倉庫,〒914-0071福井県敦賀市泉171-9-2新日本海フェリートレーラー,0770210012（0770-21-0012）,10000（千円）,浜野　淳子（ハマノ ジユンコ）
有限会社共栄タクシー,4210002001145,ビジネス > 運送・貨物・倉庫,〒918-8011福井県福井市月見4-2-12,0776368363（0776-36-8363）,"",""
有限会社田島土木,4210002002201,ビジネス > 運送・貨物・倉庫,〒918-8057福井県福井市加茂河原3-14-6,0776362106（0776-36-2106）,"",""
有限会社ギオーサービス,4210002003331,ビジネス > 運送・貨物・倉庫,〒910-0035福井県福井市菅谷町10-19祇王ビル2F,0776251954（0776-25-1954）,"",""
有限会社アサヒライン,4210002011219,ビジネス > 運送・貨物・倉庫,〒919-1208福井県三方郡美浜町坂尻22-3,0770381331（0770-38-1331）,"",""
株式会社澤村商事,5210001008603,ビジネス > 運送・貨物・倉庫,〒913-0004福井県坂井市三国町平山9-61,"",3000（千円）,代表取締役社長／澤村　博之（サワムラ ヒロユキ）
名神運輸株式会社,5210001012035,ビジネス > 運送・貨物・倉庫,〒915-0801福井県越前市家久町56-8,0778226583（0778-22-6583）,"",""
山本運輸株式会社,5210001013355,ビジネス > 運送・貨物・倉庫,〒916-0015福井県鯖江市御幸町2-4-4,0778521846（0778-52-1846）,"",""
近藤商事有限会社,5210002007579,ビジネス > 運送・貨物・倉庫,〒910-4126福井県あわら市布目32-40,0776786710（0776-78-6710）,"",""
株式会社アイシー,6210001000039,ビジネス > 運送・貨物・倉庫,〒910-0801福井県福井市寺前町18-12,0776520300（0776-52-0300）,"",""
鈴木運送株式会社,6210001001912,ビジネス > 運送・貨物・倉庫,〒910-0859福井県福井市日之出5-8-17,0776545460（0776-54-5460）,"",""
光運輸株式会社,6210001009880,ビジネス > 運送・貨物・倉庫,〒912-0401福井県大野市吉3-26-1,0779652030（0779-65-2030）,"",""
有限会社アサノ,6210002008907,ビジネス > 運送・貨物・倉庫,〒910-0834福井県福井市丸山2-1126,0776541400（0776-54-1400）,"",""
山本運送有限会社,7210002010779,ビジネス > 運送・貨物・倉庫,〒914-0028福井県敦賀市中45-17-2,0770223364（0770-22-3364）,50000（千円）,山本　美津治（ヤマモト ミツジ）
株式会社アイシー観光,8210001000037,ビジネス > 運送・貨物・倉庫,〒910-0801福井県福井市寺前町18-12,0776520300（0776-52-0300）,"",""
河西産業株式会社,8210001000854,ビジネス > 運送・貨物・倉庫,〒910-3254福井県福井市八幡町23,0776831133（0776-83-1133）,10000（千円）,古市　浩昭（フルイチ ヒロアキ）
富士運送株式会社,8210001003147,ビジネス > 運送・貨物・倉庫,〒918-8013福井県福井市花堂東1-20-25,0776362119（0776-36-2119）,"",""
株式会社桜,8210001008947,ビジネス > 運送・貨物・倉庫,〒910-0343福井県坂井市丸岡町坪ノ内12-6,0776674268（0776-67-4268）,"",""
有限会社オオハシ運輸,8210002011181,ビジネス > 運送・貨物・倉庫,〒914-0124福井県敦賀市市野々13-1-3,0770235137（0770-23-5137）,6000（千円）,代表取締役社長／中山　尚紀（ナカヤマ ナオキ）
有限会社福田物流,8210002012551,ビジネス > 運送・貨物・倉庫,〒915-0892福井県越前市氷坂町21-5-3,0778243733（0778-24-3733）,"",""
株式会社キョーフク,9210001001034,ビジネス > 運送・貨物・倉庫,福井県福井市石盛町311つくし野倉庫2f,0776560073（0776-56-0073）,"",""
福井グリーンライン株式会社,9210001004739,ビジネス > 運送・貨物・倉庫,〒910-0806福井県福井市高木町84-27-2,0776540511（0776-54-0511）,30000（千円）,平川　利勝（ヒラカワ トシカツ）
ブルーライン株式会社,9210001012452,ビジネス > 運送・貨物・倉庫,〒915-0873福井県越前市池ノ上町8-2,0778211800（0778-21-1800）,"",""
有限会社アイ・テック,9210002004408,ビジネス > 運送・貨物・倉庫,〒918-8239福井県福井市成和1-2512,0776266248（0776-26-6248）,"",""
