会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
株式会社イーストンワークス,1030001015679,運輸に付帯するサービス業,〒336-0025埼玉県さいたま市南区文蔵1-18-9,0488441051（048-844-1051）,20000（千円）,高橋　強（タカハシ ツトム）
照栄物流株式会社,1030001016165,道路貨物運送業,〒331-0811埼玉県さいたま市北区吉野町2-279,0486626752（048-662-6752）,20000（千円）,代表取締役社長／岡野　照彦（オカノ テルヒコ）
江口運輸株式会社,1030001017774,道路貨物運送業,〒339-0037埼玉県さいたま市岩槻区浮谷2942,0487981616（048-798-1616）,19000（千円）,代表取締役社長／村田　忠勝（ムラタ タダカツ）
富士運輸株式会社,1030001018541,道路貨物運送業,〒339-0014埼玉県さいたま市岩槻区大戸234,0487922122（048-792-2122）,10000（千円）,宮田　保（ミヤタ タモツ）
株式会社グローバル流通,1030001019580,道路貨物運送業,〒339-0027埼玉県さいたま市岩槻区尾ケ崎465-1,0487972722（048-797-2722）,10000（千円）,古賀　毅（コガ ツヨシ）
株式会社コンフィアンス,1030001019606,道路貨物運送業,〒349-0137埼玉県蓮田市高虫1713,0487670070（048-767-0070）,3000（千円）,小林　一夫（コバヤシ カズオ）
アプライド株式会社,1030001019911,運輸に付帯するサービス業,〒338-0823埼玉県さいたま市桜区栄和1-23-3,0488570688（048-857-0688）,5000（千円）,田中　東男（タナカ ハルオ）
第一物流株式会社,1030001020423,道路貨物運送業,〒335-0026埼玉県戸田市新曽南2-14-20,0484460111（048-446-0111）,30000（千円）,有田　真治（アリタ マサハル）
フクミツ倉業株式会社,1030001020638,運輸に付帯するサービス業,〒335-0031埼玉県戸田市美女木7-13-7,0484215798（048-421-5798）,20000（千円）,中村　琢美（ナカムラ タクヨシ）
ファミリー引越センター株式会社,1030001021421,道路貨物運送業,〒335-0022埼玉県戸田市上戸田2-2-2,0484348111（048-434-8111）,10000（千円）,代表取締役社長／長嶺　宏一（ナガミネ ヒロカズ）
株式会社如月,1030001022023,道路貨物運送業,〒335-0005埼玉県蕨市錦町1-13-24,0484446234（048-444-6234）,20000（千円）,高橋　雅浩（タカハシ マサヒロ）
アペルエキスプレス株式会社,1030001023608,道路貨物運送業,〒359-0011埼玉県所沢市南永井625-1,0429458181（04-2945-8181）,12000（千円）,木村　健児（キムラ ケンジ）
株式会社昌平,1030001026379,道路貨物運送業,〒350-1316埼玉県狭山市南入曽995,0429503311（04-2950-3311）,10000（千円）,高橋　三郎（タカハシ サブロウ）
エイト物流株式会社,1030001026627,道路貨物運送業,〒350-1331埼玉県狭山市新狭山3-5-6-101,0429558176（04-2955-8176）,10000（千円）,奥冨　隆裕（オクトミ タカヒロ）
清幸運輸株式会社,1030001031453,道路貨物運送業,〒340-0142埼玉県幸手市中野583-8,0480482288（0480-48-2288）,10000（千円）,高橋　博之（タカハシ ヒロユキ）
株式会社エムテック,1030001032468,運輸に付帯するサービス業,〒347-0002埼玉県加須市外野629-3,0480536473（0480-53-6473）,10000（千円）,黒山　和行（クロヤマ カズユキ）
株式会社トライ企画,1030001035371,道路貨物運送業,〒340-0001埼玉県草加市柿木町710-1,0489338110（048-933-8110）,13000（千円）,星　美千代（ホシ ミチヨ）
株式会社合同流通,1030001035982,運輸に付帯するサービス業,〒340-0835埼玉県八潮市浮塚196-2,0489955357（048-995-5357）,10000（千円）,百瀬　征幸（モモセ マサユキ）
神姫物流株式会社,1030001036080,道路貨物運送業,〒340-0801埼玉県八潮市八條2325-1,0489980431（048-998-0431）,13000（千円）,田畑　康弘（タバタ ヤスヒロ）
株式会社マスヒロ,1030001036758,道路貨物運送業,〒341-0018埼玉県三郷市早稲田1-14-18,0489577749（048-957-7749）,12000（千円）,桝満　和洋（マスミツ カズヒロ）
草加急送株式会社,1030001037938,道路貨物運送業,〒340-0807埼玉県八潮市新町195,0489963400（048-996-3400）,10000（千円）,坪井　修（ツボイ オサム）
株式会社ビッグバン,1030001037946,道路貨物運送業,〒340-0002埼玉県草加市青柳6-6-16,0489325000（048-932-5000）,13000（千円）,代表取締役社長／本多　智（ホンダ サトシ）
ロジスペック株式会社,1030001038003,道路貨物運送業,〒340-0002埼玉県草加市青柳3-31-3,0489330600（048-933-0600）,20000（千円）,代表取締役社長／羽野　利治（ハノ トシハル）
株式会社ミミル・トレーディング,1030001039141,運輸に付帯するサービス業,〒341-0018埼玉県三郷市早稲田6-12-10,0489593482（048-959-3482）,10000（千円）,橋野　智（ハシノ サトシ）
Ｉ・ＣＯＵＲＳＥ株式会社,1030001039967,運輸に付帯するサービス業,〒341-0003埼玉県三郷市彦成2-73-5,0489598280（048-959-8280）,10000（千円）,伊藤　知夫（イトウ トモオ）
株式会社キューブプランニング,1030001040388,道路貨物運送業,〒341-0054埼玉県三郷市泉2-14-3B号,0489512309（048-951-2309）,7800（千円）,大谷　友章（オオタニ トモアキ）
株式会社ビッグハンド,1030001040421,倉庫業,〒340-0807埼玉県八潮市新町79-2,0489546552（048-954-6552）,10000（千円）,高橋　清美（タカハシ キヨミ）
株式会社ソレイユ,1030001040454,運輸に付帯するサービス業,〒340-0815埼玉県八潮市八潮1-30-7,0489547710（048-954-7710）,1000（千円）,吉田　和美（ヨシダ カズミ）
株式会社藤城運輸倉庫,1030001042938,道路貨物運送業,〒363-0025埼玉県桶川市下日出谷303,0487861315（048-786-1315）,10000（千円）,代表取締役社長／藤城　卓（フジシロ スグル）
株式会社カメデオン,1030001043903,運輸に付帯するサービス業,〒362-0044埼玉県上尾市大谷本郷364-7,0487675961（048-767-5961）,3000（千円）,天野　祐子（アマノ ユウコ）
茂野運輸株式会社,1030001044835,道路貨物運送業,〒351-0001埼玉県朝霞市上内間木765-1,0484562811（048-456-2811）,10000（千円）,番場　周平（バンバ シユウヘイ）
株式会社ニューイースト,1030001045445,運輸に付帯するサービス業,〒353-0001埼玉県志木市上宗岡3-6-11,0484720087（048-472-0087）,15000（千円）,代表取締役社長／三浦　戴子（ミウラ タイコ）
ヨシザワ倉庫株式会社,1030001046328,倉庫業,〒352-0012埼玉県新座市畑中2-13-3,0484819887（048-481-9887）,10000（千円）,吉澤　啓悟（ヨシザワ ケイゴ）
株式会社モクダイ,1030001046550,道路貨物運送業,〒354-0001埼玉県富士見市東大久保860-1,0492531146（049-253-1146）,12000（千円）,目代　正美（モクダイ マサミ）
株式会社アーバン・システム,1030001046600,運輸に付帯するサービス業,〒351-0101埼玉県和光市白子3-19-7クレール和光2002号,0484618721（048-461-8721）,10000（千円）,舟津　浩（フナツ ヒロシ）
山和ロジスティクス株式会社,1030001048885,運輸に付帯するサービス業,〒352-0001埼玉県新座市東北2-14-23,0484713113（048-471-3113）,10000（千円）,伊藤　英和（イトウ ヒデカズ）
株式会社研友流通,1030001050081,運輸に付帯するサービス業,〒351-0101埼玉県和光市白子3-35-15法研和光ビル,0484970760（048-497-0760）,10000（千円）,代表取締役社長／東島　俊一（ヒガシジマ シユンイチ）
株式会社山定,1030001050296,道路貨物運送業,〒351-0005埼玉県朝霞市根岸台2-15-5,0484614669（048-461-4669）,10000（千円）,内田　百合子（ウチダ ユリコ）
株式会社和弘社,1030001050619,倉庫業,〒352-0012埼玉県新座市畑中1-23-41,0484770976（048-477-0976）,3000（千円）,西原　昌伸（ニシハラ マサノブ）
東武運輸株式会社,1030001051253,道路貨物運送業,〒345-0804埼玉県南埼玉郡宮代町川端4-13-25,0480311311（0480-31-1311）,294500（千円）,代表取締役社長／青木　秀夫（アオキ ヒデオ）
翔紀物流株式会社,1030001052508,運輸に付帯するサービス業,〒345-0002埼玉県北葛飾郡杉戸町鷲巣70-12,0480382711（0480-38-2711）,10000（千円）,古谷　隆之（フルヤ タカユキ）
埼玉プロイコム株式会社,1030001052755,道路貨物運送業,〒344-0127埼玉県春日部市水角1097-1,0487183810（048-718-3810）,10000（千円）,代表取締役社長／海鋒　徹哉（カイホコ テツヤ）
株式会社リープ,1030001052961,道路貨物運送業,〒344-0004埼玉県春日部市牛島1434-1,0487963296（048-796-3296）,10000（千円）,代表取締役社長／森本　正宏（モリモト マサヒロ）
株式会社清光ライン,1030001053976,道路貨物運送業,〒335-0031埼玉県戸田市美女木2-19-6,0484580723（048-458-0723）,10000（千円）,代表取締役社長／清水　朋一（シミズ トモカズ）
サントク旅行センター株式会社,1030001059445,運輸に付帯するサービス業,〒350-1101埼玉県川越市的場2244-2初雁ビル2F,0492331805（049-233-1805）,10000（千円）,石田　雅靖（イシダ マサヤス）
株式会社シオノ流通,1030001059651,道路貨物運送業,〒356-0053埼玉県ふじみ野市大井761-3,0492650969（049-265-0969）,3000（千円）,塩野　悟（シオノ サトル）
埼北運輸興業株式会社,1030001060725,道路貨物運送業,〒367-0242埼玉県児玉郡神川町原新田28-1,0495772526（0495-77-2526）,10000（千円）,土屋　幸夫（ツチヤ ユキオ）
北陽倉庫株式会社,1030001061863,倉庫業,〒364-0002埼玉県北本市宮内5-351丸和工業内,0485911131（048-591-1131）,90000（千円）,矢部　利人（ヤベ トシヒト）
埼玉物流株式会社,1030001062234,倉庫業,〒369-0131埼玉県鴻巣市袋135-1,0485486166（048-548-6166）,35000（千円）,高村　好明（タカムラ ヨシアキ）
株式会社曙運輸,1030001063488,道路貨物運送業,〒343-0806埼玉県越谷市宮本町1-118-1,0489645311（048-964-5311）,10000（千円）,代表取締役社長／大野　祐肇（オオノ マサトシ）
野村綜合商事株式会社,1030001064602,道路貨物運送業,〒343-0003埼玉県越谷市船渡168-1,0489747000（048-974-7000）,10000（千円）,野村　栄司（ノムラ エイジ）
株式会社エナジック関東,1030001065303,道路貨物運送業,〒343-0114埼玉県北葛飾郡松伏町ゆめみ野東4-3-11,0489919272（048-991-9272）,10000（千円）,根本　正範（ネモト マサノリ）
株式会社藤商,1030001065724,道路貨物運送業,〒342-0036埼玉県吉川市高富1-9-2,0489811003（048-981-1003）,77000（千円）,代表取締役社長／加藤　陽寿（カトウ ヨウジ）
株式会社竜栄商事,1030001066697,道路貨物運送業,〒342-0055埼玉県吉川市吉川281,0489810436（048-981-0436）,5000（千円）,佐藤　竜太（サトウ リユウタ）
株式会社サンブック社,1030001068025,倉庫業,〒343-0822埼玉県越谷市西方3125-1,0489871111（048-987-1111）,40000（千円）,代表取締役社長／西浦　善彦（ニシウラ ヨシヒコ）
株式会社関根ロジスティクス,1030001068066,道路貨物運送業,〒343-0012埼玉県越谷市増森207-12,0489695510（048-969-5510）,5000（千円）,関根　隆弘（セキネ タカヒロ）
越谷総合流通加工株式会社,1030001068561,運輸に付帯するサービス業,〒343-0002埼玉県越谷市平方777-1,0489711100（048-971-1100）,4000（千円）,益子　宗久（マシコ トキヒサ）
アスカロード株式会社,1030001069304,道路貨物運送業,〒350-0444埼玉県入間郡毛呂山町旭台58-1,0492955556（049-295-5556）,20000（千円）,山口　雅己（ヤマグチ マサミ）
株式会社後楽園ブックセンター,1030001069551,倉庫業,〒350-2206埼玉県鶴ヶ島市藤金820-6岩波書店営業所内,0492851436（049-285-1436）,10000（千円）,富澤　敏雄（トミザワ トシオ）
柳瀬航業株式会社,1030001069774,航空運輸業,〒350-2201埼玉県鶴ヶ島市富士見2-21-6-303,0492710902（049-271-0902）,10000（千円）,朝生　三郎（アソウ サブロウ）
株式会社森川運輸,1030001070022,道路貨物運送業,〒350-0436埼玉県入間郡毛呂山町川角1290-12,0492956691（049-295-6691）,9000（千円）,森川　博（モリカワ ヒロシ）
サンビジネス運輸株式会社,1030001070567,倉庫業,〒350-2223埼玉県鶴ヶ島市高倉1117-20,0492996961（049-299-6961）,10000（千円）,大野　光一（オオノ コウイチ）
大沢運送株式会社,1030001070749,道路貨物運送業,〒355-0071埼玉県東松山市新郷88-73,0493251111（0493-25-1111）,80000（千円）,代表取締役社長／大澤　隆（オオサワ タカシ）
株式会社丸輝ライン,1030001073371,道路貨物運送業,〒334-0005埼玉県川口市里385,0482828112（048-282-8112）,10000（千円）,丸重　恒二（マルシゲ コウジ）
コーラルサービス株式会社,1030001074799,道路貨物運送業,〒333-0846埼玉県川口市南前川2-10-18,0482683535（048-268-3535）,10000（千円）,代表取締役社長／清水　慶太（シミズ ケイタ）
株式会社三会商会,1030001075062,道路貨物運送業,〒333-0805埼玉県川口市戸塚鋏町23-15,0482973230（048-297-3230）,13000（千円）,林田　賢（ハヤシダ ケン）
親和物流株式会社,1030001075533,道路貨物運送業,〒332-0004埼玉県川口市領家5-8-13,0484307412（048-430-7412）,10000（千円）,和地　義嗣（ワチ ヨシツグ）
株式会社鈴久流通サービス,1030001075582,道路貨物運送業,〒334-0056埼玉県川口市峯579-10,0482963428（048-296-3428）,10000（千円）,鈴木　歩（スズキ アユム）
セントラルインターナショナル株式会社,1030001075665,運輸に付帯するサービス業,〒332-0006埼玉県川口市末広1-11-2,0482258811（048-225-8811）,95000（千円）,田中　徳兵衞（タナカ トクベエ）
株式会社羽衣観光,1030001076762,運輸に付帯するサービス業,〒332-0032埼玉県川口市中青木2-17-1,0482511010（048-251-1010）,10000（千円）,大石　薫（オオイシ カオル）
株式会社スワロー物流東京,1030001080707,道路貨物運送業,〒333-0832埼玉県川口市神戸13,0482290631（048-229-0631）,20000（千円）,代表取締役社長／臼井　重幸（ウスイ シゲユキ）
株式会社サンライズジャパン,1030001080806,運輸に付帯するサービス業,〒332-0003埼玉県川口市東領家2-31-6,0482281668（048-228-1668）,1000（千円）,松坂　康男（マツザカ ヤスオ）
株式会社日之出運輸,1030001083544,道路貨物運送業,〒334-0076埼玉県川口市本蓮1-14-1,0482887811（048-288-7811）,10000（千円）,波多江　司（ハタエ ツカサ）
株式会社Ｈ．Ａ．Ｓ,1030001083668,道路貨物運送業,〒334-0064埼玉県川口市蓮沼295-1HasunumaBldg1F,0484208808（048-420-8808）,3000（千円）,蓮沼　綾仁（ハスヌマ アヤヒト）
秩父観光興業株式会社,1030001085012,運輸に付帯するサービス業,〒360-0033埼玉県熊谷市曙町1-1,0485213161（048-521-3161）,82500（千円）,瀧上　昇二（タキガミ シヨウジ）
吉見商事株式会社,1030001085334,運輸に付帯するサービス業,〒360-0024埼玉県熊谷市問屋町2-4-18ソシオ熊谷情報センタービル5F,0485283300（048-528-3300）,15000（千円）,代表取締役社長／大久保　和政（オオクボ カズマサ）
北関東トナミ運輸株式会社,1030001085359,道路貨物運送業,〒360-0841埼玉県熊谷市新堀1054-4,0485326543（048-532-6543）,30000（千円）,藤井　啓一（フジイ ケイイチ）
株式会社富士興,1030001085524,道路貨物運送業,〒360-0125埼玉県熊谷市上恩田485,0485361254（048-536-1254）,60000（千円）,代表取締役社長／古屋　貴史（フルヤ タカシ）
株式会社日原運輸,1030001085771,道路貨物運送業,〒369-1244埼玉県深谷市黒田777,0485790001（048-579-0001）,13000（千円）,日原　裕之（ヒハラ ヒロユキ）
荻野運輸株式会社,1030001086217,道路貨物運送業,〒366-0812埼玉県深谷市折之口943-1,0485710259（048-571-0259）,13000（千円）,荻野　俊隆（オギノ トシタカ）
北関東陸運株式会社,1030001086258,道路貨物運送業,〒366-0824埼玉県深谷市西島町3-1-5,0485715704（048-571-5704）,10000（千円）,井田　敦（イダ アツシ）
株式会社多賀谷梱包商会,1030001086415,運輸に付帯するサービス業,〒366-0024埼玉県深谷市明戸640,0485714600（048-571-4600）,20000（千円）,江黒　徹（エグロ トオル）
株式会社深谷中央運輸,1030001087594,道路貨物運送業,〒366-0051埼玉県深谷市上柴町東3-17-42,0485738048（048-573-8048）,3500（千円）,山口　茂（ヤマグチ シゲル）
株式会社東京物流サービス,1030001088436,道路貨物運送業,〒366-0832埼玉県深谷市高畑337-1,0485713754（048-571-3754）,33000（千円）,真下　修一（マシモ シユウイチ）
ＩＮロジスティクス株式会社,1030001088691,道路貨物運送業,〒369-1243埼玉県深谷市永田479-2,0485846666（048-584-6666）,8000（千円）,猪野　信夫（イノ ノブオ）
株式会社フォーエース・サービス,1030001089260,道路貨物運送業,〒361-0016埼玉県行田市藤原町2-8-1,0485017999（048-501-7999）,10000（千円）,篠原　孝幸（シノハラ タカユキ）
関東産業運輸株式会社,1030001089351,道路貨物運送業,〒357-0046埼玉県飯能市阿須830-1,0429736407（042-973-6407）,10000（千円）,佐野　貴之（サノ タカユキ）
高麗川通運株式会社,1030001089376,道路貨物運送業,〒357-0021埼玉県飯能市双柳776-2,0429725141（042-972-5141）,18000（千円）,横手　一彦（ヨコテ カズヒコ）
日新陸運株式会社,1030001090895,道路貨物運送業,〒368-0056埼玉県秩父市寺尾1325-1,0494250231（0494-25-0231）,22000（千円）,三上　一郎（ミカミ イチロウ）
新井森林サービス株式会社,1030001091530,鉄道業,〒369-1901埼玉県秩父市大滝942-2,0494550065（0494-55-0065）,4500（千円）,新井　和幸（アライ カズユキ）
株式会社エムトラスト,1030001096018,道路貨物運送業,〒351-0111埼玉県和光市下新倉4-27-10-411,0484630229（048-463-0229）,1000（千円）,稲富　正人（イナトミ マサト）
トラスト株式会社,1030001096273,道路貨物運送業,〒333-0845埼玉県川口市上青木西4-19-24,0482354593（048-235-4593）,9000（千円）,寺井　昭一（テライ シヨウイチ）
ＳＬＣ株式会社,1030001098039,道路貨物運送業,〒343-0844埼玉県越谷市大間野町5-85-1,0489901888（048-990-1888）,3000（千円）,藤原　光久（フジワラ ミツヒサ）
株式会社豊重機,1030001098641,道路貨物運送業,〒340-0051埼玉県草加市長栄4-22-5,0489441075（048-944-1075）,3000（千円）,西嶋　豊（ニシジマ ユタカ）
株式会社ＭＫライン,1030001099912,道路貨物運送業,〒344-0123埼玉県春日部市永沼635-7,0487181500（048-718-1500）,5000（千円）,山本　雅博（ヤマモト マサヒロ）
株式会社藤,1030001099978,道路貨物運送業,〒337-0007埼玉県さいたま市見沼区丸ケ崎町34-4,0486879707（048-687-9707）,10000（千円）,齋藤　祐治（サイトウ ユウジ）
株式会社相馬,1030001100547,道路貨物運送業,〒359-0012埼玉県所沢市坂之下1090,0429451831（04-2945-1831）,30000（千円）,高橋　至（タカハシ イタル）
イーストフォロー株式会社,1030001101413,道路貨物運送業,〒354-0001埼玉県富士見市東大久保612-14,0492658091（049-265-8091）,5000（千円）,石塚　徹（イシヅカ トオル）
ＮＫＴ株式会社,1030001102667,道路貨物運送業,〒333-0823埼玉県川口市石神695,0484986638（048-498-6638）,10000（千円）,小林　道明（コバヤシ ミチアキ）
株式会社アルファ,1030001103599,道路貨物運送業,〒331-0060埼玉県さいたま市西区塚本町1-89-2,0486232200（048-623-2200）,35000（千円）,横田　恵美（ヨコタ メグミ）
有限会社関根運輸,1030002007824,道路貨物運送業,〒331-0057埼玉県さいたま市西区中野林408-2,0486202888（048-620-2888）,32418（千円）,関根　章隆（セキネ ノリタカ）
有限会社笠原産業,1030002020810,運輸に付帯するサービス業,〒339-0025埼玉県さいたま市岩槻区釣上新田1426-1,0487982019（048-798-2019）,3000（千円）,笠原　精次（カサハラ セイジ）
有限会社三広梱包,1030002021016,道路貨物運送業,〒339-0073埼玉県さいたま市岩槻区上野6-2-1,0487946621（048-794-6621）,3000（千円）,廣田　直輝（ヒロタ ナオテル）
有限会社伸栄,1030002021148,運輸に付帯するサービス業,〒339-0037埼玉県さいたま市岩槻区浮谷1155,0487983700（048-798-3700）,3000（千円）,根岸　千鶴子（ネギシ チヅコ）
小野寺重機有限会社,1030002023929,道路貨物運送業,〒335-0012埼玉県戸田市中町1-16-1サンセット90,0484414496（048-441-4496）,7000（千円）,小野寺　福男（オノデラ フクオ）
有限会社小山商事,1030002024209,道路貨物運送業,〒335-0026埼玉県戸田市新曽南2-14-22,0484320705（048-432-0705）,14000（千円）,小山　一美（コヤマ カズミ）
有限会社ソーエイ,1030002024571,運輸に付帯するサービス業,〒335-0034埼玉県戸田市笹目5-33-18,0484226511（048-422-6511）,6000（千円）,村田　晴彦（ムラタ ハルヒコ）
有限会社東陸運輸,1030002026155,道路貨物運送業,〒335-0003埼玉県蕨市南町2-10-5,0484423058（048-442-3058）,6000（千円）,道川　裕三（ミチカワ ヒロミ）
三共物流有限会社,1030002026931,道路貨物運送業,〒335-0021埼玉県戸田市新曽2158,0484301745（048-430-1745）,7000（千円）,坪　隆則（ツボ タカノリ）
小泉建設有限会社,1030002029166,道路貨物運送業,〒359-1118埼玉県所沢市けやき台2-9-23,0429225322（04-2922-5322）,8000（千円）,鎌田　数人（カマタ カズト）
有限会社エムエスライン,1030002033300,道路貨物運送業,〒350-1328埼玉県狭山市広瀬台1-4-8,0429530063（04-2953-0063）,10000（千円）,清水　健太郎（シミズ ケンタロウ）
清水運送有限会社,1030002033845,道路貨物運送業,〒350-1335埼玉県狭山市柏原728-20,0429695822（04-2969-5822）,30000（千円）,清水　義峰（シミズ ヨシミネ）
有限会社服部サービス,1030002037342,道路貨物運送業,〒359-0003埼玉県所沢市中富南4-3セントラルハイツ4号棟304号,"",8500（千円）,服部　弘（ハツトリ ヒロシ）
有限会社久喜運輸,1030002038002,道路貨物運送業,〒346-0029埼玉県久喜市江面1381-1,0480236186（0480-23-6186）,8000（千円）,丸山　榮次（マルヤマ エイジ）
篠木倉庫有限会社,1030002047110,倉庫業,〒340-0835埼玉県八潮市浮塚382,0489958555（048-995-8555）,3000（千円）,篠木　忠彦（シノキ タダヒコ）
有限会社加納物流,1030002051665,道路貨物運送業,〒340-0815埼玉県八潮市八潮2-20-19-101,0489952729（048-995-2729）,8000（千円）,加納　正一（カノウ シヨウイチ）
新栄工業有限会社,1030002052201,運輸に付帯するサービス業,〒340-0025埼玉県草加市谷塚仲町376-15,0489279787（048-927-9787）,3000（千円）,佐藤　和夫（サトウ カズオ）
有限会社ナイスキャリーサービス関東,1030002052390,道路貨物運送業,〒340-0002埼玉県草加市青柳3-22-1,0489349651（048-934-9651）,4000（千円）,代表取締役社長／森　清（モリ キヨシ）
有限会社タイガー運輸,1030002055872,道路貨物運送業,〒363-0026埼玉県桶川市上日出谷830-215,0487874024（048-787-4024）,10000（千円）,鷲見　重則（スミ シゲノリ）
有限会社ファースト,1030002056722,道路貨物運送業,〒363-0001埼玉県桶川市加納2170-1,0487290111（048-729-0111）,8000（千円）,澤田　義浩（サワダ ヨシヒロ）
伸和加工有限会社,1030002058735,運輸に付帯するサービス業,〒351-0023埼玉県朝霞市溝沼7-2-13,0484663633（048-466-3633）,6200（千円）,保崎　正則（ホサキ マサノリ）
株式会社真洋,1030002060880,道路貨物運送業,〒352-0016埼玉県新座市馬場2-12-8,0484821041（048-482-1041）,9000（千円）,高橋　立雄（タカハシ タツオ）
ディーエスピー株式会社,1030002065517,運輸に付帯するサービス業,〒353-0001埼玉県志木市上宗岡4-19-28,0484852222（048-485-2222）,10000（千円）,都丸　中（トマル アタル）
有限会社大和急送,1030002067315,道路貨物運送業,〒351-0116埼玉県和光市新倉7-7-25,0484625511（048-462-5511）,26000（千円）,横山　圭一（ヨコヤマ ケイイチ）
有限会社大越リース,1030002067975,道路貨物運送業,〒344-0032埼玉県春日部市備後東7-24-13,0487354174（048-735-4174）,4000（千円）,大越　秀樹（オオコシ ヒデキ）
有限会社オーク,1030002071127,運輸に付帯するサービス業,〒344-0015埼玉県春日部市赤沼198-2,0487313110（048-731-3110）,5000（千円）,沢田　弘之（サワダ ヒロユキ）
有限会社Ｊ．Ｈ．Ｓ物流,1030002071754,道路貨物運送業,〒344-0001埼玉県春日部市不動院野1040,0487531300（048-753-1300）,6000（千円）,勝田　健（カツタ タケシ）
扶桑ロジスティクス株式会社,1030002072414,道路貨物運送業,〒358-0015埼玉県入間市二本木1192-1,0429683120（04-2968-3120）,11600（千円）,内藤　淳一（ナイトウ ジユンイチ）
川越貨物有限会社,1030002072736,道路貨物運送業,〒350-0824埼玉県川越市石原町2-2-1,0492222364（049-222-2364）,4500（千円）,藤倉　省一（フジクラ シヨウイチ）
有限会社旅プラザ二十一,1030002078246,運輸に付帯するサービス業,〒350-1122埼玉県川越市脇田町105アトレビル1階,0492267077（049-226-7077）,3600（千円）,小林　良行（コバヤシ ヨシユキ）
有限会社ピーアイ,1030002081191,運輸に付帯するサービス業,〒369-0301埼玉県児玉郡上里町金久保712-2福音館書店ブックセンター内,0495337744（0495-33-7744）,3000（千円）,鈴木　政代（スズキ マサヨ）
