会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
有限会社関厚運輸,7130002012073,ビジネス > 運送・貨物・倉庫,〒607-8184京都府京都市山科区大宅甲ノ辻町76,0755011616（075-501-1616）,10000（千円）,富田　治人（トミタ ハルヒト）
有限会社山本梱包,7130002012957,ビジネス > 運送・貨物・倉庫,〒607-8080京都府京都市山科区竹鼻竹ノ街道町18-6,0755915888（075-591-5888）,"",""
株式会社宇田,8130001010060,ビジネス > 運送・貨物・倉庫,〒601-8372京都府京都市南区吉祥院嶋高町36,0756821657（075-682-1657）,"",""
株式会社ジーエス物流,8130001010795,ビジネス > 運送・貨物・倉庫,〒601-8146京都府京都市南区上鳥羽奈須野町6,0756615463（075-661-5463）,20000（千円）,谷村　秀世（タニムラ ヒデヨ）
株式会社カカオコーポレーション,8130001014103,ビジネス > 運送・貨物・倉庫,〒612-8499京都府京都市伏見区下鳥羽南円面田町41,"",10000（千円）,國友　貴之（クニトモ タカユキ）
株式会社ＫＳＡインターナショナル,8130001020679,ビジネス > 運送・貨物・倉庫,京都府京都市中京区壬生高樋町13番地,0758021371（075-802-1371）,65000（千円）,代表取締役社長／小池　一禎（コイケ カズサダ）
株式会社田端工業運輸,8130001028342,ビジネス > 運送・貨物・倉庫,〒601-8111京都府京都市南区上鳥羽苗代町28,0756723181（075-672-3181）,"",""
日本急配株式会社,8130001033689,ビジネス > 運送・貨物・倉庫,〒613-0036京都府久世郡久御山町田井新荒見91,0774411700（0774-41-1700）,"",""
ユーキン物流株式会社,8130001038259,ビジネス > 運送・貨物・倉庫,〒614-8271京都府八幡市美濃山ヒル塚37,0759835485（075-983-5485）,"",""
村田運送有限会社,8130002011586,ビジネス > 運送・貨物・倉庫,〒601-8142京都府京都市南区上鳥羽中河原16,0756827751（075-682-7751）,"",""
有限会社羽束師運送,8130002014639,ビジネス > 運送・貨物・倉庫,〒612-8481京都府京都市伏見区横大路東裏町76-7,0756123960（075-612-3960）,10000（千円）,筒井　健夫（ツツイ タテオ）
ウエスター有限会社,8130002018532,ビジネス > 運送・貨物・倉庫,〒604-8176京都府京都市中京区両替町通姉小路上ル龍池町429,0752572790（075-257-2790）,"",""
有限会社ＫＳＳ,8130002021057,ビジネス > 運送・貨物・倉庫,〒616-8256京都府京都市右京区鳴滝松本町28-20,0754655511（075-465-5511）,"",""
周山運輸株式会社,9130001008277,ビジネス > 運送・貨物・倉庫,〒615-8052京都府京都市西京区牛ヶ瀬堂田町29,0753917447（075-391-7447）,12000（千円）,安威　良典（ヤスイ ヨシノリ）
さくら株式会社,9130001012774,ビジネス > 運送・貨物・倉庫,〒607-8465京都府京都市山科区上花山坂尻106,0755910171（075-591-0171）,"",""
京都商業運輸株式会社,9130001016222,ビジネス > 運送・貨物・倉庫,〒612-8284京都府京都市伏見区横大路畔ノ内8,0756210221（075-621-0221）,12000（千円）,村路　正直（ムラジ マサナオ）
東京ファッションプランニング株式会社,9130001027351,ビジネス > 運送・貨物・倉庫,〒615-0052京都府京都市右京区西院清水町19,0487211771（048-721-1771）,"",""
丸一運輸株式会社,9130001034141,ビジネス > 運送・貨物・倉庫,〒613-0036京都府久世郡久御山町田井新荒見167-1,0774441854（0774-44-1854）,10000（千円）,高木　武史（タカギ タケシ）
株式会社ＨＡＭＡＤＡ　ＷＯＲＬＤ,9130001034538,ビジネス > 運送・貨物・倉庫,〒613-0022京都府久世郡久御山町市田小字東観世155-1,0774201123（0774-20-1123）,8000（千円）,濱田　勝哉（ハマダ カツヤ）
株式会社藤原重機興業,9130001036889,ビジネス > 運送・貨物・倉庫,〒619-0202京都府木津川市山城町平尾不知田72,0774865789（0774-86-5789）,27000（千円）,藤原　恭子（フジワラ キヨウコ）
青山運送有限会社,9130002003236,ビジネス > 運送・貨物・倉庫,〒603-8434京都府京都市北区紫竹東栗栖町5,0754924295（075-492-4295）,"",""
有限会社浜野運送,9130002014662,ビジネス > 運送・貨物・倉庫,〒612-8124京都府京都市伏見区向島吹田河原町43-2,0756013964（075-601-3964）,10000（千円）,濱野　哲行（ハマノ テツユキ）
