会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
山陽急行サービス株式会社,3260001018236,ビジネス > 運送・貨物・倉庫,〒715-0006岡山県井原市西江原町1859-14,0866621145（0866-62-1145）,"",""
株式会社エムズ,3260001029745,ビジネス > 運送・貨物・倉庫,〒710-0253岡山県倉敷市新倉敷駅前3-207,"","",""
瀧本商事運輸有限会社,3260002006149,ビジネス > 運送・貨物・倉庫,〒702-8026岡山県岡山市南区浦安本町104-13,0862610400（086-261-0400）,"",""
有限会社石商,3260002014985,ビジネス > 運送・貨物・倉庫,〒701-1151岡山県岡山市北区津高台4-2062-7,0862544565（086-254-4565）,"",""
有限会社狩山運送,3260002017542,ビジネス > 運送・貨物・倉庫,〒712-8006岡山県倉敷市連島町鶴新田2043-17,0864486023（086-448-6023）,3000（千円）,狩山　正則（カリヤマ マサノリ）
有限会社三光興業,3260002018318,ビジネス > 運送・貨物・倉庫,〒712-8001岡山県倉敷市連島町西之浦357-14,0864460825（086-446-0825）,"",""
中川運輸有限会社,3260002023895,ビジネス > 運送・貨物・倉庫,〒719-1131岡山県総社市中央4-9-118,0866924607（0866-92-4607）,"",""
有限会社浅野,3260002026535,ビジネス > 運送・貨物・倉庫,〒719-0113岡山県浅口市金光町佐方572-3,0865426978（0865-42-6978）,"",""
安達産業株式会社,4260001000309,ビジネス > 運送・貨物・倉庫,〒702-8036岡山県岡山市南区三浜町2-13-26,0862622725（086-262-2725）,"",""
冨士運輸株式会社,4260001005687,ビジネス > 運送・貨物・倉庫,〒704-8161岡山県岡山市東区九蟠800-4,0869484111（0869-48-4111）,"",""
安川物流株式会社,4260001015042,ビジネス > 運送・貨物・倉庫,〒712-8052岡山県倉敷市松江3-8-6,0864561332（086-456-1332）,10000（千円）,沖本　光昭（オキモト ミツアキ）
日東マリテック株式会社,4260001017303,ビジネス > 運送・貨物・倉庫,〒712-8055岡山県倉敷市南畝1-15-30,"",56000（千円）,代表取締役社長／渡邊　幸司（ワタナベ コウジ）
共和運送株式会社,4260001018202,ビジネス > 運送・貨物・倉庫,〒714-2231岡山県井原市芳井町下鴫2972-1,0866740030（0866-74-0030）,"",""
株式会社森脇興業,4260001020372,ビジネス > 運送・貨物・倉庫,〒709-3405岡山県久米郡美咲町西593,0867273636（0867-27-3636）,30000（千円）,森脇　茂（モリワキ シゲル）
株式会社トーヨー,4260001021635,ビジネス > 運送・貨物・倉庫,〒705-0002岡山県備前市浦伊部1184-33,0869644388（0869-64-4388）,"",""
株式会社坂本運輸,4260001021742,ビジネス > 運送・貨物・倉庫,〒701-4261岡山県瀬戸内市長船町飯井1318-1,0869264281（0869-26-4281）,17500（千円）,坂本　克善（サカモト カツヨシ）
真庭運送株式会社,4260001022699,ビジネス > 運送・貨物・倉庫,〒717-0013岡山県真庭市勝山810-2,0867443171（0867-44-3171）,"",""
株式会社エムズ,4260001033052,ビジネス > 運送・貨物・倉庫,〒710-0253岡山県倉敷市新倉敷駅前3-207,"","",""
有限会社川口運送,4260002002758,ビジネス > 運送・貨物・倉庫,〒703-8264岡山県岡山市中区倉富374-10,0862775538（086-277-5538）,"",""
有限会社金原運輸,4260002016312,ビジネス > 運送・貨物・倉庫,〒710-0022岡山県倉敷市早高204,0864285882（086-428-5882）,"",""
有限会社寿サービス,4260002018135,ビジネス > 運送・貨物・倉庫,〒712-8044岡山県倉敷市東塚2-11-1,0864559230（086-455-9230）,"",""
有限会社岩中運送,4260002023481,ビジネス > 運送・貨物・倉庫,〒719-1176岡山県総社市清音柿木799-10,0866936898（0866-93-6898）,8000（千円）,岩中　邦夫（イワナカ クニオ）
有限会社真田運送,4260002029883,ビジネス > 運送・貨物・倉庫,〒708-0883岡山県津山市一方32-14,0868228600（0868-22-8600）,"",""
岡山通運株式会社,5260001001157,ビジネス > 運送・貨物・倉庫,〒702-8003岡山県岡山市中区新築港9-10,0862768200（086-276-8200）,"",""
丸一運送株式会社,5260001006263,ビジネス > 運送・貨物・倉庫,〒701-0152岡山県岡山市北区延友3,0862434777（086-243-4777）,10000（千円）,佐伯　雄二（サエキ ユウジ）
株式会社丸吉通商,5260001006370,ビジネス > 運送・貨物・倉庫,〒700-0824岡山県岡山市北区内山下2-2-10-204,0862253883（086-225-3883）,"",""
岡山センコー運輸株式会社,5260001012798,ビジネス > 運送・貨物・倉庫,〒712-8044岡山県倉敷市東塚1-13-30,0864551050（086-455-1050）,80000（千円）,佐藤　和昭（サトウ カズアキ）
ティ・ケーコーポレーション有限会社,5260002006634,ビジネス > 運送・貨物・倉庫,〒702-8051岡山県岡山市南区築港元町13-14,0862654811（086-265-4811）,"",""
有限会社大森産業,5260002017061,ビジネス > 運送・貨物・倉庫,〒712-8011岡山県倉敷市連島町連島63-40,0864451319（086-445-1319）,"",""
谷口運送有限会社,5260002019537,ビジネス > 運送・貨物・倉庫,〒710-0035岡山県倉敷市黒石228-2,0864346830（086-434-6830）,"",""
有限会社榎本産業,5260002027845,ビジネス > 運送・貨物・倉庫,〒708-0861岡山県津山市八出1108,0868230341（0868-23-0341）,"",""
東明汽船有限会社,5260002032234,ビジネス > 運送・貨物・倉庫,〒701-3204岡山県備前市日生町日生1048-2,0869721309（0869-72-1309）,"",""
東洋運輸株式会社,6260001004588,ビジネス > 運送・貨物・倉庫,〒701-0221岡山県岡山市南区藤田564-185,0862967272（086-296-7272）,"",""
仁科陸運株式会社,6260001005157,ビジネス > 運送・貨物・倉庫,〒704-8135岡山県岡山市東区東幸西415,0869461355（0869-46-1355）,"",""
株式会社アルファ,6260001009950,ビジネス > 運送・貨物・倉庫,〒709-0704岡山県赤磐市沢原1549,0869950500（0869-95-0500）,"",""
新水マリン株式会社,6260001015206,ビジネス > 運送・貨物・倉庫,〒712-8071岡山県倉敷市水島海岸通4-2,0864442615（086-444-2615）,30000（千円）,代表取締役社長／篠原　英基（シノハラ ヒデキ）
株式会社ナビレックス,6260001016286,ビジネス > 運送・貨物・倉庫,〒710-0002岡山県倉敷市生坂2429-73,0864626262（086-462-6262）,"",""
株式会社瀬戸,6260001016591,ビジネス > 運送・貨物・倉庫,〒710-0143岡山県倉敷市木見2-1,0864854884（086-485-4884）,10000（千円）,代表取締役社長／和田　剛（ワダ ツヨシ）
東栄汽船株式会社,6260001022391,ビジネス > 運送・貨物・倉庫,〒706-0027岡山県玉野市日比5-10-16,0863817111（0863-81-7111）,"",""
有限会社伸光運輸,6260002018645,ビジネス > 運送・貨物・倉庫,〒712-8073岡山県倉敷市水島西通1-1920-42,0864488056（086-448-8056）,"",""
有限会社国分水急,6260002028306,ビジネス > 運送・貨物・倉庫,〒708-0884岡山県津山市津山口2344-2,0868235643（0868-23-5643）,3000（千円）,藤原　譲（フジワラ ユズル）
有限会社明栄汽船,6260002032076,ビジネス > 運送・貨物・倉庫,〒701-3204岡山県備前市日生町日生887-26,0869722741（0869-72-2741）,5000（千円）,代表取締役社長／松井　徹（マツイ トオル）
中島建材有限会社,6260002034023,ビジネス > 運送・貨物・倉庫,〒717-0507岡山県真庭市蒜山下見1650,0867664176（0867-66-4176）,"",""
新光運輸株式会社,7260001003192,ビジネス > 運送・貨物・倉庫,〒704-8125岡山県岡山市東区西大寺川口488-1,0869431818（0869-43-1818）,"",""
平賀運送株式会社,7260001005643,ビジネス > 運送・貨物・倉庫,〒703-8263岡山県岡山市中区倉益366-1,0862741104（086-274-1104）,"",""
マルエス冷蔵株式会社,7260001006261,ビジネス > 運送・貨物・倉庫,〒700-0866岡山県岡山市北区岡南町2-3-30,0862252501（086-225-2501）,"",""
丸新商事株式会社,7260001006311,ビジネス > 運送・貨物・倉庫,〒700-0827岡山県岡山市北区平和町7-16,0862340777（086-234-0777）,"",""
東西運輸株式会社,7260001014132,ビジネス > 運送・貨物・倉庫,〒712-8046岡山県倉敷市福田町古新田270,0864553692（086-455-3692）,"",""
菱自梱包株式会社,7260001016995,ビジネス > 運送・貨物・倉庫,〒712-8003岡山県倉敷市水島明神町7-20,0864445800（086-444-5800）,"",""
株式会社中央運輸,7260001020808,ビジネス > 運送・貨物・倉庫,〒707-0014岡山県美作市北山321,0868725625（0868-72-5625）,"",""
三股炉材有限会社,7260002031168,ビジネス > 運送・貨物・倉庫,〒709-0225岡山県備前市吉永町三股431-1,0869842303（0869-84-2303）,"",""
後楽運輸株式会社,8260001002409,ビジネス > 運送・貨物・倉庫,〒703-8221岡山県岡山市中区長岡4-89,0862793028（086-279-3028）,"",""
タケチ建運株式会社,8260001004108,ビジネス > 運送・貨物・倉庫,〒702-8005岡山県岡山市中区江崎446-5,0862760707（086-276-0707）,40000（千円）,武知　勝則（タケチ カツノリ）
田原汽船株式会社,8260001021607,ビジネス > 運送・貨物・倉庫,〒701-3202岡山県備前市日生町寒河3995,0869740307（0869-74-0307）,"",""
藤原運送株式会社,8260001021689,ビジネス > 運送・貨物・倉庫,〒705-0033岡山県備前市穂浪1589-2,0869670121（0869-67-0121）,"",""
有限会社池田運輸,8260002000634,ビジネス > 運送・貨物・倉庫,〒701-0211岡山県岡山市南区東畦241-45,0862823537（086-282-3537）,"",""
有限会社萩原運送,8260002007786,ビジネス > 運送・貨物・倉庫,〒703-8264岡山県岡山市中区倉富374-9,0862771541（086-277-1541）,"",""
有限会社永野商事,8260002020079,ビジネス > 運送・貨物・倉庫,〒711-0906岡山県倉敷市児島下の町4-8-51,0864734815（086-473-4815）,12800（千円）,永野　利道（ナガノ トシミチ）
内海産業株式会社,9260001004841,ビジネス > 運送・貨物・倉庫,〒704-8195岡山県岡山市東区西大寺金岡1330,0869482137（0869-48-2137）,10000（千円）,代表取締役社長／松本　俊成（マツモト トシナリ）
株式会社瀬戸内重機運輸,9260001013768,ビジネス > 運送・貨物・倉庫,〒710-0143岡山県倉敷市木見2-1,0864854884（086-485-4884）,10000（千円）,代表取締役社長／和田　剛（ワダ ツヨシ）
株式会社幸栄商事,9260001017133,ビジネス > 運送・貨物・倉庫,〒701-0304岡山県都窪郡早島町早島1072-13,"","",""
株式会社竹本商事運輸,9260001018998,ビジネス > 運送・貨物・倉庫,〒716-0304岡山県高梁市備中町布賀3327-1,0866220311（0866-22-0311）,10000（千円）,三宅　敏弘（ミヤケ トシヒロ）
旭自動車株式会社,9260001022141,ビジネス > 運送・貨物・倉庫,〒706-0012岡山県玉野市玉4-1-3,0863311085（0863-31-1085）,"",""
株式会社安岐商事,9260001022570,ビジネス > 運送・貨物・倉庫,〒706-0001岡山県玉野市田井1-23-29,0863317313（0863-31-7313）,4000（千円）,安岐　朋洋（アキ トモヒロ）
株式会社エム,9260001026720,ビジネス > 運送・貨物・倉庫,〒710-0253岡山県倉敷市新倉敷駅前3-207,"","",""
吉備急送有限会社,9260002002968,ビジネス > 運送・貨物・倉庫,〒701-0153岡山県岡山市北区庭瀬245,0862930167（086-293-0167）,5000（千円）,波勢　威（ハセ タケシ）
海吉運送有限会社,9260002009848,ビジネス > 運送・貨物・倉庫,〒703-8264岡山県岡山市中区倉富396,0862770780（086-277-0780）,9000（千円）,湯浅　香代子（ユアサ カヨコ）
有限会社水島高速運輸,9260002021357,ビジネス > 運送・貨物・倉庫,〒712-8055岡山県倉敷市南畝2-97-8,0864550867（086-455-0867）,"",""
有限会社高木産業,9260002026281,ビジネス > 運送・貨物・倉庫,〒715-0023岡山県井原市大江町1730-1,0866670070（0866-67-0070）,"",""
