会社名,法人番号,業種,住所,電話番号,資本金,代表氏名
曽我運送株式会社,3250001006712,ビジネス > 運送・貨物・倉庫,〒751-0876山口県下関市秋根北町5-17,0832563233（083-256-3233）,20000（千円）,遠藤　富士夫（エンドウ フジオ）
鈴木産業株式会社,3250001011423,ビジネス > 運送・貨物・倉庫,〒740-0016山口県岩国市三笠町1-7-1,0827213121（0827-21-3121）,"",""
株式会社フジタニ,3250001012891,ビジネス > 運送・貨物・倉庫,〒742-1107山口県熊毛郡平生町曽根443-10,0820566656（0820-56-6656）,"",""
有限会社井上産業,3250002000185,ビジネス > 運送・貨物・倉庫,〒754-0002山口県山口市小郡下郷2330-2,0839720845（083-972-0845）,3000（千円）,井上　一代志（イノウエ カズヨシ）
有限会社周南硝子,3250002003089,ビジネス > 運送・貨物・倉庫,〒747-0824山口県防府市新築地町20-9,0835220831（0835-22-0831）,16000（千円）,松村　幸治（マツムラ コウジ）
金子運送有限会社,3250002004467,ビジネス > 運送・貨物・倉庫,〒759-0134山口県宇部市善和207-14,0836621110（0836-62-1110）,5000（千円）,金子　正己（カネコ マサミ）
有限会社日成運輸,3250002010341,ビジネス > 運送・貨物・倉庫,〒751-0802山口県下関市勝谷新町3-10-31,0832563285（083-256-3285）,"",""
山陽マリン有限会社,3250002014680,ビジネス > 運送・貨物・倉庫,〒745-0026山口県周南市住崎町16-5伊ヶ崎ビル1F,0834218321（0834-21-8321）,3000（千円）,高松　満明（タカマツ ミツアキ）
岩本海運株式会社,4250001001860,ビジネス > 運送・貨物・倉庫,〒747-0831山口県防府市向島357,0834312218（0834-31-2218）,23000（千円）,岩本　和子（イワモト カズコ）
協同運輸株式会社,4250001001935,ビジネス > 運送・貨物・倉庫,〒747-0063山口県防府市下右田1-19,0835235000（0835-23-5000）,"",""
株式会社大畠産業,4250001004392,ビジネス > 運送・貨物・倉庫,〒755-0808山口県宇部市西平原3-4-10,0836326450（0836-32-6450）,10500（千円）,大畠　芳昭（オオハタ ヨシアキ）
株式会社木,4250001006455,ビジネス > 運送・貨物・倉庫,〒751-0804山口県下関市楠乃4-10-30,0832563000（083-256-3000）,"",""
重田運輸株式会社,4250001008872,ビジネス > 運送・貨物・倉庫,〒745-0054山口県周南市西松原1-3-12,0834217555（0834-21-7555）,"",""
コーウン・マリン株式会社,4250001009912,ビジネス > 運送・貨物・倉庫,〒746-0022山口県周南市野村1-23-15,0834630429（0834-63-0429）,10000（千円）,代表取締役社長／國政　宜弘（クニマサ ヨシヒロ）
丸新運輸株式会社,4250001010102,ビジネス > 運送・貨物・倉庫,〒746-0022山口県周南市野村3-4-1,0834622195（0834-62-2195）,10000（千円）,二宮　昭彦（ニノミヤ アキヒコ）
岩国産業運輸株式会社,4250001011174,ビジネス > 運送・貨物・倉庫,〒740-0004山口県岩国市昭和町3-10-7,0827210131（0827-21-0131）,12000（千円）,村重　佳人（ムラシゲ ヨシト）
有限会社北栄商事,4250002001430,ビジネス > 運送・貨物・倉庫,〒759-1421山口県山口市阿東地福上2467-2,0839520967（083-952-0967）,"",""
有限会社龍生興業,4250002005068,ビジネス > 運送・貨物・倉庫,〒755-0151山口県宇部市西岐波5191-4,0836510931（0836-51-0931）,"",""
有限会社大光,4250002011850,ビジネス > 運送・貨物・倉庫,〒751-0806山口県下関市一の宮町3-5-15,0832568000（083-256-8000）,"",""
有限会社ヤマネ運輸,4250002013863,ビジネス > 運送・貨物・倉庫,〒759-4401山口県長門市日置上885,0837263607（0837-26-3607）,22000（千円）,代表取締役社長／山根　正寛（ヤマネ マサヒロ）
山岡倉運株式会社,5250001000820,ビジネス > 運送・貨物・倉庫,〒754-0896山口県山口市江崎2910-1,0839892235（083-989-2235）,20000（千円）,濱崎　健治（ハマサキ ケンジ）
千代田運輸株式会社,5250001002098,ビジネス > 運送・貨物・倉庫,〒747-0825山口県防府市新田字築地2062-3,0835232536（0835-23-2536）,10000（千円）,小笠原　宗作（オガサワラ ソウサク）
陽気産業株式会社,5250001003996,ビジネス > 運送・貨物・倉庫,〒757-0216山口県宇部市船木807-50,0836672268（0836-67-2268）,"",""
株式会社西田産業,5250001004334,ビジネス > 運送・貨物・倉庫,〒759-2222山口県美祢市伊佐町伊佐2858,0837521400（0837-52-1400）,20000（千円）,代表取締役社長／村上　健二（ムラカミ ケンジ）
株式会社木下運送,5250001005349,ビジネス > 運送・貨物・倉庫,〒751-0804山口県下関市楠乃4-10-30,0832563000（083-256-3000）,"",""
大和海運株式会社,5250001005893,ビジネス > 運送・貨物・倉庫,〒750-0014山口県下関市岬之町11-21大和海運ビル2F,0832232361（083-223-2361）,21000（千円）,代表取締役社長／三浦　照輝（ミウラ テルキ）
株式会社遠山,5250001005992,ビジネス > 運送・貨物・倉庫,〒751-0868山口県下関市有冨字金鋳ヶ谷4-6,0832490120（083-249-0120）,30000（千円）,代表取締役社長／遠山　辰雄（トオヤマ タツオ）
株式会社大伸運輸,5250001007089,ビジネス > 運送・貨物・倉庫,〒750-0086山口県下関市彦島塩浜町3-14-49,0832673770（083-267-3770）,10000（千円）,沖野　雅昭（オキノ マサアキ）
協栄運輸株式会社,5250001008013,ビジネス > 運送・貨物・倉庫,〒758-0011山口県萩市椿東2190-5,0838263838（0838-26-3838）,"",""
東洋パックス株式会社,5250001009589,ビジネス > 運送・貨物・倉庫,〒744-0002山口県下松市東豊井1292-5,0833452275（0833-45-2275）,12000（千円）,代表取締役社長／河本　靖文（カワモト ヤスフミ）
株式会社平尾運送,5250001011594,ビジネス > 運送・貨物・倉庫,〒740-0024山口県岩国市旭町2-10-36,0827212701（0827-21-2701）,10000（千円）,冨岡　輝（トミオカ テル）
有限会社石川設備,5250002000167,ビジネス > 運送・貨物・倉庫,〒753-0214山口県山口市大内御堀777-82,0839235683（083-923-5683）,"",""
柚野産業有限会社,5250002003599,ビジネス > 運送・貨物・倉庫,〒747-0825山口県防府市新田422,0835251633（0835-25-1633）,12000（千円）,代表取締役社長／松木　好文（マツキ ヨシフミ）
有限会社亀屋,5250002017888,ビジネス > 運送・貨物・倉庫,〒740-0003山口県岩国市飯田町2-2815-3,0827218502（0827-21-8502）,"",""
カーゴサービス下関株式会社,6250001005273,ビジネス > 運送・貨物・倉庫,〒750-0066山口県下関市東大和町1-8-12,0832669299（083-266-9299）,10000（千円）,代表取締役社長／梅本　政敏（ウメモト マサトシ）
株式会社白川運送,6250001005620,ビジネス > 運送・貨物・倉庫,〒752-0927山口県下関市長府扇町9-28,0832484699（083-248-4699）,"",""
株式会社ジェイ・ワイ・カーゴ,6250001007303,ビジネス > 運送・貨物・倉庫,〒752-0927山口県下関市長府扇町6-48,0832482880（083-248-2880）,13000（千円）,田中　秀幸（タナカ ヒデユキ）
尾崎海運株式会社,6250001009885,ビジネス > 運送・貨物・倉庫,〒746-0034山口県周南市富田3026-4,0834633446（0834-63-3446）,10000（千円）,尾崎　利和（オサキ トシカズ）
徳山運輸株式会社,6250001010026,ビジネス > 運送・貨物・倉庫,〒746-0084山口県周南市夜市601-1,0834625288（0834-62-5288）,10000（千円）,戸井　慎太郎（トイ シンタロウ）
御影運輸株式会社,6250001010109,ビジネス > 運送・貨物・倉庫,〒746-0028山口県周南市港町4-15,0834630253（0834-63-0253）,10000（千円）,八塚　和弘（ヤツヅカ カズヒロ）
有福重機運輸有限会社,6250002000050,ビジネス > 運送・貨物・倉庫,〒753-0302山口県山口市仁保中郷1960-1,0839207878（083-920-7878）,"",""
有限会社森運送,6250002007509,ビジネス > 運送・貨物・倉庫,〒759-2214山口県美祢市大嶺町奥分306-4,0837531235（0837-53-1235）,"",""
有限会社白光運輸,6250002010454,ビジネス > 運送・貨物・倉庫,〒751-0845山口県下関市新垢田北町5-16,0832538910（083-253-8910）,"",""
くみあい運輸株式会社,7250001001949,ビジネス > 運送・貨物・倉庫,〒747-1232山口県防府市台道55,0835322580（0835-32-2580）,"",""
西部曳船株式会社,7250001003350,ビジネス > 運送・貨物・倉庫,〒755-0028山口県宇部市東本町1-5-1,0836330520（0836-33-0520）,"",""
平和産業株式会社,7250001003895,ビジネス > 運送・貨物・倉庫,〒756-0088山口県山陽小野田市東高泊洲賀1561-9,0836833690（0836-83-3690）,"",""
ヒラヌマ運輸株式会社,7250001004407,ビジネス > 運送・貨物・倉庫,〒757-0011山口県山陽小野田市津布田1704-2,0836763951（0836-76-3951）,5000（千円）,平沼　政夫（ヒラヌマ マサオ）
協力運輸工業株式会社,7250001005339,ビジネス > 運送・貨物・倉庫,〒751-0829山口県下関市幡生宮の下町1-2JR下関車両センター内,0832528830（083-252-8830）,10000（千円）,代表取締役社長／藤田　洋三（フジタ ヨウゾウ）
下関通運株式会社,7250001005685,ビジネス > 運送・貨物・倉庫,〒752-0953山口県下関市長府港町11-15,0832460457（083-246-0457）,10000（千円）,代表取締役社長／田中　熊義（タナカ クマヨシ）
株式会社ライフネット,7250001007203,ビジネス > 運送・貨物・倉庫,〒751-0817山口県下関市一の宮卸本町3番8号,0832293740（083-229-3740）,"",""
日通徳山運輸株式会社,7250001009166,ビジネス > 運送・貨物・倉庫,〒746-0084山口県周南市夜市601-1,0834625288（0834-62-5288）,10000（千円）,戸井　慎太郎（トイ シンタロウ）
株式会社備九山口,7250001009199,ビジネス > 運送・貨物・倉庫,〒745-0054山口県周南市西松原4-2-19,0834317161（0834-31-7161）,10000（千円）,下岡　昭子（シモオカ アキコ）
株式会社小早川運送,7250001009918,ビジネス > 運送・貨物・倉庫,〒746-0024山口県周南市古泉2-13-12,0834624105（0834-62-4105）,10000（千円）,小早川　始（コバヤカワ ハジメ）
岩国海運株式会社,7250001011155,ビジネス > 運送・貨物・倉庫,〒740-0002山口県岩国市新港町2-6-2,0827216166（0827-21-6166）,20000（千円）,代表取締役社長／羽山　邦彦（ハヤマ クニヒコ）
野村運送株式会社,7250001012525,ビジネス > 運送・貨物・倉庫,〒742-0021山口県柳井市柳井3868-10,0820221324（0820-22-1324）,"",""
広和海運株式会社,7250001012756,ビジネス > 運送・貨物・倉庫,〒742-1402山口県熊毛郡上関町長島470-1,0820620178（0820-62-0178）,10000（千円）,鈴木　克己（スズキ カツミ）
フタバ運送有限会社,7250002001386,ビジネス > 運送・貨物・倉庫,〒759-1231山口県山口市阿東生雲東分1250-2,0839520010（083-952-0010）,"",""
有限会社コーキタナカ,7250002008927,ビジネス > 運送・貨物・倉庫,〒752-0943山口県下関市長府豊城町10-18,0832461755（083-246-1755）,"",""
三共運輸株式会社,8250001003804,ビジネス > 運送・貨物・倉庫,〒756-0038山口県山陽小野田市有帆70-17,0836833455（0836-83-3455）,"",""
株式会社常盤運輸,8250001004067,ビジネス > 運送・貨物・倉庫,〒759-0204山口県宇部市妻崎開作650-1,0836416262（0836-41-6262）,12000（千円）,鹿嶋　克実（カシマ カツミ）
栄運輸株式会社,8250001005453,ビジネス > 運送・貨物・倉庫,〒752-0953山口県下関市長府港町7-61,0832450004（083-245-0004）,"",""
日興運輸株式会社,8250001006030,ビジネス > 運送・貨物・倉庫,〒751-0833山口県下関市武久町1-46-25,0832521184（083-252-1184）,"",""
株式会社ライフ,8250001006567,ビジネス > 運送・貨物・倉庫,〒751-0817山口県下関市一の宮卸本町3番8号,0832293740（083-229-3740）,"",""
小田産業株式会社,8250001008118,ビジネス > 運送・貨物・倉庫,〒759-3622山口県阿武郡阿武町奈古2856-5,083822521（0838-2-2521）,"",""
新興運輸株式会社,8250001008877,ビジネス > 運送・貨物・倉庫,〒745-0802山口県周南市栗屋50-7,0834261430（0834-26-1430）,"",""
三浦運輸株式会社,8250001010107,ビジネス > 運送・貨物・倉庫,〒746-0026山口県周南市浜田1-8-33,0834624134（0834-62-4134）,20000（千円）,代表取締役社長／三浦　克己（ミウラ カツミ）
厚狭興運有限会社,8250002006236,ビジネス > 運送・貨物・倉庫,〒757-0011山口県山陽小野田市津布田1408-6,0836761305（0836-76-1305）,"",""
有限会社大嶺運送,8250002007358,ビジネス > 運送・貨物・倉庫,〒759-2214山口県美祢市大嶺町奥分293-1,0837521146（0837-52-1146）,10000（千円）,藏田　栄子（クラタ エイコ）
有限会社岡田運輸,8250002008439,ビジネス > 運送・貨物・倉庫,〒752-0927山口県下関市長府扇町7-17,0832482433（083-248-2433）,35000（千円）,岡田　裕己（オカダ ヒロミ）
エスケー運輸有限会社,8250002020204,ビジネス > 運送・貨物・倉庫,〒742-1402山口県熊毛郡上関町長島1538-35,0820621556（0820-62-1556）,"",""
山陽センコー運輸株式会社,9250001000247,ビジネス > 運送・貨物・倉庫,〒747-1221山口県山口市鋳銭司字鋳銭司団地447-22,0839212361（083-921-2361）,20000（千円）,小久保　悟（コクボ サトル）
防府荷役株式会社,9250001002235,ビジネス > 運送・貨物・倉庫,〒747-0833山口県防府市浜方351-12,0835210289（0835-21-0289）,19000（千円）,遠山　博（トオヤマ ヒロシ）
柏原物流株式会社,9250001003118,ビジネス > 運送・貨物・倉庫,〒759-0204山口県宇部市妻崎開作1360-15,0836412329（0836-41-2329）,10000（千円）,代表取締役社長／柏原　秀明（カシワバラ ヒデアキ）
興洋産業株式会社,9250001003175,ビジネス > 運送・貨物・倉庫,〒755-0027山口県宇部市港町1-5-5,0836217185（0836-21-7185）,25000（千円）,代表取締役社長／橋本　満敬（ハシモト ミツタカ）
興洋運輸株式会社,9250001003183,ビジネス > 運送・貨物・倉庫,〒755-0027山口県宇部市港町1-5-5,0836217185（0836-21-7185）,10000（千円）,橋本　満敬（ハシモト ミツタカ）
株式会社山縣商会,9250001003910,ビジネス > 運送・貨物・倉庫,〒756-0834山口県山陽小野田市港町3-14,0836832087（0836-83-2087）,10000（千円）,山縣　博宜（ヤマガタ ヒロノブ）
山陽運輸工事株式会社,9250001005527,ビジネス > 運送・貨物・倉庫,〒752-0911山口県下関市王司神田6-2-12,0832480011（083-248-0011）,30000（千円）,代表取締役社長／吉川　大介（ヨシカワ ダイスケ）
株式会社ロジスティックス下関,9250001006590,ビジネス > 運送・貨物・倉庫,〒752-0927山口県下関市長府扇町8-38,0832481533（083-248-1533）,"",""
山口県中央貨物株式会社,9250001006970,ビジネス > 運送・貨物・倉庫,〒750-0322山口県下関市菊川町楢崎560-1,0832881020（083-288-1020）,70000（千円）,代表取締役社長／青川　秋男（アオカワ アキオ）
瀬戸内中央汽船株式会社,9250001007416,ビジネス > 運送・貨物・倉庫,〒750-0067山口県下関市大和町2-4-6,0832676660（083-267-6660）,"",""
日新タンカー株式会社,9250001007531,ビジネス > 運送・貨物・倉庫,〒750-0016山口県下関市細江町2-2-5小田部ビル2階,0832318411（083-231-8411）,"",""
株式会社金近回漕店,9250001009429,ビジネス > 運送・貨物・倉庫,〒744-0011山口県下松市西豊井1383-6,0833411760（0833-41-1760）,20000（千円）,代表取締役社長／金近　節子（カネチカ セツコ）
山口コーウン株式会社,9250001010122,ビジネス > 運送・貨物・倉庫,〒746-0022山口県周南市野村1-23-15,0834633313（0834-63-3313）,10000（千円）,代表取締役社長／高岡　敏（タカオカ サトシ）
株式会社西村組,9250001010287,ビジネス > 運送・貨物・倉庫,〒743-0063山口県光市島田1137-1,0833725110（0833-72-5110）,"",""
株式会社宮本土木,9250001010345,ビジネス > 運送・貨物・倉庫,〒743-0063山口県光市島田1-5-33,0833720260（0833-72-0260）,"",""
有限会社近棟運送,9250002003216,ビジネス > 運送・貨物・倉庫,〒747-0825山口県防府市新田275-5,0835242527（0835-24-2527）,"",""
長門運輸有限会社,9250002013966,ビジネス > 運送・貨物・倉庫,〒759-3803山口県長門市三隅下2749,0837430966（0837-43-0966）,23000（千円）,磯　昭正（イソ アキマサ）
柴原運輸有限会社,9250002020120,ビジネス > 運送・貨物・倉庫,〒742-1513山口県熊毛郡田布施町麻郷3622-8,0820555811（0820-55-5811）,"",""
